"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","itemID","Count"
"128","hsa04670","Leukocyte transendothelial migration","3/22","707/20464",0.0387981504403414,0.0627438839152396,0.0220153978649963,"progesterone/jnj-7706621/zstk-474",3
"129","hsa04621","NOD-like receptor signaling pathway","4/22","1226/20464",0.0395109508442025,0.0634012932151157,0.0222460677947774,"5-iodotubercidin/withaferin-a/alvocidib/jnj-7706621",4
"130","hsa04920","Adipocytokine signaling pathway","3/22","718/20464",0.040332509365672,0.0642217649130315,0.0225339526010637,"withaferin-a/oleoylethanolamide/canertinib",3
"131","hsa04110","Cell cycle","3/22","730/20464",0.0420418707766,0.0663816964622959,0.0232918233201038,"alvocidib/jnj-7706621/nch-51",3
"132","hsa00830","Retinol metabolism","3/22","732/20464",0.0423303571643626,0.0663816964622959,0.0232918233201038,"sorafenib/axitinib/voriconazole",3
"133","hsa05012","Parkinson disease","4/22","1257/20464",0.0427167267122736,0.066483928040907,0.0233276940494411,"5-iodotubercidin/sq-22536/progesterone/antimycin-a",4
"134","hsa05416","Viral myocarditis","2/22","318/20464",0.0453261497709721,0.0700187537506808,0.0245679837721687,"antimycin-a/axitinib",2
"135","hsa04713","Circadian entrainment","3/22","766/20464",0.047390737265363,0.0726657971402233,0.0254967709263941,"5-iodotubercidin/sq-22536/progesterone",3
"136","hsa05146","Amoebiasis","3/22","773/20464",0.0484689688536273,0.0737726217110356,0.0258851304249248,"sq-22536/progesterone/zstk-474",3
"137","hsa04930","Type II diabetes mellitus","3/22","779/20464",0.0494029883919526,0.0745110350745041,0.0261442228331593,"5-iodotubercidin/withaferin-a/zstk-474",3
"138","hsa04340","Hedgehog signaling pathway","2/22","335/20464",0.0497641819958506,0.0745110350745041,0.0261442228331593,"5-iodotubercidin/alvocidib",2
"139","hsa04728","Dopaminergic synapse","4/22","1323/20464",0.0500339800741839,0.0745110350745041,0.0261442228331593,"sq-22536/progesterone/jnj-7706621/canertinib",4
"140","hsa05120","Epithelial cell signaling in Helicobacter pylori infection","3/22","788/20464",0.050820956153737,0.0751424137415969,0.0263657592075778,"withaferin-a/alvocidib/canertinib",3
"141","hsa04724","Glutamatergic synapse","3/22","824/20464",0.0566943259658676,0.0832320955669121,0.0292042440585656,"5-iodotubercidin/sq-22536/progesterone",3
"142","hsa05020","Prion disease","4/22","1382/20464",0.0571432398535841,0.0833003566879711,0.0292281953291127,"5-iodotubercidin/antimycin-a/ei-231/zstk-474",4
"143","hsa00982","Drug metabolism - cytochrome P450","3/22","853/20464",0.0616568972068005,0.0886348114329893,0.0310999338361366,"sorafenib/axitinib/voriconazole",3
"144","hsa04961","Endocrine and other factor-regulated calcium reabsorption","2/22","378/20464",0.0616589992577317,0.0886348114329893,0.0310999338361366,"progesterone/calcifediol",2
"145","hsa04215","Apoptosis - multiple species","2/22","392/20464",0.0657260367944535,0.0938295835617371,0.0329226608988551,"antimycin-a/alvocidib",2
"146","hsa04936","Alcoholic liver disease","4/22","1482/20464",0.0704122184685425,0.0998310220752623,0.0350284287983376,"withaferin-a/tenovins/oleoylethanolamide/canertinib",4
"147","hsa00140","Steroid hormone biosynthesis","3/22","906/20464",0.0712464757679063,0.100326669958888,0.0352023403364521,"sorafenib/progesterone/axitinib",3
"148","hsa04927","Cortisol synthesis and secretion","2/22","434/20464",0.0784520070872661,0.109726793696379,0.0385006293671505,"sq-22536/progesterone",2
"149","hsa04657","IL-17 signaling pathway","3/22","954/20464",0.0804935539069975,0.111826615159386,0.0392374088278546,"5-iodotubercidin/withaferin-a/sorafenib",3
"150","hsa00591","Linoleic acid metabolism","2/22","443/20464",0.0812755497929913,0.112160258714328,0.0393544767418695,"sorafenib/voriconazole",2
"151","hsa03420","Nucleotide excision repair","1/22","90/20464",0.0924608432160138,0.12675095725639,0.0444740200899613,"alvocidib",1
"152","hsa04152","AMPK signaling pathway","3/22","1016/20464",0.0931936675419418,0.126915060402513,0.0445316001412326,"tenovins/canertinib/zstk-474",3
"153","hsa03008","Ribosome biogenesis in eukaryotes","1/22","92/20464",0.0944197684426332,0.127068298564259,0.0445853679172838,"ei-231",1
"154","hsa01523","Antifolate resistance","2/22","484/20464",0.0945339032796901,0.127068298564259,0.0445853679172838,"withaferin-a/mitoxantrone",2
"155","hsa04973","Carbohydrate digestion and absorption","2/22","506/20464",0.101897526427395,0.136082503035295,0.047748246679051,"canertinib/zstk-474",2
"156","hsa04640","Hematopoietic cell lineage","2/22","509/20464",0.102914282806812,0.136137251226024,0.0477674565705346,"sorafenib/axitinib",2
"157","hsa04918","Thyroid hormone synthesis","2/22","510/20464",0.103253857210076,0.136137251226024,0.0477674565705346,"sq-22536/progesterone",2
"158","hsa04971","Gastric acid secretion","2/22","518/20464",0.105982107750691,0.138000911346217,0.0484213724021815,"sq-22536/progesterone",2
"159","hsa04659","Th17 cell differentiation","3/22","1076/20464",0.106252961735387,0.138000911346217,0.0484213724021815,"5-iodotubercidin/withaferin-a/jnj-7706621",3
"160","hsa05414","Dilated cardiomyopathy","2/22","520/20464",0.106667371088864,0.138000911346217,0.0484213724021815,"sq-22536/progesterone",2
"161","hsa04137","Mitophagy - animal","2/22","523/20464",0.107697634113118,0.138468386716866,0.0485853988480233,"progesterone/ei-231",2
"162","hsa05323","Rheumatoid arthritis","2/22","528/20464",0.109420987657252,0.139815706450933,0.0490581426143626,"sorafenib/axitinib",2
"163","hsa04913","Ovarian steroidogenesis","2/22","554/20464",0.118503862473016,0.150492635165118,0.0528044333912695,"sq-22536/progesterone",2
"164","hsa05320","Autoimmune thyroid disease","1/22","125/20464",0.126165128622827,0.15924500990808,0.0558754420730107,"progesterone",1
"165","hsa04750","Inflammatory mediator regulation of TRP channels","3/22","1195/20464",0.134201735013477,0.168362176653272,0.0590744479485163,"sq-22536/progesterone/zstk-474",3
"166","hsa04962","Vasopressin-regulated water reabsorption","1/22","136/20464",0.136508778622277,0.1702248022579,0.0597280007922455,"progesterone",1
"167","hsa04727","GABAergic synapse","2/22","612/20464",0.139431524391667,0.172828296701048,0.0606415076144027,"sq-22536/progesterone",2
"168","hsa04330","Notch signaling pathway","1/22","146/20464",0.145810590053232,0.179659477029876,0.0630384129929389,"nch-51",1
"169","hsa04622","RIG-I-like receptor signaling pathway","2/22","636/20464",0.148328296596071,0.181680221274477,0.0637474460612201,"withaferin-a/pd-184352",2
"170","hsa04744","Phototransduction","1/22","151/20464",0.150425551523753,0.183165230384805,0.0642685018894053,"progesterone",1
"171","hsa04924","Renin secretion","2/22","740/20464",0.188143593087419,0.227752770579508,0.0799132528349149,"sq-22536/progesterone",2
"172","hsa02010","ABC transporters","1/22","199/20464",0.193534847561982,0.232916938635641,0.0817252416265408,"mitoxantrone",1
"173","hsa05133","Pertussis","2/22","757/20464",0.19480927747498,0.233095493857346,0.0817878925815248,"5-iodotubercidin/progesterone",2
"174","hsa04120","Ubiquitin mediated proteolysis","1/22","205/20464",0.198774322677019,0.234809042608187,0.0823891377572585,"pd-184352",1
"175","hsa00190","Oxidative phosphorylation","1/22","206/20464",0.199644403377009,0.234809042608187,0.0823891377572585,"antimycin-a",1
"176","hsa05110","Vibrio cholerae infection","1/22","206/20464",0.199644403377009,0.234809042608187,0.0823891377572585,"progesterone",1
"177","hsa00590","Arachidonic acid metabolism","2/22","773/20464",0.201114740784683,0.235201984985477,0.082527012275606,"sorafenib/voriconazole",2
"178","hsa04925","Aldosterone synthesis and secretion","2/22","781/20464",0.204278193763908,0.236888924018174,0.0831189207081313,"sq-22536/progesterone",2
"179","hsa00562","Inositol phosphate metabolism","1/22","212/20464",0.20484597777417,0.236888924018174,0.0831189207081313,"zstk-474",1
"180","hsa00510","N-Glycan biosynthesis","1/22","218/20464",0.210015273797841,0.239556875438208,0.0840550440134064,"progesterone",1
"181","hsa05100","Bacterial invasion of epithelial cells","1/22","218/20464",0.210015273797841,0.239556875438208,0.0840550440134064,"zstk-474",1
"182","hsa04310","Wnt signaling pathway","2/22","797/20464",0.210624885650985,0.239556875438208,0.0840550440134064,"jnj-7706621/ei-231",2
"183","hsa05032","Morphine addiction","2/22","825/20464",0.221788371502743,0.250875371044086,0.0880264459803811,"sq-22536/progesterone",2
"184","hsa05415","Diabetic cardiomyopathy","3/22","1542/20464",0.227861831482826,0.25634456041818,0.0899454597958525,"oleoylethanolamide/canertinib/zstk-474",3
"185","hsa04977","Vitamin digestion and absorption","1/22","246/20464",0.233717441480459,0.26110981319964,0.0916174783156632,"mitoxantrone",1
"186","hsa04972","Pancreatic secretion","2/22","857/20464",0.234620411860546,0.26110981319964,0.0916174783156632,"sq-22536/progesterone",2
"187","hsa04970","Salivary secretion","2/22","884/20464",0.245495316904261,0.271751500530386,0.0953514036948722,"sq-22536/progesterone",2
"188","hsa04623","Cytosolic DNA-sensing pathway","1/22","264/20464",0.24859442124054,0.272270080406306,0.0955333615460722,"withaferin-a",1
"189","hsa05340","Primary immunodeficiency","1/22","264/20464",0.24859442124054,0.272270080406306,0.0955333615460722,"terreic-acid",1
"190","hsa00230","Purine metabolism","2/22","963/20464",0.277463061577998,0.302288703929714,0.106066211905163,"5-iodotubercidin/sq-22536",2
"191","hsa04978","Mineral absorption","1/22","304/20464",0.2806735376601,0.304185457045239,0.106731739314119,"calcifediol",1
"192","hsa04070","Phosphatidylinositol signaling system","1/22","306/20464",0.282242678481551,0.304292887737922,0.106769434294008,"zstk-474",1
"193","hsa00100","Steroid biosynthesis","1/22","318/20464",0.291589128872122,0.312740671899115,0.109733569087409,"voriconazole",1
"194","hsa00760","Nicotinate and nicotinamide metabolism","1/22","332/20464",0.30234649870713,0.322606831094721,0.113195379331481,"tenovins",1
"195","hsa00500","Starch and sucrose metabolism","1/22","351/20464",0.316696620494802,0.335259767793786,0.117635006243434,"alvocidib",1
"196","hsa00564","Glycerophospholipid metabolism","1/22","352/20464",0.317444031340977,0.335259767793786,0.117635006243434,"withaferin-a",1
"197","hsa04217","Necroptosis","2/22","1107/20464",0.335675376658296,0.35271473587953,0.123759556448958,"alvocidib/jnj-7706621",2
"198","hsa00310","Lysine degradation","1/22","420/20464",0.366477161051665,0.381575454696857,0.133886124455038,"5-iodotubercidin",1
"199","hsa05016","Huntington disease","2/22","1185/20464",0.36682857722065,0.381575454696857,0.133886124455038,"antimycin-a/nch-51",2
"200","hsa04061","Viral protein interaction with cytokine and cytokine receptor","1/22","429/20464",0.372709102636693,0.385753921228977,0.135352253062799,"axitinib",1
"201","hsa04350","TGF-beta signaling pathway","1/22","433/20464",0.375460031598776,0.386667793736053,0.135672910082826,"5-iodotubercidin",1
"202","hsa05134","Legionellosis","1/22","448/20464",0.385673808395933,0.395220189791872,0.138673750804166,"antimycin-a",1
"203","hsa04390","Hippo signaling pathway","1/22","473/20464",0.402343359643748,0.410271307617024,0.143954844777903,"alvocidib",1
"204","hsa04141","Protein processing in endoplasmic reticulum","1/22","600/20464",0.480569121141521,0.487636314099484,0.171100461087538,"alvocidib",1
"205","hsa05140","Leishmaniasis","1/22","630/20464",0.497565594831713,0.502419893317876,0.176287681865921,"5-iodotubercidin",1
"206","hsa04060","Cytokine-cytokine receptor interaction","1/22","720/20464",0.545428049736388,0.548075758715691,0.192307283759892,"axitinib",1
"207","hsa03320","PPAR signaling pathway","1/22","749/20464",0.559900157280293,0.559900157280293,0.196456195536945,"oleoylethanolamide",1
