"Rank","Title","Status","Study Results","Conditions","Interventions","Locations","URL"
1021,"Combination Chemotherapy Plus Radiation Therapy in Treating Patients With Newly Diagnosed Glioblastoma Multiforme","Completed","No Results Available","Brain and Central Nervous System Tumors","Drug: carmustine|Drug: chemotherapy|Drug: cisplatin|Drug: etoposide|Radiation: radiation therapy","CCOP - Scottsdale Oncology Program, Scottsdale, Arizona, United States|CCOP - Illinois Oncology Research Association, Peoria, Illinois, United States|CCOP - Carle Cancer Center, Urbana, Illinois, United States|CCOP - Cedar Rapids Oncology Project, Cedar Rapids, Iowa, United States|CCOP - Iowa Oncology Research Association, Des Moines, Iowa, United States|Siouxland Hematology-Oncology, Sioux City, Iowa, United States|CCOP - Wichita, Wichita, Kansas, United States|CCOP - Ochsner, New Orleans, Louisiana, United States|CCOP - Duluth, Duluth, Minnesota, United States|Mayo Clinic Cancer Center, Rochester, Minnesota, United States|CentraCare Clinic, Saint Cloud, Minnesota, United States|CCOP - Metro-Minnesota, Saint Louis Park, Minnesota, United States|CCOP - Missouri Valley Cancer Consortium, Omaha, Nebraska, United States|Quain & Ramstad Clinic, P.C., Bismarck, North Dakota, United States|Altru Health Systems, Grand Forks, North Dakota, United States|CCOP - Toledo Community Hospital Oncology Program, Toledo, Ohio, United States|CCOP - Geisinger Clinical and Medical Center, Danville, Pennsylvania, United States|Rapid City Regional Hospital, Rapid City, South Dakota, United States|CCOP - Sioux Community Cancer Consortium, Sioux Falls, South Dakota, United States","https://ClinicalTrials.gov/show/NCT00003996"
1022,"Motexafin Gadolinium Plus Radiation Therapy in Treating Patients With Newly Diagnosed Glioblastoma Multiforme","Completed","No Results Available","Brain and Central Nervous System Tumors","Drug: motexafin gadolinium|Radiation: radiation therapy","Jonsson Comprehensive Cancer Center, UCLA, Los Angeles, California, United States|University of California Davis Cancer Center, Sacramento, California, United States","https://ClinicalTrials.gov/show/NCT00003409"
1023,"Basiliximab in Treating Patients With Newly Diagnosed Glioblastoma Multiforme Undergoing Targeted Immunotherapy and Temozolomide-Caused Lymphopenia","Completed","No Results Available","Malignant Neoplasms Brain","Biological: RNA-loaded dendritic cell vaccine|Drug: basiliximab","Duke University Medical Center, Durham, North Carolina, United States","https://ClinicalTrials.gov/show/NCT00626483"
1024,"Bispecific Antibody Plus White Blood Cells in Treating Patients With Recurrent or Refractory Glioblastoma Multiforme","Completed","No Results Available","Brain and Central Nervous System Tumors","Biological: bispecific antibody MDX447|Biological: lymphokine-activated killer cells|Procedure: conventional surgery","Dartmouth-Hitchcock Medical Center, Lebanon, New Hampshire, United States","https://ClinicalTrials.gov/show/NCT00005813"
1025,"Surgery Followed by Radiation Therapy in Treating Patients With Newly Diagnosed Glioblastoma Multiforme","Completed","No Results Available","Brain and Central Nervous System Tumors","Procedure: conventional surgery|Radiation: brachytherapy|Radiation: radiation therapy","University of Alabama at Birmingham Comprehensive Cancer Center, Birmingham, Alabama, United States|H. Lee Moffitt Cancer Center and Research Institute, Tampa, Florida, United States|Winship Cancer Institute of Emory University, Atlanta, Georgia, United States|Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins, Baltimore, Maryland, United States|Massachusetts General Hospital Cancer Center, Boston, Massachusetts, United States|Josephine Ford Cancer Center at Henry Ford Hospital, Detroit, Michigan, United States|Comprehensive Cancer Center at Wake Forest University, Winston-Salem, North Carolina, United States|Cleveland Clinic Taussig Cancer Center, Cleveland, Ohio, United States|Abramson Cancer Center at University of Pennsylvania Medical Center, Philadelphia, Pennsylvania, United States|University of Texas Health Science Center at San Antonio, San Antonio, Texas, United States","https://ClinicalTrials.gov/show/NCT00053183"
1026,"Motexafin Gadolinium Plus Radiation Therapy to the Brain in Treating Patients With Newly Diagnosed Glioblastoma Multiforme","Completed","No Results Available","Brain and Central Nervous System Tumors","Drug: motexafin gadolinium|Radiation: radiation therapy","Memorial Sloan-Kettering Cancer Center, New York, New York, United States","https://ClinicalTrials.gov/show/NCT00022256"
1027,"Motexafin Gadolinium in Treating Patients With Glioblastoma Multiforme Who Are Undergoing Radiation Therapy to the Brain","Completed","No Results Available","Brain and Central Nervous System Tumors","Drug: motexafin gadolinium|Radiation: radiation therapy","Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins, Baltimore, Maryland, United States","https://ClinicalTrials.gov/show/NCT00032097"
1028,"Trial of Enzastaurin and Bevacizumab in Participants With Recurrent Malignant Gliomas","Completed","Has Results","Recurrent Glioblastoma","Drug: enzastaurin|Drug: bevacizumab|Drug: Enzyme-inducing antiepileptic drugs (EIAED)|Drug: Non-enzyme inducing antiepileptic drugs (NEIAED)","For additional information regarding investigative sites for this trial, contact 1-877-CTLILLY (1-877-285-4559, 1-317-615-4559) Mon - Fri from 9 AM to 5 PM Eastern Time (UTC/GMT - 5 hours, EST), or speak with your personal physician., Bethesda, Maryland, United States","https://ClinicalTrials.gov/show/NCT00586508"
1029,"Prinomastat Plus Temozolomide Following Radiation Therapy in Treating Patients With Newly Diagnosed Glioblastoma Multiforme","Completed","No Results Available","Brain and Central Nervous System Tumors","Drug: prinomastat|Drug: temozolomide","Agouron Pharmaceuticals, Inc., La Jolla, California, United States","https://ClinicalTrials.gov/show/NCT00004200"
1030,"Multi-parametric MRI/Fluorine-18 Fluciclovine PET-CT in Glioblastoma","Unknown status","No Results Available","Tumor, Brain","Radiation: Fluciclovine PET/CT","Department of Nuclear Medicine, St James's University Hospitals, Leeds, United Kingdom","https://ClinicalTrials.gov/show/NCT03409549"
1031,"Dalteparin and Radiation Therapy in Treating Patients With Newly Diagnosed Supratentorial Glioblastoma Multiforme","Completed","No Results Available","Brain and Central Nervous System Tumors","Drug: dalteparin|Radiation: radiation therapy","H. Lee Moffitt Cancer Center and Research Institute, Tampa, Florida, United States|CCOP - Carle Cancer Center, Urbana, Illinois, United States|CCOP - Kalamazoo, Kalamazoo, Michigan, United States|West Michigan Cancer Center, Kalamazoo, Michigan, United States|Mayo Clinic Cancer Center, Rochester, Minnesota, United States|CCOP - Metro-Minnesota, Saint Louis Park, Minnesota, United States|Norris Cotton Cancer Center at Dartmouth-Hitchcock Medical Center, Lebanon, New Hampshire, United States|CCOP - Oklahoma, Tulsa, Oklahoma, United States|Vanderbilt-Ingram Cancer Center at Vanderbilt Medical Center, Nashville, Tennessee, United States|CCOP - Scott and White Hospital, Temple, Texas, United States|CCOP - St. Vincent Hospital Cancer Center, Green Bay, Green Bay, Wisconsin, United States|University of Wisconsin Comprehensive Cancer Center, Madison, Wisconsin, United States","https://ClinicalTrials.gov/show/NCT00028678"
1032,"Olaparib and Temozolomide in Treating Patients With Relapsed Glioblastoma","Completed","No Results Available","Brain and Central Nervous System Tumors","Drug: olaparib|Drug: temozolomide|Genetic: gene expression analysis|Genetic: protein expression analysis|Other: laboratory biomarker analysis|Other: pharmacological study|Procedure: diffusion-weighted magnetic resonance imaging|Procedure: dynamic contrast-enhanced magnetic resonance imaging|Procedure: therapeutic conventional surgery","Bristol Haematology and Oncology Centre, Bristol, England, United Kingdom|Addenbrooke's Hospital, Cambridge, England, United Kingdom|Christie Hospital, Manchester, England, United Kingdom|Royal Marsden Hospital, Sutton, England, United Kingdom|Beatson West of Scotland Cancer Centre, Glasgow, Scotland, United Kingdom|Queen Elizabeth Hospital, Birmingham, United Kingdom|Western General Hospital, Edinburgh, United Kingdom","https://ClinicalTrials.gov/show/NCT01390571"
1033,"Epothilone ZK-219477 in Treating Patients With Recurrent Glioblastoma","Completed","No Results Available","Brain and Central Nervous System Tumors","Drug: sagopilone|Genetic: fluorescence in situ hybridization|Genetic: gene expression analysis|Other: immunohistochemistry staining method|Other: laboratory biomarker analysis|Other: pharmacological study","Centre Hospitalier Universitaire Vaudois, Lausanne, Switzerland","https://ClinicalTrials.gov/show/NCT00424060"
1034,"Radiation Therapy Followed by Bleomycin in Treating Adult Patients With Newly Diagnosed Supratentorial Glioblastoma Multiforme","Terminated","Has Results","Brain and Central Nervous System Tumors","Biological: bleomycin|Device: Ommaya reservoir|Radiation: radiation therapy","Foundation for Cancer Research and Education, Phoenix, Arizona, United States|Markey Cancer Center at University of Kentucky Chandler Medical Center, Lexington, Kentucky, United States|Methodist Hospital Cancer Center at Nebraska Methodist Hospital - Omaha, Omaha, Nebraska, United States|South Jersey Regional Cancer Center, Millville, New Jersey, United States|Fox Chase Virtua Health Cancer Program at Virtua Memorial Hospital, Mount Holly, New Jersey, United States|Cancer Treatment Center, Wooster, Ohio, United States|St. John Health System, Tulsa, Oklahoma, United States|Cottonwood Hospital Medical Center, Murray, Utah, United States|Utah Valley Regional Medical Center - Provo, Provo, Utah, United States|Dixie Regional Medical Center, Saint George, Utah, United States|LDS Hospital, Salt Lake City, Utah, United States|CCOP - Marshfield Clinic Research Foundation, Marshfield, Wisconsin, United States|Medical College of Wisconsin Cancer Center, Milwaukee, Wisconsin, United States","https://ClinicalTrials.gov/show/NCT00006916"
1035,"Bevacizumab and Sorafenib in Treating Patients With Recurrent Glioblastoma Multiforme","Completed","Has Results","Brain and Central Nervous System Tumors","Biological: bevacizumab|Drug: sorafenib tosylate","Mayo Clinic Scottsdale, Scottsdale, Arizona, United States|Cancer Care Associates, Fresno, California, United States|Front Range Cancer Specialists, Fort Collins, Colorado, United States|Saint Francis/Mount Sinai Regional Cancer Center at Saint Francis Hospital and Medical Center, Hartford, Connecticut, United States|Baptist Cancer Institute - Jacksonville, Jacksonville, Florida, United States|Mayo Clinic - Jacksonville, Jacksonville, Florida, United States|Rush-Copley Cancer Care Center, Aurora, Illinois, United States|Carle Cancer Center at Carle Foundation Hospital, Urbana, Illinois, United States|CCOP - Carle Cancer Center, Urbana, Illinois, United States|St. Francis Hospital and Health Centers - Beech Grove Campus, Beech Grove, Indiana, United States|Reid Hospital & Health Care Services, Richmond, Indiana, United States|McFarland Clinic, PC, Ames, Iowa, United States|Cedar Rapids Oncology Associates, Cedar Rapids, Iowa, United States|Mercy Regional Cancer Center at Mercy Medical Center, Cedar Rapids, Iowa, United States|Medical Oncology and Hematology Associates - West Des Moines, Clive, Iowa, United States|Mercy Capitol Hospital, Des Moines, Iowa, United States|CCOP - Iowa Oncology Research Association, Des Moines, Iowa, United States|John Stoddard Cancer Center at Iowa Methodist Medical Center, Des Moines, Iowa, United States|Medical Oncology and Hematology Associates at John Stoddard Cancer Center, Des Moines, Iowa, United States|Medical Oncology and Hematology Associates at Mercy Cancer Center, Des Moines, Iowa, United States|Mercy Cancer Center at Mercy Medical Center - Des Moines, Des Moines, Iowa, United States|John Stoddard Cancer Center at Iowa Lutheran Hospital, Des Moines, Iowa, United States|McCreery Cancer Center at Ottumwa Regional, Ottumwa, Iowa, United States|Siouxland Hematology-Oncology Associates, LLP, Sioux City, Iowa, United States|Mercy Medical Center - Sioux City, Sioux City, Iowa, United States|St. Luke's Regional Medical Center, Sioux City, Iowa, United States|Cancer Center of Kansas, PA - Chanute, Chanute, Kansas, United States|Cancer Center of Kansas, PA - Dodge City, Dodge City, Kansas, United States|Cancer Center of Kansas, PA - El Dorado, El Dorado, Kansas, United States|Cancer Center of Kansas - Fort Scott, Fort Scott, Kansas, United States|Cancer Center of Kansas-Independence, Independence, Kansas, United States|Cancer Center of Kansas, PA - Kingman, Kingman, Kansas, United States|Lawrence Memorial Hospital, Lawrence, Kansas, United States|Southwest Medical Center, Liberal, Kansas, United States|Cancer Center of Kansas, PA - Newton, Newton, Kansas, United States|Cancer Center of Kansas, PA - Parsons, Parsons, Kansas, United States|Cancer Center of Kansas, PA - Pratt, Pratt, Kansas, United States|Cancer Center of Kansas, PA - Salina, Salina, Kansas, United States|Cancer Center of Kansas, PA - Wellington, Wellington, Kansas, United States|Associates in Womens Health, PA - North Review, Wichita, Kansas, United States|Cancer Center of Kansas, PA - Medical Arts Tower, Wichita, Kansas, United States|Cancer Center of Kansas, PA - Wichita, Wichita, Kansas, United States|CCOP - Wichita, Wichita, Kansas, United States|Via Christi Cancer Center at Via Christi Regional Medical Center, Wichita, Kansas, United States|Cancer Center of Kansas, PA - Winfield, Winfield, Kansas, United States|Drs. Carrol, Sheth, Raghavan, Louisville, Kentucky, United States|Hickman Cancer Center at Bixby Medical Center, Adrian, Michigan, United States|Saint Joseph Mercy Cancer Center, Ann Arbor, Michigan, United States|CCOP - Michigan Cancer Research Consortium, Ann Arbor, Michigan, United States|Oakwood Cancer Center at Oakwood Hospital and Medical Center, Dearborn, Michigan, United States|Green Bay Oncology, Limited - Escanaba, Escanaba, Michigan, United States|Genesys Hurley Cancer Institute, Flint, Michigan, United States|Hurley Medical Center, Flint, Michigan, United States|Van Elslander Cancer Center at St. John Hospital and Medical Center, Grosse Pointe Woods, Michigan, United States|Dickinson County Healthcare System, Iron Mountain, Michigan, United States|Foote Memorial Hospital, Jackson, Michigan, United States|Haematology-Oncology Associates of Ohio and Michigan, PC, Lambertville, Michigan, United States|Sparrow Regional Cancer Center, Lansing, Michigan, United States|St. Mary Mercy Hospital, Livonia, Michigan, United States|Community Cancer Center of Monroe, Monroe, Michigan, United States|Mercy Memorial Hospital - Monroe, Monroe, Michigan, United States|St. Joseph Mercy Oakland, Pontiac, Michigan, United States|Mercy Regional Cancer Center at Mercy Hospital, Port Huron, Michigan, United States|Seton Cancer Institute at Saint Mary's - Saginaw, Saginaw, Michigan, United States|St. John Macomb Hospital, Warren, Michigan, United States|Alexandria, Minnesota, United States|MeritCare Bemidji, Bemidji, Minnesota, United States|Fairview Ridges Hospital, Burnsville, Minnesota, United States|Mercy and Unity Cancer Center at Mercy Hospital, Coon Rapids, Minnesota, United States|Duluth Clinic Cancer Center - Duluth, Duluth, Minnesota, United States|CCOP - Duluth, Duluth, Minnesota, United States|Miller - Dwan Medical Center, Duluth, Minnesota, United States|Fairview Southdale Hospital, Edina, Minnesota, United States|Fergus Falls Medical Group, PA, Fergus Falls, Minnesota, United States|Mercy and Unity Cancer Center at Unity Hospital, Fridley, Minnesota, United States|Hutchinson Area Health Care, Hutchinson, Minnesota, United States|HealthEast Cancer Care at St. John's Hospital, Maplewood, Minnesota, United States|Minnesota Oncology Hematology, PA - Maplewood, Maplewood, Minnesota, United States|Virginia Piper Cancer Institute at Abbott - Northwestern Hospital, Minneapolis, Minnesota, United States|Hennepin County Medical Center - Minneapolis, Minneapolis, Minnesota, United States|Hubert H. Humphrey Cancer Center at North Memorial Outpatient Center, Robbinsdale, Minnesota, United States|Mayo Clinic Cancer Center, Rochester, Minnesota, United States|CentraCare Clinic - River Campus, Saint Cloud, Minnesota, United States|Coborn Cancer Center, Saint Cloud, Minnesota, United States|CCOP - Metro-Minnesota, Saint Louis Park, Minnesota, United States|Park Nicollet Cancer Center, Saint Louis Park, Minnesota, United States|Regions Hospital Cancer Care Center, Saint Paul, Minnesota, United States|United Hospital, Saint Paul, Minnesota, United States|St. Francis Cancer Center at St. Francis Medical Center, Shakopee, Minnesota, United States|Ridgeview Medical Center, Waconia, Minnesota, United States|Minnesota Oncology Hematology, PA - Woodbury, Woodbury, Minnesota, United States|CCOP - Cancer Research for the Ozarks, Springfield, Missouri, United States|St. John's Regional Health Center, Springfield, Missouri, United States|Hulston Cancer Center at Cox Medical Center South, Springfield, Missouri, United States|CCOP - Montana Cancer Consortium, Billings, Montana, United States|Hematology-Oncology Centers of the Northern Rockies - Billings, Billings, Montana, United States|Northern Rockies Radiation Oncology Center, Billings, Montana, United States|St. Vincent Healthcare Cancer Care Services, Billings, Montana, United States|Billings Clinic - Downtown, Billings, Montana, United States|Bozeman Deaconess Cancer Center, Bozeman, Montana, United States|St. James Healthcare Cancer Care, Butte, Montana, United States|Great Falls Clinic - Main Facility, Great Falls, Montana, United States|Great Falls, Montana, United States|Northern Montana Hospital, Havre, Montana, United States|St. Peter's Hospital, Helena, Montana, United States|Glacier Oncology, PLLC, Kalispell, Montana, United States|Kalispell Medical Oncology at KRMC, Kalispell, Montana, United States|Kalispell Regional Medical Center, Kalispell, Montana, United States|Community Medical Center, Missoula, Montana, United States|Guardian Oncology and Center for Wellness, Missoula, Montana, United States|Montana Cancer Specialists at Montana Cancer Center, Missoula, Montana, United States|Montana Cancer Center at St. Patrick Hospital and Health Sciences Center, Missoula, Montana, United States|Cancer Resource Center - Lincoln, Lincoln, Nebraska, United States|CCOP - Missouri Valley Cancer Consortium, Omaha, Nebraska, United States|Immanuel Medical Center, Omaha, Nebraska, United States|Alegant Health Cancer Center at Bergan Mercy Medical Center, Omaha, Nebraska, United States|Creighton University Medical Center, Omaha, Nebraska, United States|Rutherford Hospital, Rutherfordton, North Carolina, United States|Bismarck Cancer Center, Bismarck, North Dakota, United States|Medcenter One Hospital Cancer Care Center, Bismarck, North Dakota, United States|Mid Dakota Clinic, PC, Bismarck, North Dakota, United States|St. Alexius Medical Center Cancer Center, Bismarck, North Dakota, United States|CCOP - MeritCare Hospital, Fargo, North Dakota, United States|MeritCare Broadway, Fargo, North Dakota, United States|Mary Rutan Hospital, Bellefontaine, Ohio, United States|Wood County Oncology Center, Bowling Green, Ohio, United States|Adena Regional Medical Center, Chillicothe, Ohio, United States|Charles M. Barrett Cancer Center at University Hospital, Cincinnati, Ohio, United States|North Coast Cancer Care - Clyde, Clyde, Ohio, United States|Riverside Methodist Hospital Cancer Care, Columbus, Ohio, United States|CCOP - Columbus, Columbus, Ohio, United States|Grant Medical Center Cancer Care, Columbus, Ohio, United States|Mount Carmel Health - West Hospital, Columbus, Ohio, United States|Doctors Hospital at Ohio Health, Columbus, Ohio, United States|Grandview Hospital, Dayton, Ohio, United States|Good Samaritan Hospital, Dayton, Ohio, United States|David L. Rike Cancer Center at Miami Valley Hospital, Dayton, Ohio, United States|Samaritan North Cancer Care Center, Dayton, Ohio, United States|CCOP - Dayton, Dayton, Ohio, United States|Grady Memorial Hospital, Delaware, Ohio, United States|Hematology Oncology Center, Elyria, Ohio, United States|Blanchard Valley Medical Associates, Findlay, Ohio, United States|Middletown Regional Hospital, Franklin, Ohio, United States|Wayne Hospital, Greenville, Ohio, United States|Charles F. Kettering Memorial Hospital, Kettering, Ohio, United States|Fairfield Medical Center, Lancaster, Ohio, United States|Lima Memorial Hospital, Lima, Ohio, United States|Strecker Cancer Center at Marietta Memorial Hospital, Marietta, Ohio, United States|Northwest Ohio Oncology Center, Maumee, Ohio, United States|St. Luke's Hospital, Maumee, Ohio, United States|Licking Memorial Cancer Care Program at Licking Memorial Hospital, Newark, Ohio, United States|Fisher-Titus Medical Center, Norwalk, Ohio, United States|St. Charles Mercy Hospital, Oregon, Ohio, United States|Toledo Clinic - Oregon, Oregon, Ohio, United States|North Coast Cancer Care, Incorporated, Sandusky, Ohio, United States|Mercy Medical Center, Springfield, Ohio, United States|Community Hospital of Springfield and Clark County, Springfield, Ohio, United States|Flower Hospital Cancer Center, Sylvania, Ohio, United States|Mercy Hospital of Tiffin, Tiffin, Ohio, United States|Toledo Hospital, Toledo, Ohio, United States|St. Vincent Mercy Medical Center, Toledo, Ohio, United States|Medical University of Ohio Cancer Center, Toledo, Ohio, United States|CCOP - Toledo Community Hospital, Toledo, Ohio, United States|St. Anne Mercy Hospital, Toledo, Ohio, United States|Toledo Clinic, Incorporated - Main Clinic, Toledo, Ohio, United States|UVMC Cancer Care Center at Upper Valley Medical Center, Troy, Ohio, United States|Fulton County Health Center, Wauseon, Ohio, United States|Precision Radiotherapy at University Pointe, West Chester, Ohio, United States|Mount Carmel St. Ann's Cancer Center, Westerville, Ohio, United States|Clinton Memorial Hospital, Wilmington, Ohio, United States|Ruth G. McMillan Cancer Center at Greene Memorial Hospital, Xenia, Ohio, United States|Genesis - Good Samaritan Hospital, Zanesville, Ohio, United States|Providence Milwaukie Hospital, Milwaukie, Oregon, United States|Legacy Good Samaritan Hospital & Comprehensive Cancer Center, Portland, Oregon, United States|Providence Cancer Center at Providence Portland Medical Center, Portland, Oregon, United States|Adventist Medical Center, Portland, Oregon, United States|CCOP - Columbia River Oncology Program, Portland, Oregon, United States|Providence St. Vincent Medical Center, Portland, Oregon, United States|Northwest Cancer Specialists at Rose Quarter Cancer Center, Portland, Oregon, United States|Knight Cancer Institute at Oregon Health and Science University, Portland, Oregon, United States|Geisinger Cancer Institute at Geisinger Health, Danville, Pennsylvania, United States|Geisinger Hazleton Cancer Center, Hazleton, Pennsylvania, United States|Geisinger Medical Group - Scenery Park, State College, Pennsylvania, United States|Frank M. and Dorothea Henry Cancer Center at Geisinger Wyoming Valley Medical Center, Wilkes-Barre, Pennsylvania, United States|AnMed Cancer Center, Anderson, South Carolina, United States|CCOP - Upstate Carolina, Spartanburg, South Carolina, United States|Gibbs Regional Cancer Center at Spartanburg Regional Medical Center, Spartanburg, South Carolina, United States|Rapid City Regional Hospital, Rapid City, South Dakota, United States|Medical X-Ray Center, PC, Sioux Falls, South Dakota, United States|Sanford Cancer Center at Sanford USD Medical Center, Sioux Falls, South Dakota, United States|Fredericksburg Oncology, Incorporated, Fredericksburg, Virginia, United States|Southwest Washington Medical Center Cancer Center, Vancouver, Washington, United States|Luther Midlelfort Hospital, Eau Claire, Wisconsin, United States|Midelfort Clinic - Luther, Eau Claire, Wisconsin, United States|Green Bay Oncology, Limited at St. Vincent Hospital Regional Cancer Center, Green Bay, Wisconsin, United States|Green Bay Oncology, Limited at St. Mary's Hospital, Green Bay, Wisconsin, United States|St. Mary's Hospital Medical Center - Green Bay, Green Bay, Wisconsin, United States|St. Vincent Hospital Regional Cancer Center, Green Bay, Wisconsin, United States|Holy Family Memorial Medical Center Cancer Care Center, Manitowoc, Wisconsin, United States|Bay Area Cancer Care Center at Bay Area Medical Center, Marinette, Wisconsin, United States|Green Bay Oncology, Limited - Oconto Falls, Oconto Falls, Wisconsin, United States|Green Bay Oncology, Limited - Sturgeon Bay, Sturgeon Bay, Wisconsin, United States|Rocky Mountain Oncology, Casper, Wyoming, United States|Welch Cancer Center at Sheridan Memorial Hospital, Sheridan, Wyoming, United States","https://ClinicalTrials.gov/show/NCT00621686"
1036,"Irinotecan Plus Lenalidomide in Adult Patients With Recurrent Glioblastoma Multiforme: Phase I","Terminated","No Results Available","Malignant Gliomas","Drug: Irinotecan|Drug: Lenalidomide","UT MD Anderson Cancer Center, Houston, Texas, United States","https://ClinicalTrials.gov/show/NCT00671801"
1037,"Targeting Potassium Channels to Reprogram Glioblastoma Microenvironment: in Vitro and in Vivo Studies","Unknown status","No Results Available","Cancer of Head and Neck","Other: brain tumor-immune cells communication","Cristina Limatola, Pozzilli, Is, Italy|Cristina Limatola, Pozzilli, Italy","https://ClinicalTrials.gov/show/NCT03954691"
1038,"A Large-scale Research for Immunotherapy of Glioblastoma With Autologous Heat Shock Protein gp96","Recruiting","No Results Available","Glioma of Brain","Biological: gp96|Drug: Temozolomide|Radiation: radiotherapy","Beijing Tiantan Hospital Affiliated to Capital Medical University, Beijing, Beijing, China","https://ClinicalTrials.gov/show/NCT03650257"
1039,"Erlotinib in Treating Patients With Recurrent Glioblastoma Multiforme or Gliosarcoma","Terminated","Has Results","Adult Brain Tumors","Drug: erlotinib hydrochloride","UCSF Helen Diller Family Comprehensive Cancer Center, San Francisco, California, United States","https://ClinicalTrials.gov/show/NCT00387894"
1040,"Biological Therapy in Treating Patients With Glioblastoma Multiforme","Completed","No Results Available","Brain and Central Nervous System Tumors","Biological: autologous tumor cell vaccine|Biological: sargramostim|Biological: tumor-draining lymph node lymphocyte therapy|Drug: cyclophosphamide|Procedure: conventional surgery","Cleveland Clinic Taussig Cancer Center, Cleveland, Ohio, United States","https://ClinicalTrials.gov/show/NCT00003185"
1041,"Research for Immunotherapy of Glioblastoma With Autologous Heat Shock Protein gp96","Completed","No Results Available","Glioma","Biological: gp96","Beijing Tiantan Hospital Affiliated to Capital Medical University, Beijing, China","https://ClinicalTrials.gov/show/NCT02122822"
1042,"Simultaneous Integrated Boost in Malignant Glioma Patients Treated With Chemoradiation","Unknown status","No Results Available","Glioblastoma Multiforme|Chemoradiation","Radiation: Simultaneous integrated boost","Taichung Veterans General Hospital, Taichung, Taiwan","https://ClinicalTrials.gov/show/NCT03225300"
1043,"Sirolimus in Treating Patients With Glioblastoma Multiforme","Completed","No Results Available","Brain and Central Nervous System Tumors","Drug: Rapamycin|Procedure: Surgery|Procedure: Supportive Care","Jonsson Comprehensive Cancer Center at UCLA, Los Angeles, California, United States","https://ClinicalTrials.gov/show/NCT00047073"
1044,"Temozolomide + Everolimus in Newly Diagnosed, Recurrent, or Progressive Malignant Glioblastoma Multiforme","Completed","No Results Available","Brain and Central Nervous System Tumors","Drug: everolimus|Drug: temozolomide|Genetic: microarray analysis|Other: immunohistochemistry staining method","Tom Baker Cancer Centre, Calgary, Alberta, Canada|Cross Cancer Institute, Edmonton, Alberta, Canada|BCCA - Cancer Centre for the Southern Interior, Kelowna, British Columbia, Canada|BCCA - Vancouver Cancer Centre, Vancouver, British Columbia, Canada|QEII Health Sciences Center, Halifax, Nova Scotia, Canada|London Regional Cancer Program, London, Ontario, Canada|Univ. Health Network-Princess Margaret Hospital, Toronto, Ontario, Canada|CHUM - Hopital Notre-Dame, Montreal, Quebec, Canada|McGill University - Dept. Oncology, Montreal, Quebec, Canada","https://ClinicalTrials.gov/show/NCT00387400"
1045,"Novel Gamma-Delta (γδ)T Cell Therapy for Treatment of Patients With Newly Diagnosed Glioblastoma","Recruiting","No Results Available","Brain Tumor Adult","Biological: DRI cell therapy","University of Alabama at Birmingham, Birmingham, Alabama, United States","https://ClinicalTrials.gov/show/NCT04165941"
1046,"Differentiation Between Healthy Cerebral Tissue and Tumor Tissue Using a Tissue Sensing Instrument","Active, not recruiting","No Results Available","Glioblastoma|Surgical Margin","Procedure: Diffuse Reflectance Spectroscopy","Karolinska University Hospital, Stockholm, Sweden","https://ClinicalTrials.gov/show/NCT05171127"
1047,"Erlotinib in Treating Patients With Progressive Glioblastoma Multiforme","Terminated","No Results Available","Brain and Central Nervous System Tumors","Drug: erlotinib hydrochloride","Lineberger Comprehensive Cancer Center at University of North Carolina - Chapel Hill, Chapel Hill, North Carolina, United States","https://ClinicalTrials.gov/show/NCT00227032"
1048,"Combination Chemotherapy in Treating Patients With Recurrent Glioblastoma Multiforme","Unknown status","No Results Available","Brain and Central Nervous System Tumors","Drug: carboplatin|Drug: temozolomide","Overlook Hospital, Summit, New Jersey, United States","https://ClinicalTrials.gov/show/NCT00014105"
1049,"Acridine Carboxamide in Treating Patients With Recurrent Glioblastoma Multiforme","Completed","No Results Available","Brain and Central Nervous System Tumors","Drug: acridine carboxamide","Beatson Oncology Centre, Glasgow, Scotland, United Kingdom","https://ClinicalTrials.gov/show/NCT00004937"
1050,"Temozolomide Plus Carboplatin in Treating Patients With Recurrent Glioblastoma Multiforme","Withdrawn","No Results Available","Brain and Central Nervous System Tumors","Drug: carboplatin|Drug: temozolomide",,"https://ClinicalTrials.gov/show/NCT00021307"
1051,"Imaging Study of Glioblastomas Treated With Avastin","Terminated","Has Results","Malignant Gliomas","Device: DECT|Device: MR spectroscopy","London Regional Cancer Centre, London, Ontario, Canada","https://ClinicalTrials.gov/show/NCT01549392"
1052,"Personalized Functional Profiling in Metastatic Gastrointestinal Cancer or Recurrent Glioblastoma Patients in Luxembourg.","Recruiting","No Results Available","Oncology","Diagnostic Test: Personalized Functional Profiling","Centre hospitalier de Luxembourg, Luxembourg, Luxembourg|Hôpitaux Robert Schmuan, Luxembourg, Luxembourg","https://ClinicalTrials.gov/show/NCT03997617"
1053,"ZD 1839 in Treating Patients With Glioblastoma Multiforme in First Relapse","Completed","No Results Available","Brain and Central Nervous System Tumors","Drug: gefitinib","Duke Comprehensive Cancer Center, Durham, North Carolina, United States","https://ClinicalTrials.gov/show/NCT00016991"
