Rank	Title	Status	Study Results	Conditions	Interventions	Locations	URL
59	Blood Detection of EGFR Mutation For Iressa Treatment	Unknown status	No Results Available	Lung Adenocarcinoma	Drug: Gefitinib	beijing Cancer Hospital, Beijing, China	https://ClinicalTrials.gov/show/NCT02282267
60	Study of Nivolumab in Combination With GM.CD40L Vaccine in Adenocarcinoma of the Lung	Withdrawn	No Results Available	Lung Cancer|Adenocarcinoma of the Lung	Drug: Nivolumab|Biological: GM.CD40L Vaccine		https://ClinicalTrials.gov/show/NCT02466568
61	Evaluation of Correlations Between Radiologic Features and Pathologic Subtypes of GGO LUAD Via WMS	Recruiting	No Results Available	Adenocarcinoma of Lung		Fudan University Cancer Center, Shanghai, Shanghai, China	https://ClinicalTrials.gov/show/NCT05252676
62	Prognostic Value of the Marker P63 in Adenocarcinoma of Lung, Breast, and Pancreas	Unknown status	No Results Available	Lung Adenocarcinoma|Breast Adenocarcinoma|Pancreatic Ductal Adenocarcinoma	Other: their will be no intervention in any of the groups, the study is retrospective		https://ClinicalTrials.gov/show/NCT01942629
63	The Detection of EGFR Mutations in Liquid Based Cytology Samples	Completed	No Results Available	Adenocarcinoma of Lung		Cytopathology Laboratory Royal Cornwall Hospital, Truro, Cornwall, United Kingdom	https://ClinicalTrials.gov/show/NCT04086680
64	Prophylactic TCM for Mitigation of EGFR-TKI Related Dermatological Adverse Effect	Completed	No Results Available	Advanced Lung Adenocarcinoma	Drug: TCM Formula|Drug: Placebo		https://ClinicalTrials.gov/show/NCT05204758
65	Treatment of Lung Adenocarcinoma With Bronchioloalveolar Feature	Completed	No Results Available	Pneumonic-type Adenocarcinoma (P-ADC)|Lung Adenocarcinoma With Bronchiolo-alveolar Feature	Drug: Gefitinib	CHU Besancon - Pneumologie, Besancon, France|APHP - CHU Avicenne - Oncologie Medicale, Bobigny, France|Centre F. Baclesse, Caen, France|CHU - Pneumologie, Caen, France|CHU Grenoble - pneumologie, Grenoble, France|HCL - Croix-Rousse, Lyon, France|APHP - Saint-Antoine - pneumologie, Paris, France|Hopital Tenon - Pneumologie, Paris, France|HCL - Lyon Sud (Pneumologie), Pierre Bénite, France|CHU Saint-Etienne Pneumologie, Saint-Etienne, France|CHU Lyautey - Pneumologie, Strasbourg, France	https://ClinicalTrials.gov/show/NCT00198380
66	Local Therapies for Oligometastatic Non-Small Cell Lung Cancer Harboring Sensitizing EGFR Mutations	Completed	Has Results	Oligometastatic Lung Adenocarcinoma	Drug: Erlotinib|Other: Local Therapies	Memoral Sloan Kettering Cancer Center, Basking Ridge, New Jersey, United States|Memorial Sloan Kettering Monmouth, Middletown, New Jersey, United States|Memorial Sloan Kettering Cancer Center @ Suffolk, Commack, New York, United States|Memorial Sloan Kettering Westchester, Harrison, New York, United States|Memorial Sloan Kettering Cancer Center, New York, New York, United States|Memorial Sloan Kettering at Mercy Medical Center, Rockville Centre, New York, United States|Memoral Sloan Kettering Cancer Center at Phelps, Sleepy Hollow, New York, United States	https://ClinicalTrials.gov/show/NCT02450591
67	Optimal EGFR TKIs Treatment Strategies for Lung Adenocarcinoma Harboring EGFR Exon 19 Deletion Variants	Recruiting	No Results Available	EGFR Exon 19 Mutation|Tumor Progression		National Taiwan University Hospital, Taipei City, Taiwan	https://ClinicalTrials.gov/show/NCT04370860
68	SLND or Not in cT1 GGO Invasive Lung Adenocarcinoma	Recruiting	No Results Available	Carcinoma, Non-Small-Cell Lung	Procedure: Systematically mediastinal lymph node dissection|Procedure: No mediastinal lymph node dissection	Fudan University Shanghai Cancer Center, Shanghai, China	https://ClinicalTrials.gov/show/NCT04527419
69	A Phase 1/2 Trial of Trametinib and Erlotinib in Patients With EGFR-Mutant Lung Adenocarcinomas and Acquired Resistance to Erlotinib	Completed	Has Results	Lung Adenocarcinoma|Lung Cancer|Lung Cancer Metastatic|Lung Cancer Stage IV|Recurrent Lung Adenocarcinoma|Recurrent Lung Cancer	Drug: Trametinib|Drug: Erlotinib	Memoral Sloan Kettering Cancer Center, Basking Ridge, New Jersey, United States|Memorial Sloan Kettering Monmouth, Middletown, New Jersey, United States|Memorial Sloan Kettering Bergen, Montvale, New Jersey, United States|Memorial Sloan Kettering Commack, Commack, New York, United States|Memoral Sloan Kettering Westchester, Harrison, New York, United States|Memorial Sloan Kettering Cancer Center, New York, New York, United States|Memorial Sloan Kettering Nassau, Uniondale, New York, United States	https://ClinicalTrials.gov/show/NCT03076164
70	Sorafenib in BAC or Never-Smokers With Lung Adenocarcinoma	Completed	No Results Available	Lung Cancer	Drug: sorafenib	Swedish Cancer Institute, Seattle, Washington, United States	https://ClinicalTrials.gov/show/NCT00456716
71	Adjuvant Chemotherapy for High Post-operative Recurrence Risk Stage pI Lung Adenocarcinoma	Recruiting	No Results Available	Lung Neoplasms	Drug: cisplatin plus pemetrexed	Fudan University Cancer Center, Shanghai, Shanghai, China	https://ClinicalTrials.gov/show/NCT03380468
72	Detection of CSF Next Generation Sequencing in the Application of Brain Metastases From Lung Adenocarcinoma or Meningeal Metastasis	Unknown status	No Results Available	Recruitment			https://ClinicalTrials.gov/show/NCT03029065
73	Impact of Concomitant Genetic Alterations in EGFR Mutated Adenocarcinoma by NGS Analysis: A Multicenter Study	Unknown status	No Results Available	Adenocarcinoma of Lung|EGFR Activating Mutation	Other: Next generation sequencing	Asan medical center, Seoul, Korea, Republic of|Catholic university medical center, Seoul St. Mary's Hospital, Seoul, Korea, Republic of	https://ClinicalTrials.gov/show/NCT04122833
74	Pembrolizumab Plus Bevacizumab and Chemotherapy for ALK-rearranged NSCLC With Persistent 5'ALK	Not yet recruiting	No Results Available	ALK Gene Mutation|Lung Adenocarcinoma|Immunotherapy	Drug: Pembrolizumab Combined With Bevacizumab and Chemotherapy	Hunan Cancer Hospital, Changsha, Hunan, China	https://ClinicalTrials.gov/show/NCT05266846
75	Anti-Mesothelin Antibody Drug Conjugate Anetumab Ravtansine for Mesothelin Expressing Lung Adenocarcinoma	Terminated	Has Results	Lung Neoplasms	Drug: Anetumab Ravtansine|Device: Blood test	National Institutes of Health Clinical Center, Bethesda, Maryland, United States	https://ClinicalTrials.gov/show/NCT02839681
76	Safety and Pharmacology Study of SNX-5422 in Subjects With Resistant Lung Adenocarcinoma	Completed	No Results Available	Cancer	Drug: SNX-5422	Georgetown University Medical Center, Washington, District of Columbia, United States|Memorial Sloan Kettering Cancer Center, New York, New York, United States	https://ClinicalTrials.gov/show/NCT01851096
77	Hsp90 Inhibitor AUY922 and Erlotinib Hydrochloride in Treating Patients With Stage IIIB-IV Non-Small Cell Lung Cancer	Completed	Has Results	Adenocarcinoma of the Lung|Non-small Cell Lung Cancer	Drug: erlotinib hydrochloride|Drug: Hsp90 inhibitor AUY922|Other: laboratory biomarker analysis|Procedure: needle biopsy|Genetic: mutation analysis|Other: pharmacological study	Northwestern University, Chicago, Illinois, United States|Memorial Sloan-Kettering Cancer Center, New York, New York, United States	https://ClinicalTrials.gov/show/NCT01259089
78	A Phase II Study to Assess Efficacy of Combined Treatment With Erlotinib (Tarceva) and Silybin-phytosome (Siliphos) in Patients With EGFR Mutant Lung Adenocarcinoma	Unknown status	No Results Available	Carcinoma, Non-Small-Cell Lung	Drug: Erlotinib|Dietary Supplement: Silybin-phytosome	Gosin University Gospel Hospital, Busan, Korea, Republic of	https://ClinicalTrials.gov/show/NCT02146118
79	Intercalated Administration of PamCis With Gefitinib or Placebo as First Line Lung Adenocarcinoma in Never Smokers	Unknown status	No Results Available	Non Small Cell Lung Cancer|Adenocarcinoma	Drug: Gefitinib|Drug: Placebo|Drug: Pemetrexed plusCIsplatin	National Cancer Center, Goyang-si, Gyenggido, Korea, Republic of	https://ClinicalTrials.gov/show/NCT01502202
80	Neoadjuvant Pemetrexed, Carboplatin and Bevacizumab in Unresectable, Locally Advanced Lung Adenocarcinoma	Completed	No Results Available	Lung Cancer	Drug: Neoadjuvant Bevacizumab	Sun Yat-sen University Cancer Center, Guangzhou, Guangdong, China	https://ClinicalTrials.gov/show/NCT01588704
81	Poziotinib in Stage IV Lung Adenocarcinoma With HER2 Mutation (KASTT001)	Completed	No Results Available	HER2 Gene Mutation|Adenocarcinoma Lung Stage IV	Drug: Poziotinib	Korean Association for the Study of Targeted Therapy, Seoul, Korea, Republic of	https://ClinicalTrials.gov/show/NCT02979821
82	Neoadjuvant Icotinib With Chemotherapy for Epidermal Growth Factor Receptor(EGFR)-Mutated Resectable Lung Adenocarcinoma	Not yet recruiting	No Results Available	NSCLC|EGF-R Positive Non-Small Cell Lung Cancer	Drug: Icotinib|Drug: Cisplatin|Drug: Carboplatin|Drug: Pemetrexed	Liaoning Cancer Hospital & Institute, Shenyang, Liaoning, China	https://ClinicalTrials.gov/show/NCT05132985
83	Molecular Epidemiology of Lung Adenocarcinoma in Multi-ethnic Asian Phenotype	Unknown status	No Results Available	Lung Cancer	Other: Characterise the molecular epidemiology of lung adenocarcinoma in multi-ethnic asian phenotypes	National University Hospital/ National University of Singapore, Singapore, Singapore	https://ClinicalTrials.gov/show/NCT01774526
84	A Study of Hypofractionated Radiotherapy for Limited Metastatic NSCLC Harboring Sensitizing EGFR Mutations After First Line TKI Therapy	Unknown status	No Results Available	Lung Adenocarcinoma|EGFR Positive Non-small Cell Lung Cancer	Drug: EGFR-TKI|Radiation: Thoracic Hypofractionated Radiotherapy		https://ClinicalTrials.gov/show/NCT02788058
85	Tarceva With or Without Apatinib in the Advanced Lung Adenocarcinoma	Unknown status	No Results Available	Lung Cancer	Drug: Apatinib|Drug: Tarceva|Drug: Placebo		https://ClinicalTrials.gov/show/NCT02704767
86	Shared Decision Making in Patients With Lung Cancer	Recruiting	No Results Available	Surgery|Lung Adenocarcinoma	Other: Qualitative interviews	Sichuan Cancer Hospital & Institute, Chengdu, Sichuan, China	https://ClinicalTrials.gov/show/NCT05191485
87	Sunitinib in Never-Smokers With Lung Adenocarcinoma	Completed	Has Results	Lung Cancer	Drug: Sunitinib	Massachusetts General Hospital, Boston, Massachusetts, United States|Beth Isreal Deaconess Medical Center, Boston, Massachusetts, United States|Brigham and Women's Hospital, Boston, Massachusetts, United States|Dana-Farber Cancer Institute, Boston, Massachusetts, United States	https://ClinicalTrials.gov/show/NCT01829217
88	Anlotinib Hydrochloride as Second-line Therapy in Elderly Patients With EGFR Wild-type Lung Adenocarcinoma	Unknown status	No Results Available	Non-Small-Cell Lung Cancer	Drug: Anlotinib		https://ClinicalTrials.gov/show/NCT03728374
89	Stereotactic Body Radiation Therapy (SBRT) in Newly Diagnosed Advanced Staged Lung Adenocarcinoma (Sindas)	Terminated	No Results Available	Stage IV EGFR Mutated Non-Small Cell Lung Cancer	Radiation: Radiation: SBRT|Drug: TKI (Gefitinib or Tarceva )	Sichuan PPH, Cancer Center, Chengdu, Sichuan, China	https://ClinicalTrials.gov/show/NCT02893332
90	Investigation of the Contents and Prognostic Values of Glucose Metabolism Molecules in Patients With Lung Adenocarcinoma	Unknown status	No Results Available	Lung Cancer|Glycolysis|Diagnosis|Survival	Diagnostic Test: Diagnostic test		https://ClinicalTrials.gov/show/NCT03641105
91	Effect of NK Cell Immunotherapy on Advanced Lung Adenocarcinoma Adenocarcinoma With EGFR Mutation	Unknown status	No Results Available	NK Cell Mediated Immunity	Biological: NK cells	Shenzhen Luohu Hospital, Shenzhen, Guangdong, China	https://ClinicalTrials.gov/show/NCT03662477
92	Ceritinib in Combination With Stereotactic Ablative Radiation Metastatic Lung Adenocarcinoma	Terminated	Has Results	ALK-positive Non-small Cell Lung Cancer	Drug: Ceritinib|Radiation: Stereotactic ablative body radiation	UT Southwestern Medical Center, Dallas, Texas, United States	https://ClinicalTrials.gov/show/NCT02513667
93	EGFR-TKI Combined With Concurrent or Sequential Chemotherapy for Patients of Gradual Progression	Completed	No Results Available	Lung Adenocarcinoma|EGFR Activating Mutation	Drug: icotinib combined with pemetrexed plus cisplatin|Drug: first icotinib and then pemetrexed plus cisplatin		https://ClinicalTrials.gov/show/NCT03544814
94	Sequential Icotinib Plus Chemotherapy Versus Icotinib Alone as First-line Treatment in Stage IIIB/IV Lung Adenocarcinoma	Unknown status	No Results Available	EGFR Positive Non-small Cell Lung Cancer|Adenocarcinoma	Drug: Sequential Icotinib Plus Chemotherapy|Drug: Icotinib	First Hospital of Lanzhou University, Lanzhou, Gansu, China|Lanzhou military region general hospital, Lanzhou, Gansu, China|General Hospital of Guangzhou Military Command, Guangzhou, Guangdong, China|Cancer Hospital of Sun Yat-sen, Guangzhou, Guangdong, China|First Affiliated Hospital of Guangzhou Medical College, Guangzhou, Guangdong, China|Jiangmen central hospital, Jiangmen, Guangdong, China|The university of Hong Kong-Shenzhen Hospital, Shenzhen, Guangdong, China|Shenzhen People's Hospital, Shenzhen, Guangdong, China|Medical Oncology,Shenzhen Second People's Hospital, Shenzhen, Guangdong, China|Thoracic Surgery,Shenzhen Second People's Hospital, Shenzhen, Guangdong, China|Peking University Shenzhen Hospital, Shenzhen, Guangdong, China|Guangdong Agribusiness Center Hospital, Zhanjiang, Guangdong, China|First Affiliated Hospital of Guangxi Medical University, Nanning, Guangxi, China|Hainan Provincal Nong Ken Hospital, Haikou, Hainan, China|Hainan Provincial People's Hospital, Haikou, Hainan, China|First Affiliated Hospital of Zhengzhou University, Zhengzhou, Henan, China|Medical Oncology，General Hospital of Ningxia Medical University, Yinchuan, Ningxia, China|Radiation Oncology，General Hospital of Ningxia Medical University, Yinchuan, Ningxia, China|Respiratory medicine，General Hospital of Ningxia Medical University, Yinchuan, Ningxia, China|Baoji Central Hospital, Baoji, Shanxi, China|3201 Hospital, Hanzhong, Shanxi, Hanzhong, Shanxi, China|Shaanxi province people's hospital, Xi'an, Shanxi, China|Second Affiliated Hospital of Xi'an Jiaotong University, Xi'an, Shanxi, China|Xi'an Chang'an Hospital, Xi'an, Shanxi, China|Tangdu Hospital，Fourth Military Medical University, Xi'an, Shanxi, China|First Affiliated Hospital of Xi'an Jiaotong University, Xi'an, Shanxi, China|Shanxi Cancer Hospital, Xi'an, Shanxi, China|Urumqi General Hospital of Lanzhou Military Region General Hospital, Urumqi, Xinjiang, China|Xinjiang medical university affiliated tumor hospital, Urumqi, Xinjiang, China|First Affiliated Hospital of Xinjiang Medical University, Urumqi, Xinjiang, China|Autonome Region Xinjiang Uygur Chinese medicine hospital, Urumqi, Xinjiang, China	https://ClinicalTrials.gov/show/NCT02103257
95	Trial of Ruxolitinib and Erlotinib in Patients With EGFR-mutant Lung Adenocarcinoma With Acquired Resistance to Erlotinib	Completed	Has Results	Lung Cancer	Drug: Ruxolitinib|Drug: Erlotinib	Memoral Sloan Kettering Cancer Center, Basking Ridge, New Jersey, United States|Memorial Sloan Kettering Cancer Center @ Suffolk, Commack, New York, United States|Memorial Sloan Kettering West Harrison, Harrison, New York, United States|Memorial Sloan Kettering Cancer Center, New York, New York, United States|Memorial Sloan Kettering at Mercy Medical Center, Rockville Centre, New York, United States|Memoral Sloan Kettering Cancer Center at Phelps, Sleepy Hollow, New York, United States	https://ClinicalTrials.gov/show/NCT02155465
96	Icotinib as First-line and Maintenance Treatment in EGFR Mutated Patients With Lung Adenocarcinoma	Unknown status	No Results Available	EGFR Positive Non-small Cell Lung Cancer|Adenocarcinoma	Drug: Experimental|Drug: Chemotherapy	Chinese People's Liberation Army (PLA) General Hospital, Beijing, Beijing, China	https://ClinicalTrials.gov/show/NCT01665417
97	Multicenter Randomized Controlled Trial Adjuvant Chemotherapy vs Observation in pStage Ib Lung Adenocarcinoma	Unknown status	No Results Available	Stage Ib Lung Carcinoma	Drug: vinorelbine plus cisplatin	Seoul National University Bundang Hospital, Seongnam-si, Gyeonggi-do, Korea, Republic of	https://ClinicalTrials.gov/show/NCT02281708
98	Erlotinib Versus Pemetrexed as Second-Line Therapy in Treating Patients With Advanced Lung Adenocarcinoma	Completed	Has Results	Lung Cancer	Drug: Erlotinib|Drug: Pemetrexed	Sun Yat-sen University Cancer Center, Guangzhou, Guangdong, China	https://ClinicalTrials.gov/show/NCT01565538
