"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","itemID","Count","logqvalue"
"83","hsa05100","Bacterial invasion of epithelial cells","6/77","218/20540",0.000168893052503012,0.000512783725671795,0.000154220669374976,"cabozantinib/crizotinib/ponatinib/bosutinib/dasatinib/imatinib",6,8.77712606317868
"84","hsa04976","Bile secretion","11/77","810/20540",0.000208098383504077,0.00062429515051223,0.000187757940003678,"pitavastatin/mitoxantrone/tacrolimus/itraconazole/topotecan/amiodarone/imatinib/amlodipine/trifluoperazine/ciclopirox/bumetanide",11,8.58035697791502
"85","hsa01522","Endocrine resistance","14/77","1259/20540",0.000217583932066668,0.000645072363303534,0.000194006725805574,"midostaurin/bortezomib/palbociclib/cobimetinib/dacomitinib/neratinib/regorafenib/ponatinib/bazedoxifene/bosutinib/nilotinib/dasatinib/vandetanib/fulvestrant",14,8.54761773040101
"86","hsa00591","Linoleic acid metabolism","8/77","443/20540",0.000251757224348936,0.00073770721553409,0.000221866831739576,"pitavastatin/clobetasol/prednicarbate/diflorasone/nilotinib/amiodarone/imatinib/ciclopirox",8,8.41343321310714
"87","hsa04744","Phototransduction","5/77","151/20540",0.000259330520077951,0.000749430837212027,0.000225392732996098,"midostaurin/perphenazine/paroxetine/pimozide/trifluoperazine",5,8.39766619735705
"88","hsa05211","Renal cell carcinoma","10/77","695/20540",0.00026170600664547,0.000749430837212027,0.000225392732996098,"cabozantinib/midostaurin/bortezomib/crizotinib/cobimetinib/neratinib/regorafenib/bosutinib/vandetanib/imatinib",10,8.39766619735705
"89","hsa04650","Natural killer cell mediated cytotoxicity","10/77","707/20540",0.000299916348586761,0.000849201346560267,0.000255398901221133,"midostaurin/cobimetinib/neratinib/regorafenib/ponatinib/tacrolimus/bosutinib/dasatinib/lenalidomide/imatinib",10,8.27268391656329
"90","hsa00982","Drug metabolism - cytochrome P450","11/77","853/20540",0.000324244674074233,0.000907885087407853,0.000273048146588828,"pitavastatin/crizotinib/perphenazine/paroxetine/axitinib/tacrolimus/itraconazole/nilotinib/amiodarone/imatinib/amlodipine",11,8.20586241719787
"91","hsa04917","Prolactin signaling pathway","12/77","1009/20540",0.000355143904176106,0.000983475426949216,0.000295782083292997,"bortezomib/cobimetinib/neratinib/regorafenib/ponatinib/bazedoxifene/bosutinib/nilotinib/dasatinib/lenalidomide/imatinib/fulvestrant",12,8.12588757986349
"92","hsa04068","FoxO signaling pathway","14/77","1326/20540",0.000369700246591768,0.00101265719718615,0.000304558555544706,"midostaurin/bortezomib/crizotinib/cobimetinib/dacomitinib/neratinib/axitinib/regorafenib/tacrolimus/bosutinib/nilotinib/dasatinib/vandetanib/fulvestrant",14,8.09664718866229
"93","hsa04530","Tight junction","11/77","869/20540",0.000379599763554735,0.0010285929076967,0.000309351250435098,"midostaurin/bortezomib/palbociclib/neratinib/ponatinib/bosutinib/dasatinib/amlodipine/dronedarone/fulvestrant/bumetanide",11,8.08103319385839
"94","hsa04520","Adherens junction","10/77","749/20540",0.000472532563643586,0.00126678942593812,0.000380989301034022,"cabozantinib/midostaurin/crizotinib/dacomitinib/neratinib/ponatinib/bosutinib/dasatinib/vandetanib/imatinib",10,7.87273926450739
"95","hsa04392","Hippo signaling pathway - multiple species","3/77","43/20540",0.000561177249763855,0.00147722464133475,0.000444278087619473,"midostaurin/neratinib/bosutinib",3,7.71905986812345
"96","hsa04713","Circadian entrainment","10/77","766/20540",0.000562752244317999,0.00147722464133475,0.000444278087619473,"midostaurin/perphenazine/paroxetine/atomoxetine/bosutinib/pimozide/amiodarone/amlodipine/trifluoperazine/dronedarone",10,7.71905986812345
"97","hsa05161","Hepatitis B","15/77","1566/20540",0.000622787396836344,0.00161796313404906,0.000486605453849341,"midostaurin/bortezomib/crizotinib/cobimetinib/neratinib/regorafenib/ponatinib/tacrolimus/bosutinib/nilotinib/dasatinib/lenalidomide/vandetanib/imatinib/fulvestrant",15,7.62805691960257
"98","hsa04071","Sphingolipid signaling pathway","14/77","1401/20540",0.000640995124244912,0.00164827317662977,0.000495721256129255,"midostaurin/bortezomib/romidepsin/cobimetinib/neratinib/regorafenib/mitoxantrone/fit/bosutinib/nilotinib/dasatinib/lenalidomide/imatinib/amlodipine",14,7.6094967728217
"99","hsa04666","Fc gamma R-mediated phagocytosis","9/77","643/20540",0.000660596318235939,0.00168151790096421,0.000505719669462919,"midostaurin/cobimetinib/neratinib/regorafenib/ponatinib/bosutinib/dasatinib/vandetanib/imatinib",9,7.5895280551178
"100","hsa05208","Chemical carcinogenesis - reactive oxygen species","17/77","1937/20540",0.000697023753234264,0.00175649985815035,0.000528270634030179,"cabozantinib/midostaurin/bortezomib/crizotinib/cobimetinib/dacomitinib/neratinib/axitinib/regorafenib/ponatinib/hexachlorophene/bosutinib/nilotinib/dasatinib/vandetanib/imatinib/fulvestrant",17,7.5459018411232
"101","hsa04926","Relaxin signaling pathway","13/77","1253/20540",0.000724304176768807,0.00179735934117253,0.000540559200352642,"midostaurin/bortezomib/paroxetine/cobimetinib/dacomitinib/neratinib/regorafenib/ponatinib/hydrocortisone/bosutinib/nilotinib/dasatinib/vandetanib",13,7.52290639801581
"102","hsa05414","Dilated cardiomyopathy","8/77","520/20540",0.000727502590474597,0.00179735934117253,0.000540559200352642,"vortioxetine/nebivolol/salmeterol/amiodarone/lenalidomide/amlodipine/trifluoperazine/dronedarone",8,7.52290639801581
"103","hsa05012","Parkinson disease","13/77","1257/20540",0.000746109152694202,0.00182543210173727,0.000549002135860833,"midostaurin/bortezomib/perphenazine/promazine/thioridazine/atomoxetine/ixazomib/hexachlorophene/bosutinib/pimozide/thiothixene/trifluoperazine/carfilzomib",13,7.50740822600542
"104","hsa05160","Hepatitis C","13/77","1262/20540",0.000774145168614373,0.00187581329318098,0.000564154373889017,"midostaurin/bortezomib/palbociclib/cobimetinib/dacomitinib/neratinib/regorafenib/tacrolimus/bosutinib/dasatinib/lenalidomide/vandetanib/fulvestrant",13,7.48018263134949
"105","hsa04217","Necroptosis","12/77","1107/20540",0.000809922875524428,0.0019310970457452,0.000580781066389535,"midostaurin/bortezomib/tacrolimus/hexachlorophene/bosutinib/dasatinib/lenalidomide/imatinib/amlodipine/trifluoperazine/ciclopirox/rucaparib",12,7.45113669417662
"106","hsa04658","Th1 and Th2 cell differentiation","9/77","662/20540",0.000812286852575364,0.0019310970457452,0.000580781066389535,"midostaurin/bortezomib/regorafenib/ponatinib/tacrolimus/salmeterol/nilotinib/dasatinib/imatinib",9,7.45113669417662
"107","hsa05225","Hepatocellular carcinoma","12/77","1131/20540",0.000976123985008057,0.00229890882450496,0.000691401150227055,"cabozantinib/midostaurin/bortezomib/crizotinib/palbociclib/cobimetinib/dacomitinib/neratinib/regorafenib/bosutinib/vandetanib/fulvestrant",12,7.27679036685786
"108","hsa04620","Toll-like receptor signaling pathway","11/77","981/20540",0.00103658111694497,0.0024186892728716,0.000727425345224541,"midostaurin/bortezomib/crizotinib/cobimetinib/neratinib/regorafenib/bosutinib/nilotinib/dasatinib/lenalidomide/vandetanib",11,7.22599918243229
"109","hsa03050","Proteasome","4/77","120/20540",0.00107923269308923,0.00249510677668336,0.000750408053137853,"bortezomib/ixazomib/tacrolimus/carfilzomib",4,7.19489342853633
"110","hsa05130","Pathogenic Escherichia coli infection","12/77","1155/20540",0.00116999735933356,0.00268035758683689,0.000806122582507334,"midostaurin/bortezomib/crizotinib/neratinib/regorafenib/ponatinib/bosutinib/nilotinib/dasatinib/lenalidomide/vandetanib/imatinib",12,7.12327473954369
"111","hsa04060","Cytokine-cytokine receptor interaction","9/77","720/20540",0.00145994367984828,0.00331446673262852,0.000996832100038654,"bortezomib/sunitinib/axitinib/tacrolimus/salmeterol/dasatinib/riluzole/lenalidomide/imatinib",9,6.91092820736106
"112","hsa04933","AGE-RAGE signaling pathway in diabetic complications","12/77","1208/20540",0.00171387660319407,0.00383572196867379,0.00115360059208234,"midostaurin/bortezomib/palbociclib/regorafenib/mitoxantrone/tacrolimus/nilotinib/dasatinib/lenalidomide/vandetanib/imatinib/fulvestrant",12,6.7648672781862
"113","hsa04911","Insulin secretion","8/77","595/20540",0.00171998643833388,0.00383572196867379,0.00115360059208234,"midostaurin/bosutinib/riluzole/amlodipine/trifluoperazine/dronedarone/ciclopirox/bumetanide",8,6.7648672781862
"114","hsa04935","Growth hormone synthesis, secretion and action","12/77","1217/20540",0.00182430487952046,0.00403267394420313,0.00121283426893327,"midostaurin/bortezomib/cobimetinib/neratinib/regorafenib/bosutinib/nilotinib/dasatinib/imatinib/amlodipine/trifluoperazine/dronedarone",12,6.7147952874288
"115","hsa04727","GABAergic synapse","8/77","612/20540",0.00205072602955752,0.00449376486476952,0.00135150823000587,"midostaurin/paroxetine/ponatinib/bosutinib/dasatinib/amlodipine/dronedarone/bumetanide",8,6.60653410273182
"116","hsa04613","Neutrophil extracellular trap formation","12/77","1237/20540",0.00209088793158811,0.00454227378241554,0.00136609737817009,"midostaurin/bortezomib/vorinostat/romidepsin/cobimetinib/neratinib/belinostat/regorafenib/ponatinib/bosutinib/nilotinib/dasatinib",12,6.59579723328057
"117","hsa04730","Long-term depression","8/77","616/20540",0.00213540760252779,0.00459933945159831,0.0013832599854431,"midostaurin/cobimetinib/neratinib/regorafenib/ponatinib/bosutinib/dasatinib/imatinib",8,6.58331225738464
"118","hsa04914","Progesterone-mediated oocyte maturation","11/77","1085/20540",0.00230978879465647,0.00493276929028331,0.00148353963617543,"mometasone/midostaurin/bortezomib/crizotinib/cobimetinib/neratinib/regorafenib/bosutinib/nilotinib/dasatinib/vandetanib",11,6.5133244005752
"119","hsa05213","Endometrial cancer","8/77","647/20540",0.00288934123797445,0.00611860497453413,0.00184018194722831,"bortezomib/cobimetinib/dacomitinib/neratinib/regorafenib/bosutinib/vandetanib/fulvestrant",8,6.29789082788677
"120","hsa04740","Olfactory transduction","5/77","267/20540",0.00329820816070323,0.00692623713747678,0.00208307883833888,"midostaurin/perphenazine/bosutinib/pimozide/trifluoperazine",5,6.17390826896112
"121","hsa04260","Cardiac muscle contraction","6/77","401/20540",0.00394079495655124,0.00820727544670176,0.00246835351780504,"amiodarone/amlodipine/trifluoperazine/dronedarone/ciclopirox/bumetanide",6,6.00420394259523
"122","hsa05145","Toxoplasmosis","11/77","1175/20540",0.00424999958734265,0.00870731622772641,0.00261874172262448,"midostaurin/bortezomib/crizotinib/regorafenib/tacrolimus/hydrocortisone/bosutinib/nilotinib/dasatinib/lenalidomide/vandetanib",11,5.94506133511047
"123","hsa05203","Viral carcinogenesis","11/77","1175/20540",0.00424999958734265,0.00870731622772641,0.00261874172262448,"bortezomib/palbociclib/vorinostat/romidepsin/belinostat/ponatinib/bosutinib/dasatinib/lenalidomide/imatinib/fulvestrant",11,5.94506133511047
"124","hsa05171","Coronavirus disease - COVID-19","12/77","1356/20540",0.00442214691242927,0.00898694372525948,0.00270284021812315,"midostaurin/bortezomib/crizotinib/dacomitinib/neratinib/regorafenib/tacrolimus/bosutinib/nilotinib/dasatinib/lenalidomide/vandetanib",12,5.91345212622708
"125","hsa05410","Hypertrophic cardiomyopathy","6/77","419/20540",0.00487278954740551,0.00982354372756951,0.00295444924137429,"bortezomib/amiodarone/lenalidomide/amlodipine/trifluoperazine/dronedarone",6,5.82444302743298
"126","hsa04668","TNF signaling pathway","10/77","1032/20540",0.0050623533097058,0.0101247066194116,0.00304502454719146,"midostaurin/bortezomib/cobimetinib/neratinib/axitinib/regorafenib/bosutinib/nilotinib/dasatinib/lenalidomide",10,5.79424631637774
"127","hsa00980","Metabolism of xenobiotics by cytochrome P450","9/77","869/20540",0.00511936245450245,0.0101581050278316,0.00305506918130274,"crizotinib/paroxetine/axitinib/tacrolimus/itraconazole/nilotinib/amiodarone/imatinib/amlodipine",9,5.79095304134403
"128","hsa04061","Viral protein interaction with cytokine and cytokine receptor","6/77","429/20540",0.00545597353264071,0.0107414478923864,0.00323051064432674,"bortezomib/sunitinib/axitinib/tacrolimus/lenalidomide/imatinib",6,5.73511506002434
"129","hsa05131","Shigellosis","13/77","1579/20540",0.00557399592229738,0.0108887362203019,0.00327480788580507,"midostaurin/bortezomib/dacomitinib/thioridazine/neratinib/regorafenib/ponatinib/bosutinib/nilotinib/dasatinib/lenalidomide/vandetanib/imatinib",13,5.72149607243841
"130","hsa04927","Cortisol synthesis and secretion","6/77","434/20540",0.00576607153018815,0.0111773078892878,0.00336159635768054,"hydrocortisone/pimozide/amiodarone/riluzole/amlodipine/dronedarone",6,5.69533931138182
"131","hsa05204","Chemical carcinogenesis - DNA adducts","8/77","732/20540",0.00604848212516172,0.011635248057563,0.0034993227240791,"pitavastatin/crizotinib/axitinib/tacrolimus/itraconazole/nilotinib/amiodarone/imatinib",8,5.65518583661771
"132","hsa05212","Pancreatic cancer","10/77","1067/20540",0.00637000279462878,0.0121609144261095,0.00365741787251413,"midostaurin/bortezomib/palbociclib/cobimetinib/dacomitinib/neratinib/regorafenib/bosutinib/vandetanib/fulvestrant",10,5.61099787986369
"133","hsa04742","Taste transduction","8/77","756/20540",0.00729746786807859,0.0138267812237279,0.00415843044322642,"vortioxetine/thioridazine/rizatriptan/ropivacaine/amlodipine/trifluoperazine/dronedarone/palonosetron",8,5.48261757320484
"134","hsa05030","Cocaine addiction","7/77","617/20540",0.0083525460097783,0.0157077730930159,0.0047241422836138,"bortezomib/perphenazine/promazine/thioridazine/atomoxetine/riluzole/thiothixene",7,5.355069261792
"135","hsa04390","Hippo signaling pathway","6/77","473/20540",0.0086450889171088,0.0161374993119364,0.0048533832517102,"midostaurin/palbociclib/neratinib/bosutinib/dasatinib/fulvestrant",6,5.32807923955475
"136","hsa05162","Measles","10/77","1120/20540",0.00883834183205247,0.0163769275123325,0.00492539173303233,"midostaurin/bortezomib/crizotinib/palbociclib/tacrolimus/bosutinib/dasatinib/vandetanib/imatinib/fulvestrant",10,5.3133514678192
"137","hsa05210","Colorectal cancer","9/77","949/20540",0.00892978124789989,0.0164255830253341,0.00494002497002529,"midostaurin/bortezomib/cobimetinib/dacomitinib/neratinib/regorafenib/bosutinib/vandetanib/fulvestrant",9,5.31038489313409
"138","hsa04657","IL-17 signaling pathway","9/77","954/20540",0.00922490880636649,0.0168454856464084,0.00506631147260402,"midostaurin/bortezomib/regorafenib/tacrolimus/salmeterol/bosutinib/nilotinib/dasatinib/lenalidomide",9,5.28514224634673
"139","hsa05164","Influenza A","11/77","1317/20540",0.00977233197722142,0.0175925879045816,0.00529100388107716,"midostaurin/bortezomib/palbociclib/cobimetinib/neratinib/regorafenib/tacrolimus/bosutinib/dasatinib/lenalidomide/vandetanib",11,5.24174728153609
"140","hsa04622","RIG-I-like receptor signaling pathway","7/77","636/20540",0.00977365994698976,0.0175925879045816,0.00529100388107716,"midostaurin/bortezomib/regorafenib/bosutinib/nilotinib/dasatinib/lenalidomide",7,5.24174728153609
"141","hsa04310","Wnt signaling pathway","8/77","797/20540",0.00987219097050058,0.0176439157770649,0.00530644083520748,"midostaurin/bortezomib/palbociclib/tacrolimus/bosutinib/dasatinib/trifluoperazine/fulvestrant",8,5.23883394431904
"142","hsa04928","Parathyroid hormone synthesis, secretion and action","8/77","806/20540",0.0105184460378096,0.0186665380389297,0.00561399640268563,"midostaurin/cobimetinib/dacomitinib/neratinib/regorafenib/bosutinib/lenalidomide/vandetanib",8,5.18249244181828
"143","hsa05166","Human T-cell leukemia virus 1 infection","12/77","1523/20540",0.0108346116052856,0.0190931617100138,0.00574230427368837,"midostaurin/bortezomib/palbociclib/cobimetinib/neratinib/ponatinib/tacrolimus/bosutinib/dasatinib/lenalidomide/imatinib/fulvestrant",12,5.15989470779758
"144","hsa04550","Signaling pathways regulating pluripotency of stem cells","7/77","657/20540",0.0115428562708176,0.0201999984739309,0.00607518751095665,"cobimetinib/neratinib/regorafenib/ponatinib/bosutinib/nilotinib/dasatinib",7,5.10354242423077
"145","hsa05132","Salmonella infection","12/77","1549/20540",0.0122833095543494,0.0213475448806624,0.00642031424982327,"midostaurin/bortezomib/crizotinib/cobimetinib/neratinib/regorafenib/ponatinib/bosutinib/nilotinib/dasatinib/lenalidomide/vandetanib",12,5.04828821390761
"146","hsa04152","AMPK signaling pathway","9/77","1016/20540",0.0135344671005769,0.0233608610229136,0.00702582286403418,"pitavastatin/midostaurin/promazine/thioridazine/bosutinib/amiodarone/trifluoperazine/fulvestrant/bumetanide",9,4.9581629369516
"147","hsa04062","Chemokine signaling pathway","11/77","1400/20540",0.0149454291992395,0.0256207357701249,0.00770548444214283,"midostaurin/bortezomib/paroxetine/cobimetinib/neratinib/regorafenib/ponatinib/bosutinib/dasatinib/vandetanib/imatinib",11,4.86582293844963
"148","hsa05143","African trypanosomiasis","5/77","388/20540",0.0152712219036986,0.0260023508090004,0.00782025588240613,"pitavastatin/midostaurin/bortezomib/tacrolimus/lenalidomide",5,4.85103800342494
"149","hsa05340","Primary immunodeficiency","4/77","264/20540",0.0173643645053969,0.0293679184923492,0.00883245668942832,"ponatinib/bosutinib/dasatinib/vandetanib",4,4.72932208228918
"150","hsa04330","Notch signaling pathway","3/77","146/20540",0.0175498441442323,0.0294837381623102,0.00886728967287525,"vorinostat/romidepsin/belinostat",3,4.72538609047287
"151","hsa04922","Glucagon signaling pathway","8/77","910/20540",0.0204599098303713,0.0341450150811495,0.0102691774680149,"midostaurin/perphenazine/tacrolimus/bosutinib/dasatinib/pimozide/vandetanib/trifluoperazine",8,4.57860834899741
"152","hsa04723","Retrograde endocannabinoid signaling","8/77","914/20540",0.0209428930511082,0.0347211121636794,0.010442439748475,"midostaurin/bortezomib/paroxetine/regorafenib/nilotinib/dasatinib/amlodipine/dronedarone",8,4.56187703144679
"153","hsa05332","Graft-versus-host disease","3/77","157/20540",0.0212280361653069,0.0349638242722702,0.0105154358713594,"bortezomib/tacrolimus/lenalidomide",3,4.55491101834618
"154","hsa05330","Allograft rejection","3/77","164/20540",0.0237723075322921,0.038532173625108,0.011588623646649,"tacrolimus/salmeterol/lenalidomide",3,4.45773138220691
"155","hsa04611","Platelet activation","9/77","1121/20540",0.0240370166718392,0.038532173625108,0.011588623646649,"midostaurin/regorafenib/ponatinib/bosutinib/nilotinib/dasatinib/vandetanib/imatinib/trifluoperazine",9,4.45773138220691
"156","hsa05144","Malaria","5/77","437/20540",0.0241293787766887,0.038532173625108,0.011588623646649,"cabozantinib/bortezomib/crizotinib/tacrolimus/lenalidomide",5,4.45773138220691
"157","hsa05310","Asthma","3/77","165/20540",0.0241487159977495,0.038532173625108,0.011588623646649,"tacrolimus/salmeterol/lenalidomide",3,4.45773138220691
"158","hsa05168","Herpes simplex virus 1 infection","9/77","1122/20540",0.0241590612411392,0.038532173625108,0.011588623646649,"midostaurin/bortezomib/crizotinib/ponatinib/tacrolimus/bosutinib/dasatinib/lenalidomide/vandetanib",9,4.45773138220691
"159","hsa05142","Chagas disease","9/77","1129/20540",0.0250259066799031,0.0396637011530539,0.0119289326776102,"bortezomib/crizotinib/regorafenib/tacrolimus/hydrocortisone/nilotinib/dasatinib/lenalidomide/vandetanib",9,4.42878851228865
"160","hsa04975","Fat digestion and absorption","5/77","447/20540",0.0262731005422161,0.0413801333539904,0.0124451528884182,"pitavastatin/clobetasol/prednicarbate/diflorasone/lomitapide",5,4.38642405811003
"161","hsa04960","Aldosterone-regulated sodium reabsorption","5/77","453/20540",0.027616292566588,0.0432255014085725,0.0130001507995707,"midostaurin/prednisolone/hydrocortisone/ciclopirox/bumetanide",5,4.3427943216209
"162","hsa04070","Phosphatidylinositol signaling system","4/77","306/20540",0.0279829820903748,0.0435290832516941,0.0130914536095321,"midostaurin/perphenazine/pimozide/trifluoperazine",4,4.33579565789697
"163","hsa04672","Intestinal immune network for IgA production","3/77","183/20540",0.0314761047407244,0.048662444139034,0.0146353215455741,"bortezomib/tacrolimus/salmeterol",3,4.22431738808039
"164","hsa04216","Ferroptosis","4/77","320/20540",0.0322232261613337,0.0495137377600982,0.0148913497022852,"bortezomib/promazine/riluzole/ciclopirox",4,4.20697479151274
"165","hsa04714","Thermogenesis","8/77","1003/20540",0.0339071870614138,0.051785522057432,0.0155745930999795,"midostaurin/regorafenib/hexachlorophene/salmeterol/nilotinib/dasatinib/amiodarone/trifluoperazine",8,4.16211433985184
"166","hsa05032","Morphine addiction","7/77","825/20540",0.0348627971049657,0.0529242462075383,0.0159170665285829,"midostaurin/perphenazine/paroxetine/promazine/thioridazine/thiothixene/amlodipine",7,4.14036337882443
"167","hsa04923","Regulation of lipolysis in adipocytes","6/77","654/20540",0.035973634801862,0.0542835686830493,0.0163258853182103,"midostaurin/vortioxetine/nebivolol/salmeterol/amiodarone/dronedarone",6,4.11500337446556
"168","hsa04621","NOD-like receptor signaling pathway","9/77","1226/20540",0.0394327068409282,0.0591490602613923,0.0177891910560578,"midostaurin/bortezomib/regorafenib/ponatinib/bosutinib/nilotinib/dasatinib/lenalidomide/vandetanib",9,4.02916425017313
"169","hsa04964","Proximal tubule bicarbonate reclamation","3/77","201/20540",0.039840447007163,0.0592690619705845,0.0178252817956645,"hexachlorophene/ciclopirox/bumetanide",3,4.0271375037933
"170","hsa04910","Insulin signaling pathway","10/77","1427/20540",0.0399830973611086,0.0592690619705845,0.0178252817956645,"midostaurin/bortezomib/perphenazine/cobimetinib/neratinib/regorafenib/bosutinib/pimozide/imatinib/trifluoperazine",10,4.0271375037933
"171","hsa04973","Carbohydrate digestion and absorption","5/77","506/20540",0.0413969107556604,0.0610059737451837,0.018347661276747,"midostaurin/amlodipine/dronedarone/ciclopirox/bumetanide",5,3.99825316346258
"172","hsa04115","p53 signaling pathway","5/77","512/20540",0.0431789775787146,0.063024265331969,0.0189546662652538,"midostaurin/bortezomib/palbociclib/bosutinib/fulvestrant",5,3.96570513685553
"173","hsa00564","Glycerophospholipid metabolism","4/77","352/20540",0.0432666583429787,0.063024265331969,0.0189546662652538,"clobetasol/prednicarbate/donepezil/diflorasone",4,3.96570513685553
"174","hsa04210","Apoptosis","10/77","1454/20540",0.044502477096105,0.0644518633805659,0.0193840190618243,"midostaurin/bortezomib/cobimetinib/neratinib/regorafenib/bosutinib/riluzole/lenalidomide/imatinib/rucaparib",10,3.9433063120891
"175","hsa04721","Synaptic vesicle cycle","4/77","357/20540",0.0451630778508399,0.0650348321052095,0.0195593480015668,"paroxetine/vortioxetine/atomoxetine/amlodipine",4,3.93430194818426
"176","hsa04932","Non-alcoholic fatty liver disease","9/77","1260/20540",0.045612427621217,0.0653087031849243,0.0196417152435863,"midostaurin/bortezomib/regorafenib/hexachlorophene/bosutinib/nilotinib/dasatinib/amiodarone/lenalidomide",9,3.93009964567441
"177","hsa04137","Mitophagy - animal","5/77","523/20540",0.046565512771117,0.0662966622504038,0.0199388457895951,"midostaurin/bortezomib/ponatinib/bosutinib/dasatinib",5,3.91508540029656
"178","hsa04659","Th17 cell differentiation","8/77","1076/20540",0.048004939539465,0.0679620492356471,0.0204397140558337,"midostaurin/bortezomib/regorafenib/ponatinib/tacrolimus/nilotinib/dasatinib/imatinib",8,3.89027550318511
"179","hsa04670","Leukocyte transendothelial migration","6/77","707/20540",0.0493375953925114,0.0693689566645436,0.0208628441096372,"midostaurin/regorafenib/bosutinib/nilotinib/dasatinib/lenalidomide",6,3.86978549595947
"180","hsa04936","Alcoholic liver disease","10/77","1482/20540",0.0495492547603883,0.0693689566645436,0.0208628441096372,"midostaurin/bortezomib/crizotinib/regorafenib/bosutinib/nilotinib/dasatinib/lenalidomide/vandetanib/fulvestrant",10,3.86978549595947
"181","hsa05321","Inflammatory bowel disease","4/77","373/20540",0.0515419162785639,0.0717600160342436,0.0215819597095469,"bortezomib/tacrolimus/salmeterol/lenalidomide",4,3.8358975118968
"182","hsa00140","Steroid hormone biosynthesis","7/77","906/20540",0.0530775503782646,0.0734919928314433,0.0221028549869002,"crizotinib/axitinib/tacrolimus/hydrocortisone/itraconazole/anastrozole/imatinib",7,3.81204849387447
"183","hsa04961","Endocrine and other factor-regulated calcium reabsorption","4/77","378/20540",0.0536320059400052,0.0738539098190236,0.0222117022012101,"midostaurin/ciclopirox/fulvestrant/bumetanide",4,3.80713600280547
"184","hsa05412","Arrhythmogenic right ventricular cardiomyopathy","3/77","228/20540",0.0542792537764351,0.0743389779981612,0.022357587367868,"amiodarone/amlodipine/dronedarone",3,3.80058953598604
"185","hsa05033","Nicotine addiction","4/77","392/20540",0.0597277668075874,0.0813589039757407,0.0244688433009747,"thioridazine/atomoxetine/varenicline/amlodipine",4,3.71035467273168
"186","hsa03020","RNA polymerase","1/77","17/20540",0.061876795043722,0.0838330771560105,0.0252129555356422,"dactinomycin",1,3.68039730801606
"187","hsa04977","Vitamin digestion and absorption","3/77","246/20540",0.0651155829866253,0.0877493417787678,0.0263907794823362,"pitavastatin/romidepsin/mitoxantrone",3,3.63474059186878
"188","hsa04213","Longevity regulating pathway - multiple species","5/77","578/20540",0.0658339813033522,0.0882455494066211,0.0265400148591342,"midostaurin/vorinostat/romidepsin/belinostat/dasatinib",5,3.62910169020129
"189","hsa04623","Cytosolic DNA-sensing pathway","3/77","264/20540",0.0768690385181335,0.102492051357511,0.0308246771000034,"midostaurin/bortezomib/bosutinib",3,3.47943970525007
"190","hsa05322","Systemic lupus erythematosus","3/77","266/20540",0.0782294335057483,0.103756932860256,0.0312050925895506,"atomoxetine/tacrolimus/lenalidomide",3,3.46717397346224
"191","hsa04350","TGF-beta signaling pathway","4/77","433/20540",0.0796080285470949,0.105032582166848,0.0315887465163452,"midostaurin/tacrolimus/dasatinib/lenalidomide",4,3.45495434471656
"192","hsa05320","Autoimmune thyroid disease","2/77","125/20540",0.080060634997979,0.105079583434847,0.0316028822360443,"tacrolimus/salmeterol",2,3.45450695254725
"193","hsa05134","Legionellosis","4/77","448/20540",0.0876155373920275,0.114399561776119,0.034405883240938,"midostaurin/bortezomib/dasatinib/lenalidomide",4,3.36952770477993
"194","hsa04724","Glutamatergic synapse","6/77","824/20540",0.0885702927432603,0.115050070986091,0.0346015251085987,"midostaurin/paroxetine/atomoxetine/tacrolimus/amlodipine/dronedarone",6,3.36385751960668
"195","hsa00592","alpha-Linolenic acid metabolism","3/77","284/20540",0.0909421545442768,0.117525245872604,0.0353459386083019,"clobetasol/prednicarbate/diflorasone",3,3.34257178409427
"196","hsa04150","mTOR signaling pathway","6/77","841/20540",0.0953911214361905,0.122645727560816,0.0368859331009974,"midostaurin/cobimetinib/neratinib/regorafenib/bosutinib/lenalidomide",6,3.29992501739238
"197","hsa04972","Pancreatic secretion","6/77","857/20540",0.102065002739361,0.130560308072685,0.0392662580669729,"clobetasol/midostaurin/prednicarbate/diflorasone/ciclopirox/bumetanide",6,3.2373897022516
"198","hsa00565","Ether lipid metabolism","3/77","307/20540",0.108349310150981,0.13789912201034,0.0414734201534856,"clobetasol/prednicarbate/diflorasone",3,3.18270253516855
"199","hsa05415","Diabetic cardiomyopathy","9/77","1542/20540",0.122177480245239,0.154717211164826,0.0465314920796469,"midostaurin/bortezomib/regorafenib/hexachlorophene/bosutinib/nilotinib/dasatinib/trifluoperazine/rucaparib",9,3.06762594659379
"200","hsa05017","Spinocerebellar ataxia","6/77","906/20540",0.124000274707977,0.156240346132051,0.0469895777840755,"midostaurin/bortezomib/atomoxetine/ixazomib/riluzole/carfilzomib",6,3.05782945113707
"201","hsa04340","Hedgehog signaling pathway","3/77","335/20540",0.131134399567884,0.164407306920929,0.0494458065927607,"bosutinib/fluocinonide/fulvestrant",3,3.00687802546451
"202","hsa05222","Small cell lung cancer","5/77","720/20540",0.13309697398911,0.165824696081629,0.0498720890471066,"bortezomib/palbociclib/hydrocortisone/bosutinib/fulvestrant",5,2.9982937704457
