"","pert","PCID","cell","type","trend","WTCS","WTCS_Pval","WTCS_FDR","NCS","NCSct","N_upset","N_downset","t_gn_sym","jlf_tau","fda_approved","clinical_trial_LUAD"
"127","cyclosporin-a","16404350","A549","trt_cp","down",-0.494540534893522,2.1976827372108e-05,0.000131690733657776,-1.45644217731626,-1.10907659495957,47,69,"ABCB11; CAMLG; CYP3A5; CYP3A7; FPR1; PPIA; PPID; PPIF; PPP3CA; PPP3R2; SLC10A1; SLCO1B1; SLCO1B3",-96.1839202710155,FALSE,FALSE
"128","varenicline","5310966","A549","trt_cp","down",-0.494260713040732,2.20203458421518e-05,0.000131690733657776,-1.45561809047244,0,47,69,"CHRNA3; CHRNA4; CHRNA6; CHRNA7; CHRNB2",-97.7428503899787,TRUE,FALSE
"129","BRD-K95138506","53338817","A549","trt_cp","down",-0.49397599776223,2.20203458421518e-05,0.000131690733657776,-1.45477959228902,-1.436204213431,47,69,NA,-97.694595446309,FALSE,FALSE
"130","BRD-K15107389","1080352","A549","trt_cp","down",-0.493933729704246,2.20203458421518e-05,0.000131690733657776,-1.45465511112306,-0.873763806436184,47,69,NA,-97.0308437721579,FALSE,FALSE
"131","BIX-01294","25150857","A549","trt_cp","down",-0.493491761352907,2.20638643121956e-05,0.000131690733657776,-1.45335349618452,-1.19298203484263,47,69,"EHMT1; EHMT2",-96.3296698967935,FALSE,FALSE
"132","BRD-K03861125",NA,"A549","trt_cp","down",-0.492326434760012,2.21073827822394e-05,0.000131690733657776,-1.44992156152904,-1.28991883303986,47,69,NA,-97.7891357441109,FALSE,FALSE
"133","BRD-K19166598","44618018","A549","trt_cp","down",-0.49218158128111,2.21073827822394e-05,0.000131690733657776,-1.4494949620871,-1.16899678055861,47,69,NA,-95.8215157961081,FALSE,FALSE
"134","PSB-069","24868311","A549","trt_cp","down",-0.492004251311592,2.21073827822394e-05,0.000131690733657776,-1.44897271804705,-0.0155564434846433,47,69,"ENTPD1; ENTPD2; ENTPD3",-97.1372016071851,FALSE,FALSE
"135","TAS-103",NA,"A549","trt_cp","down",-0.491044716229144,2.21509012522831e-05,0.000131690733657776,-1.44614684783807,-1.41918162557704,47,69,"TOP1",-98.1889624202316,FALSE,FALSE
"136","niguldipine","71317558","A549","trt_cp","down",-0.490707467484748,2.21509012522831e-05,0.000131690733657776,-1.44515363644097,-1.1866662857553,47,69,"ADRA1A; ADRA1B; ADRA1D; CACNA1C",-95.449263373513,FALSE,FALSE
"137","GW-843682X","9826308","A549","trt_cp","down",-0.490472842954109,2.21944197223269e-05,0.000131690733657776,-1.44446265756634,0,47,69,"PLK1; PLK3",-96.7738123375089,FALSE,FALSE
"138","BRD-K49010888","44507260","A549","trt_cp","down",-0.490438634416948,2.21944197223269e-05,0.000131690733657776,-1.44436191202006,-1.59884859039171,47,69,NA,-95.5920586149846,FALSE,FALSE
"139","WZ-3146","44607360","A549","trt_cp","down",-0.49039023671961,2.21944197223269e-05,0.000131690733657776,-1.44421937881456,-1.21736737955047,47,69,"EGFR",-95.8087134641141,FALSE,FALSE
"140","BRD-K61776140","44503649","A549","trt_cp","down",-0.490369286264497,2.21944197223269e-05,0.000131690733657776,-1.44415767886419,-1.44710387533836,47,69,NA,-96.0312770818561,FALSE,FALSE
"141","mometasone","441336","A549","trt_cp","down",-0.490001819494732,2.21944197223269e-05,0.000131690733657776,-1.44307547414185,-0.96718817153552,47,69,"NR3C1; PGR",-96.6339714803435,TRUE,FALSE
"142","BRD-K93425199",NA,"A549","trt_cp","down",-0.489910858170216,2.21944197223269e-05,0.000131690733657776,-1.44280758930698,-1.44475402334129,47,69,NA,-95.6669030174112,FALSE,FALSE
"143","aminopurvalanol-a","6604931","A549","trt_cp","down",-0.489845949369455,2.21944197223269e-05,0.000131690733657776,-1.44261643022408,-1.32760515483953,47,69,"CDK1; CDK2; CDK5; CDK6",-96.2341448042228,FALSE,FALSE
"144","BRD-K89546934","53338840","A549","trt_cp","down",-0.489599927312487,2.21944197223269e-05,0.000131690733657776,-1.44189188516652,-0.5743982566101,47,69,NA,-97.8029228708737,FALSE,FALSE
"145","malonoben","16759147","A549","trt_cp","down",-0.489349700320908,2.22379381923707e-05,0.000131690733657776,-1.44115495640391,-1.24099065040849,47,69,"EGFR",-96.5867013314425,FALSE,FALSE
"146","BRD-K95676198",NA,"A549","trt_cp","down",-0.488934900393152,2.22379381923707e-05,0.000131690733657776,-1.43993335358816,0.0241323226267555,47,69,NA,-97.6266446072638,FALSE,FALSE
"147","WT-171","44601455","A549","trt_cp","down",-0.488754571167339,2.22379381923707e-05,0.000131690733657776,-1.4394022766152,-1.37904335757391,47,69,"HDAC6",-96.3030804380367,FALSE,FALSE
"148","BRD-A68061604","21422218","A549","trt_cp","down",-0.488606461875373,2.22379381923707e-05,0.000131690733657776,-1.43896608867012,-1.44067895926448,47,69,NA,-96.6881351926259,FALSE,FALSE
"149","KU-0060648","11964036","A549","trt_cp","down",-0.488556668900588,2.22379381923707e-05,0.000131690733657776,-1.43881944631526,-1.42902315773792,47,69,"PIK3CA; PIK3CB; PIK3CD; PIK3CG; PRKDC",-95.7811392105885,FALSE,FALSE
"150","BRD-K79222491","45100452","A549","trt_cp","down",-0.487937373188504,2.22814566624145e-05,0.000131690733657776,-1.43699559501963,-1.36366666827533,47,69,NA,-94.9411092728275,FALSE,FALSE
"151","CGP-71683","56668433","A549","trt_cp","down",-0.487384539316886,2.23249751324583e-05,0.000131690733657776,-1.43536747657258,-1.43959202582077,47,69,"NPY5R",-95.5073662648704,FALSE,FALSE
"152","BRD-A15079084",NA,"A549","trt_cp","down",-0.486727951381645,2.23249751324583e-05,0.000131690733657776,-1.43343379814881,-1.38809962382166,47,69,NA,-95.4069171984558,FALSE,FALSE
"153","PF-04691502",NA,"A549","trt_cp","down",-0.486459266152569,2.2368493602502e-05,0.000131690733657776,-1.43264250911902,-1.15003829929901,47,69,NA,-95.0898132829118,FALSE,FALSE
"154","R-428",NA,"A549","trt_cp","down",-0.486290246991791,2.2368493602502e-05,0.000131690733657776,-1.43214474075189,-1.41133014108591,47,69,NA,-96.2105097297723,FALSE,FALSE
"155","dexamethasone-acetate","236702","A549","trt_cp","down",-0.486211590949953,2.2368493602502e-05,0.000131690733657776,-1.43191309547966,-0.50777971461181,47,69,NA,-96.8368392027102,FALSE,FALSE
"156","BRD-K31380618","54615108","A549","trt_cp","down",-0.485525719645815,2.2368493602502e-05,0.000131690733657776,-1.42989317633234,-1.01153389781238,47,69,NA,-95.1774600173324,FALSE,FALSE
"157","BRD-A49680073",NA,"A549","trt_cp","down",-0.484998070310706,2.24120120725458e-05,0.000131690733657776,-1.4283392273792,-0.743835596585297,47,69,NA,-95.0711021823052,FALSE,FALSE
"158","SA-1921085","54666595","A549","trt_cp","down",-0.484952992981027,2.24120120725458e-05,0.000131690733657776,-1.42820647279276,-1.27135717898649,47,69,NA,-96.2794453635862,FALSE,FALSE
"159","KPT-330",NA,"A549","trt_cp","down",-0.484561460203345,2.24120120725458e-05,0.000131690733657776,-1.42705339268915,-1.42929761050521,47,69,NA,-95.5398644922398,FALSE,FALSE
"160","BRD-K25731886","23892255","A549","trt_cp","down",-0.484462534279268,2.24555305425896e-05,0.000131690733657776,-1.4267620517816,-1.00576322302398,47,69,NA,-97.9250374222012,FALSE,FALSE
"161","KU-C104337","44631078","A549","trt_cp","down",-0.484402193332621,2.24555305425896e-05,0.000131690733657776,-1.42658434521658,-1.44421058690447,47,69,NA,-94.3994721500039,FALSE,FALSE
"162","BRD-K60085502",NA,"A549","trt_cp","down",-0.484397202341787,2.24555305425896e-05,0.000131690733657776,-1.42656964654368,-1.41836182212927,47,69,NA,-94.7352871661546,FALSE,FALSE
"163","XMD-1499","73265211","A549","trt_cp","down",-0.484044687960104,2.24555305425896e-05,0.000131690733657776,-1.42553147721808,-1.18696469662619,47,69,NA,-96.0086268021744,FALSE,FALSE
"164","NVP-TAE226",NA,"A549","trt_cp","down",-0.48403778019782,2.24555305425896e-05,0.000131690733657776,-1.42551113357457,-1.17947792797626,47,69,"PTK2; PTK2B",-94.0882770030726,FALSE,FALSE
"165","tremulacin","442544","A549","trt_cp","down",-0.484020105003687,2.24555305425896e-05,0.000131690733657776,-1.42545907940224,-1.42616411488443,47,69,NA,-97.8974631686756,FALSE,FALSE
"166","golvatinib",NA,"A549","trt_cp","down",-0.483701196513091,2.24555305425896e-05,0.000131690733657776,-1.42451988080549,-1.34043624056734,47,69,NA,-95.6895532970929,FALSE,FALSE
"167","RJC-00245SC","2728620","A549","trt_cp","down",-0.483682277687201,2.24555305425896e-05,0.000131690733657776,-1.42446416408658,-1.31975330895784,47,69,NA,-95.208973449933,FALSE,FALSE
"168","BRD-K59023263",NA,"A549","trt_cp","down",-0.483432517130412,2.24990490126334e-05,0.000131690733657776,-1.42372860899358,-1.48019720357448,47,69,NA,-95.1075395887497,FALSE,FALSE
"169","BRD-K56411643","40911229","A549","trt_cp","down",-0.483380769661711,2.24990490126334e-05,0.000131690733657776,-1.4235762105739,-1.22755805082506,47,69,NA,-94.0410068541716,FALSE,FALSE
"170","BRD-K75081836","73707351","A549","trt_cp","down",-0.482831645594366,2.24990490126334e-05,0.000131690733657776,-1.42195901765273,-1.21370006909478,47,69,NA,-97.9004175529819,FALSE,FALSE
"171","torin-1","49836027","A549","trt_cp","down",-0.482498671579993,2.25425674826771e-05,0.000131690733657776,-1.42097839551104,-1.2589771633548,47,69,"MTOR; PIK3CA",-96.0421098243126,FALSE,FALSE
"172","BRD-K04546108",NA,"A549","trt_cp","down",-0.482452779754303,2.25425674826771e-05,0.000131690733657776,-1.42084324220041,-1.28335666035262,47,69,NA,-97.1687150397857,FALSE,FALSE
"173","SGI-1776",NA,"A549","trt_cp","down",-0.482141825282706,2.25425674826771e-05,0.000131690733657776,-1.41992746851614,-1.32521387682087,47,69,NA,-95.7683368785945,FALSE,FALSE
"174","T-98475","9874838","A549","trt_cp","down",-0.481362659957355,2.25860859527209e-05,0.000131690733657776,-1.41763279464641,-1.4513437762723,47,69,"GNRH1; GNRHR",-96.5157961080911,FALSE,FALSE
"175","midostaurin","9829523","A549","trt_cp","down",-0.481235956959857,2.25860859527209e-05,0.000131690733657776,-1.41725964911732,-0.992284610504769,47,69,"AAK1; AURKC; BCR; BRSK1; BRSK2; CAMK2A; CAMK2D; CAMKK1; CAMKK2; CCNB1; CLK4; CUX1; EIF2AK4; FER; FGFR1OP; FGFR1OP2; FGR; FLT1; FLT3; FLT4; GRK1; GRK7; GSK3A; HCK; IKBKE; KDR; KIT; LIMK1; LRRK2; MAP3K10; MAP3K11; MAP3K19; MAP3K2; MAP3K3; MAP3K7; MAP3K9; MAP4K2; MAP4K4; MAP4K5; MARK1; MARK2; MARK3; MARK4; MELK; MINK1; MST4; MYLK; NTRK1; NTRK2; NTRK3; NUAK1; NUAK2; PDGFRA; PDGFRB; PHKG1; PKN1; PKN2; PLK4; PRKCA; PRKCB; PRKCE; PRKCG; PRKCH; PRKG1; PRKG2; PRPF4B; RET; ROS1; RPS6KA1; RPS6KA2; RPS6KA3; RPS6KA4; RPS6KA5; RPS6KA6; RPS6KB1; SIK2; SLK; SRPK1; SRPK3; STK10; STK3; STK4; TBK1; TNK1; TNK2; TSSK1B; TYK2; VEGFA; YES1; ZMYM2",-94.9627747577405,TRUE,FALSE
"176","mibefradil","5230270","A549","trt_cp","down",-0.480834656132152,2.25860859527209e-05,0.000131690733657776,-1.41607780170539,-1.37290093276301,47,69,"ANO1; CACNA1C; CACNA1D; CACNA1F; CACNA1G; CACNA1H; CACNA1I; CACNA1S; CACNB1; CACNB2; CACNB3; CACNB4; CATSPER1; CATSPER2; CATSPER3; CATSPER4; CYP3A5; CYP3A7; SCN2A; SCN4A; SCN5A; SCN9A",-95.9121169148349,FALSE,FALSE
"177","obatoclax","11404337","A549","trt_cp","down",-0.479898870692344,2.26296044227647e-05,0.000131690733657776,-1.41332187516896,-1.37897096668361,47,69,"BCL2; BCL2L1; MCL1",-95.5044118805641,FALSE,FALSE
"178","ixazomib","25183872","A549","trt_cp","down",-0.479505031912744,2.26296044227647e-05,0.000131690733657776,-1.41216200379502,-1.15209263293362,47,69,"PSMB5",-95.9062081462223,TRUE,FALSE
"179","BRD-K45962729",NA,"A549","trt_cp","down",-0.479384546840316,2.26731228928085e-05,0.000131690733657776,-1.41180717031053,-1.35102366383896,47,69,NA,-94.7638462144489,FALSE,FALSE
"180","BRD-K98936959","44618011","A549","trt_cp","down",-0.479305201194203,2.26731228928085e-05,0.000131690733657776,-1.4115734941254,-1.28424982335448,47,69,NA,-94.8958087134641,FALSE,FALSE
"181","GSK-2110183",NA,"A549","trt_cp","down",-0.478826310623484,2.26731228928085e-05,0.000131690733657776,-1.41016314173504,-1.22425556505396,47,69,NA,-96.3848184038446,FALSE,FALSE
"182","BJM-CSC-15","24816775","A549","trt_cp","down",-0.478475872025325,2.27166413628523e-05,0.000131690733657776,-1.40913108567713,-1.21596801041403,47,69,NA,-94.5787047979201,FALSE,FALSE
"183","MBX-2982",NA,"A549","trt_cp","down",-0.478254206804879,2.27166413628523e-05,0.000131690733657776,-1.40847827250304,0.800895883519639,47,69,"HCAR3",-95.8323485385646,FALSE,FALSE
"184","lenalidomide","216326","A549","trt_cp","down",-0.477997247965456,2.27166413628523e-05,0.000131690733657776,-1.40772151817217,0,47,69,"CDH5; CRBN; DDB1; TNF; TNFSF11",-96.8850941463799,TRUE,FALSE
"185","carmofur","2577","A549","trt_cp","down",-0.477802410164603,2.27166413628523e-05,0.000131690733657776,-1.40714771285011,-1.35063249343847,47,69,"TYMS",-96.4458756795084,FALSE,FALSE
"186","KN-93","5312122","A549","trt_cp","down",-0.477782807101952,2.27166413628523e-05,0.000131690733657776,-1.40708998102585,-1.06535785668799,47,69,"CAMK2A",-97.1165209170409,FALSE,FALSE
"187","EMF-sumo1-11","659031","A549","trt_cp","down",-0.47717129617126,2.2760159832896e-05,0.000131690733657776,-1.405289056231,-1.03663487178448,47,69,NA,-96.9431970377373,FALSE,FALSE
"188","pyrvinium-pamoate","73707397","A549","trt_cp","down",-0.476643500171065,2.2760159832896e-05,0.000131690733657776,-1.40373467534315,-1.22193806829703,47,69,"AR",-94.3069014417395,FALSE,FALSE
"189","BRD-K32568627","44484267","A549","trt_cp","down",-0.476638037364768,2.2760159832896e-05,0.000131690733657776,-1.40371858715435,-0.0140371858715435,47,69,NA,-93.4905065784291,FALSE,FALSE
"190","BRD-K80094086","44507145","A549","trt_cp","down",-0.476458703952837,2.28036783029398e-05,0.000131690733657776,-1.40319044289415,-1.22197637582215,47,69,NA,-97.7901205388797,FALSE,FALSE
"191","COL-3","73707525","A549","trt_cp","down",-0.476102893905064,2.28036783029398e-05,0.000131690733657776,-1.40214256769662,-1.32900982871458,47,69,NA,-95.3005593634287,FALSE,FALSE
"192","PD-102807","4995951","A549","trt_cp","down",-0.4760657063311,2.28036783029398e-05,0.000131690733657776,-1.40203304876466,-0.724711134818356,47,69,"CHRM4",-97.0091782872449,FALSE,FALSE
"193","BRD-K13665914","2100018","A549","trt_cp","down",-0.475203322067633,2.28471967729836e-05,0.000131690733657776,-1.39949329170584,-1.20315338927504,47,69,NA,-96.3345938706374,FALSE,FALSE
"194","BRD-K70714754","44506661","A549","trt_cp","down",-0.475002841524453,2.28471967729836e-05,0.000131690733657776,-1.39890286827598,-1.19916281208537,47,69,NA,-93.9740408098952,FALSE,FALSE
"195","dexniguldipine",NA,"A549","trt_cp","down",-0.474798071927691,2.28471967729836e-05,0.000131690733657776,-1.39829981340724,-1.43876210907819,47,69,"ABCB1",-95.4128259670685,FALSE,FALSE
"196","BRD-K74461819","54666677","A549","trt_cp","down",-0.474738998691036,2.28471967729836e-05,0.000131690733657776,-1.39812584030019,-1.34811038583697,47,69,NA,-95.7466713936816,FALSE,FALSE
"197","fluocinolone-acetonide","6215","A549","trt_cp","down",-0.474516542940271,2.28471967729836e-05,0.000131690733657776,-1.39747069898186,-0.845162454341977,47,69,NA,-97.6778539352399,TRUE,FALSE
"198","BRD-A66861218","NotFound","A549","trt_cp","down",-0.474060306407258,2.28907152430274e-05,0.000131690733657776,-1.39612706366255,-0.770416610383109,47,69,NA,-95.7732608524383,FALSE,FALSE
"199","AVL-292",NA,"A549","trt_cp","down",-0.473857478596996,2.28907152430274e-05,0.000131690733657776,-1.39552972743477,-1.03826396307716,47,69,NA,-95.3044985425038,FALSE,FALSE
"200","PKI-179",NA,"A549","trt_cp","down",-0.473716366975461,2.28907152430274e-05,0.000131690733657776,-1.39511414791638,-1.44621568253869,47,69,NA,-95.1498857638068,FALSE,FALSE
"201","rebastinib",NA,"A549","trt_cp","down",-0.47359501427581,2.28907152430274e-05,0.000131690733657776,-1.3947567592341,-1.25353661101941,47,69,"YES1",-94.0941857716852,FALSE,FALSE
"202","BRD-U00779237",NA,"A549","trt_cp","down",-0.473577902458311,2.28907152430274e-05,0.000131690733657776,-1.39470636422908,-1.22665385464384,47,69,NA,-95.3685102024738,FALSE,FALSE
"203","ST-4066738","1043828","A549","trt_cp","down",-0.473519737667099,2.28907152430274e-05,0.000131690733657776,-1.39453506653116,-0.518758108064246,47,69,NA,-96.0647601039943,FALSE,FALSE
"204","avasimibe",NA,"A549","trt_cp","down",-0.473409752835777,2.29342337130712e-05,0.000131690733657776,-1.39421115668778,-1.02060760571647,47,69,"CES1",-94.9027022768455,FALSE,FALSE
"205","BRD-K05153001","665013","A549","trt_cp","down",-0.473225861304276,2.29342337130712e-05,0.000131690733657776,-1.39366958857833,-1.33105947388448,47,69,NA,-95.367525407705,FALSE,FALSE
"206","BRD-K99999497",NA,"A549","trt_cp","down",-0.472890521626499,2.29342337130712e-05,0.000131690733657776,-1.39268199946079,-1.17589687623102,47,69,NA,-95.3301032064918,FALSE,FALSE
"207","purvalanol-a","456214","A549","trt_cp","down",-0.472626820396979,2.29342337130712e-05,0.000131690733657776,-1.3919053885143,-1.42409007911177,47,69,"CCND1; CCNE1; CDK1; CDK2; CDK4; CDK5; CSNK1G3; RPS6KA1; SRC",-95.2887418262034,FALSE,FALSE
"208","PD-407824","4369491","A549","trt_cp","down",-0.472065332353437,2.29777521831149e-05,0.000131690733657776,-1.39025178317566,-1.39121994510315,47,69,NA,-93.1399196407469,FALSE,FALSE
"209","methylstat",NA,"A549","trt_cp","down",-0.47177380510692,2.29777521831149e-05,0.000131690733657776,-1.38939322346678,-1.30162935631216,47,69,NA,-95.2710155203656,FALSE,FALSE
"210","BRD-K32321439","2207955","A549","trt_cp","down",-0.471630964438071,2.29777521831149e-05,0.000131690733657776,-1.38897255183308,-0.654067345369935,47,69,NA,-96.8653982510045,FALSE,FALSE
"211","BRD-K83194053","23631972","A549","trt_cp","down",-0.471522895165356,2.29777521831149e-05,0.000131690733657776,-1.38865428338843,-1.14292223230417,47,69,NA,-96.3651225084692,FALSE,FALSE
"212","BRD-K21626096",NA,"A549","trt_cp","down",-0.4715041915116,2.29777521831149e-05,0.000131690733657776,-1.38859920036029,-1.11514150987643,47,69,NA,-94.7894508784369,FALSE,FALSE
"213","miglitol","441314","A549","trt_cp","down",-0.470821092170075,2.30212706531587e-05,0.000131690733657776,-1.38658744475666,-0.380920814115663,47,69,"AMY2A; GAA; GANAB; GANC; MGAM; SI; SLC5A4",-97.4267312692035,TRUE,FALSE
"214","teniposide","5396","A549","trt_cp","down",-0.470148990454612,2.30647891232025e-05,0.000131690733657776,-1.38460807761327,-1.4229032246196,47,69,"ABCC3; CYP2C9; CYP3A5; TOP2A",-95.0651934136926,FALSE,FALSE
"215","BRD-K45759552",NA,"A549","trt_cp","down",-0.469862161211588,2.30647891232025e-05,0.000131690733657776,-1.38376335371754,-1.02461350556165,47,69,NA,-95.7821240053573,FALSE,FALSE
"216","BRD-K11624501","44618473","A549","trt_cp","down",-0.469807652816762,2.30647891232025e-05,0.000131690733657776,-1.38360282425708,-1.38077017472868,47,69,NA,-93.7701882927598,FALSE,FALSE
"217","paroxetine","9951025","A549","trt_cp","down",-0.46963425866943,2.30647891232025e-05,0.000131690733657776,-1.38309217137495,-1.18512005802909,47,69,"ADRBK1; CHRM1; CHRM4; CHRM5; CYP2B6; GNG2; GNG4; GRK1; SLC6A2; SLC6A4",-94.5137083431813,TRUE,FALSE
"218","BRD-A19037878",NA,"A549","trt_cp","down",-0.469632587018741,2.30647891232025e-05,0.000131690733657776,-1.38308724829505,-1.2200797410064,47,69,NA,-96.3739856613882,FALSE,FALSE
"219","ISOX","24951314","A549","trt_cp","down",-0.469361292989988,2.31083075932463e-05,0.000131690733657776,-1.38228827624311,-1.32216626901036,47,69,"HDAC6",-97.2474986212873,FALSE,FALSE
"220","voxtalisib",NA,"A549","trt_cp","down",-0.469196267994949,2.31083075932463e-05,0.000131690733657776,-1.38180227085805,-1.23668261642665,47,69,NA,-93.8913180493185,FALSE,FALSE
"221","BRD-K87125912","54666674","A549","trt_cp","down",-0.468785029555462,2.31083075932463e-05,0.000131690733657776,-1.38059115677146,-1.31980011621753,47,69,NA,-94.8337666430316,FALSE,FALSE
"222","BRD-K33926001","2726279","A549","trt_cp","down",-0.468158191208738,2.315182606329e-05,0.000131690733657776,-1.37874509210717,0.82650863604082,47,69,NA,-94.2005436067124,FALSE,FALSE
"223","BRD-K30309936","54615107","A549","trt_cp","down",-0.468118350504093,2.315182606329e-05,0.000131690733657776,-1.37862775959643,-1.32962000102118,47,69,NA,-95.2010950917829,FALSE,FALSE
"224","NSC-632839","6477762","A549","trt_cp","down",-0.46808494972256,2.315182606329e-05,0.000131690733657776,-1.37852939292363,-1.3670181397192,47,69,"SENP2; USP1; USP2; USP7",-95.436461041519,FALSE,FALSE
"225","hydrocortisone-valerate","45006145","A549","trt_cp","down",-0.467997574348243,2.315182606329e-05,0.000131690733657776,-1.3782720688593,-0.0339584224823944,47,69,NA,-95.1164027416686,TRUE,FALSE
"226","strophanthidin","6185","A549","trt_cp","down",-0.467325717229461,2.31953445333338e-05,0.000131690733657776,-1.37629342206317,-1.07098613870061,47,69,"ATP1A1; ATP1A2; ATP1A3; ATP1A4; ATP1B1; ATP1B2; ATP1B3; ATP1B4; FXYD2",-96.1149846372016,FALSE,FALSE
"227","BRD-K81814927","46907621","A549","trt_cp","down",-0.467267697482907,2.31953445333338e-05,0.000131690733657776,-1.37612255152773,-1.34568506332419,47,69,NA,-91.2727487591586,FALSE,FALSE
"228","genz-644282",NA,"A549","trt_cp","down",-0.46714754218595,2.31953445333338e-05,0.000131690733657776,-1.37576868924553,-1.14786107875127,47,69,NA,-97.0820531001339,FALSE,FALSE
"229","BRD-K90219001",NA,"A549","trt_cp","down",-0.466207158966224,2.32388630033776e-05,0.000131690733657776,-1.37299922205849,-1.02705152619258,47,69,NA,-94.1227448199795,FALSE,FALSE
"230","dinaciclib",NA,"A549","trt_cp","down",-0.465977783657102,2.32388630033776e-05,0.000131690733657776,-1.37232370235673,-1.26067589587611,47,69,"CDK1; CDK5; CDK9",-92.9065232805483,FALSE,FALSE
"231","BRD-K63750851",NA,"A549","trt_cp","down",-0.465748680986239,2.32388630033776e-05,0.000131690733657776,-1.37164898558583,-1.11374812463838,47,69,NA,-96.8949420940676,FALSE,FALSE
"232","BRD-K19624190","6729762","A549","trt_cp","down",-0.465701519285706,2.32388630033776e-05,0.000131690733657776,-1.37151009244166,-1.37708794415253,47,69,NA,-94.9204285826834,FALSE,FALSE
"233","fludrocortisone-acetate","225609","A549","trt_cp","down",-0.465640095408612,2.32388630033776e-05,0.000131690733657776,-1.37132919660202,-0.825804931362636,47,69,NA,-97.0869770739778,TRUE,FALSE
"234","KU-60019","16117018","A549","trt_cp","down",-0.465616248375556,2.32388630033776e-05,0.000131690733657776,-1.3712589661107,-1.13921605636709,47,69,NA,-92.4712439927519,FALSE,FALSE
"235","vortioxetine",NA,"A549","trt_cp","down",-0.465609613739225,2.32388630033776e-05,0.000131690733657776,-1.37123942683433,-1.17937199793259,47,69,"ADRB1; HTR1B; HTR3A; HTR7; SLC6A4",-93.9179075080753,TRUE,FALSE
"236","sunitinib","73707432","A549","trt_cp","down",-0.465552960957514,2.32388630033776e-05,0.000131690733657776,-1.37107258206647,-1.38348991778831,47,69,"CSF1R; FLT1; FLT3; FLT4; KDR; KIT; PDGFRA; PDGFRB; RET",-95.2897266209722,TRUE,TRUE
"237","BRD-K53501402","44490616","A549","trt_cp","down",-0.465064780945323,2.32823814734214e-05,0.000131690733657776,-1.36963487188962,-0.0136963487188962,47,69,NA,-93.8489718742614,FALSE,FALSE
"238","thioridazine","5452","A549","trt_cp","down",-0.464999518149275,2.32823814734214e-05,0.000131690733657776,-1.36944267027607,-1.10981004166621,47,69,"ADRA1A; ADRA1B; CHRNA7; DRD1; HRH1; HTR1E; HTR6; HTR7; KCNH2; MALT1",-93.9454817616009,TRUE,FALSE
"239","ENMD-2076","16041424","A549","trt_cp","down",-0.464840689714558,2.32823814734214e-05,0.000131690733657776,-1.36897491401555,-1.08917775430714,47,69,"AURKA; CSF1R; EPHA1; FGFR2; FGFR3; FLT3; FLT4; KDR; KIT; PDGFRA; PTK2; SRC",-94.0626723390845,FALSE,FALSE
"240","tranilast","5282230","A549","trt_cp","down",-0.46383107736705,2.33258999434652e-05,0.000131690733657776,-1.36600156420517,0.786362311582324,47,69,"HPGDS; HRH1; IDO1; IFNG; IL10; IL2; IL4; SLC22A12; STS; TGFB1; TNF; TRPV2",-97.9427637280391,FALSE,FALSE
"241","WYE-125132","25260757","A549","trt_cp","down",-0.463724579724786,2.33258999434652e-05,0.000131690733657776,-1.36568792427672,-1.2620650822002,47,69,"MTOR; PIK3CA",-93.3181674938943,FALSE,FALSE
"242","BRD-K88899793","60189730","A549","trt_cp","down",-0.463674210849356,2.33258999434652e-05,0.000131690733657776,-1.36553958587082,-0.892532210729107,47,69,NA,-94.9401244780588,FALSE,FALSE
"243","BRD-K16290432","23863781","A549","trt_cp","down",-0.463188319095658,2.33694184135089e-05,0.000131690733657776,-1.36410861470918,-1.10514585197771,47,69,NA,-96.563066256992,FALSE,FALSE
"244","isoflupredone-acetate","224246","A549","trt_cp","down",-0.463134695716207,2.33694184135089e-05,0.000131690733657776,-1.36395069165533,-0.790388820847473,47,69,NA,-94.0075238320334,FALSE,FALSE
"245","PHA-665752","10461815","A549","trt_cp","down",-0.462944301436811,2.33694184135089e-05,0.000131690733657776,-1.36338997268637,-1.23173445616251,47,69,"BMP2K; CAMKK1; CAMKK2; DDR1; GRK7; HIPK1; HIPK3; MAP3K19; MAP4K5; MET; SRPK1; TAOK3",-96.3080044118806,FALSE,FALSE
"246","AS-703026","44187362","A549","trt_cp","down",-0.462762493758871,2.33694184135089e-05,0.000131690733657776,-1.3628545416112,-1.25149204499823,47,69,"MAP2K1; MAP2K2",-94.403411329079,FALSE,FALSE
"247","BRD-K29251608","44500434","A549","trt_cp","down",-0.462592632830502,2.33694184135089e-05,0.000131690733657776,-1.36235429420397,0.0293249307984648,47,69,NA,-95.3645710233987,FALSE,FALSE
"248","PD-173074","1401","A549","trt_cp","down",-0.462461031184786,2.34129368835527e-05,0.000131690733657776,-1.36196672195477,-1.09247356201858,47,69,"FGFR2; FGFR3; FGFR4; FLT1; FLT4; KDR; PDGFRA; PDGFRB",-96.8378239974789,FALSE,FALSE
"249","berbamine","275182","A549","trt_cp","down",-0.462288614496051,2.34129368835527e-05,0.000131690733657776,-1.36145894772834,-1.36331092484627,47,69,"CALM1",-95.0681477979989,FALSE,FALSE
"250","BRD-K22546959","24747174","A549","trt_cp","down",-0.461959583345819,2.34129368835527e-05,0.000131690733657776,-1.3604899374834,-0.023944498969738,47,69,NA,-94.8741432285512,FALSE,FALSE
