"","pert","PCID","cell","type","trend","WTCS","WTCS_Pval","WTCS_FDR","NCS","NCSct","N_upset","N_downset","t_gn_sym","jlf_tau","fda_approved","clinical_trial_LUAD"
"120","BRD-A47816767","2876959","A549","trt_cp","down",-0.497042612718559,2.18897904320205e-05,0.000120329764002986,-1.46497355615555,-1.46764331114193,47,49,NA,-96.9264555266682,FALSE,FALSE
"121","BRD-K19724398","53338857","A549","trt_cp","down",-0.496041932823897,2.19333089020643e-05,0.000120329764002986,-1.46202417204572,-1.46434121281566,47,49,NA,-96.2814149531238,FALSE,FALSE
"122","sunitinib","73707432","A549","trt_cp","down",-0.495897195215074,2.19333089020643e-05,0.000120329764002986,-1.46159757528303,-1.33763097795478,47,49,"CSF1R; FLT1; FLT3; FLT4; KDR; KIT; PDGFRA; PDGFRB; RET",-97.3991570156779,TRUE,TRUE
"123","BRD-K58138547",NA,"A549","trt_cp","down",-0.495508946332502,2.19333089020643e-05,0.000120329764002986,-1.46045325821318,-1.31483000323245,47,49,NA,-96.194753013472,FALSE,FALSE
"124","NVP-TAE226",NA,"A549","trt_cp","down",-0.495118874238026,2.1976827372108e-05,0.000120329764002986,-1.45930356744467,-1.16597427553519,47,49,"PTK2; PTK2B",-94.9371700937525,FALSE,FALSE
"125","BRD-K58288048","44507326","A549","trt_cp","down",-0.493670308963029,2.20203458421518e-05,0.000120329764002986,-1.45503409483219,-1.4578371971483,47,49,NA,-96.087410383676,FALSE,FALSE
"126","adarotene",NA,"A549","trt_cp","down",-0.493655141430043,2.20203458421518e-05,0.000120329764002986,-1.45498939034576,-1.23502212375017,47,49,NA,-97.4818797762546,FALSE,FALSE
"127","TAS-103",NA,"A549","trt_cp","down",-0.493510313465127,2.20203458421518e-05,0.000120329764002986,-1.45456252726931,-1.36529460924537,47,49,"TOP1",-98.3169857401717,FALSE,FALSE
"128","palbociclib","5330286","A549","trt_cp","down",-0.492724155729407,2.20638643121956e-05,0.000120329764002986,-1.45224542152359,-1.50972437528477,47,49,"CCND3; CDK4; CDK6",-95.6787205546364,TRUE,TRUE
"129","tenovins",NA,"A549","trt_cp","down",-0.491953922828958,2.21073827822394e-05,0.000120329764002986,-1.44997525232206,-0.962711360737534,47,49,"SIRT1; SIRT2",-96.3089892066493,FALSE,FALSE
"130","OSI-027","72698550","A549","trt_cp","down",-0.491667953201394,2.21073827822394e-05,0.000120329764002986,-1.44913239110348,-1.22150493371002,47,49,"MTOR",-96.5000393917908,FALSE,FALSE
"131","prednicarbate","6714002","A549","trt_cp","down",-0.49119452163242,2.21509012522831e-05,0.000120329764002986,-1.4477370082702,-0.940832712306513,47,49,"NR3C1; PLA2G1B",-98.1525250137871,TRUE,FALSE
"132","BRD-K79947405","44619125","A549","trt_cp","down",-0.491011165524991,2.21509012522831e-05,0.000120329764002986,-1.44719658810929,-0.894627056639272,47,49,NA,-97.5419522571496,FALSE,FALSE
"133","GSK-2126458","52914946","A549","trt_cp","down",-0.490941704404481,2.21509012522831e-05,0.000120329764002986,-1.44699185977791,-1.42926444273456,47,49,NA,-95.5290317497833,FALSE,FALSE
"134","K-252A",NA,"A549","trt_cp","down",-0.490669949956202,2.21509012522831e-05,0.000120329764002986,-1.44619089609731,-1.28768486282612,47,49,"IKBKB; MAP2K1; MET; MYLK; NTRK1; SPEG; TTN",-96.2764909792799,FALSE,FALSE
"135","nitazoxanide","41684","A549","trt_cp","down",-0.490651910811268,2.21509012522831e-05,0.000120329764002986,-1.44613772787867,-0.746787195519577,47,49,NA,-96.5542031040731,TRUE,FALSE
"136","perphenazine","4748","A549","trt_cp","down",-0.490240340175546,2.21944197223269e-05,0.000120329764002986,-1.44492467273532,-1.36415228205147,47,49,"AOX1; CALM1; CALM2; CALM3; DRD1; HRH1; HTR6; HTR7",-97.3115102812574,TRUE,FALSE
"137","clocortolone-pivalate","5282493","A549","trt_cp","down",-0.49010498915232,2.21944197223269e-05,0.000120329764002986,-1.44452574180918,0,47,49,NA,-96.7157094461514,FALSE,FALSE
"138","BRD-A15079084",NA,"A549","trt_cp","down",-0.489641749562505,2.21944197223269e-05,0.000120329764002986,-1.44316039861349,-1.37387204446117,47,49,NA,-95.6058457417474,FALSE,FALSE
"139","TG-101209",NA,"A549","trt_cp","down",-0.489237575129082,2.22379381923707e-05,0.000120329764002986,-1.44196914289036,-1.48565263030428,47,49,NA,-94.9480028362089,FALSE,FALSE
"140","BRD-K77480336","1191868","A549","trt_cp","down",-0.488915963847006,2.22379381923707e-05,0.000120329764002986,-1.44102123216491,-0.0144102123216491,47,49,NA,-95.7850783896636,FALSE,FALSE
"141","hydrocortisone-acetate","5744","A549","trt_cp","down",-0.488582381382482,2.22379381923707e-05,0.000120329764002986,-1.44003803781332,-0.867303983881982,47,49,NA,-97.8698889151501,FALSE,FALSE
"142","KU-60019","16117018","A549","trt_cp","down",-0.488227410413868,2.22814566624145e-05,0.000120329764002986,-1.43899180340823,-1.12713217598495,47,49,NA,-95.5969825888285,FALSE,FALSE
"143","BRD-K70714754","44506661","A549","trt_cp","down",-0.488194630431246,2.22814566624145e-05,0.000120329764002986,-1.43889518833643,-1.22770961704207,47,49,NA,-95.4758528322698,FALSE,FALSE
"144","amcinonide","2133","A549","trt_cp","down",-0.487793116925481,2.22814566624145e-05,0.000120329764002986,-1.43771177537881,0.368141707322279,47,49,"ANXA1; NR3C1",-96.3050500275743,TRUE,FALSE
"145","BRD-K00573290",NA,"A549","trt_cp","down",-0.487663552625216,2.22814566624145e-05,0.000120329764002986,-1.43732990012535,-1.43012613233736,47,49,NA,-95.6629638383361,FALSE,FALSE
"146","BRD-K58479490","44507255","A549","trt_cp","down",-0.487257715299852,2.23249751324583e-05,0.000120329764002986,-1.43613374322744,-1.27984017332915,47,49,NA,-96.5807925628299,FALSE,FALSE
"147","paroxetine","9951025","A549","trt_cp","down",-0.486800598767853,2.23249751324583e-05,0.000120329764002986,-1.43478644701113,-1.04513149965958,47,49,"ADRBK1; CHRM1; CHRM4; CHRM5; CYP2B6; GNG2; GNG4; GRK1; SLC6A2; SLC6A4",-95.7387930355314,TRUE,FALSE
"148","BRD-K09295900","23680518","A549","trt_cp","down",-0.486059890269251,2.2368493602502e-05,0.000120329764002986,-1.43260329744708,-1.12153056747955,47,49,NA,-98.4282675490428,FALSE,FALSE
"149","rebastinib",NA,"A549","trt_cp","down",-0.485892934645628,2.2368493602502e-05,0.000120329764002986,-1.43211121574744,-1.28730666467836,47,49,"YES1",-95.7476561884503,FALSE,FALSE
"150","PIK-90","6857685","A549","trt_cp","down",-0.485269028727997,2.24120120725458e-05,0.000120329764002986,-1.43027232779806,-0.980168286336775,47,49,NA,-97.2120460096116,FALSE,FALSE
"151","UNC-0638",NA,"A549","trt_cp","down",-0.4851518106501,2.24120120725458e-05,0.000120329764002986,-1.42992684155598,-1.18427944817989,47,49,NA,-96.4842826754904,FALSE,FALSE
"152","K-788-2192",NA,"A549","trt_cp","down",-0.48512302451202,2.24120120725458e-05,0.000120329764002986,-1.42984199786251,-0.979693282380301,47,49,NA,-98.2510044906641,FALSE,FALSE
"153","BRD-K08448573","44511133","A549","trt_cp","down",-0.484175611880023,2.24555305425896e-05,0.000120329764002986,-1.42704961262807,-1.45985333710018,47,49,NA,-94.3108406208146,FALSE,FALSE
"154","purvalanol-a","456214","A549","trt_cp","down",-0.483856247351902,2.24555305425896e-05,0.000120329764002986,-1.42610832394074,-1.4270589674393,47,49,"CCND1; CCNE1; CDK1; CDK2; CDK4; CDK5; CSNK1G3; RPS6KA1; SRC",-96.413377452139,FALSE,FALSE
"155","BRD-K31542390",NA,"A549","trt_cp","down",-0.483708848996366,2.24555305425896e-05,0.000120329764002986,-1.42567388494587,-1.12105643025338,47,49,NA,-97.647325297408,FALSE,FALSE
"156","KU-0060648","11964036","A549","trt_cp","down",-0.483545741568565,2.24555305425896e-05,0.000120329764002986,-1.42519314534241,-1.42331313550895,47,49,"PIK3CA; PIK3CB; PIK3CD; PIK3CG; PRKDC",-95.5841802568345,FALSE,FALSE
"157","golvatinib",NA,"A549","trt_cp","down",-0.482795127339139,2.24990490126334e-05,0.000120329764002986,-1.42298079982344,-1.28348408345275,47,49,NA,-95.6895532970929,FALSE,FALSE
"158","BRD-K64099269","44492383","A549","trt_cp","down",-0.482476264714606,2.25425674826771e-05,0.000120329764002986,-1.42204099043681,-0.0142204099043681,47,49,NA,-94.8229339005751,FALSE,FALSE
"159","BRD-K22546959","24747174","A549","trt_cp","down",-0.482229960278114,2.25425674826771e-05,0.000120329764002986,-1.42131503761709,-1.2692590501026,47,49,NA,-96.2942172851178,FALSE,FALSE
"160","AZ-628","11676786","A549","trt_cp","down",-0.482150789223685,2.25425674826771e-05,0.000120329764002986,-1.42108169041872,-1.18127330321865,47,49,"BRAF; RAF1",-95.6403135586544,FALSE,FALSE
"161","BRD-K68906258",NA,"A549","trt_cp","down",-0.482026899373595,2.25425674826771e-05,0.000120329764002986,-1.42071653992736,-1.31972382860228,47,49,NA,-96.1494524541086,FALSE,FALSE
"162","BRD-K18163752","24030598","A549","trt_cp","down",-0.481762001884274,2.25425674826771e-05,0.000120329764002986,-1.41993578631184,-1.08126069528641,47,49,NA,-94.6062790514457,FALSE,FALSE
"163","BRD-K44506257",NA,"A549","trt_cp","down",-0.481340660715939,2.25860859527209e-05,0.000120329764002986,-1.41869393369411,-0.0208310469282677,47,49,NA,-94.8869455605452,FALSE,FALSE
"164","GSK-J4",NA,"A549","trt_cp","down",-0.480274256651495,2.26296044227647e-05,0.000120329764002986,-1.41555083546749,-0.990987380343815,47,49,NA,-95.9259040415977,FALSE,FALSE
"165","BRD-K04188046","52780","A549","trt_cp","down",-0.478999899300313,2.26731228928085e-05,0.000120329764002986,-1.41179481984066,0,47,49,NA,-97.745804774285,FALSE,FALSE
"166","oligomycin-c","5281901","A549","trt_cp","down",-0.478814458073853,2.26731228928085e-05,0.000120329764002986,-1.4112482540412,-1.40570567632546,47,49,"ATP5A1",-96.245962341448,FALSE,FALSE
"167","Ro-4987655",NA,"A549","trt_cp","down",-0.478690798947824,2.26731228928085e-05,0.000120329764002986,-1.41088378358138,-1.38415384031328,47,49,NA,-96.4212558102891,FALSE,FALSE
"168","BRD-K30309936","54615107","A549","trt_cp","down",-0.478165492484628,2.27166413628523e-05,0.000120329764002986,-1.4093355057119,-1.28841759981041,47,49,NA,-95.7565193413693,FALSE,FALSE
"169","BRD-A99518825","4207918","A549","trt_cp","down",-0.477239547106717,2.2760159832896e-05,0.000120329764002986,-1.40660639263714,-0.399069650573144,47,49,NA,-98.3662254786103,FALSE,FALSE
"170","dantron","2950","A549","trt_cp","down",-0.477066663741363,2.2760159832896e-05,0.000120329764002986,-1.40609683962888,-0.799510712640129,47,49,NA,-97.4493815488852,FALSE,FALSE
"171","vortioxetine",NA,"A549","trt_cp","down",-0.475454974763556,2.28471967729836e-05,0.000120329764002986,-1.4013465794443,-1.15448773353649,47,49,"ADRB1; HTR1B; HTR3A; HTR7; SLC6A4",-94.999212164185,TRUE,FALSE
"172","AT-CSC-07","6538121","A549","trt_cp","down",-0.475359986142817,2.28471967729836e-05,0.000120329764002986,-1.40106661186414,-0.760311948362794,47,49,NA,-95.1666272748759,FALSE,FALSE
"173","BRD-K15107389","1080352","A549","trt_cp","down",-0.47517488374697,2.28471967729836e-05,0.000120329764002986,-1.40052104472733,-0.314057958611296,47,49,NA,-95.830378949027,FALSE,FALSE
"174","BIX-01294","25150857","A549","trt_cp","down",-0.475047514241466,2.28471967729836e-05,0.000120329764002986,-1.4001456383685,-1.16408391375203,47,49,"EHMT1; EHMT2",-95.1607185062633,FALSE,FALSE
"175","BMS-599626",NA,"A549","trt_cp","down",-0.474868384128971,2.28471967729836e-05,0.000120329764002986,-1.39961767382139,-0.992081312479001,47,49,"ERBB2",-96.2715670054361,FALSE,FALSE
"176","BRD-K95138506","53338817","A549","trt_cp","down",-0.47474166297765,2.28471967729836e-05,0.000120329764002986,-1.39924417840884,-1.39993890132772,47,49,NA,-96.451784448121,FALSE,FALSE
"177","prostratin","454217","A549","trt_cp","down",-0.474735750823692,2.28471967729836e-05,0.000120329764002986,-1.39922675304332,-0.96546645959989,47,49,"PRKCA; PRKCB; PRKCE; PRKCG; PRKCH",-95.217836602852,FALSE,FALSE
"178","aminopurvalanol-a","6604931","A549","trt_cp","down",-0.47461273536838,2.28471967729836e-05,0.000120329764002986,-1.39886417972582,-1.38989138644453,47,49,"CDK1; CDK2; CDK5; CDK6",-95.1095091782872,FALSE,FALSE
"179","BRD-K99582188","8056691","A549","trt_cp","down",-0.474340673884076,2.28907152430274e-05,0.000120329764002986,-1.39806231109332,-1.40004601662335,47,49,NA,-95.8678011502403,FALSE,FALSE
"180","RG-2833",NA,"A549","trt_cp","down",-0.473515296232619,2.28907152430274e-05,0.000120329764002986,-1.39562960934445,-1.38958944010057,47,49,NA,-97.4710470337982,FALSE,FALSE
"181","SA-1921456","54666570","A549","trt_cp","down",-0.473342664339253,2.29342337130712e-05,0.000120329764002986,-1.39512079751975,-1.13419582063939,47,49,NA,-95.1085243835185,FALSE,FALSE
"182","GSK-1059615","23658330","A549","trt_cp","down",-0.4729530109489,2.29342337130712e-05,0.000120329764002986,-1.39397234083148,-0.994183946156713,47,49,"PIK3CA; PIK3CG",-95.3389663594107,FALSE,FALSE
"183","BRD-K45962729",NA,"A549","trt_cp","down",-0.472238710700364,2.29777521831149e-05,0.000120329764002986,-1.39186702642083,-1.38309004296608,47,49,NA,-94.1424407153549,FALSE,FALSE
"184","BRD-K48950795","44507118","A549","trt_cp","down",-0.472040823692653,2.29777521831149e-05,0.000120329764002986,-1.39128377817212,-1.40781960773548,47,49,NA,-96.9038052469865,FALSE,FALSE
"185","RS-17053","3894573","A549","trt_cp","down",-0.471906331782907,2.29777521831149e-05,0.000120329764002986,-1.39088737938004,-1.48805004153358,47,49,"ADRA1A; ADRA1D",-94.9174741983771,FALSE,FALSE
"186","promazine","4926","A549","trt_cp","down",-0.47137290467424,2.30212706531587e-05,0.000120329764002986,-1.38931516688087,-1.12183699088748,47,49,"ADRA1A; ADRA1B; ADRA1D; CHRM1; CHRM4; CHRM5; DRD1; DRD3; DRD4; HRH1; PRNP",-97.5035452611676,TRUE,FALSE
"187","AZD-4547",NA,"A549","trt_cp","down",-0.471016564544233,2.30212706531587e-05,0.000120329764002986,-1.3882648970366,-1.38933538365736,47,49,"FGFR2",-94.5196171117939,FALSE,FALSE
"188","obatoclax","11404337","A549","trt_cp","down",-0.470916796572466,2.30212706531587e-05,0.000120329764002986,-1.38797084289184,-1.36723370900302,47,49,"BCL2; BCL2L1; MCL1",-94.7126368864729,FALSE,FALSE
"189","ACY-1215",NA,"A549","trt_cp","down",-0.470887507259306,2.30212706531587e-05,0.000120329764002986,-1.38788451615011,-1.38354988792596,47,49,NA,-97.3577956353896,FALSE,FALSE
"190","prednisolone","5755","A549","trt_cp","down",-0.470656426726938,2.30212706531587e-05,0.000120329764002986,-1.387203433964,-0.92367501461792,47,49,"CRP; NR3C1; NR3C2; SERPINA6",-95.2404868825337,TRUE,FALSE
"191","CAM-9-027-3","49849912","A549","trt_cp","down",-0.470549829766135,2.30212706531587e-05,0.000120329764002986,-1.38688925219216,-1.35921893736041,47,49,NA,-95.329118411723,FALSE,FALSE
"192","dexamethasone-acetate","236702","A549","trt_cp","down",-0.470329273921156,2.30647891232025e-05,0.000120329764002986,-1.38623919026129,-0.782233918254918,47,49,NA,-95.7781848262822,FALSE,FALSE
"193","BRD-K74461819","54666677","A549","trt_cp","down",-0.470014718998164,2.30647891232025e-05,0.000120329764002986,-1.3853120773089,-1.23422682425353,47,49,NA,-95.5418340817774,FALSE,FALSE
"194","BRD-K13665914","2100018","A549","trt_cp","down",-0.468945510798788,2.31083075932463e-05,0.000120329764002986,-1.38216071423051,-1.14703327403474,47,49,NA,-96.1051366895139,FALSE,FALSE
"195","BRD-K64863641",NA,"A549","trt_cp","down",-0.468799075898566,2.31083075932463e-05,0.000120329764002986,-1.38172911490474,-1.17466930552907,47,49,NA,-94.8967935082329,FALSE,FALSE
"196","KU-0063794","16736978","A549","trt_cp","down",-0.468689424360443,2.31083075932463e-05,0.000120329764002986,-1.38140593013219,-1.15737679317675,47,49,"MTOR",-95.680690144174,FALSE,FALSE
"197","resminostat",NA,"A549","trt_cp","down",-0.468235106400835,2.315182606329e-05,0.000120329764002986,-1.38006688237274,-1.49671724286605,47,49,NA,-96.2114945245411,FALSE,FALSE
"198","BRD-K83670234","46907618","A549","trt_cp","down",-0.468008094824137,2.315182606329e-05,0.000120329764002986,-1.37939779294601,-1.37965079231664,47,49,NA,-91.4076656424801,FALSE,FALSE
"199","BRD-K31380618","54615108","A549","trt_cp","down",-0.467914171490447,2.315182606329e-05,0.000120329764002986,-1.37912096517181,-1.03737539296506,47,49,NA,-94.0025998581896,FALSE,FALSE
"200","BRD-K45627302","60191105","A549","trt_cp","down",-0.467877678399695,2.315182606329e-05,0.000120329764002986,-1.37901340615862,-1.10201552989885,47,49,NA,-93.6411801780509,FALSE,FALSE
"201","iopanoic-acid","3735","A549","trt_cp","down",-0.467724357592428,2.315182606329e-05,0.000120329764002986,-1.37856151144677,0.660642184550587,47,49,NA,-93.5889860553061,FALSE,FALSE
"202","BRD-K80094086","44507145","A549","trt_cp","down",-0.46751503157939,2.315182606329e-05,0.000120329764002986,-1.37794454810023,-1.37823205442626,47,49,NA,-97.1756086031671,FALSE,FALSE
"203","BRD-K87125912","54666674","A549","trt_cp","down",-0.467403198011017,2.31953445333338e-05,0.000120329764002986,-1.37761493205491,-1.37839692884617,47,49,NA,-94.5787047979201,FALSE,FALSE
"204","PD-407824","4369491","A549","trt_cp","down",-0.467211470957914,2.31953445333338e-05,0.000120329764002986,-1.37704983953446,-1.47172240829991,47,49,NA,-92.1344441818325,FALSE,FALSE
"205","BRD-K00007652","44507092","A549","trt_cp","down",-0.467096182207583,2.31953445333338e-05,0.000120329764002986,-1.37671003975425,-1.05514813593214,47,49,NA,-96.9077444260616,FALSE,FALSE
"206","BRD-K45842176","44511205","A549","trt_cp","down",-0.466968264009942,2.31953445333338e-05,0.000120329764002986,-1.37633301619107,-1.16876164730777,47,49,NA,-96.5896557157488,FALSE,FALSE
"207","TG-101348","16722836","A549","trt_cp","down",-0.466940345898632,2.31953445333338e-05,0.000120329764002986,-1.37625073090253,-1.17187576819859,47,49,"BRD4; FLT3; JAK2; RET; TYK2",-95.2227605766958,FALSE,FALSE
"208","taselisib",NA,"A549","trt_cp","down",-0.466736991671901,2.31953445333338e-05,0.000120329764002986,-1.37565136868072,-1.22623898696812,47,49,NA,-94.0784290553849,FALSE,FALSE
"209","VU-0415533-1","60138086","A549","trt_cp","down",-0.466677448438211,2.31953445333338e-05,0.000120329764002986,-1.37547587213259,-0.962456139024611,47,49,NA,-97.2366658788308,FALSE,FALSE
"210","BRD-A19037878",NA,"A549","trt_cp","down",-0.466200757657778,2.32388630033776e-05,0.000120329764002986,-1.37407088316398,-1.22641928886923,47,49,NA,-96.1425588907272,FALSE,FALSE
"211","biochanin-a","5280373","A549","trt_cp","down",-0.466101982119568,2.32388630033776e-05,0.000120329764002986,-1.37377975409825,1.03892276935187,47,49,NA,-92.2339084534783,FALSE,FALSE
"212","BRD-K81814927","46907621","A549","trt_cp","down",-0.464613125434846,2.32823814734214e-05,0.000120329764002986,-1.36939152738245,-1.41274167731912,47,49,NA,-90.7320964311038,FALSE,FALSE
"213","BAS-00535043","9592990","A549","trt_cp","down",-0.464309442006645,2.33258999434652e-05,0.000120329764002986,-1.36849645685857,-1.19207030110561,47,49,NA,-96.0391554400063,FALSE,FALSE
"214","BRD-K97651142",NA,"A549","trt_cp","down",-0.464292977362737,2.33258999434652e-05,0.000120329764002986,-1.36844792929308,-1.09346860027632,47,49,NA,-93.9248010714567,FALSE,FALSE
"215","vorinostat","5311","A549","trt_cp","down",-0.464078314002142,2.33258999434652e-05,0.000120329764002986,-1.36781523475402,-1.24265738938599,47,49,"HDAC1; HDAC10; HDAC11; HDAC2; HDAC3; HDAC4; HDAC5; HDAC6; HDAC7; HDAC8; HDAC9",-95.534940518396,TRUE,FALSE
"216","BRD-K63750851",NA,"A549","trt_cp","down",-0.464058014685813,2.33258999434652e-05,0.000120329764002986,-1.36775540495096,-1.06473546021186,47,49,NA,-96.6891199873946,FALSE,FALSE
"217","genz-644282",NA,"A549","trt_cp","down",-0.464048503414678,2.33258999434652e-05,0.000120329764002986,-1.36772737161873,-1.05766542233073,47,49,NA,-96.8791853777673,FALSE,FALSE
"218","betamethasone","9782","A549","trt_cp","down",-0.464036277865106,2.33258999434652e-05,0.000120329764002986,-1.36769133827596,0,47,49,"NR3C1",-96.0096115969432,TRUE,FALSE
"219","amuvatinib","11282283","A549","trt_cp","down",-0.463828134793438,2.33258999434652e-05,0.000120329764002986,-1.3670778615074,-0.831839591179403,47,49,"FLT3; KIT; MET; PDGFRA; RAD51; RET",-93.3201370834318,FALSE,FALSE
"220","BRD-K79222491","45100452","A549","trt_cp","down",-0.463237387093881,2.33694184135089e-05,0.000120329764002986,-1.36533670343349,-1.38736351818578,47,49,NA,-91.6903017411172,FALSE,FALSE
"221","BRD-K93425199",NA,"A549","trt_cp","down",-0.462859017148348,2.33694184135089e-05,0.000120329764002986,-1.36422150334709,-1.41544760476377,47,49,NA,-93.4658867092098,FALSE,FALSE
"222","PHA-793887","46191454","A549","trt_cp","down",-0.462560874324424,2.33694184135089e-05,0.000120329764002986,-1.36334276309056,-1.2667762324321,47,49,"CCND1; CCNE1; CDK1; CDK2; CDK4; CDK5; CDK7; CDK9",-91.1230599543055,FALSE,FALSE
"223","BJM-CSC-15","24816775","A549","trt_cp","down",-0.462218786965584,2.34129368835527e-05,0.000120329764002986,-1.36233450158184,-1.19794195274108,47,49,NA,-93.6333018199007,FALSE,FALSE
"224","BRD-K89546934","53338840","A549","trt_cp","down",-0.462118923848635,2.34129368835527e-05,0.000120329764002986,-1.36204016700806,-0.923418253292009,47,49,NA,-96.2942172851178,FALSE,FALSE
"225","AVL-292",NA,"A549","trt_cp","down",-0.461966032117368,2.34129368835527e-05,0.000120329764002986,-1.36158953694631,-1.08388335551729,47,49,NA,-94.2163003230127,FALSE,FALSE
"226","malonoben","16759147","A549","trt_cp","down",-0.461544314586262,2.34129368835527e-05,0.000120329764002986,-1.3603465750444,-0.770640421199936,47,49,"EGFR",-94.5855983613015,FALSE,FALSE
"227","COL-3","73707525","A549","trt_cp","down",-0.461333422157935,2.34564553535965e-05,0.000120329764002986,-1.35972499487645,-1.34911928019553,47,49,NA,-93.4215709446151,FALSE,FALSE
"228","GDC-0941","17755052","A549","trt_cp","down",-0.460582598979964,2.34564553535965e-05,0.000120329764002986,-1.35751203350667,-1.24420586983665,47,49,"PIK3CA; PIK3CB; PIK3CD; PIK3CG",-94.8022532104309,FALSE,FALSE
"229","BRD-K42197878","44484270","A549","trt_cp","down",-0.459672593993748,2.34999738236403e-05,0.000120329764002986,-1.3548299028268,-0.901873844389315,47,49,NA,-94.7992988261246,FALSE,FALSE
"230","BRD-K88899793","60189730","A549","trt_cp","down",-0.459630021818899,2.34999738236403e-05,0.000120329764002986,-1.35470442644151,-0.816372263508642,47,49,NA,-94.7136216812416,FALSE,FALSE
"231","BRD-K98936959","44618011","A549","trt_cp","down",-0.45914170963812,2.3543492293684e-05,0.000120329764002986,-1.3532651847876,-1.23389580063137,47,49,NA,-93.5279287796423,FALSE,FALSE
"232","EMF-sumo1-7","3550807","A549","trt_cp","down",-0.459023034582546,2.3543492293684e-05,0.000120329764002986,-1.35291540427836,1.02705016145638,47,49,NA,-96.2774757740487,FALSE,FALSE
"233","EMF-sumo1-11","659031","A549","trt_cp","down",-0.458863680231577,2.3543492293684e-05,0.000120329764002986,-1.35244572641925,-1.04090436366985,47,49,NA,-95.8993145828409,FALSE,FALSE
"234","tivozanib","9911830","A549","trt_cp","down",-0.458309950869342,2.35870107637278e-05,0.000120329764002986,-1.35081367545987,-1.04275537771709,47,49,"FLT1; FLT4; KDR; KIT; PDGFRA; PDGFRB",-93.1576459465847,TRUE,FALSE
"235","WH-4-025",NA,"A549","trt_cp","down",-0.458272887640754,2.35870107637278e-05,0.000120329764002986,-1.35070443603372,-1.21351019102517,47,49,NA,-93.3575592846451,FALSE,FALSE
"236","scoulerine","439654","A549","trt_cp","down",-0.458186417312479,2.35870107637278e-05,0.000120329764002986,-1.35044957510012,0.966394296760115,47,49,"ADRA1D",-90.9457968959269,FALSE,FALSE
"237","BRD-K82971429","24059344","A549","trt_cp","down",-0.458089632250852,2.35870107637278e-05,0.000120329764002986,-1.35016431272565,-1.15827099794597,47,49,NA,-95.2936658000473,FALSE,FALSE
"238","BRD-K32568627","44484267","A549","trt_cp","down",-0.45805686394898,2.35870107637278e-05,0.000120329764002986,-1.35006773208147,0.967758456033262,47,49,NA,-91.9148349483967,FALSE,FALSE
"239","BRD-K81335188",NA,"A549","trt_cp","down",-0.457976138969312,2.35870107637278e-05,0.000120329764002986,-1.34982980487461,-1.18309277982553,47,49,NA,-94.7303631923107,FALSE,FALSE
"240","CX-5461",NA,"A549","trt_cp","down",-0.457817736032391,2.35870107637278e-05,0.000120329764002986,-1.34936293119443,-1.00233885909916,47,49,NA,-93.3457417474198,FALSE,FALSE
"241","dinaciclib",NA,"A549","trt_cp","down",-0.457139722605955,2.36305292337716e-05,0.000120329764002986,-1.34736456784483,-1.29683216543879,47,49,"CDK1; CDK5; CDK9",-91.1732844875128,FALSE,FALSE
"242","BRD-K59058766",NA,"A549","trt_cp","down",-0.457133291811331,2.36305292337716e-05,0.000120329764002986,-1.34734561384807,-1.086990710739,47,49,NA,-92.7341841960135,FALSE,FALSE
"243","BRD-K31706415","23748696","A549","trt_cp","down",-0.457109852796987,2.36305292337716e-05,0.000120329764002986,-1.34727653016125,-1.34857862315955,47,49,NA,-92.3491294414244,FALSE,FALSE
"244","BRD-U29336476",NA,"A549","trt_cp","down",-0.45689098815986,2.36305292337716e-05,0.000120329764002986,-1.34663145286291,-1.39530462485465,47,49,NA,-94.2291026550067,FALSE,FALSE
"245","DMP-777",NA,"A549","trt_cp","down",-0.456574562850339,2.36305292337716e-05,0.000120329764002986,-1.3456988271703,-0.788328977151558,47,49,NA,-93.7642795241472,FALSE,FALSE
"246","fludrocortisone-acetate","225609","A549","trt_cp","down",-0.455887106924327,2.36740477038154e-05,0.000120329764002986,-1.34367263318439,-1.08198953129388,47,49,NA,-96.4626171905775,FALSE,FALSE
"247","BRD-K83213280","928277","A549","trt_cp","down",-0.455629954165269,2.36740477038154e-05,0.000120329764002986,-1.34291470623351,-1.28273235778364,47,49,NA,-93.3378633892697,FALSE,FALSE
"248","BRD-K00028814","44142046","A549","trt_cp","down",-0.455473337002951,2.37175661738592e-05,0.000120329764002986,-1.34245309591004,-1.34367840031568,47,49,NA,-95.4285826833688,FALSE,FALSE
"249","BRD-A58924247","4381126","A549","trt_cp","down",-0.455297388936834,2.37175661738592e-05,0.000120329764002986,-1.34193451006343,-1.343140886787,47,49,NA,-93.876546127787,FALSE,FALSE
"250","dichlorobenzamil","114771","A549","trt_cp","down",-0.454607204294477,2.37175661738592e-05,0.000120329764002986,-1.339900273513,-1.38450601694296,47,49,NA,-92.046797447412,FALSE,FALSE
"251","dexniguldipine",NA,"A549","trt_cp","down",-0.45453631412404,2.37175661738592e-05,0.000120329764002986,-1.33969133322815,-1.38438141277235,47,49,"ABCB1",-93.8814701016308,FALSE,FALSE
