"","...1","pert","PCID","cell","type","trend","WTCS","WTCS_Pval","WTCS_FDR","NCS","NCSct","N_upset","N_downset","t_gn_sym","jlf_tau"
"1712",23321,"BRD-K22449070","60138073","A549","trt_cp","down",-0.346753035765733,2.99407073901195e-05,0.00015113769774805,-1.01022360751987,0.0111285686412912,16,92,NA,-67.050736626487
"1713",23343,"BRD-K90546933",NA,"A549","trt_cp","up",0.33469179363552,3.9057826864291e-05,0.00017198247999252,1.00998990968047,-0.66311816924151,16,92,NA,70.1213267155125
"1714",23351,"MW-MITF9","1189521","A549","trt_cp","down",-0.346624482362056,2.99407073901195e-05,0.00015113769774805,-1.00984908251266,-1.01025123719466,16,92,NA,-75.3239974789254
"1715",23352,"secnidazole","71815","A549","trt_cp","down",-0.346619471065517,2.99407073901195e-05,0.00015113769774805,-1.00983448269796,0,16,92,NA,-60.7628220278894
"1716",23372,"BRD-K58547375","70680397","A549","trt_cp","down",-0.346545634885425,2.99407073901195e-05,0.00015113769774805,-1.00961936979476,-0.683602819802585,16,92,NA,-67.2447411959348
"1717",23379,"cytosporone-b","10687292","A549","trt_cp","down",-0.346526443766732,2.99407073901195e-05,0.00015113769774805,-1.00956345875965,-0.531396449196398,16,92,"NR4A1",-69.8052075947373
"1718",23397,"mitoxantrone","4212","A549","trt_cp","down",-0.346465958891704,3.01582997403383e-05,0.00015113769774805,-1.00938724329115,-1.00940091216447,16,92,"ABCB1; ABCC1; ABCG2; PIM1; TOP2A; TOP2B",-61.2955959977941
"1719",23418,"BRD-K48225424",NA,"A549","trt_cp","down",-0.346390161832973,3.01582997403383e-05,0.00015113769774805,-1.00916641760193,-1.01630463218026,16,92,NA,-70.5871346411408
"1720",23423,"alverine","3678","A549","trt_cp","up",0.334407177972064,4.07115287259546e-05,0.0001772504168824,1.00913103308507,-0.884151838072426,16,92,NA,65.2505317891751
"1721",23455,"BRD-K53011428","1257201","A549","trt_cp","down",-0.3462758066251,3.01582997403383e-05,0.00015113769774805,-1.00883325734457,-0.0201766651468914,16,92,NA,-60.9105412432049
"1722",23470,"fenoterol","3343","A549","trt_cp","up",0.334249051875586,4.07115287259546e-05,0.0001772504168824,1.00865386045958,0.891903223474597,16,92,"ADRB1; ADRB2; ADRB3; SLC5A7",63.7388718191129
"1723",23480,"IOWH-032",NA,"A549","trt_cp","up",0.334209942985037,4.07115287259546e-05,0.0001772504168824,1.00853584267251,0.967306122030089,16,92,NA,67.3924604112503
"1724",23482,"berbamine","275182","A549","trt_cp","down",-0.346170319809607,3.01582997403383e-05,0.00015113769774805,-1.00852593409055,-1.00941973808047,16,92,"CALM1",-70.5625147719215
"1725",23499,"BRD-K77762110","25243786","A549","trt_cp","up",0.334147796868576,4.07115287259546e-05,0.0001772504168824,1.00834830610381,0.0100834830610383,16,92,NA,70.1380682265816
"1726",23510,"BRD-A17664363","4131581","A549","trt_cp","down",-0.346056751313952,3.01582997403383e-05,0.00015113769774805,-1.00819506582539,-1.00940012012332,16,92,NA,-65.5006696604428
"1727",23519,"cyclopenthiazide","2904","A549","trt_cp","up",0.334079523040283,4.07115287259546e-05,0.0001772504168824,1.00814227811333,-0.0281800514966852,16,92,NA,61.9701804144016
"1728",23551,"betrixaban",NA,"A549","trt_cp","up",0.3339790863211,4.07115287259546e-05,0.0001772504168824,1.00783919308148,0.81789334846669,16,92,"F10",70.4502481682817
"1729",23573,"MW-MITF22","3763775","A549","trt_cp","down",-0.345877200261443,3.01582997403383e-05,0.00015113769774805,-1.00767196525153,-1.00847492623859,16,92,NA,-72.8314819191681
"1730",23575,"benzoxiquine","6855","A549","trt_cp","down",-0.345874765702737,3.01582997403383e-05,0.00015113769774805,-1.00766487245514,0,16,92,NA,-70.2158670133144
"1731",23580,"MDL-29951","446916","A549","trt_cp","up",0.333891677848834,4.07115287259546e-05,0.0001772504168824,1.00757542301992,0,16,92,"FBP1; FBP2; GPR17",59.3653982510045
"1732",23584,"flunisolide","5702174","A549","trt_cp","down",-0.345837543188082,3.01582997403383e-05,0.00015113769774805,-1.00755642909875,-0.981964500299605,16,92,"NR3C1",-65.5548333727251
"1733",23585,"BRD-K18480277",NA,"A549","trt_cp","down",-0.345827174032611,3.01582997403383e-05,0.00015113769774805,-1.00752621980117,-0.609748929794806,16,92,NA,-74.644489088474
"1734",23629,"LDN-193189","25195294","A549","trt_cp","up",0.333705076728858,4.07115287259546e-05,0.0001772504168824,1.00701232212562,-0.956337170034283,16,92,"ACVR1; BMPR1A",63.2947293783975
"1735",23630,"BRD-K21614065","704205","A549","trt_cp","up",0.333703309453792,4.07115287259546e-05,0.0001772504168824,1.0070069890699,0.0100700698906993,16,92,NA,68.3565744898763
"1736",23657,"BRD-K73610817","3426979","A549","trt_cp","down",-0.345530049994238,3.01582997403383e-05,0.00015113769774805,-1.00666058435759,-0.0201332116871518,16,92,NA,-68.4117229969274
"1737",23669,"L-ergothioneine",NA,"A549","trt_cp","up",0.333539103310923,4.07115287259546e-05,0.0001772504168824,1.00651146886129,0.0284233636657615,16,92,NA,65.0092570708264
"1738",23688,"CITCO","9600409","A549","trt_cp","down",-0.345389889957856,3.03976513255791e-05,0.00015113769774805,-1.00625224481048,-0.669850102054535,16,92,"NR1I3",-70.3793429449303
"1739",23703,"BRD-K70711508","44497291","A549","trt_cp","down",-0.345355528839713,3.03976513255791e-05,0.00015113769774805,-1.00615213779151,0.018089673623063,16,92,NA,-70.1469313795005
"1740",23708,"GSK-0660","46233311","A549","trt_cp","down",-0.345344387213739,3.03976513255791e-05,0.00015113769774805,-1.00611967799326,-0.362203084077573,16,92,"PPARD",-64.2421019459545
"1741",23745,"BRD-K42489623","26471808","A549","trt_cp","up",0.333258616489853,4.20388420622898e-05,0.00018089635470688,1.00566505175616,1.17360053475745,16,92,NA,71.8693374300796
"1742",23748,"BRD-A36275421","3689413","A549","trt_cp","down",-0.345183155535003,3.03976513255791e-05,0.00015113769774805,-1.00564994872966,-0.899647624210758,16,92,NA,-61.4787678247853
"1743",23754,"BRD-K21165668","44493094","A549","trt_cp","down",-0.345149645314474,3.03976513255791e-05,0.00015113769774805,-1.00555232069939,-1.00222306939106,16,92,NA,-69.596431103758
"1744",23757,"OTX-015",NA,"A549","trt_cp","down",-0.345141143536496,3.03976513255791e-05,0.00015113769774805,-1.00552755178338,-1.02333986142506,16,92,NA,-79.5556606003309
"1745",23767,"dinoprost","73707481","A549","trt_cp","up",0.333187195895916,4.20388420622898e-05,0.00018089635470688,1.00544952786047,0.29146076106405,16,92,"PTGDR2",67.5126053730403
"1746",23799,"BRD-K49403449","9555025","A549","trt_cp","down",-0.344988626887473,3.03976513255791e-05,0.00015113769774805,-1.00508321271929,-0.245559444380442,16,92,NA,-68.3250610572757
"1747",23814,"desoxypeganine","442894","A549","trt_cp","up",0.333025422311293,4.20388420622898e-05,0.00018089635470688,1.00496134831371,0,16,92,"ACHE; MAOA",61.2739305128811
"1748",23828,"homoveratrylamine","8421","A549","trt_cp","down",-0.344882110232327,3.03976513255791e-05,0.00015113769774805,-1.00477288915029,-0.777624735751593,16,92,NA,-63.5931221933349
"1749",23831,"LY-341495","9819927","A549","trt_cp","up",0.3329521440429,4.20388420622898e-05,0.00018089635470688,1.00474021856663,-0.771889018532743,16,92,"GRM2; GRM3; GRM7",73.7581737965808
"1750",23894,"benazepril","5362124","A549","trt_cp","down",-0.34461204178069,3.03976513255791e-05,0.00015113769774805,-1.00398607693136,0,16,92,"ACE",-69.9844402426534
"1751",23932,"BRD-K72354379",NA,"A549","trt_cp","down",-0.34449675309874,3.07457990859294e-05,0.00015113769774805,-1.00365019710863,0.770119877681213,16,92,NA,-64.0352950445127
"1752",23944,"YC-1","5712","A549","trt_cp","up",0.332555028754618,4.20388420622898e-05,0.00018089635470688,1.00354185505198,0.0221448610327211,16,92,"GUCY1A2; GUCY1A3; GUCY1B3; HIF1A",65.8699676987316
"1753",23966,"BRD-K73888531","44486204","A549","trt_cp","down",-0.344356035204373,3.07457990859294e-05,0.00015113769774805,-1.00324023230882,-0.9682173667007,16,92,NA,-65.0732687307965
"1754",23975,"EMF-sumo1-4","5535958","A549","trt_cp","up",0.332415412747101,4.37795808640409e-05,0.00018621680388967,1.00312053979566,0.31088265149555,16,92,NA,68.8686677696368
"1755",23977,"ATN-161",NA,"A549","trt_cp","up",0.332412033068897,4.37795808640409e-05,0.00018621680388967,1.00311034103684,0,16,92,NA,64.6665484912944
"1756",24036,"BRD-K18641148","44489766","A549","trt_cp","down",-0.344140616963601,3.07457990859294e-05,0.00015113769774805,-1.00261263696034,0,16,92,NA,-70.6629638383361
"1757",24065,"GR-113808","119376","A549","trt_cp","down",-0.344026504190804,3.07457990859294e-05,0.00015113769774805,-1.00228018300865,-0.888616185600302,16,92,"HTR4",-62.842708579532
"1758",24077,"diflunisal","3059","A549","trt_cp","down",-0.343986552216491,3.07457990859294e-05,0.00015113769774805,-1.00216378769714,0,16,92,"TTR",-61.437406444497
"1759",24085,"BRD-K81751891","44142058","A549","trt_cp","up",0.332044029964599,4.37795808640409e-05,0.00018621680388967,1.00199982853208,0.0199758266621154,16,92,NA,68.328015441582
"1760",24086,"BRD-K06071925","44494986","A549","trt_cp","down",-0.343928462222859,3.07457990859294e-05,0.00015113769774805,-1.00199454942991,-0.586871314210939,16,92,NA,-65.4947608918301
"1761",24098,"TAS-103",NA,"A549","trt_cp","down",-0.343880558262663,3.07457990859294e-05,0.00015113769774805,-1.00185498695607,-1.02182432238752,16,92,"TOP1",-68.2836996769873
"1762",24103,"ciclesonide",NA,"A549","trt_cp","down",-0.343870998828418,3.07457990859294e-05,0.00015113769774805,-1.00182713668469,0.0235340046638123,16,92,"NR3C1; SERPINA6",-79.563538958481
"1763",24129,"BRD-K97101742",NA,"A549","trt_cp","down",-0.343728360502188,3.07457990859294e-05,0.00015113769774805,-1.00141157693572,-0.61375611633109,16,92,NA,-62.5590876861262
"1764",24133,"BRD-K73481389","665654","A549","trt_cp","up",0.331840228445955,4.37795808640409e-05,0.00018621680388967,1.00138482248376,-0.0127418825998437,16,92,NA,70.12329630505
"1765",24134,"BRD-K74561903","53338837","A549","trt_cp","up",0.331838227447619,4.37795808640409e-05,0.00018621680388967,1.00137878412798,0.01001378784128,16,92,NA,63.1135271409438
"1766",24141,"BRD-A48052484","2911646","A549","trt_cp","up",0.331816916540325,4.37795808640409e-05,0.00018621680388967,1.00131447480895,0.0176740838173101,16,92,NA,73.928543291578
"1767",24150,"molsidomine","5360788","A549","trt_cp","up",0.331795314650246,4.37795808640409e-05,0.00018621680388967,1.00124928739945,0,16,92,"GUCY1A2; GUCY1A3",69.3748522807847
"1768",24174,"BRD-K99026889",NA,"A549","trt_cp","down",-0.343579707900227,3.07457990859294e-05,0.00015113769774805,-1.00097849531183,-0.923456265322666,16,92,NA,-67.5874497754668
"1769",24179,"KU-C103428N","44143703","A549","trt_cp","down",-0.343561447517072,3.07457990859294e-05,0.00015113769774805,-1.00092529586368,-0.0200185059172737,16,92,"NFE2",-72.1431103757977
"1770",24197,"BRD-K53808186","54654194","A549","trt_cp","up",0.331622806367868,4.37795808640409e-05,0.00018621680388967,1.00072871406048,0.0135915421286082,16,92,NA,63.1479949578508
"1771",24200,"meloxicam","54677470","A549","trt_cp","up",0.331613170096411,4.37795808640409e-05,0.00018621680388967,1.00069963495808,0,16,92,"CYP2C9",67.3018592925234
"1772",24205,"BRD-K83589469","20969430","A549","trt_cp","down",-0.343466942709306,3.13550576665423e-05,0.00015236244320674,-1.00064996737919,-1.11581480934981,16,92,NA,-68.987827936658
"1773",24214,"BRD-K24769439",NA,"A549","trt_cp","down",-0.343430484135469,3.13550576665423e-05,0.00015236244320674,-1.00054374967325,0.851938463066087,16,92,NA,-69.3915937918538
"1774",24224,"BRD-K50748030","54664845","A549","trt_cp","down",-0.343403343398829,3.13550576665423e-05,0.00015236244320674,-1.00046467837452,0.0167698744572441,16,92,NA,-65.109706137241
"1775",24226,"diphenyleneiodonium","3101","A549","trt_cp","down",-0.343393687999589,3.13550576665423e-05,0.00015236244320674,-1.00043654852057,-0.683664035037692,16,92,"ALDH1A2; ALDH2; ALDH5A1; ALDH7A1; NOX3",-72.986094697865
"1776",24237,"decitabine","451668","A549","trt_cp","up",0.331483452226484,4.57814304860547e-05,0.00019257786152758,1.00030818903015,0,16,92,"DNMT1",65.1658394390609
"1777",24291,"BRD-K84288283",NA,"A549","trt_cp","up",0.331321675078971,4.57814304860547e-05,0.00019257786152758,0.999819998731752,0.730989865543437,16,92,NA,67.3589773891121
"1778",24329,"BRD-K96527333",NA,"A549","trt_cp","up",0.331206406628307,4.57814304860547e-05,0.00019257786152758,0.9994721564055,0.333896154219152,16,92,NA,59.0000393917908
"1779",24345,"W-7","124887","A549","trt_cp","up",0.331136291574733,4.57814304860547e-05,0.00019257786152758,0.999260572201846,0.53850982229869,16,92,"CALM1; CALM2; KCNA5; KCNH2; TNNC1; TNNI3",69.2212242968565
"1780",24370,"BRD-K38986089",NA,"A549","trt_cp","down",-0.342912203231544,3.13550576665423e-05,0.00015236244320674,-0.999033800082429,-0.956841607071438,16,92,NA,-68.563381391318
"1781",24390,"eicosadienoic-acid","6439848","A549","trt_cp","down",-0.342829667473276,3.13550576665423e-05,0.00015236244320674,-0.998793341995934,-0.950912225284034,16,92,NA,-68.1290868982904
"1782",24400,"BRD-A11605036",NA,"A549","trt_cp","down",-0.342809339864923,3.13550576665423e-05,0.00015236244320674,-0.99873411993376,-1.01580195915328,16,92,NA,-71.6054124320492
"1783",24407,"SD-6-035-A3","49843054","A549","trt_cp","down",-0.342790207154052,3.13550576665423e-05,0.00015236244320674,-0.998678379062869,-0.0099867837906287,16,92,NA,-61.8923816276688
"1784",24429,"RS-67506","133076","A549","trt_cp","up",0.330858261928468,4.57814304860547e-05,0.00019257786152758,0.998421570043265,0.0299526471012982,16,92,"HTR4",65.4337036161664
"1785",24439,"BRD-K88069074",NA,"A549","trt_cp","down",-0.342650330643873,3.13550576665423e-05,0.00015236244320674,-0.998270865535532,0,16,92,NA,-59.3722918143859
"1786",24445,"BRD-K25436320","44485182","A549","trt_cp","up",0.330776708057972,4.57814304860547e-05,0.00019257786152758,0.998175467247013,0.0199635093449407,16,92,NA,74.9724257464744
"1787",24452,"SB-258585","3248571","A549","trt_cp","down",-0.342585712071014,3.13550576665423e-05,0.00015236244320674,-0.998082607031484,-0.970518548353604,16,92,"HTR6",-59.4303947057433
"1788",24453,"BRD-K30229575","60185212","A549","trt_cp","up",0.330743060352391,4.57814304860547e-05,0.00019257786152758,0.998073929522555,0.0264273571911317,16,92,NA,78.1808871031277
"1789",24455,"theobromine","5429","A549","trt_cp","down",-0.342574108563433,3.13550576665423e-05,0.00015236244320674,-0.998048801596264,0,16,92,"ADORA1; ADORA2A; PDE4B",-66.2353265579453
"1790",24459,"BRD-K20178228","44493374","A549","trt_cp","up",0.330721393266781,4.57814304860547e-05,0.00019257786152758,0.998008545374348,0.00998008545374371,16,92,NA,68.6864807374143
"1791",24461,"BRD-A26595446","4484064","A549","trt_cp","up",0.330718423618964,4.57814304860547e-05,0.00019257786152758,0.997999583952564,0.183779080650743,16,92,NA,58.5509729772315
"1792",24474,"BRD-K58900438","699552","A549","trt_cp","down",-0.342498507303474,3.18990385420895e-05,0.00015299966792867,-0.997828546343416,-0.928741524446117,16,92,NA,-74.2909477664855
"1793",24489,"dihydrosamidin","442128","A549","trt_cp","up",0.330603375335192,4.57814304860547e-05,0.00019257786152758,0.997652406017684,-0.916255197444018,16,92,NA,66.7769636807689
"1794",24517,"GSK-690693","16048642","A549","trt_cp","down",-0.34234240337541,3.18990385420895e-05,0.00015299966792867,-0.997373756169744,-0.330558537086821,16,92,NA,-68.4432364295281
"1795",24529,"A-769662",NA,"A549","trt_cp","up",0.330461612528702,4.80226316933093e-05,0.00019961562539053,0.997224612427145,0,16,92,"PRKAA2; PRKAB1; PRKAG1",60.648585834712
"1796",24531,"BRD-A53131506",NA,"A549","trt_cp","up",0.33045922472496,4.80226316933093e-05,0.00019961562539053,0.997217406819684,-1.14418282165356,16,92,NA,59.9257464744347
"1797",24533,"BRD-K02862004",NA,"A549","trt_cp","up",0.330452146755804,4.80226316933093e-05,0.00019961562539053,0.997196047833404,0.0282629114287588,16,92,NA,68.2541558339242
"1798",24550,"pinitol",NA,"A549","trt_cp","up",0.330389397113649,4.80226316933093e-05,0.00019961562539053,0.997006690022372,-0.595262109784643,16,92,NA,67.0822500590877
"1799",24560,"DBeQ",NA,"A549","trt_cp","down",-0.342153916144704,3.18990385420895e-05,0.00015299966792867,-0.996824621106645,-0.872057182662734,16,92,NA,-59.1093516111242
"1800",24574,"ethisterone","5284557","A549","trt_cp","up",0.33025401545097,4.80226316933093e-05,0.00019961562539053,0.996598152628084,-0.877867119903587,16,92,"TYR",64.2145276924289
"1801",24576,"A-66",NA,"A549","trt_cp","down",-0.342062574771674,3.18990385420895e-05,0.00015299966792867,-0.996558508911909,-0.939985294143155,16,92,NA,-63.2750334830221
"1802",24582,"BRD-K96083840","44460127","A549","trt_cp","down",-0.342049448369677,3.18990385420895e-05,0.00015299966792867,-0.996520266705464,-0.00996520266705465,16,92,NA,-62.6615063420783
"1803",24587,"AS-703026","44187362","A549","trt_cp","down",-0.342029914467134,3.18990385420895e-05,0.00015299966792867,-0.996463357010495,-1.03398744282002,16,92,"MAP2K1; MAP2K2",-73.3268336878594
"1804",24601,"BRD-K75264577","54651213","A549","trt_cp","up",0.330152376622334,4.80226316933093e-05,0.00019961562539053,0.996291440024709,0.779384888850037,16,92,NA,65.8217127550618
"1805",24602,"inosine",NA,"A549","trt_cp","down",-0.341970021168481,3.18990385420895e-05,0.00015299966792867,-0.996288865029197,-0.825324435742468,16,92,"ADA; ADAT3; GUK1; NT5C; NT5C1A; NT5C1B-RDH14; NT5C2; NT5C3A; NT5C3B; NT5E; NT5M; PNP; SLC28A2; SLC28A3; SLC29A1; SLC29A2; SLC29A3",-65.7153549200347
"1806",24606,"tolnaftate","5510","A549","trt_cp","down",-0.34196032914317,3.18990385420895e-05,0.00015299966792867,-0.996260628469559,0,16,92,"SQLE",-65.6050579059324
"1807",24626,"BRD-K17874705","75919","A549","trt_cp","up",0.330054186141394,4.80226316933093e-05,0.00019961562539053,0.995995133402132,0.00995995133402155,16,92,NA,61.291656818719
"1808",24635,"BRD-K34829873",NA,"A549","trt_cp","up",0.330031146107359,4.80226316933093e-05,0.00019961562539053,0.995925606146502,-0.92614576679085,16,92,NA,65.1540219018357
"1809",24664,"BRD-K27290412","49787911","A549","trt_cp","up",0.329915966906458,4.80226316933093e-05,0.00019961562539053,0.995578033146724,0.998382392594709,16,92,NA,68.6047427716064
"1810",24665,"BRD-K73275626",NA,"A549","trt_cp","down",-0.341724315280189,3.18990385420895e-05,0.00015299966792867,-0.995573030232505,-0.0248904955825012,16,92,NA,-69.7382415504609
"1811",24695,"aminopurvalanol-a","6604931","A549","trt_cp","down",-0.341654499936232,3.18990385420895e-05,0.00015299966792867,-0.995369631555759,-0.996977367361299,16,92,"CDK1; CDK2; CDK5; CDK6",-73.4627353659497
"1812",24697,"telbivudine",NA,"A549","trt_cp","down",-0.341653344700313,3.18990385420895e-05,0.00015299966792867,-0.995366265913711,-0.958111904596636,16,92,"DCK",-62.4546994406366
"1813",24710,"rosmarinic-acid","5281792","A549","trt_cp","down",-0.341631451789845,3.18990385420895e-05,0.00015299966792867,-0.995302483530543,-0.769334698537425,16,92,"MCL1; TYR",-71.5039785708658
"1814",24711,"BRD-K18814836","54652500","A549","trt_cp","down",-0.341626735845459,3.18990385420895e-05,0.00015299966792867,-0.995288744189113,0.796447345532379,16,92,NA,-65.2564405577878
"1815",24712,"androstenedione","6128","A549","trt_cp","down",-0.341619454315188,3.18990385420895e-05,0.00015299966792867,-0.995267530319239,0,16,92,"AKR1C3; HSD17B1; HSD3B1",-66.0413219884976
"1816",24721,"SD-6-035-B2","49843144","A549","trt_cp","down",-0.341603926706957,3.18990385420895e-05,0.00015299966792867,-0.995222292484859,-0.995568367767742,16,92,NA,-69.964744347278
"1817",24730,"ER-27319","9799509","A549","trt_cp","down",-0.341580838105013,3.18990385420895e-05,0.00015299966792867,-0.995155026597201,-0.986775075585187,16,92,NA,-68.4304340975341
"1818",24733,"BRD-K59488055","44487599","A549","trt_cp","up",0.329770736817523,4.80226316933093e-05,0.00019961562539053,0.995139776436534,-0.92448218399631,16,92,NA,63.4916883321516
"1819",24749,"BRD-K82594686","44507983","A549","trt_cp","up",0.329729488339886,4.80226316933093e-05,0.00019961562539053,0.995015302078346,-0.79272962580937,16,92,NA,65.7852753486173
"1820",24751,"icariin","5318997","A549","trt_cp","up",0.329723815755147,4.80226316933093e-05,0.00019961562539053,0.994998184080662,0,16,92,"NMUR2; PDE5A; SORD",62.9746710785472
"1821",24770,"BRD-K75781834",NA,"A549","trt_cp","up",0.329663699953752,4.80226316933093e-05,0.00019961562539053,0.994816774336008,-1.13082782740611,16,92,NA,68.3743007957142
"1822",24775,"BRD-K12623437","2998659","A549","trt_cp","up",0.329645661902434,4.80226316933093e-05,0.00019961562539053,0.994762341421406,0.978807372531417,16,92,NA,67.4682896084456
"1823",24780,"mocetinostat","9865515","A549","trt_cp","down",-0.341432736513653,3.25082971227024e-05,0.00015403744857805,-0.994723550276964,-1.32306232039969,16,92,"HDAC1; HDAC11; HDAC2; HDAC3",-71.3513353817064
"1824",24783,"BRD-K97019106","4392675","A549","trt_cp","down",-0.341427495793767,3.25082971227024e-05,0.00015403744857805,-0.994708282064711,-0.304467826087606,16,92,NA,-73.9580871346411
"1825",24793,"avasimibe",NA,"A549","trt_cp","down",-0.341408023592768,3.25082971227024e-05,0.00015403744857805,-0.994651552129828,0.033569870701319,16,92,"CES1",-71.8929725045301
"1826",24801,"acarbose","41774","A549","trt_cp","down",-0.341382333512364,3.25082971227024e-05,0.00015403744857805,-0.994576707144995,0,16,92,"AMY2A; GAA; HBA1; MGAM; SI",-68.0631056487828
"1827",24806,"BRD-K75304533","1434956","A549","trt_cp","down",-0.341355654487291,3.25082971227024e-05,0.00015403744857805,-0.994498980987831,-1.02481567794621,16,92,NA,-68.0946190813834
"1828",24810,"BRD-K97614198",NA,"A549","trt_cp","up",0.329542341274673,4.80226316933093e-05,0.00019961562539053,0.994450553700628,0.970010085053648,16,92,NA,62.4773497203183
"1829",24822,"BRD-K23875128",NA,"A549","trt_cp","down",-0.341296832636452,3.25082971227024e-05,0.00015403744857805,-0.994327610541934,0,16,92,NA,-68.84207831088
"1830",24835,"carteolol","2583","A549","trt_cp","up",0.329448996711873,5.02638329005639e-05,0.00020658075233961,0.994168870467444,0.014534615119769,16,92,"ADRB1; ADRB2",68.7593555503033
"1831",24849,"BRD-K03222452",NA,"A549","trt_cp","up",0.329418695875228,5.02638329005639e-05,0.00020658075233961,0.994077432494215,0,16,92,NA,73.5247774363823
"1832",24865,"suprofen","5359","A549","trt_cp","down",-0.341141560722868,3.25082971227024e-05,0.00015403744857805,-0.993875244343206,0,16,92,"CYP2C9",-63.9121956984165
"1833",24872,"BRD-K08448573","44511133","A549","trt_cp","down",-0.341119506031827,3.25082971227024e-05,0.00015403744857805,-0.993810990631634,-0.995445856686317,16,92,NA,-74.0378555109115
"1834",24891,"ilomastat","132519","A549","trt_cp","down",-0.341067124207154,3.25082971227024e-05,0.00015403744857805,-0.993658382433777,0,16,92,"ACAN; ADAM28; MMP1; MMP12; MMP13; MMP14; MMP2; MMP3; MMP8; MMP9",-61.7840542031041
"1835",24898,"gemfibrozil","3463","A549","trt_cp","up",0.329253664429941,5.02638329005639e-05,0.00020658075233961,0.993579421793954,0,16,92,"APOA1; APOA2; APOB; APOE; CETP; CYP2C8; CYP2C9; LIPC; LPL; PPARA; SERPINE1; SLCO1B1; SLCO1B3; SLCO2B1",64.3218703222249
"1836",24904,"CGP-57380","11644425","A549","trt_cp","up",0.329229715867069,5.02638329005639e-05,0.00020658075233961,0.993507152896681,0,16,92,"AURKB; LCK; MKNK1; MKNK2; SGK1",65.3962814149531
"1837",24914,"econazole","3198","A549","trt_cp","down",-0.340974257534105,3.25082971227024e-05,0.00015403744857805,-0.993387826459382,-0.854411209703272,16,92,"CYP51A1; NPY1R; NPY2R; NR1I2; TRPM2; TRPV5",-61.5112660521547
"1838",24943,"doconexent","445580","A549","trt_cp","up",0.329075031353126,5.02638329005639e-05,0.00020658075233961,0.993040365836954,-0.665468009038254,16,92,"FFAR1; PPARA; PPARG; RXRA; RXRB; RXRG; SREBF1",68.328015441582
"1839",24966,"BRD-K68937492",NA,"A549","trt_cp","up",0.329006024839559,5.02638329005639e-05,0.00020658075233961,0.992832126842961,-0.641149227097783,16,92,NA,71.3473962026314
"1840",24982,"ZK-93423","121926","A549","trt_cp","down",-0.340700282064625,3.25082971227024e-05,0.00015403744857805,-0.992589631610016,0,16,92,"GABRA2; GABRA3; GABRA5; GABRB2; GABRG2",-67.218151737178
"1841",24999,"BRD-K60870698","3238417","A549","trt_cp","down",-0.340625893744363,3.25082971227024e-05,0.00015403744857805,-0.99237291011229,-0.864604795115895,16,92,NA,-79.563538958481
"1842",25020,"terguride","11957722","A549","trt_cp","down",-0.340540031161616,3.25082971227024e-05,0.00015403744857805,-0.992122759719512,-0.856335963912439,16,92,"ADRA1A; ADRA2B; ADRA2C; DRD3; DRD4; HTR1B; HTR1D; HTR2B; PRL",-68.9474513511384
"1843",25023,"paclitaxel","4666","A549","trt_cp","down",-0.34052546612045,3.25082971227024e-05,0.00015403744857805,-0.992080326209456,-0.0819761840897045,16,92,"ABCB1; BCL2; CYP2C8; KIF11; KIF1A; KIF1B; KIF1C; KIF5B; MAP2; MAP4; MAPT; NDC80; NR1I2; NUF2; TLR4; TUBB; TUBB1",-64.6517765697629
"1844",25026,"BRD-K28284219","3823393","A549","trt_cp","up",0.32874625643198,5.02638329005639e-05,0.00020658075233961,0.992048231105155,-1.08381581571014,16,92,NA,63.7408414086504
"1845",25035,"BRD-K58674774","44460113","A549","trt_cp","up",0.328701533926332,5.02638329005639e-05,0.00020658075233961,0.991913273271414,1.18269970395224,16,92,NA,73.2391869534389
"1846",25061,"loreclezole","50988829","A549","trt_cp","down",-0.340369232982181,3.3356907288556e-05,0.0001559912403845,-0.991625159597267,0,16,92,"GABRB2; GABRB3",-65.889663594107
"1847",25071,"BRD-K68252161",NA,"A549","trt_cp","down",-0.340342435433017,3.3356907288556e-05,0.0001559912403845,-0.991547088134302,-0.994078181613186,16,92,NA,-67.0389190892618
"1848",25091,"BRD-K95285735","54651375","A549","trt_cp","down",-0.34027054365718,3.3356907288556e-05,0.0001559912403845,-0.991337640020961,1.06196205848584,16,92,NA,-68.4580083510596
"1849",25114,"SGC-707",NA,"A549","trt_cp","up",0.328427754513281,5.31360519234533e-05,0.0002159208954546,0.991087096920762,0.845320702307683,16,92,NA,65.5213503505869
"1850",25116,"BRD-K99433267","44486984","A549","trt_cp","up",0.328420653048143,5.31360519234533e-05,0.0002159208954546,0.991065667031322,-0.958736175742585,16,92,NA,68.5574726227054
"1851",25121,"hydroxyfasudil","3064778","A549","trt_cp","up",0.328393438985663,5.31360519234533e-05,0.0002159208954546,0.990983543928729,0.801518314868258,16,92,"CLCN2; PKIA; PRKACA; ROCK1; ROCK2",60.6298747341054
"1852",25157,"desvenlafaxine",NA,"A549","trt_cp","up",0.328279401641443,5.31360519234533e-05,0.0002159208954546,0.990639416677392,0.0284494158406826,16,92,"SLC6A2; SLC6A4",71.7098006775388
"1853",25161,"LY-2603618",NA,"A549","trt_cp","up",0.328260406838005,5.31360519234533e-05,0.0002159208954546,0.990582096599117,0,16,92,NA,72.6975498306153
