"","pert","PCID","cell","type","trend","WTCS","WTCS_Pval","WTCS_FDR","NCS","NCSct","N_upset","N_downset","t_gn_sym","jlf_tau","fda_approved","clinical_trial_LUAD"
"124","BRD-K69295800","44616949","A549","trt_cp","down",-0.547564136379517,1.96703484597878e-05,8.85292556538534e-05,-1.29550619450236,-1.07000623241538,115,3,NA,-95.1282202788939,FALSE,FALSE
"125","nesbuvir",NA,"A549","trt_cp","down",-0.547191826520483,1.97138669298316e-05,8.85292556538534e-05,-1.29462533014948,0,115,3,NA,-93.4589931458284,FALSE,FALSE
"126","TIC-10",NA,"A549","trt_cp","down",-0.546751452171724,1.97138669298316e-05,8.85292556538534e-05,-1.29358342901167,-0.95435159084747,115,3,NA,-93.9080595603876,FALSE,FALSE
"127","glasdegib",NA,"A549","trt_cp","down",-0.54633342574678,1.97573853998753e-05,8.85292556538534e-05,-1.29259440181468,0,115,3,NA,-94.8731584337824,TRUE,FALSE
"128","aprepitant","151165","A549","trt_cp","down",-0.545861414389343,1.97573853998753e-05,8.85292556538534e-05,-1.29147764927957,0,115,3,"CYP2C9; TACR1",-93.7800362404475,TRUE,FALSE
"129","piketoprofen",NA,"A549","trt_cp","down",-0.545566189611288,1.97573853998753e-05,8.85292556538534e-05,-1.29077916392721,0,115,3,NA,-94.1404711258174,FALSE,FALSE
"130","BRD-K78385490","56643206","A549","trt_cp","down",-0.545503308957034,1.97573853998753e-05,8.85292556538534e-05,-1.29063039180776,-0.0129063039180776,115,3,NA,-91.2648704010084,FALSE,FALSE
"131","BRD-K25731886","23892255","A549","trt_cp","down",-0.545451755456383,1.98009038699191e-05,8.85292556538534e-05,-1.29050841910173,0,115,3,NA,-94.7943748522808,FALSE,FALSE
"132","TC-H-106",NA,"A549","trt_cp","down",-0.545090754371933,1.98009038699191e-05,8.85292556538534e-05,-1.28965431067852,0,115,3,NA,-92.6790356889624,FALSE,FALSE
"133","tremorine","5534","A549","trt_cp","down",-0.545010018765818,1.98009038699191e-05,8.85292556538534e-05,-1.28946329473922,-0.0234976634967427,115,3,NA,-94.5708264397699,FALSE,FALSE
"134","BRD-K16782389","54657812","A549","trt_cp","down",-0.545000915616385,1.98009038699191e-05,8.85292556538534e-05,-1.28944175719558,-0.728719914184504,115,3,NA,-93.9356338139132,FALSE,FALSE
"135","BRD-K01981286","54615117","A549","trt_cp","down",-0.54466566136159,1.98009038699191e-05,8.85292556538534e-05,-1.28864856433476,0.745395736812982,115,3,NA,-93.5998187977626,FALSE,FALSE
"136","HTS-12264SC","2816236","A549","trt_cp","down",-0.543974683876294,1.98444223399629e-05,8.85292556538534e-05,-1.28701375015868,-1.28781901733883,115,3,NA,-94.2094067596313,FALSE,FALSE
"137","BRD-K76729250",NA,"A549","trt_cp","down",-0.543939857856416,1.98444223399629e-05,8.85292556538534e-05,-1.28693135373882,-0.629244948421792,115,3,NA,-93.160600330891,FALSE,FALSE
"138","BRD-K29767311","2218783","A549","trt_cp","down",-0.543843529694112,1.98444223399629e-05,8.85292556538534e-05,-1.28670344668159,-0.0207377286190804,115,3,NA,-92.963641377137,FALSE,FALSE
"139","SCH-58261","176408","A549","trt_cp","down",-0.543817474365184,1.98444223399629e-05,8.85292556538534e-05,-1.28664180122714,0.0738354754662676,115,3,"ADORA1; ADORA2A; ADORA2B; ADORA3",-89.5345859922792,FALSE,FALSE
"140","BRD-A68890828","605729","A549","trt_cp","down",-0.543718856189292,1.98444223399629e-05,8.85292556538534e-05,-1.28640847612553,1.11133872423911,115,3,NA,-93.6067123611439,FALSE,FALSE
"141","BRD-K77750380","44620728","A549","trt_cp","down",-0.543378048366368,1.98879408100067e-05,8.85292556538534e-05,-1.28560214383238,-0.0229290354915374,115,3,NA,-92.1994406365713,FALSE,FALSE
"142","BRD-K00540336","54666615","A549","trt_cp","down",-0.542240493149274,1.99314592800504e-05,8.85292556538534e-05,-1.28291075166036,-0.0278439651842568,115,3,NA,-91.0167021192783,FALSE,FALSE
"143","BRD-K46766834",NA,"A549","trt_cp","down",-0.541711901069357,1.99314592800504e-05,8.85292556538534e-05,-1.28166013229287,-0.929304709825848,115,3,NA,-94.2773575986764,FALSE,FALSE
"144","BRD-K14413722",NA,"A549","trt_cp","down",-0.54135230384646,1.99749777500942e-05,8.85292556538534e-05,-1.28080934532777,-0.515318849018881,115,3,NA,-94.3748522807847,FALSE,FALSE
"145","BRD-K44575778","53338809","A549","trt_cp","down",-0.540903241130192,1.99749777500942e-05,8.85292556538534e-05,-1.27974688799722,-0.0127974688799722,115,3,NA,-92.989246041125,FALSE,FALSE
"146","BRD-K63350243","2989846","A549","trt_cp","down",-0.54061770678765,1.99749777500942e-05,8.85292556538534e-05,-1.27907132967458,1.19025819148804,115,3,NA,-93.070984006933,FALSE,FALSE
"147","MDL-11939","71781","A549","trt_cp","down",-0.540199821264165,2.0018496220138e-05,8.85292556538534e-05,-1.27808263584257,-0.0199562684215507,115,3,"HTR2B",-93.927755455763,FALSE,FALSE
"148","BRD-A95937159","24242928","A549","trt_cp","down",-0.540137807357916,2.0018496220138e-05,8.85292556538534e-05,-1.27793591440055,-0.781402080344589,115,3,NA,-92.7755455763019,FALSE,FALSE
"149","irbesartan","3749","A549","trt_cp","down",-0.539464661065084,2.00620146901818e-05,8.85292556538534e-05,-1.27634328783093,-0.415133676530504,115,3,"AGTR1; CCL2; CYBA; CYP2C9; JUN; SLC10A1",-92.0034664775861,TRUE,FALSE
"150","quizartinib","24889392","A549","trt_cp","down",-0.538910448119946,2.00620146901818e-05,8.85292556538534e-05,-1.27503205092588,0,115,3,"CSF1R; DDR1; FLT3; FLT4; KIT; PDGFRA; PDGFRB; RET",-92.4062475380131,FALSE,FALSE
"151","I-CBP112",NA,"A549","trt_cp","down",-0.538561834316611,2.00620146901818e-05,8.85292556538534e-05,-1.27420725011863,-0.829999455196646,115,3,"CREBBP",-94.039037264634,FALSE,FALSE
"152","BRD-K17025677","56643212","A549","trt_cp","down",-0.538240242798744,2.01055331602256e-05,8.85292556538534e-05,-1.27344638253104,-0.764099514632607,115,3,NA,-95.659024659261,FALSE,FALSE
"153","loxoprofen","23663407","A549","trt_cp","down",-0.537797401935981,2.01055331602256e-05,8.85292556538534e-05,-1.27239864575872,-0.903078817619569,115,3,NA,-91.6499251555976,FALSE,FALSE
"154","BRD-K78716413","952391","A549","trt_cp","down",-0.537625533341015,2.01055331602256e-05,8.85292556538534e-05,-1.2719920142527,0.814563681543133,115,3,NA,-92.6997163791066,FALSE,FALSE
"155","BRD-K86895142",NA,"A549","trt_cp","down",-0.537553714541251,2.01055331602256e-05,8.85292556538534e-05,-1.2718220949797,-0.885879955614816,115,3,NA,-89.2105885133538,FALSE,FALSE
"156","maxacalcitol",NA,"A549","trt_cp","down",-0.537040668434735,2.01490516302693e-05,8.85292556538534e-05,-1.27060825651786,0,115,3,NA,-91.5061451193571,FALSE,FALSE
"157","labetalol","3869","A549","trt_cp","down",-0.537033060753429,2.01490516302693e-05,8.85292556538534e-05,-1.27059025716838,0,115,3,"ADRA1A; ADRA1B; ADRA1D; ADRB1; ADRB2",-93.9888127314268,TRUE,FALSE
"158","BRD-K87838848","54661322","A549","trt_cp","down",-0.536907312035164,2.01490516302693e-05,8.85292556538534e-05,-1.2702927427173,0,115,3,NA,-92.7716063972268,FALSE,FALSE
"159","phenformin","13266","A549","trt_cp","down",-0.536484306113741,2.01925701003131e-05,8.85292556538534e-05,-1.26929193430947,0.0358750046171005,115,3,"KCNJ8; PRKAA1",-93.1862049948791,FALSE,FALSE
"160","farnesol","445070","A549","trt_cp","down",-0.535294546656565,2.02360885703569e-05,8.85292556538534e-05,-1.26647702981823,0,115,3,"MAOB; MVK; NR1H4",-93.7967777515166,FALSE,FALSE
"161","ritonavir","5076","A549","trt_cp","down",-0.535230069392547,2.02360885703569e-05,8.85292556538534e-05,-1.26632448020917,0,115,3,"CYP1A2; CYP2B6; CYP3A4; CYP3A5; CYP3A7; NR1I2",-92.74501693847,TRUE,FALSE
"162","DMP-777",NA,"A549","trt_cp","down",-0.534602536037051,2.02360885703569e-05,8.85292556538534e-05,-1.26483977130424,0.387323419850057,115,3,NA,-90.1185692901599,FALSE,FALSE
"163","BRD-U32049204","NotFound","A549","trt_cp","down",-0.534506469161158,2.02360885703569e-05,8.85292556538534e-05,-1.26461248243607,-1.11066382576056,115,3,NA,-91.660757898054,FALSE,FALSE
"164","ciclesonide",NA,"A549","trt_cp","down",-0.533866232938784,2.02796070404007e-05,8.85292556538534e-05,-1.26309771925689,-0.838911166290834,115,3,"NR3C1; SERPINA6",-94.4496966832112,TRUE,FALSE
"165","BRD-K18861610","44142092","A549","trt_cp","down",-0.533390483227872,2.03231255104445e-05,8.85292556538534e-05,-1.26197212198605,-0.0126197212198605,115,3,NA,-92.7873631135271,FALSE,FALSE
"166","BRD-K01006500","54631377","A549","trt_cp","down",-0.533263407124749,2.03231255104445e-05,8.85292556538534e-05,-1.26167146701646,-1.26188864256708,115,3,NA,-92.2614827070039,FALSE,FALSE
"167","BRD-K99605820","25105722","A549","trt_cp","down",-0.533252966551306,2.03231255104445e-05,8.85292556538534e-05,-1.26164676520225,-0.017656911149695,115,3,NA,-92.0881588277003,FALSE,FALSE
"168","MLN-2480",NA,"A549","trt_cp","down",-0.533206206651377,2.03231255104445e-05,8.85292556538534e-05,-1.26153613388805,-0.916465106671737,115,3,NA,-94.1099424879855,FALSE,FALSE
"169","BRD-K16625384","44493807","A549","trt_cp","down",-0.533054495211264,2.03231255104445e-05,8.85292556538534e-05,-1.26117719308571,0,115,3,NA,-91.1841172299693,FALSE,FALSE
"170","ezetimibe","150311","A549","trt_cp","down",-0.532827245579917,2.03231255104445e-05,8.85292556538534e-05,-1.26063953313769,0.0240588269097963,115,3,"ANPEP; APOB; CRP; NPC1L1; SOAT1",-91.5130386827385,TRUE,FALSE
"171","BRD-A21812217","44142077","A549","trt_cp","down",-0.532766713740243,2.03231255104445e-05,8.85292556538534e-05,-1.26049631818248,-0.0126049631818248,115,3,NA,-94.7018041440164,FALSE,FALSE
"172","BRD-K86217247","53338831","A549","trt_cp","down",-0.532379541814985,2.03666439804882e-05,8.85292556538534e-05,-1.25958029101017,-0.0125958029101017,115,3,NA,-89.1347593161585,FALSE,FALSE
"173","SC-560","4306515","A549","trt_cp","down",-0.53237160325629,2.03666439804882e-05,8.85292556538534e-05,-1.25956150882324,0,115,3,NA,-93.2255967856299,FALSE,FALSE
"174","acexamic-acid",NA,"A549","trt_cp","down",-0.531617057987637,2.03666439804882e-05,8.85292556538534e-05,-1.2577762968186,-0.930182660390071,115,3,NA,-92.7588040652328,FALSE,FALSE
"175","BRD-K74029109","2055451","A549","trt_cp","down",-0.531607687474824,2.03666439804882e-05,8.85292556538534e-05,-1.25775412670813,0,115,3,NA,-91.5819743165524,FALSE,FALSE
"176","BRD-K68144790",NA,"A549","trt_cp","down",-0.531518523076556,2.03666439804882e-05,8.85292556538534e-05,-1.25754316871689,-0.514023158667929,115,3,NA,-92.9498542503742,FALSE,FALSE
"177","AGK-2","2130404","A549","trt_cp","down",-0.53125790747001,2.0410162450532e-05,8.85292556538534e-05,-1.25692656673325,-0.92942305010042,115,3,"SIRT2",-92.0527062160246,FALSE,FALSE
"178","BRD-K36111767","1251584","A549","trt_cp","down",-0.530689046030624,2.0410162450532e-05,8.85292556538534e-05,-1.25558067230814,0,115,3,NA,-91.8803671314898,FALSE,FALSE
"179","BRD-K86961442",NA,"A549","trt_cp","down",-0.530330488262955,2.04536809205758e-05,8.85292556538534e-05,-1.25473234463611,-1.08376241066757,115,3,NA,-90.7104309461908,FALSE,FALSE
"180","MK-8033",NA,"A549","trt_cp","down",-0.530122080572236,2.04536809205758e-05,8.85292556538534e-05,-1.2542392636683,-1.03374478036383,115,3,NA,-91.5878830851651,FALSE,FALSE
"181","BRD-K17773477","44487821","A549","trt_cp","down",-0.530055066433942,2.04536809205758e-05,8.85292556538534e-05,-1.25408071195625,-1.16160014609209,115,3,NA,-92.1462617190577,FALSE,FALSE
"182","BRD-K08995965","44505242","A549","trt_cp","down",-0.529850500888087,2.04536809205758e-05,8.85292556538534e-05,-1.2535967212888,-1.15351648161961,115,3,NA,-90.0909950366344,FALSE,FALSE
"183","rottlerin","5281847","A549","trt_cp","down",-0.529686555713254,2.04536809205758e-05,8.85292556538534e-05,-1.25320883615272,0,115,3,"KCNH2; TGM2",-92.0930828015442,FALSE,FALSE
"184","BRD-K52099002","44487484","A549","trt_cp","down",-0.529554395420122,2.04536809205758e-05,8.85292556538534e-05,-1.25289615227325,0,115,3,NA,-93.5446702907114,FALSE,FALSE
"185","BRD-K58982513","1434957","A549","trt_cp","down",-0.528616620513845,2.04971993906196e-05,8.85292556538534e-05,-1.25067742916957,-1.18765650071475,115,3,NA,-84.3791853777673,FALSE,FALSE
"186","oxybutynin","91505","A549","trt_cp","down",-0.528363739092261,2.05407178606633e-05,8.85292556538534e-05,-1.25007912583601,0.521330530226754,115,3,"CHRM1; CHRM4",-93.6638304577326,TRUE,FALSE
"187","BRD-K69496360","2211279","A549","trt_cp","down",-0.528244907507278,2.05407178606633e-05,8.85292556538534e-05,-1.24979797693632,0,115,3,NA,-94.4083353029229,FALSE,FALSE
"188","BRD-A11605036",NA,"A549","trt_cp","down",-0.528079144571466,2.05407178606633e-05,8.85292556538534e-05,-1.24940579107919,0,115,3,NA,-92.3491294414244,FALSE,FALSE
"189","BRD-K48225424",NA,"A549","trt_cp","down",-0.528018931709787,2.05407178606633e-05,8.85292556538534e-05,-1.24926333080812,0.553155041314126,115,3,NA,-91.6430315922162,FALSE,FALSE
"190","BVT-948","6604934","A549","trt_cp","down",-0.527957709783458,2.05407178606633e-05,8.85292556538534e-05,-1.2491184831464,0,115,3,"PTPN1; PTPN11; PTPN2",-92.963641377137,FALSE,FALSE
"191","BRD-K56384660",NA,"A549","trt_cp","down",-0.52741707466876,2.05842363307071e-05,8.85292556538534e-05,-1.24783937063058,-0.823765393432087,115,3,NA,-90.1717482076735,FALSE,FALSE
"192","BRD-K23684100",NA,"A549","trt_cp","down",-0.527098848443146,2.05842363307071e-05,8.85292556538534e-05,-1.24708646513669,-0.835547931641584,115,3,NA,-91.3200189080596,FALSE,FALSE
"193","BRD-K69661891",NA,"A549","trt_cp","down",-0.526828514559224,2.05842363307071e-05,8.85292556538534e-05,-1.24644687025102,-0.666011959649516,115,3,NA,-94.1227448199795,FALSE,FALSE
"194","MDM2-inhibitor","10022508","A549","trt_cp","down",-0.526137456805817,2.06277548007509e-05,8.85292556538534e-05,-1.24481186616508,-1.00145456670318,115,3,"MDM2",-92.415110690932,FALSE,FALSE
"195","BRD-K05326558","653676","A549","trt_cp","down",-0.526047232302919,2.06277548007509e-05,8.85292556538534e-05,-1.24459840002543,-0.955931385790659,115,3,NA,-94.3147797998897,FALSE,FALSE
"196","BRD-K58900438","699552","A549","trt_cp","down",-0.525963233924001,2.06277548007509e-05,8.85292556538534e-05,-1.24439966454773,0.6854047906798,115,3,NA,-93.4235405341527,FALSE,FALSE
"197","rotenonic-acid","6708539","A549","trt_cp","down",-0.525955266430317,2.06277548007509e-05,8.85292556538534e-05,-1.24438081390223,-0.455095499675979,115,3,NA,-92.3087528559048,FALSE,FALSE
"198","BRD-A12083771","16190867","A549","trt_cp","down",-0.525908342808167,2.06277548007509e-05,8.85292556538534e-05,-1.2442697952304,0,115,3,NA,-92.7263058378634,FALSE,FALSE
"199","BRD-K54636101","54649570","A549","trt_cp","down",-0.525770196914485,2.06277548007509e-05,8.85292556538534e-05,-1.24394294975401,0,115,3,NA,-90.0338769400457,FALSE,FALSE
"200","BRD-K11675166",NA,"A549","trt_cp","down",-0.525178581666674,2.06712732707947e-05,8.85292556538534e-05,-1.24254322108776,-0.0205885270616851,115,3,NA,-91.6006854171591,FALSE,FALSE
"201","anecortave-acetate",NA,"A549","trt_cp","down",-0.52474362792016,2.06712732707947e-05,8.85292556538534e-05,-1.24151414479241,0,115,3,NA,-91.0334436303474,FALSE,FALSE
"202","BRD-K26359746","60189781","A549","trt_cp","down",-0.524387958267681,2.07147917408385e-05,8.85292556538534e-05,-1.24067265023977,-0.773933752303513,115,3,NA,-92.4160954857008,FALSE,FALSE
"203","everolimus","6442177","A549","trt_cp","down",-0.524213622774595,2.07147917408385e-05,8.85292556538534e-05,-1.24026018219044,0,115,3,"CYP3A5; FKBP1A; MTOR",-94.7520286772237,TRUE,TRUE
"204","BRD-K31290914","54660686","A549","trt_cp","down",-0.523882695773062,2.07147917408385e-05,8.85292556538534e-05,-1.23947722736939,-0.945677840911693,115,3,NA,-90.9704167651461,FALSE,FALSE
"205","BCI-hydrochloride","5475586","A549","trt_cp","down",-0.523577139259461,2.07147917408385e-05,8.85292556538534e-05,-1.2387542977072,0,115,3,"DUSP1; DUSP6",-93.4225557393839,FALSE,FALSE
"206","PFI-1",NA,"A549","trt_cp","down",-0.523065726482734,2.07583102108822e-05,8.85292556538534e-05,-1.23754432361252,-0.486023487598889,115,3,"BRD4",-96.096273536595,FALSE,FALSE
"207","tolnaftate","5510","A549","trt_cp","down",-0.522971628505708,2.07583102108822e-05,8.85292556538534e-05,-1.23732169304921,-0.530438438416768,115,3,"SQLE",-92.9242495863862,FALSE,FALSE
"208","BRD-K02665621","54649511","A549","trt_cp","down",-0.522638634359491,2.07583102108822e-05,8.85292556538534e-05,-1.23653384747918,-1.11337766422689,115,3,NA,-91.9463483809974,FALSE,FALSE
"209","CO-102862","10221150","A549","trt_cp","down",-0.522207731800672,2.0801828680926e-05,8.85292556538534e-05,-1.23551435606787,0,115,3,"SCN2A; SCN4A; SCN9A",-92.2870873709919,FALSE,FALSE
"210","KUC104235N","20854195","A549","trt_cp","down",-0.521951153737497,2.0801828680926e-05,8.85292556538534e-05,-1.23490730668656,-0.0123490730668656,115,3,NA,-90.6089970850075,FALSE,FALSE
"211","voriconazole","71616","A549","trt_cp","down",-0.521886130566624,2.0801828680926e-05,8.85292556538534e-05,-1.23475346549234,0,115,3,"CYP2C9; CYP46A1; CYP51A1",-91.2727487591586,TRUE,FALSE
"212","pemirolast",NA,"A549","trt_cp","down",-0.521678142940191,2.0801828680926e-05,8.85292556538534e-05,-1.23426137837319,-0.0302503928469457,115,3,NA,-90.1924288978177,FALSE,FALSE
"213","BRD-A12643502","2965120","A549","trt_cp","down",-0.521676038912543,2.0801828680926e-05,8.85292556538534e-05,-1.23425640036117,-0.871933822352282,115,3,NA,-93.7111006066336,FALSE,FALSE
"214","mosapride","119584","A549","trt_cp","down",-0.521629839508914,2.0801828680926e-05,8.85292556538534e-05,-1.23414709514995,0,115,3,"HTR3A; HTR4",-92.2742850389979,FALSE,FALSE
"215","deoxyandirobin","6708516","A549","trt_cp","down",-0.52130368372949,2.08453471509698e-05,8.85292556538534e-05,-1.23337542877419,0.0241066518403105,115,3,NA,-92.2614827070039,FALSE,FALSE
"216","BRD-K58519325","23648037","A549","trt_cp","down",-0.521285782954953,2.08453471509698e-05,8.85292556538534e-05,-1.23333307654043,-0.0123333307654044,115,3,NA,-89.0805956038762,FALSE,FALSE
"217","BRD-K91853144",NA,"A549","trt_cp","down",-0.521220480090473,2.08453471509698e-05,8.85292556538534e-05,-1.23317857360675,0.745733865914296,115,3,NA,-91.9197589222406,FALSE,FALSE
"218","BRD-K23319301","71758969","A549","trt_cp","down",-0.521203516009434,2.08453471509698e-05,8.85292556538534e-05,-1.23313843753755,0,115,3,NA,-90.7173245095722,FALSE,FALSE
"219","BRD-K20099363","54649452","A549","trt_cp","down",-0.520970406807513,2.08453471509698e-05,8.85292556538534e-05,-1.23258691417248,0,115,3,NA,-90.6621760025211,FALSE,FALSE
"220","tioconazole","5482","A549","trt_cp","down",-0.520792472749246,2.08453471509698e-05,8.85292556538534e-05,-1.23216593211872,0,115,3,"CYP51A1",-90.3933270306468,TRUE,FALSE
"221","BRD-K16051505","16253428","A549","trt_cp","down",-0.520692586256361,2.08453471509698e-05,8.85292556538534e-05,-1.23192960624988,-0.841160218314995,115,3,NA,-93.4570235562909,FALSE,FALSE
"222","chlortetracycline","73707519","A549","trt_cp","down",-0.52047063427658,2.08888656210136e-05,8.85292556538534e-05,-1.23140448024986,-0.977322108462897,115,3,NA,-88.2622311510281,FALSE,FALSE
"223","BRD-K73427206","54632054","A549","trt_cp","down",-0.52028053689196,2.08888656210136e-05,8.85292556538534e-05,-1.23095472044462,-0.0189438977023479,115,3,NA,-91.4076656424801,FALSE,FALSE
"224","BRD-K81218586","44502164","A549","trt_cp","down",-0.52001907707276,2.08888656210136e-05,8.85292556538534e-05,-1.23033612110094,-0.963462218161357,115,3,NA,-90.06243598834,FALSE,FALSE
"225","BRD-K73125384","5401876","A549","trt_cp","down",-0.519847246369009,2.08888656210136e-05,8.85292556538534e-05,-1.22992957924342,-0.811502128126595,115,3,NA,-90.8463326242811,FALSE,FALSE
"226","GW-5074","5924208","A549","trt_cp","down",-0.519651165711502,2.08888656210136e-05,8.85292556538534e-05,-1.22946566334838,0,115,3,"LRRK1; LRRK2; NTRK1; RAF1",-89.9915307649886,FALSE,FALSE
"227","rosmarinic-acid","5281792","A549","trt_cp","down",-0.519609725571793,2.08888656210136e-05,8.85292556538534e-05,-1.22936761829004,-0.984565432981428,115,3,"MCL1; TYR",-93.0375009847948,FALSE,FALSE
"228","angiogenesis-inhibitor","2812173","A549","trt_cp","down",-0.519254618214214,2.09323840910573e-05,8.85292556538534e-05,-1.22852745409576,0.0223773065934453,115,3,"EGFR",-89.0668084771134,FALSE,FALSE
"229","BRD-K13659644",NA,"A549","trt_cp","down",-0.519052990730682,2.09323840910573e-05,8.85292556538534e-05,-1.22805041471984,-0.0184692060249986,115,3,NA,-91.5484912944142,FALSE,FALSE
"230","LY-2784544",NA,"A549","trt_cp","down",-0.519042904574092,2.09323840910573e-05,8.85292556538534e-05,-1.22802655143612,0,115,3,NA,-95.2749546994406,FALSE,FALSE
"231","AZD-3514",NA,"A549","trt_cp","down",-0.518995500934359,2.09323840910573e-05,8.85292556538534e-05,-1.22791439706947,0.696463118810584,115,3,NA,-95.1695816591822,FALSE,FALSE
"232","trimidox","5464467","A549","trt_cp","down",-0.518161324000951,2.09759025611011e-05,8.85292556538534e-05,-1.22594078098919,-0.883048066003117,115,3,"RRM1",-90.9723863546837,FALSE,FALSE
"233","metamizole","3111","A549","trt_cp","down",-0.518140421834509,2.09759025611011e-05,8.85292556538534e-05,-1.22589132762966,0,115,3,NA,-90.5331678878122,FALSE,FALSE
"234","BRD-K59466999",NA,"A549","trt_cp","down",-0.517935506792258,2.09759025611011e-05,8.85292556538534e-05,-1.22540651007324,0,115,3,NA,-91.3377452138974,FALSE,FALSE
"235","luteolin","5280445","A549","trt_cp","down",-0.51774395401382,2.09759025611011e-05,8.85292556538534e-05,-1.22495330688743,0,115,3,"CSNK2A2; TNKS2; TOP1; TTR",-89.8969904671866,FALSE,FALSE
"236","tirapazamine",NA,"A549","trt_cp","down",-0.517550766100896,2.09759025611011e-05,8.85292556538534e-05,-1.22449623506467,0,115,3,NA,-92.8366028519657,FALSE,TRUE
"237","BRD-K82034465","2914104","A549","trt_cp","down",-0.517451550188172,2.10194210311449e-05,8.85292556538534e-05,-1.22426149575106,1.03126290984835,115,3,NA,-94.0971401559915,FALSE,FALSE
"238","arctigenin","64981","A549","trt_cp","down",-0.51703429798088,2.10194210311449e-05,8.85292556538534e-05,-1.22327430030983,0,115,3,"ADIPOR1; AHR; CHUK; MAP2K1",-89.3494445757504,FALSE,FALSE
"239","BRD-K58679021","666267","A549","trt_cp","down",-0.516884330664264,2.10194210311449e-05,8.85292556538534e-05,-1.22291948600637,0,115,3,NA,-91.0984400850863,FALSE,FALSE
"240","BRD-K52981369",NA,"A549","trt_cp","down",-0.516845640444708,2.10194210311449e-05,8.85292556538534e-05,-1.22282794710568,0.425576270497708,115,3,NA,-90.6661151815962,FALSE,FALSE
"241","BRD-K21614065","704205","A549","trt_cp","down",-0.516568453551104,2.10194210311449e-05,8.85292556538534e-05,-1.22217213838148,-0.0122217213838148,115,3,NA,-90.4120381312535,FALSE,FALSE
"242","BRD-K55116708","44507138","A549","trt_cp","down",-0.516485454949097,2.10629395011887e-05,8.85292556538534e-05,-1.22197576832016,-1.02629843033492,115,3,NA,-92.6839596628063,FALSE,FALSE
"243","orciprenaline","9861452","A549","trt_cp","down",-0.516475384870742,2.10629395011887e-05,8.85292556538534e-05,-1.22195194307665,0,115,3,"ADRB2",-85.8100921767903,FALSE,FALSE
"244","BRD-K24214483","44490530","A549","trt_cp","down",-0.516473241139996,2.10629395011887e-05,8.85292556538534e-05,-1.22194687112932,-1.22201928473451,115,3,NA,-90.4415819743165,FALSE,FALSE
"245","carprofen","2581","A549","trt_cp","down",-0.51616906472557,2.10629395011887e-05,8.85292556538534e-05,-1.22122720670477,0,115,3,NA,-88.6817537225242,FALSE,FALSE
"246","BRD-K48716658","3392161","A549","trt_cp","down",-0.515656326082671,2.10629395011887e-05,8.85292556538534e-05,-1.2200140956847,0,115,3,NA,-92.8149373670527,FALSE,FALSE
"247","BRD-K50919513",NA,"A549","trt_cp","down",-0.514349585744161,2.11499764412762e-05,8.85292556538534e-05,-1.21692242095535,-0.679094347737538,115,3,NA,-84.8627196092334,FALSE,FALSE
"248","BRD-K66902379","2090194","A549","trt_cp","down",-0.514346122698578,2.11499764412762e-05,8.85292556538534e-05,-1.21691422758272,0.303303199151273,115,3,NA,-92.2536043488537,FALSE,FALSE
"249","BRD-K66857873",NA,"A549","trt_cp","down",-0.514297312026182,2.11499764412762e-05,8.85292556538534e-05,-1.2167987442553,-1.03184848231593,115,3,NA,-88.7457653824943,FALSE,FALSE
"250","BRD-K83620635","16273006","A549","trt_cp","down",-0.514217798351074,2.11499764412762e-05,8.85292556538534e-05,-1.21661061933658,0.365806459962311,115,3,NA,-90.3332545497518,FALSE,FALSE
"251","megestrol-acetate","6710729","A549","trt_cp","down",-0.513988798507492,2.11499764412762e-05,8.85292556538534e-05,-1.21606881848406,-0.896288969703564,115,3,NA,-94.8002836208934,TRUE,FALSE
"252","orantinib","5329099","A549","trt_cp","down",-0.513770337926142,2.11499764412762e-05,8.85292556538534e-05,-1.21555195293792,-0.765509652425033,115,3,"AURKA; AURKB; EGFR; FGFR2; IKBKE; KDR; PDGFRA; PDGFRB; TBK1",-90.8463326242811,FALSE,FALSE
"253","BRD-A94523291",NA,"A549","trt_cp","down",-0.513190750955286,2.119349491132e-05,8.85292556538534e-05,-1.21418068250381,-0.412821432051296,115,3,NA,-88.2257937445836,FALSE,FALSE
"254","BRD-K01070670",NA,"A549","trt_cp","down",-0.513005661598121,2.119349491132e-05,8.85292556538534e-05,-1.2137427714121,0.863388509618781,115,3,NA,-92.44071535492,FALSE,FALSE
"255","fluorouracil","3385","A549","trt_cp","down",-0.512715661503053,2.119349491132e-05,8.85292556538534e-05,-1.21305664736817,0,115,3,"TYMS",-93.4304340975341,TRUE,FALSE
"256","QL-XII-47","71748056","A549","trt_cp","down",-0.512684257345838,2.119349491132e-05,8.85292556538534e-05,-1.21298234688444,0.839738795518572,115,3,"BMX; BTK",-91.9640746868353,FALSE,FALSE
"257","BRD-K37655007",NA,"A549","trt_cp","down",-0.512120713315682,2.12370133813638e-05,8.85292556538534e-05,-1.21164903315288,0,115,3,NA,-93.2127944536359,FALSE,FALSE
"258","hydrastinine","3397945","A549","trt_cp","down",-0.51210034099303,2.12370133813638e-05,8.85292556538534e-05,-1.21160083337419,0,115,3,NA,-92.877964232254,FALSE,FALSE
"259","veratridine","6280","A549","trt_cp","down",-0.512006675556475,2.12370133813638e-05,8.85292556538534e-05,-1.21137922617751,-0.0247949248241532,115,3,"SCN1A; SCN3A; SCN8A; SCN9A",-83.9586780115024,FALSE,FALSE
