"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","itemID","Count","logqvalue"
"152","hsa05321","Inflammatory bowel disease","1/10","373/20540",0.167487071060369,0.219275836454035,0.0893109727953489,"atorvastatin",1,2.41563092300047
"153","hsa04961","Endocrine and other factor-regulated calcium reabsorption","1/10","378/20540",0.169549276965406,0.219455377780852,0.0893840999160306,"toremifene",1,2.41481246590869
"154","hsa05415","Diabetic cardiomyopathy","2/10","1542/20540",0.169829789840458,0.219455377780852,0.0893840999160306,"sirolimus/trifluoperazine",2,2.41481246590869
"155","hsa00561","Glycerolipid metabolism","1/10","395/20540",0.176526434233373,0.226637163951234,0.092309238953954,"atorvastatin",1,2.38261104547345
"156","hsa04260","Cardiac muscle contraction","1/10","401/20540",0.178976335253186,0.228309555867846,0.0929904036065811,"trifluoperazine",1,2.37525897817904
"157","hsa04350","TGF-beta signaling pathway","1/10","433/20540",0.191932034037611,0.243276909385253,0.0990866015480796,"atorvastatin",1,2.3117610481179
"158","hsa00591","Linoleic acid metabolism","1/10","443/20540",0.19594278641889,0.246788699350374,0.100516952393434,"simvastatin",1,2.29742888517628
"159","hsa04145","Phagosome","1/10","480/20540",0.210627268040077,0.263615259999844,0.107370404760582,"simvastatin",1,2.23147069576969
"160","hsa04640","Hematopoietic cell lineage","1/10","509/20540",0.221967512314603,0.275796981688087,0.11233201581583,"atorvastatin",1,2.18629636600913
"161","hsa04115","p53 signaling pathway","1/10","512/20540",0.22313223141599,0.275796981688087,0.11233201581583,"atorvastatin",1,2.18629636600913
"162","hsa04971","Gastric acid secretion","1/10","518/20540",0.225456963097798,0.276195495422759,0.112494330322943,"trifluoperazine",1,2.18485245573703
"163","hsa05414","Dilated cardiomyopathy","1/10","520/20540",0.226230481175426,0.276195495422759,0.112494330322943,"trifluoperazine",1,2.18485245573703
"164","hsa04974","Protein digestion and absorption","1/10","531/20540",0.230472416744821,0.279658603245241,0.113904852948339,"atorvastatin",1,2.17239180233974
"165","hsa04213","Longevity regulating pathway - multiple species","1/10","578/20540",0.248362288860197,0.299539972625328,0.122002527861149,"sirolimus",1,2.10371351429019
"166","hsa04911","Insulin secretion","1/10","595/20540",0.254740328754696,0.305381478446894,0.124381771173821,"trifluoperazine",1,2.08439964338671
"167","hsa05140","Leishmaniasis","1/10","630/20540",0.267718451303652,0.319017795266029,0.129935838325756,"simvastatin",1,2.04071450170344
"168","hsa04211","Longevity regulating pathway","1/10","694/20540",0.29092496538724,0.344607548286076,0.14035853593244,"sirolimus",1,1.96355515912488
"169","hsa04920","Adipocytokine signaling pathway","1/10","718/20540",0.299455302870662,0.352613048942377,0.143619173597266,"sirolimus",1,1.94059011040881
"170","hsa04924","Renin secretion","1/10","740/20540",0.307193523771203,0.359597124885114,0.146463785327447,"trifluoperazine",1,1.92097708021381
"171","hsa04064","NF-kappa B signaling pathway","1/10","747/20540",0.309639501700123,0.360340706656868,0.14676664592742,"atorvastatin",1,1.91891139619615
"172","hsa04742","Taste transduction","1/10","756/20540",0.312772909351322,0.360578201261826,0.146863377398363,"trifluoperazine",1,1.91825252982175
"173","hsa01524","Platinum drug resistance","1/10","758/20540",0.313467481498974,0.360578201261826,0.146863377398363,"atorvastatin",1,1.91825252982175
"174","hsa04713","Circadian entrainment","1/10","766/20540",0.316239456597681,0.361676160131831,0.147310575668611,"trifluoperazine",1,1.91521216129101
"175","hsa00590","Arachidonic acid metabolism","1/10","773/20540",0.318656667324958,0.362358153129524,0.147588351182086,"simvastatin",1,1.91332829146082
"176","hsa04930","Type II diabetes mellitus","1/10","779/20540",0.320722438050491,0.362635029386634,0.14770112278641,"sirolimus",1,1.91256448766997
"177","hsa05120","Epithelial cell signaling in Helicobacter pylori infection","1/10","788/20540",0.323810526012761,0.364058162014347,0.14828076421637,"erlotinib",1,1.90864774683934
"178","hsa00983","Drug metabolism - other enzymes","1/10","820/20540",0.334688337084414,0.374174039774148,0.152400957749851,"simvastatin",1,1.8812403513015
"179","hsa04972","Pancreatic secretion","1/10","857/20540",0.347069295804303,0.38584798807294,0.157155752878161,"atorvastatin",1,1.85051790884792
"180","hsa04530","Tight junction","1/10","869/20540",0.351039975970725,0.388094195656524,0.158070632454654,"atorvastatin",1,1.84471330499592
"181","hsa04970","Salivary secretion","1/10","884/20540",0.355972758980234,0.391373364845672,0.159406236937936,"trifluoperazine",1,1.83629938580092
"182","hsa05017","Spinocerebellar ataxia","1/10","906/20540",0.363146478004661,0.397066753422679,0.161725152147825,"sirolimus",1,1.82185697627142
"183","hsa05031","Amphetamine addiction","1/10","916/20540",0.366383420111533,0.398416943181394,0.162275083972321,"trifluoperazine",1,1.8184623345935
"184","hsa04657","IL-17 signaling pathway","1/10","954/20540",0.378549202243079,0.409409191556374,0.166752222956047,"atorvastatin",1,1.79124626320451
"185","hsa00230","Purine metabolism","1/10","963/20540",0.381399598517804,0.41026227083807,0.167099681854173,"trifluoperazine",1,1.78916474730736
"186","hsa05202","Transcriptional misregulation in cancer","1/10","1001/20540",0.393305334787564,0.42079441732648,0.171389421497694,"atorvastatin",1,1.7638169929396
"187","hsa04261","Adrenergic signaling in cardiomyocytes","1/10","1089/20540",0.420088582907412,0.447046139029812,0.182081738721479,"trifluoperazine",1,1.7032995788725
"188","hsa05162","Measles","1/10","1120/20540",0.429267016391538,0.45438370352083,0.185070326215837,"atorvastatin",1,1.68701938443214
"189","hsa05142","Chagas disease","1/10","1129/20540",0.431907121179659,0.454759349813504,0.185223326821686,"atorvastatin",1,1.68619300994097
"190","hsa05130","Pathogenic Escherichia coli infection","1/10","1155/20540",0.439472464286567,0.460289581015931,0.187475788089006,"atorvastatin",1,1.67410557210166
"191","hsa05016","Huntington disease","1/10","1185/20540",0.44808894660673,0.466857070024813,0.190150724104261,"sirolimus",1,1.65993823654643
"192","hsa04750","Inflammatory mediator regulation of TRP channels","1/10","1195/20540",0.450934502802883,0.467374823217572,0.190361604801656,"trifluoperazine",1,1.65882983241355
"193","hsa04933","AGE-RAGE signaling pathway in diabetic complications","1/10","1208/20540",0.454613983748509,0.468747060963489,0.190920516763759,"atorvastatin",1,1.65589808014499
"194","hsa04621","NOD-like receptor signaling pathway","1/10","1226/20540",0.459672014262613,0.471519231125051,0.192049620717424,"atorvastatin",1,1.65000149910796
"195","hsa05012","Parkinson disease","1/10","1257/20540",0.468284186630336,0.476291301355875,0.193993283281684,"trifluoperazine",1,1.63993174277753
"196","hsa04932","Non-alcoholic fatty liver disease","1/10","1260/20540",0.469111030481164,0.476291301355875,0.193993283281684,"atorvastatin",1,1.63993174277753
"197","hsa04728","Dopaminergic synapse","1/10","1323/20540",0.486209602232615,0.491145740326347,0.200043491167039,"trifluoperazine",1,1.609220480239
"198","hsa05020","Prion disease","1/10","1382/20540",0.501771417852069,0.50430561693213,0.205403504383888,"atorvastatin",1,1.58277892036794
"199","hsa04936","Alcoholic liver disease","1/10","1482/20540",0.52718110816961,0.52718110816961,0.214720684099762,"atorvastatin",1,1.53841723919532
