"","X","Var1","Var2","log_fold_change","Sensitive"
"95259",2164246,"SNU1105","spironolactone",-0.253548105564,TRUE
"95260",2164249,"SF295","spironolactone",-0.180759466067,TRUE
"95261",2164288,"KNS60","spironolactone",-0.258772085127,TRUE
"95262",2164300,"CAS1","spironolactone",0.0541294370645,TRUE
"95263",2164304,"YH13","spironolactone",1.17515270529,FALSE
"95264",2164312,"KNS81","spironolactone",-0.150520666367,TRUE
"95265",2164346,"SNU489","spironolactone",-0.539750246507,TRUE
"95266",2164355,"A172","spironolactone",0.22253407665,TRUE
"95267",2164362,"YKG1","spironolactone",0.63847649798,FALSE
"95268",2164363,"T98G","spironolactone",0.323533503627,FALSE
"95269",2164374,"LN229","spironolactone",0.435494203152,FALSE
"95270",2164389,"KNS42","spironolactone",-0.216065815866,TRUE
"95271",2164390,"SNU201","spironolactone",-0.0501105638276,TRUE
"95272",2164457,"GB1","spironolactone",0.639264147313,FALSE
"95273",2164467,"GI1","spironolactone",0.0200826393319,TRUE
"95274",2164504,"LN18","spironolactone",-0.377929974431,TRUE
"95275",2164534,"DBTRG05MG","spironolactone",0.210914278053,TRUE
"97176",2207831,"GOS3","imatinib",-0.0711178104081,TRUE
"97177",2207859,"GAMG","imatinib",-0.429759389068,TRUE
"97178",2207861,"GMS10","imatinib",-0.653984658576,TRUE
"97179",2207897,"NMCG1","imatinib",0.71222749375,FALSE
"97180",2207913,"KALS1","imatinib",-0.250031365506,TRUE
"97181",2207920,"DKMG","imatinib",-0.620825563595,TRUE
"97182",2207933,"AM38","imatinib",-0.0193460175897,TRUE
"97183",2207944,"SNU466","imatinib",-0.953583829698,TRUE
"97184",2207982,"SNU1105","imatinib",-1.03369389179,TRUE
"97185",2207985,"SF295","imatinib",-1.44731124387,TRUE
"97186",2208024,"KNS60","imatinib",-1.23684234272,TRUE
"97187",2208036,"CAS1","imatinib",-0.637906859254,TRUE
"97188",2208040,"YH13","imatinib",-1.05075386212,TRUE
"97189",2208048,"KNS81","imatinib",-0.93926695185,TRUE
"97190",2208082,"SNU489","imatinib",-0.825025700617,TRUE
"97191",2208091,"A172","imatinib",-1.3105792018,TRUE
"97192",2208098,"YKG1","imatinib",-1.06151104956,TRUE
"97193",2208099,"T98G","imatinib",-1.32794937976,TRUE
"97194",2208110,"LN229","imatinib",-0.74744067059,TRUE
"97195",2208125,"KNS42","imatinib",-1.23453893766,TRUE
"97196",2208126,"SNU201","imatinib",-0.3600046918,TRUE
"97197",2208193,"GB1","imatinib",-0.962044113123,TRUE
"97198",2208203,"GI1","imatinib",-0.760826188844,TRUE
"97199",2208240,"LN18","imatinib",-0.928122495533,TRUE
"97200",2208270,"DBTRG05MG","imatinib",-0.536136404015,TRUE
