"","ont","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","itemID","Count"
"GO:0014888","BP","GO:0014888","striated muscle adaptation","5/41","258/22568",0.000100563575297463,0.00147989854017994,0.000817773323487814,"vorinostat/pi-103/ly-294002/panobinostat/ku-0063794",5
"GO:0043372","BP","GO:0043372","positive regulation of CD4-positive, alpha-beta T cell differentiation","4/41","134/22568",0.000101485415984263,0.00148886911819373,0.000822730352092661,"thioridazine/dasatinib/vandetanib/pentoxifylline",4
"GO:0072319","BP","GO:0072319","vesicle uncoating","3/41","50/22568",0.000102795844735099,0.00150346806042009,0.000830797543984346,"dasatinib/vandetanib/erlotinib",3
"GO:0014910","BP","GO:0014910","regulation of smooth muscle cell migration","6/41","420/22568",0.000103849139076096,0.00150961187535007,0.000834192538855801,"vorinostat/dasatinib/ly-294002/panobinostat/obatoclax/icosapent",6
"GO:0098742","BP","GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules","6/41","420/22568",0.000103849139076096,0.00150961187535007,0.000834192538855801,"pi-103/dasatinib/ly-294002/vandetanib/pentoxifylline/as-605240",6
"GO:0008154","BP","GO:0008154","actin polymerization or depolymerization","6/41","421/22568",0.000105209973526778,0.00152474514825433,0.000842554995160853,"pi-103/dasatinib/ly-294002/ku-0063794/vandetanib/pentoxifylline",6
"GO:0048066","BP","GO:0048066","developmental pigmentation","4/41","136/22568",0.000107471616067569,0.00155280201639445,0.000858058867678228,"fludarabine/piceatannol/dasatinib/obatoclax",4
"GO:0030593","BP","GO:0030593","neutrophil chemotaxis","6/41","423/22568",0.000107974289732988,0.00155535170225646,0.000859467792023117,"papaverine/pi-103/ly-294002/nifedipine/pentoxifylline/as-605240",6
"GO:0042790","BP","GO:0042790","nucleolar large rRNA transcription by RNA polymerase I","3/41","51/22568",0.000109082959700865,0.00156188454010128,0.000863077756065326,"pi-103/ly-294002/ku-0063794",3
"GO:2000269","BP","GO:2000269","regulation of fibroblast apoptotic process","3/41","51/22568",0.000109082959700865,0.00156188454010128,0.000863077756065326,"pi-103/ly-294002/as-605240",3
"GO:0031295","BP","GO:0031295","T cell costimulation","6/41","425/22568",0.000110796192027868,0.0015816653999667,0.000874008410481421,"pi-103/dasatinib/saxagliptin/ly-294002/vandetanib/as-605240",6
"GO:0097720","BP","GO:0097720","calcineurin-mediated signaling","5/41","264/22568",0.000112016928941631,0.00159258310761962,0.000880041398439577,"pi-103/dasatinib/ly-294002/ku-0063794/pentoxifylline",5
"GO:0031294","BP","GO:0031294","lymphocyte costimulation","6/41","426/22568",0.000112229010939638,0.00159258310761962,0.000880041398439577,"pi-103/dasatinib/saxagliptin/ly-294002/vandetanib/as-605240",6
"GO:0002320","BP","GO:0002320","lymphoid progenitor cell differentiation","4/41","138/22568",0.000113710281498766,0.00160881490262942,0.000889010884246168,"pi-103/dasatinib/ly-294002/obatoclax",4
"GO:0086089","MF","GO:0086089","voltage-gated potassium channel activity involved in atrial cardiac muscle cell action potential repolarization","3/41","52/22568",0.000115615648311728,0.00163093316908378,0.000901233160150279,"flupirtine/nifedipine/spironolactone",3
"GO:0045652","BP","GO:0045652","regulation of megakaryocyte differentiation","4/41","139/22568",0.000116926285913428,0.00163491064878365,0.000903431065415375,"entinostat/vorinostat/dasatinib/panobinostat",4
"GO:0070141","BP","GO:0070141","response to UV-A","4/41","139/22568",0.000116926285913428,0.00163491064878365,0.000903431065415375,"ly-294002/vandetanib/lapatinib/erlotinib",4
"GO:2000516","BP","GO:2000516","positive regulation of CD4-positive, alpha-beta T cell activation","4/41","139/22568",0.000116926285913428,0.00163491064878365,0.000903431065415375,"thioridazine/dasatinib/vandetanib/pentoxifylline",4
"GO:0032964","BP","GO:0032964","collagen biosynthetic process","6/41","431/22568",0.000119616200242771,0.00166763170396939,0.000921512309041723,"entinostat/vorinostat/dasatinib/panobinostat/pentoxifylline/icosapent",6
"GO:0014911","BP","GO:0014911","positive regulation of smooth muscle cell migration","5/41","268/22568",0.000120192194380508,0.00167077662625732,0.000923250153550439,"vorinostat/dasatinib/ly-294002/panobinostat/obatoclax",5
"GO:0002326","BP","GO:0002326","B cell lineage commitment","3/41","53/22568",0.000122398178316114,0.00169157830206155,0.000934744898017497,"pi-103/ly-294002/obatoclax",3
"GO:2000767","BP","GO:2000767","positive regulation of cytoplasmic translation","3/41","53/22568",0.000122398178316114,0.00169157830206155,0.000934744898017497,"pi-103/ly-294002/ku-0063794",3
"GO:0051015","MF","GO:0051015","actin filament binding","6/41","434/22568",0.000124231013990782,0.00171194645869379,0.000946000085241644,"dasatinib/nifedipine/spironolactone/vandetanib/lapatinib/erlotinib",6
"GO:0048546","BP","GO:0048546","digestive tract morphogenesis","5/41","272/22568",0.000128818362645051,0.00176832405789508,0.000977153637608484,"dasatinib/vandetanib/obatoclax/lapatinib/erlotinib",5
"GO:0051084","BP","GO:0051084","'de novo' posttranslational protein folding","3/41","54/22568",0.000129434793667236,0.00176832405789508,0.000977153637608484,"dasatinib/vandetanib/erlotinib",3
"GO:0098684","CC","GO:0098684","photoreceptor ribbon synapse","3/41","54/22568",0.000129434793667236,0.00176832405789508,0.000977153637608484,"dasatinib/nifedipine/spironolactone",3
"GO:2000008","BP","GO:2000008","regulation of protein localization to cell surface","5/41","273/22568",0.000131047314752233,0.00178523884782471,0.000986500537819067,"dasatinib/ly-294002/lapatinib/pentoxifylline/erlotinib",5
"GO:0043303","BP","GO:0043303","mast cell degranulation","5/41","274/22568",0.000133305758494912,0.00181083150001066,0.00100064271558784,"pi-103/dasatinib/ly-294002/vandetanib/as-605240",5
"GO:0072676","BP","GO:0072676","lymphocyte migration","6/41","441/22568",0.00013555111474512,0.00182151052769877,0.00100654381199886,"pi-103/ly-294002/vandetanib/pentoxifylline/as-605240/erlotinib",6
"GO:0002448","BP","GO:0002448","mast cell mediated immunity","5/41","275/22568",0.000135593959735892,0.00182151052769877,0.00100654381199886,"pi-103/dasatinib/ly-294002/vandetanib/as-605240",5
"GO:0010633","BP","GO:0010633","negative regulation of epithelial cell migration","5/41","275/22568",0.000135593959735892,0.00182151052769877,0.00100654381199886,"vorinostat/dasatinib/panobinostat/vandetanib/icosapent",5
"GO:0106028","BP","GO:0106028","neuron projection retraction","3/41","55/22568",0.000136729714603711,0.00182151052769877,0.00100654381199886,"dasatinib/ly-294002/vandetanib",3
"GO:0031529","BP","GO:0031529","ruffle organization","4/41","145/22568",0.000137626558801408,0.00182151052769877,0.00100654381199886,"pi-103/ly-294002/ku-0063794/pentoxifylline",4
"GO:0032873","BP","GO:0032873","negative regulation of stress-activated MAPK cascade","4/41","145/22568",0.000137626558801408,0.00182151052769877,0.00100654381199886,"entinostat/vorinostat/ly-294002/panobinostat",4
"GO:0033144","BP","GO:0033144","negative regulation of intracellular steroid hormone receptor signaling pathway","4/41","145/22568",0.000137626558801408,0.00182151052769877,0.00100654381199886,"entinostat/vorinostat/piceatannol/panobinostat",4
"GO:0070303","BP","GO:0070303","negative regulation of stress-activated protein kinase signaling cascade","4/41","145/22568",0.000137626558801408,0.00182151052769877,0.00100654381199886,"entinostat/vorinostat/ly-294002/panobinostat",4
"GO:2000772","BP","GO:2000772","regulation of cellular senescence","5/41","276/22568",0.000137912185507394,0.00182151052769877,0.00100654381199886,"bi-2536/piceatannol/pi-103/dasatinib/ly-294002",5
"GO:2001244","BP","GO:2001244","positive regulation of intrinsic apoptotic signaling pathway","5/41","276/22568",0.000137912185507394,0.00182151052769877,0.00100654381199886,"fludarabine/piceatannol/dasatinib/ly-294002/obatoclax",5
"GO:0002318","BP","GO:0002318","myeloid progenitor cell differentiation","3/41","56/22568",0.000144287137729972,0.00189520956665705,0.00104726897415723,"az-628/vemurafenib/dasatinib",3
"GO:0016307","MF","GO:0016307","phosphatidylinositol phosphate kinase activity","3/41","56/22568",0.000144287137729972,0.00189520956665705,0.00104726897415723,"pi-103/ly-294002/as-605240",3
"GO:0032732","BP","GO:0032732","positive regulation of interleukin-1 production","5/41","279/22568",0.000145049697816753,0.00189999164612714,0.00104991149113746,"entinostat/vorinostat/dasatinib/panobinostat/vandetanib",5
"GO:0071549","BP","GO:0071549","cellular response to dexamethasone stimulus","6/41","449/22568",0.000149476990284627,0.0019482945734895,0.0010766030813856,"ly-294002/spironolactone/vandetanib/lapatinib/pentoxifylline/erlotinib",6
"GO:0043624","BP","GO:0043624","cellular protein complex disassembly","5/41","281/22568",0.000149963109998038,0.0019482945734895,0.0010766030813856,"vorinostat/dasatinib/panobinostat/vandetanib/erlotinib",5
"GO:0099622","BP","GO:0099622","cardiac muscle cell membrane repolarization","5/41","281/22568",0.000149963109998038,0.0019482945734895,0.0010766030813856,"thioridazine/flupirtine/nifedipine/spironolactone/gabapentin",5
"GO:0044346","BP","GO:0044346","fibroblast apoptotic process","3/41","57/22568",0.000152111236096455,0.00197083253724971,0.00108905727674321,"pi-103/ly-294002/as-605240",3
"GO:1903205","BP","GO:1903205","regulation of hydrogen peroxide-induced cell death","5/41","285/22568",0.00016017195729723,0.00205892983138807,0.00113773873365514,"vorinostat/dasatinib/panobinostat/sgx-523/pentoxifylline",5
"GO:0035747","BP","GO:0035747","natural killer cell chemotaxis","3/41","58/22568",0.000160206159279567,0.00205892983138807,0.00113773873365514,"pi-103/ly-294002/as-605240",3
"GO:2000288","BP","GO:2000288","positive regulation of myoblast proliferation","3/41","58/22568",0.000160206159279567,0.00205892983138807,0.00113773873365514,"nifedipine/spironolactone/icosapent",3
"GO:2000351","BP","GO:2000351","regulation of endothelial cell apoptotic process","6/41","457/22568",0.000164516203389628,0.00210391906335344,0.00116259921749684,"az-628/vemurafenib/dasatinib/spironolactone/vandetanib/pentoxifylline",6
"GO:0002279","BP","GO:0002279","mast cell activation involved in immune response","5/41","287/22568",0.000165471822306531,0.00210391906335344,0.00116259921749684,"pi-103/dasatinib/ly-294002/vandetanib/as-605240",5
"GO:0034394","BP","GO:0034394","protein localization to cell surface","5/41","287/22568",0.000165471822306531,0.00210391906335344,0.00116259921749684,"dasatinib/ly-294002/lapatinib/pentoxifylline/erlotinib",5
"GO:0086009","BP","GO:0086009","membrane repolarization","5/41","287/22568",0.000165471822306531,0.00210391906335344,0.00116259921749684,"thioridazine/flupirtine/nifedipine/spironolactone/gabapentin",5
"GO:0043124","BP","GO:0043124","negative regulation of I-kappaB kinase/NF-kappaB signaling","5/41","288/22568",0.000168171593196635,0.00213201731444081,0.00117812595771047,"entinostat/vorinostat/piceatannol/dasatinib/panobinostat",5
"GO:0043922","BP","GO:0043922","negative regulation by host of viral transcription","3/41","59/22568",0.000168576033461448,0.00213201731444081,0.00117812595771047,"entinostat/vorinostat/panobinostat",3
"GO:0086069","BP","GO:0086069","bundle of His cell to Purkinje myocyte communication","4/41","153/22568",0.000169200919166516,0.00213425921319034,0.00117936480276745,"dasatinib/nifedipine/spironolactone/gabapentin",4
"GO:0070050","BP","GO:0070050","neuron cellular homeostasis","6/41","460/22568",0.000170455804822922,0.00213877919831122,0.00118186248970615,"rimonabant/nifedipine/spironolactone/vandetanib/pentoxifylline/gabapentin",6
"GO:0086091","BP","GO:0086091","regulation of heart rate by cardiac conduction","5/41","289/22568",0.000170904965301295,0.00213877919831122,0.00118186248970615,"thioridazine/flupirtine/nifedipine/spironolactone/gabapentin",5
"GO:1903792","BP","GO:1903792","negative regulation of anion transport","5/41","289/22568",0.000170904965301295,0.00213877919831122,0.00118186248970615,"pi-103/ly-294002/ku-0063794/pentoxifylline/gabapentin",5
"GO:1900450","BP","GO:1900450","negative regulation of glutamate receptor signaling pathway","2/41","11/22568",0.000175281301863508,0.00218209202946529,0.00120579661554036,"dasatinib/vandetanib",2
"GO:1904782","BP","GO:1904782","negative regulation of NMDA glutamate receptor activity","2/41","11/22568",0.000175281301863508,0.00218209202946529,0.00120579661554036,"dasatinib/vandetanib",2
"GO:0045741","BP","GO:0045741","positive regulation of epidermal growth factor-activated receptor activity","3/41","60/22568",0.000177224961509506,0.00219116641754478,0.0012108110082821,"pentoxifylline/gabapentin/erlotinib",3
"GO:2000291","BP","GO:2000291","regulation of myoblast proliferation","3/41","60/22568",0.000177224961509506,0.00219116641754478,0.0012108110082821,"nifedipine/spironolactone/icosapent",3
"GO:0051546","BP","GO:0051546","keratinocyte migration","4/41","155/22568",0.000177848448739478,0.00219116641754478,0.0012108110082821,"pi-103/ly-294002/ku-0063794/icosapent",4
"GO:2000171","BP","GO:2000171","negative regulation of dendrite development","4/41","155/22568",0.000177848448739478,0.00219116641754478,0.0012108110082821,"entinostat/bi-2536/vorinostat/panobinostat",4
"GO:0033077","BP","GO:0033077","T cell differentiation in thymus","6/41","465/22568",0.000180732101787966,0.00222095531269336,0.001227271977144,"fludarabine/pi-103/dasatinib/ly-294002/obatoclax/lapatinib",6
"GO:0090568","CC","GO:0090568","nuclear transcriptional repressor complex","4/41","156/22568",0.000182289933103476,0.00223434036256394,0.00123466838738466,"entinostat/vorinostat/piceatannol/panobinostat",4
"GO:0045178","CC","GO:0045178","basal part of cell","6/41","466/22568",0.000182845059337073,0.00223539805876708,0.00123525285700592,"dasatinib/nifedipine/vandetanib/sgx-523/lapatinib/erlotinib",6
"GO:0090090","BP","GO:0090090","negative regulation of canonical Wnt signaling pathway","5/41","295/22568",0.000188026757932242,0.0022928684957057,0.0012670102977639,"entinostat/vorinostat/dasatinib/ly-294002/panobinostat",5
"GO:0031646","BP","GO:0031646","positive regulation of neurological system process","6/41","471/22568",0.000193705486035191,0.0023478866190838,0.00129741262088634,"thioridazine/pi-103/ly-294002/ku-0063794/spironolactone/gabapentin",6
"GO:0031648","BP","GO:0031648","protein destabilization","5/41","297/22568",0.000194015798640734,0.0023478866190838,0.00129741262088634,"bi-2536/piceatannol/pi-103/dasatinib/ly-294002",5
"GO:1903429","BP","GO:1903429","regulation of cell maturation","5/41","297/22568",0.000194015798640734,0.0023478866190838,0.00129741262088634,"pi-103/ly-294002/ku-0063794/vandetanib/obatoclax",5
"GO:0072577","BP","GO:0072577","endothelial cell apoptotic process","6/41","472/22568",0.00019593761941936,0.00236514068200381,0.00130694699908503,"az-628/vemurafenib/dasatinib/spironolactone/vandetanib/pentoxifylline",6
"GO:0046638","BP","GO:0046638","positive regulation of alpha-beta T cell differentiation","5/41","298/22568",0.000197064457753007,0.00237273569334934,0.00131114390684683,"fludarabine/thioridazine/dasatinib/vandetanib/pentoxifylline",5
"GO:0051059","MF","GO:0051059","NF-kappaB binding","5/41","299/22568",0.00020014959993771,0.0024038118199068,0.00132831618359827,"entinostat/vorinostat/ly-294002/panobinostat/icosapent",5
"GO:0045943","BP","GO:0045943","positive regulation of transcription by RNA polymerase I","4/41","161/22568",0.000205708605014569,0.00246065170124343,0.00135972518725987,"pi-103/ly-294002/ku-0063794/lapatinib",4
"GO:0060749","BP","GO:0060749","mammary gland alveolus development","5/41","301/22568",0.000206430511849281,0.00246065170124343,0.00135972518725987,"dasatinib/spironolactone/vandetanib/lapatinib/erlotinib",5
"GO:0061377","BP","GO:0061377","mammary gland lobule development","5/41","301/22568",0.000206430511849281,0.00246065170124343,0.00135972518725987,"dasatinib/spironolactone/vandetanib/lapatinib/erlotinib",5
"GO:0071364","BP","GO:0071364","cellular response to epidermal growth factor stimulus","5/41","302/22568",0.000209626873487921,0.00247911651172965,0.00136992860933842,"dasatinib/ly-294002/vandetanib/lapatinib/erlotinib",5
"GO:1900409","BP","GO:1900409","positive regulation of cellular response to oxidative stress","5/41","302/22568",0.000209626873487921,0.00247911651172965,0.00136992860933842,"fludarabine/vorinostat/panobinostat/obatoclax/pentoxifylline",5
"GO:1903351","BP","GO:1903351","cellular response to dopamine","5/41","302/22568",0.000209626873487921,0.00247911651172965,0.00136992860933842,"entinostat/thioridazine/vorinostat/dasatinib/panobinostat",5
"GO:1904783","BP","GO:1904783","positive regulation of NMDA glutamate receptor activity","2/41","12/22568",0.000210095458886766,0.00247911651172965,0.00136992860933842,"dasatinib/vandetanib",2
"GO:0060323","BP","GO:0060323","head morphogenesis","4/41","162/22568",0.000210640585745364,0.00247911651172965,0.00136992860933842,"az-628/vemurafenib/dasatinib/vandetanib",4
"GO:0032479","BP","GO:0032479","regulation of type I interferon production","6/41","479/22568",0.000212139164594315,0.00247911651172965,0.00136992860933842,"piceatannol/pi-103/dasatinib/ly-294002/vandetanib/pentoxifylline",6
"GO:0032606","BP","GO:0032606","type I interferon production","6/41","479/22568",0.000212139164594315,0.00247911651172965,0.00136992860933842,"piceatannol/pi-103/dasatinib/ly-294002/vandetanib/pentoxifylline",6
"GO:0086001","BP","GO:0086001","cardiac muscle cell action potential","6/41","479/22568",0.000212139164594315,0.00247911651172965,0.00136992860933842,"thioridazine/flupirtine/nifedipine/spironolactone/gabapentin/icosapent",6
"GO:0098914","BP","GO:0098914","membrane repolarization during atrial cardiac muscle cell action potential","3/41","64/22568",0.000214692458132134,0.00249520980322257,0.00137882155984327,"flupirtine/nifedipine/spironolactone",3
"GO:2000765","BP","GO:2000765","regulation of cytoplasmic translation","3/41","64/22568",0.000214692458132134,0.00249520980322257,0.00137882155984327,"pi-103/ly-294002/ku-0063794",3
"GO:0001961","BP","GO:0001961","positive regulation of cytokine-mediated signaling pathway","4/41","163/22568",0.000215657324654775,0.00249520980322257,0.00137882155984327,"piceatannol/dasatinib/nifedipine/vandetanib",4
"GO:0060251","BP","GO:0060251","regulation of glial cell proliferation","5/41","304/22568",0.000216132896126451,0.00249520980322257,0.00137882155984327,"pi-103/dasatinib/ly-294002/ku-0063794/pentoxifylline",5
"GO:1903350","BP","GO:1903350","response to dopamine","5/41","304/22568",0.000216132896126451,0.00249520980322257,0.00137882155984327,"entinostat/thioridazine/vorinostat/dasatinib/panobinostat",5
"GO:0043370","BP","GO:0043370","regulation of CD4-positive, alpha-beta T cell differentiation","4/41","166/22568",0.000231224757334121,0.00263751110758155,0.00145745547118435,"thioridazine/dasatinib/vandetanib/pentoxifylline",4
"GO:0048255","BP","GO:0048255","mRNA stabilization","4/41","166/22568",0.000231224757334121,0.00263751110758155,0.00145745547118435,"pi-103/dasatinib/ly-294002/ku-0063794",4
"GO:0099524","CC","GO:0099524","postsynaptic cytosol","4/41","166/22568",0.000231224757334121,0.00263751110758155,0.00145745547118435,"pi-103/dasatinib/ly-294002/ku-0063794",4
"GO:1900006","BP","GO:1900006","positive regulation of dendrite development","4/41","166/22568",0.000231224757334121,0.00263751110758155,0.00145745547118435,"pi-103/dasatinib/ly-294002/ku-0063794",4
"GO:1902373","BP","GO:1902373","negative regulation of mRNA catabolic process","4/41","166/22568",0.000231224757334121,0.00263751110758155,0.00145745547118435,"pi-103/dasatinib/ly-294002/ku-0063794",4
"GO:0001780","BP","GO:0001780","neutrophil homeostasis","5/41","309/22568",0.000233072880638694,0.0026522470044995,0.00146559834251639,"papaverine/pi-103/ly-294002/pentoxifylline/as-605240",5
"GO:0005942","CC","GO:0005942","phosphatidylinositol 3-kinase complex","3/41","66/22568",0.000235205503850599,0.00266380010061676,0.00147198243814989,"pi-103/ly-294002/as-605240",3
"GO:0009303","BP","GO:0009303","rRNA transcription","3/41","66/22568",0.000235205503850599,0.00266380010061676,0.00147198243814989,"pi-103/ly-294002/ku-0063794",3
"GO:0034983","BP","GO:0034983","peptidyl-lysine deacetylation","4/41","167/22568",0.000236589206536497,0.00267312165110431,0.00147713340973024,"entinostat/vorinostat/piceatannol/panobinostat",4
"GO:0034105","BP","GO:0034105","positive regulation of tissue remodeling","5/41","311/22568",0.000240125209113561,0.00270665956750226,0.00149566604059038,"fludarabine/ly-294002/vandetanib/lapatinib/erlotinib",5
"GO:0030235","MF","GO:0030235","nitric-oxide synthase regulator activity","5/41","312/22568",0.000243711810761873,0.00274060828705804,0.00151442567610965,"ly-294002/nifedipine/vandetanib/lapatinib/erlotinib",5
"GO:0032897","BP","GO:0032897","negative regulation of viral transcription","3/41","67/22568",0.000245920747415692,0.00274363411406595,0.00151609771006426,"entinostat/vorinostat/panobinostat",3
"GO:0048488","BP","GO:0048488","synaptic vesicle endocytosis","5/41","313/22568",0.000247339114832095,0.00274363411406595,0.00151609771006426,"dasatinib/ly-294002/nifedipine/vandetanib/erlotinib",5
"GO:0051968","BP","GO:0051968","positive regulation of synaptic transmission, glutamatergic","5/41","313/22568",0.000247339114832095,0.00274363411406595,0.00151609771006426,"thioridazine/vandetanib/lapatinib/pentoxifylline/erlotinib",5
"GO:0140238","BP","GO:0140238","presynaptic endocytosis","5/41","313/22568",0.000247339114832095,0.00274363411406595,0.00151609771006426,"dasatinib/ly-294002/nifedipine/vandetanib/erlotinib",5
"GO:0000792","CC","GO:0000792","heterochromatin","4/41","169/22568",0.000247586303748966,0.00274363411406595,0.00151609771006426,"entinostat/vorinostat/piceatannol/panobinostat",4
"GO:0005332","MF","GO:0005332","gamma-aminobutyric acid:sodium symporter activity","2/41","13/22568",0.000248008872307556,0.00274363411406595,0.00151609771006426,"tiagabine/nnc-05-2090",2
"GO:0014719","BP","GO:0014719","skeletal muscle satellite cell activation","2/41","13/22568",0.000248008872307556,0.00274363411406595,0.00151609771006426,"dasatinib/vandetanib",2
"GO:0005891","CC","GO:0005891","voltage-gated calcium channel complex","5/41","315/22568",0.000254717069042997,0.00281132172499307,0.0015535010326867,"papaverine/nifedipine/spironolactone/pentoxifylline/gabapentin",5
"GO:0046635","BP","GO:0046635","positive regulation of alpha-beta T cell activation","5/41","316/22568",0.000258468341224896,0.00284483544234359,0.00157202029145752,"fludarabine/thioridazine/dasatinib/vandetanib/pentoxifylline",5
"GO:0042149","BP","GO:0042149","cellular response to glucose starvation","4/41","171/22568",0.000258946850246878,0.00284483544234359,0.00157202029145752,"pi-103/dasatinib/vandetanib/obatoclax",4
"GO:0043268","BP","GO:0043268","positive regulation of potassium ion transport","5/41","317/22568",0.000262261559904549,0.00287462785660894,0.00158848320493911,"thioridazine/flupirtine/nifedipine/pentoxifylline/gabapentin",5
"GO:0006700","BP","GO:0006700","C21-steroid hormone biosynthetic process","4/41","172/22568",0.000264765618492987,0.00287563204777805,0.00158903810835139,"nifedipine/ranirestat/spironolactone/ebpc",4
"GO:0032930","BP","GO:0032930","positive regulation of superoxide anion generation","4/41","172/22568",0.000264765618492987,0.00287563204777805,0.00158903810835139,"vandetanib/lapatinib/pentoxifylline/erlotinib",4
"GO:0043489","BP","GO:0043489","RNA stabilization","4/41","172/22568",0.000264765618492987,0.00287563204777805,0.00158903810835139,"pi-103/dasatinib/ly-294002/ku-0063794",4
"GO:1902369","BP","GO:1902369","negative regulation of RNA catabolic process","4/41","172/22568",0.000264765618492987,0.00287563204777805,0.00158903810835139,"pi-103/dasatinib/ly-294002/ku-0063794",4
"GO:0002039","MF","GO:0002039","p53 binding","6/41","500/22568",0.000267188854374588,0.00289535558558644,0.0015999370873196,"entinostat/bi-2536/vorinostat/piceatannol/ly-294002/panobinostat",6
"GO:0043548","MF","GO:0043548","phosphatidylinositol 3-kinase binding","5/41","319/22568",0.000269975092379102,0.00291330068222316,0.00160985332206035,"pi-103/dasatinib/ly-294002/nifedipine/vandetanib",5
"GO:0032607","BP","GO:0032607","interferon-alpha production","4/41","173/22568",0.000270677894761925,0.00291330068222316,0.00160985332206035,"piceatannol/dasatinib/vandetanib/pentoxifylline",4
"GO:0032647","BP","GO:0032647","regulation of interferon-alpha production","4/41","173/22568",0.000270677894761925,0.00291330068222316,0.00160985332206035,"piceatannol/dasatinib/vandetanib/pentoxifylline",4
"GO:0008593","BP","GO:0008593","regulation of Notch signaling pathway","5/41","320/22568",0.00027389603659063,0.0029346883201441,0.0016216718618246,"dasatinib/ly-294002/vandetanib/lapatinib/erlotinib",5
"GO:0010828","BP","GO:0010828","positive regulation of glucose transmembrane transport","5/41","320/22568",0.00027389603659063,0.0029346883201441,0.0016216718618246,"az-628/vemurafenib/pi-103/dasatinib/ly-294002",5
"GO:0060765","BP","GO:0060765","regulation of androgen receptor signaling pathway","4/41","174/22568",0.000276684564947766,0.00295791929522634,0.00163450900652409,"entinostat/vorinostat/piceatannol/panobinostat",4
"GO:0033031","BP","GO:0033031","positive regulation of neutrophil apoptotic process","3/41","70/22568",0.000279948323587913,0.0029861154516044,0.0016500898479702,"pi-103/ly-294002/as-605240",3
"GO:0030178","BP","GO:0030178","negative regulation of Wnt signaling pathway","5/41","322/22568",0.000281867864785282,0.00299987941807193,0.00165769564275743,"entinostat/vorinostat/dasatinib/ly-294002/panobinostat",5
"GO:0015185","MF","GO:0015185","gamma-aminobutyric acid transmembrane transporter activity","2/41","14/22568",0.000289010717484427,0.00306904922264087,0.00169591800694765,"tiagabine/nnc-05-2090",2
"GO:1902884","BP","GO:1902884","positive regulation of response to oxidative stress","5/41","324/22568",0.000290015069814069,0.00307287078416329,0.00169802975378857,"fludarabine/vorinostat/panobinostat/obatoclax/pentoxifylline",5
"GO:0002087","BP","GO:0002087","regulation of respiratory gaseous exchange by neurological system process","3/41","71/22568",0.000291931044373393,0.00307948499905385,0.00170168468576293,"nifedipine/pentoxifylline/gabapentin",3
"GO:1903795","BP","GO:1903795","regulation of inorganic anion transmembrane transport","3/41","71/22568",0.000291931044373393,0.00307948499905385,0.00170168468576293,"pi-103/ly-294002/ku-0063794",3
"GO:2000756","BP","GO:2000756","regulation of peptidyl-lysine acetylation","5/41","327/22568",0.000302570319794108,0.00318117889600798,0.00175787945441274,"entinostat/vorinostat/piceatannol/ly-294002/panobinostat",5
"GO:0007029","BP","GO:0007029","endoplasmic reticulum organization","3/41","72/22568",0.000304240263544387,0.00318117889600798,0.00175787945441274,"dasatinib/vandetanib/erlotinib",3
"GO:0032717","BP","GO:0032717","negative regulation of interleukin-8 production","3/41","72/22568",0.000304240263544387,0.00318117889600798,0.00175787945441274,"dasatinib/vandetanib/pentoxifylline",3
"GO:0043201","BP","GO:0043201","response to leucine","3/41","72/22568",0.000304240263544387,0.00318117889600798,0.00175787945441274,"pi-103/ly-294002/ku-0063794",3
"GO:0046637","BP","GO:0046637","regulation of alpha-beta T cell differentiation","5/41","328/22568",0.0003068458784081,0.00320140295021842,0.00176905501245071,"fludarabine/thioridazine/dasatinib/vandetanib/pentoxifylline",5
"GO:0036465","BP","GO:0036465","synaptic vesicle recycling","5/41","331/22568",0.00031994852920102,0.00333081787604904,0.00184056807306401,"dasatinib/ly-294002/nifedipine/vandetanib/erlotinib",5
"GO:0045948","BP","GO:0045948","positive regulation of translational initiation","4/41","181/22568",0.000321449085429647,0.00333914866956112,0.00184517156479855,"pi-103/ly-294002/ku-0063794/pentoxifylline",4
"GO:0031915","BP","GO:0031915","positive regulation of synaptic plasticity","2/41","15/22568",0.000333090197222634,0.00345255230512504,0.00190783698775344,"dasatinib/vandetanib",2
"GO:0008631","BP","GO:0008631","intrinsic apoptotic signaling pathway in response to oxidative stress","5/41","335/22568",0.000338074905605901,0.00348905010807129,0.00192800521469941,"fludarabine/rucaparib/piceatannol/ly-294002/obatoclax",5
"GO:1900271","BP","GO:1900271","regulation of long-term synaptic potentiation","5/41","335/22568",0.000338074905605901,0.00348905010807129,0.00192800521469941,"thioridazine/dasatinib/vandetanib/pentoxifylline/gabapentin",5
"GO:0099509","BP","GO:0099509","regulation of presynaptic cytosolic calcium ion concentration","5/41","336/22568",0.000342725873387257,0.00352631486584028,0.00194859725123592,"rimonabant/nifedipine/spironolactone/pentoxifylline/gabapentin",5
"GO:0043302","BP","GO:0043302","positive regulation of leukocyte degranulation","3/41","75/22568",0.000343164869494524,0.00352631486584028,0.00194859725123592,"dasatinib/vandetanib/pentoxifylline",3
"GO:2001038","BP","GO:2001038","regulation of cellular response to drug","5/41","337/22568",0.000347425254932961,0.00356241637746314,0.00196854649257997,"vorinostat/dasatinib/panobinostat/sgx-523/pentoxifylline",5
