"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","itemID","Count"
"163","hsa04060","Cytokine-cytokine receptor interaction","1/17","720/20464",0.456182537424398,0.492565193783399,0.182649772814418,"pazopanib",1
"164","hsa04520","Adherens junction","1/17","749/20464",0.46960843309621,0.503970025761786,0.186878837304012,"ei-247",1
"165","hsa05133","Pertussis","1/17","757/20464",0.473256856196744,0.504807313276527,0.187189314731726,"bi-78d3",1
"166","hsa05146","Amoebiasis","1/17","773/20464",0.480482956425514,0.509427712836689,0.188902620788724,"gsk-1059615",1
"167","hsa04310","Wnt signaling pathway","1/17","797/20464",0.491147382705046,0.517616403329868,0.19193909692854,"bi-78d3",1
"168","hsa04976","Bile secretion","1/17","810/20464",0.49683757452804,0.520496506648423,0.193007077824176,"sorafenib",1
"169","hsa04530","Tight junction","1/17","869/20464",0.521917857583439,0.543535757009972,0.201550340518052,"bi-78d3",1
"170","hsa04723","Retrograde endocannabinoid signaling","1/17","914/20464",0.540250805990005,0.556870219285959,0.206494937773502,"bi-78d3",1
"171","hsa05031","Amphetamine addiction","1/17","916/20464",0.541050042601699,0.556870219285959,0.206494937773502,"belinostat",1
"172","hsa00230","Purine metabolism","1/17","963/20464",0.559459915572916,0.572470611283914,0.21227977212681,"fludarabine",1
"173","hsa04725","Cholinergic synapse","1/17","1042/20464",0.58884720090271,0.599058424039752,0.222138889297037,"gsk-1059615",1
"174","hsa04261","Adrenergic signaling in cardiomyocytes","1/17","1089/20464",0.605444761717409,0.612403896909563,0.227087569428187,"gsk-1059615",1
"175","hsa04611","Platelet activation","1/17","1121/20464",0.616382139935315,0.619904323592089,0.229868828126253,"gsk-1059615",1
"176","hsa04728","Dopaminergic synapse","1/17","1323/20464",0.679107157706367,0.679107157706367,0.251822032163844,"bi-78d3",1
