"","ont","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","itemID","Count"
"752","BP","GO:0090113","regulation of ER to Golgi vesicle-mediated transport by GTP hydrolysis","1/17","12/22568",0.00900417681201671,0.0383120466537541,0.0220958035576672,"sorafenib",1
"753","BP","GO:1902263","apoptotic process involved in embryonic digit morphogenesis","1/17","12/22568",0.00900417681201671,0.0383120466537541,0.0220958035576672,"fludarabine",1
"754","BP","GO:1902292","cell cycle DNA replication initiation","1/17","12/22568",0.00900417681201671,0.0383120466537541,0.0220958035576672,"fludarabine",1
"755","BP","GO:1902295","synthesis of RNA primer involved in cell cycle DNA replication","1/17","12/22568",0.00900417681201671,0.0383120466537541,0.0220958035576672,"fludarabine",1
"756","BP","GO:1902315","nuclear cell cycle DNA replication initiation","1/17","12/22568",0.00900417681201671,0.0383120466537541,0.0220958035576672,"fludarabine",1
"757","BP","GO:1902318","synthesis of RNA primer involved in nuclear cell cycle DNA replication","1/17","12/22568",0.00900417681201671,0.0383120466537541,0.0220958035576672,"fludarabine",1
"758","BP","GO:1902975","mitotic DNA replication initiation","1/17","12/22568",0.00900417681201671,0.0383120466537541,0.0220958035576672,"fludarabine",1
"759","BP","GO:1902981","synthesis of RNA primer involved in mitotic DNA replication","1/17","12/22568",0.00900417681201671,0.0383120466537541,0.0220958035576672,"fludarabine",1
"760","BP","GO:0001763","morphogenesis of a branching structure","4/17","1137/22568",0.00900524020183755,0.0383120466537541,0.0220958035576672,"rottlerin/sorafenib/pazopanib/ketoconazole",4
"761","BP","GO:0060306","regulation of membrane repolarization","2/17","193/22568",0.00909375996031895,0.0386431305607906,0.0222867504166826,"rottlerin/ketoconazole",2
"762","BP","GO:0086013","membrane repolarization during cardiac muscle cell action potential","2/17","194/22568",0.00918443290321914,0.0389825753777057,0.0224825192843969,"rottlerin/ketoconazole",2
"763","BP","GO:1990138","neuron projection extension","3/17","591/22568",0.00924009961060987,0.0391728166590644,0.0225922376197145,"tpca-1/sorafenib/pazopanib",3
"764","BP","GO:0022412","cellular process involved in reproduction in multicellular organism","4/17","1146/22568",0.00925497827768586,0.0391898962942571,0.0226020880009136,"fludarabine/sorafenib/bi-2536/pazopanib",4
"765","BP","GO:0006511","ubiquitin-dependent protein catabolic process","4/17","1147/22568",0.00928300830805383,0.0392625597291457,0.0226439953674825,"belinostat/sorafenib/bi-2536/ro-3306",4
"766","BP","GO:0036120","cellular response to platelet-derived growth factor stimulus","2/17","196/22568",0.00936700430944804,0.039440086670544,0.0227463809293602,"sorafenib/pazopanib",2
"767","BP","GO:0043267","negative regulation of potassium ion transport","2/17","196/22568",0.00936700430944804,0.039440086670544,0.0227463809293602,"rottlerin/ketoconazole",2
"768","BP","GO:0048284","organelle fusion","2/17","196/22568",0.00936700430944804,0.039440086670544,0.0227463809293602,"fludarabine/ro-3306",2
"769","BP","GO:0051893","regulation of focal adhesion assembly","3/17","596/22568",0.00945495274003869,0.039589197945412,0.0228323782520168,"sorafenib/plx-4720/pazopanib",3
"770","BP","GO:0090109","regulation of cell-substrate junction assembly","3/17","596/22568",0.00945495274003869,0.039589197945412,0.0228323782520168,"sorafenib/plx-4720/pazopanib",3
"771","BP","GO:0051290","protein heterotetramerization","2/17","197/22568",0.00945890159033533,0.039589197945412,0.0228323782520168,"ei-247/fludarabine",2
"772","BP","GO:0060977","coronary vasculature morphogenesis","2/17","197/22568",0.00945890159033533,0.039589197945412,0.0228323782520168,"sorafenib/pazopanib",2
"773","BP","GO:0000280","nuclear division","4/17","1154/22568",0.00948080183354967,0.039589197945412,0.0228323782520168,"ei-247/sorafenib/bi-2536/pazopanib",4
"774","BP","GO:0019218","regulation of steroid metabolic process","4/17","1154/22568",0.00948080183354967,0.039589197945412,0.0228323782520168,"sorafenib/androstenedione/pazopanib/ketoconazole",4
"775","BP","GO:0019941","modification-dependent protein catabolic process","4/17","1155/22568",0.00950928482037237,0.0396622826457102,0.0228745285760507,"belinostat/sorafenib/bi-2536/ro-3306",4
"776","BP","GO:0007257","activation of JUN kinase activity","2/17","198/22568",0.00955120580239117,0.0397911826507923,0.0229488694019694,"tpca-1/pazopanib",2
"777","BP","GO:0043632","modification-dependent macromolecule catabolic process","4/17","1158/22568",0.00959507499654022,0.0399278927275383,0.0230277145502705,"belinostat/sorafenib/bi-2536/ro-3306",4
"778","BP","GO:1903391","regulation of adherens junction organization","3/17","602/22568",0.00971666642657604,0.0403873407742148,0.023292693184173,"sorafenib/plx-4720/pazopanib",3
"779","BP","GO:0002358","B cell homeostatic proliferation","1/17","13/22568",0.00975107027691235,0.0403909011928984,0.0232947465934446,"fludarabine",1
"780","BP","GO:0007113","endomitotic cell cycle","1/17","13/22568",0.00975107027691235,0.0403909011928984,0.0232947465934446,"bi-2536",1
"781","BP","GO:0014719","skeletal muscle satellite cell activation","1/17","13/22568",0.00975107027691235,0.0403909011928984,0.0232947465934446,"tpca-1",1
"782","BP","GO:0045666","positive regulation of neuron differentiation","4/17","1169/22568",0.00991403639152155,0.0410151285942981,0.0236547588413231,"tpca-1/sorafenib/plx-4720/pazopanib",4
"783","BP","GO:0036119","response to platelet-derived growth factor","2/17","202/22568",0.00992448017481079,0.0410151285942981,0.0236547588413231,"sorafenib/pazopanib",2
"784","BP","GO:0023019","signal transduction involved in regulation of gene expression","2/17","203/22568",0.0100188102070533,0.0413576485347159,0.0238523012327921,"sorafenib/pazopanib",2
"785","BP","GO:0019722","calcium-mediated signaling","5/17","1858/22568",0.0100523288256355,0.0414486435139219,0.0239047809972756,"belinostat/fludarabine/sorafenib/plx-4720/pazopanib",5
"786","BP","GO:0007051","spindle organization","3/17","610/22568",0.0100722454164759,0.041483409856683,0.0239248318780602,"belinostat/sorafenib/bi-2536",3
"787","BP","GO:0035988","chondrocyte proliferation","2/17","204/22568",0.0101135436401681,0.0416060588021493,0.0239955675145578,"sorafenib/pazopanib",2
"788","BP","GO:0045765","regulation of angiogenesis","5/17","1863/22568",0.0101648924531901,0.041769728715498,0.024089961277604,"belinostat/sorafenib/plx-4720/bi-2536/pazopanib",5
"789","BP","GO:0043242","negative regulation of protein complex disassembly","2/17","205/22568",0.0102086798877535,0.0418069747784193,0.0241114422936678,"belinostat/pazopanib",2
"790","BP","GO:2000811","negative regulation of anoikis","2/17","205/22568",0.0102086798877535,0.0418069747784193,0.0241114422936678,"fludarabine/gsk-1059615",2
"791","BP","GO:0007612","learning","4/17","1180/22568",0.0102399560694122,0.0418875666168935,0.0241579222284875,"ei-247/sorafenib/plx-4720/pazopanib",4
"792","BP","GO:0014812","muscle cell migration","3/17","615/22568",0.0102983434379795,0.0420551827465197,0.0242545919028276,"belinostat/sorafenib/pazopanib",3
"793","BP","GO:1901381","positive regulation of potassium ion transmembrane transport","2/17","206/22568",0.0103042183639729,0.0420551827465197,0.0242545919028276,"rottlerin/ketoconazole",2
"794","BP","GO:0051249","regulation of lymphocyte activation","5/17","1871/22568",0.010346840512553,0.0421814762204758,0.0243274294574581,"fludarabine/sorafenib/plx-4720/gsk-1059615/pazopanib",5
"795","BP","GO:0071168","protein localization to chromatin","2/17","207/22568",0.0104001584835535,0.0423510399578302,0.0244252223805286,"belinostat/bi-2536",2
"796","BP","GO:0010811","positive regulation of cell-substrate adhesion","3/17","619/22568",0.0104813675385303,0.0425075462922533,0.0245154846745845,"sorafenib/plx-4720/pazopanib",3
"797","BP","GO:0007611","learning or memory","5/17","1877/22568",0.0104848004514456,0.0425075462922533,0.0245154846745845,"ei-247/sorafenib/plx-4720/bi-2536/pazopanib",5
"798","BP","GO:0072124","regulation of glomerular mesangial cell proliferation","1/17","14/22568",0.0104974339127049,0.0425075462922533,0.0245154846745845,"sorafenib",1
"799","BP","GO:0071156","regulation of cell cycle arrest","3/17","621/22568",0.0105735963374686,0.0427680066863791,0.0246657006563922,"fludarabine/bi-2536/ro-3306",3
"800","BP","GO:0097237","cellular response to toxic substance","5/17","1882/22568",0.0106007535088327,0.0427931779833812,0.0246802177621704,"belinostat/sorafenib/plx-4720/ro-3306/pazopanib",5
"801","BP","GO:0001678","cellular glucose homeostasis","4/17","1192/22568",0.0106035144781634,0.0427931779833812,0.0246802177621704,"fludarabine/sorafenib/gsk-1059615/pazopanib",4
"802","BP","GO:0010092","specification of animal organ identity","2/17","210/22568",0.010690382858196,0.0429996245922091,0.0247992822369825,"pazopanib/ketoconazole",2
"803","BP","GO:0010544","negative regulation of platelet activation","2/17","210/22568",0.010690382858196,0.0429996245922091,0.0247992822369825,"sorafenib/pazopanib",2
"804","BP","GO:0000083","regulation of transcription involved in G1/S transition of mitotic cell cycle","2/17","211/22568",0.01078792370977,0.0432955338218768,0.0249699427153623,"fludarabine/bi-2536",2
"805","BP","GO:1903209","positive regulation of oxidative stress-induced cell death","2/17","211/22568",0.01078792370977,0.0432955338218768,0.0249699427153623,"belinostat/fludarabine",2
"806","BP","GO:1903034","regulation of response to wounding","4/17","1201/22568",0.0108817151370558,0.04362347955055,0.0251590796848337,"tpca-1/sorafenib/plx-4720/pazopanib",4
"807","BP","GO:0008542","visual learning","3/17","629/22568",0.0109473024944608,0.0438333995429256,0.0252801473729235,"sorafenib/plx-4720/pazopanib",3
"808","BP","GO:0009820","alkaloid metabolic process","2/17","213/22568",0.0109842010073709,0.0438333995429256,0.0252801473729235,"sorafenib/ketoconazole",2
"809","BP","GO:0061082","myeloid leukocyte cytokine production","2/17","213/22568",0.0109842010073709,0.0438333995429256,0.0252801473729235,"sorafenib/pazopanib",2
"810","BP","GO:0051346","negative regulation of hydrolase activity","5/17","1899/22568",0.0110017518671371,0.0438333995429256,0.0252801473729235,"bms-345541/tpca-1/sorafenib/plx-4720/pazopanib",5
"811","BP","GO:0042113","B cell activation","4/17","1205/22568",0.0110068918564323,0.0438333995429256,0.0252801473729235,"belinostat/fludarabine/sorafenib/pazopanib",4
"812","BP","GO:0030540","female genitalia development","2/17","214/22568",0.0110829362901682,0.0439424433370885,0.0253430364761025,"fludarabine/ketoconazole",2
"813","BP","GO:0031145","anaphase-promoting complex-dependent catabolic process","2/17","214/22568",0.0110829362901682,0.0439424433370885,0.0253430364761025,"bi-2536/ro-3306",2
"814","BP","GO:0140115","export across plasma membrane","2/17","214/22568",0.0110829362901682,0.0439424433370885,0.0253430364761025,"rottlerin/ketoconazole",2
"815","BP","GO:1903053","regulation of extracellular matrix organization","2/17","214/22568",0.0110829362901682,0.0439424433370885,0.0253430364761025,"sorafenib/pazopanib",2
"816","BP","GO:0003156","regulation of animal organ formation","2/17","215/22568",0.0111820685544122,0.0442490661906024,0.0255198758498578,"pazopanib/ketoconazole",2
"817","BP","GO:0007632","visual behavior","3/17","634/22568",0.0111847722680011,0.0442490661906024,0.0255198758498578,"sorafenib/plx-4720/pazopanib",3
"818","BP","GO:0006470","protein dephosphorylation","4/17","1212/22568",0.0112282313511565,0.0442864604964236,0.0255414423624242,"bms-345541/tpca-1/sorafenib/pazopanib",4
"819","BP","GO:1900241","positive regulation of phenotypic switching","1/17","15/22568",0.0112432680717665,0.0442864604964236,0.0255414423624242,"sorafenib",1
"820","BP","GO:1901724","positive regulation of cell proliferation involved in kidney development","1/17","15/22568",0.0112432680717665,0.0442864604964236,0.0255414423624242,"sorafenib",1
"821","BP","GO:1903626","positive regulation of DNA catabolic process","1/17","15/22568",0.0112432680717665,0.0442864604964236,0.0255414423624242,"fludarabine",1
"822","BP","GO:0006342","chromatin silencing","2/17","216/22568",0.0112815972198899,0.0443890295841421,0.025600597291781,"decitabine/belinostat",2
"823","BP","GO:1901990","regulation of mitotic cell cycle phase transition","4/17","1216/22568",0.0113560190427359,0.0445215847861938,0.0256770461886919,"fludarabine/bi-2536/ro-3306/pazopanib",4
"824","BP","GO:0043154","negative regulation of cysteine-type endopeptidase activity involved in apoptotic process","3/17","638/22568",0.0113769165995728,0.0445215847861938,0.0256770461886919,"sorafenib/plx-4720/pazopanib",3
"825","BP","GO:0051017","actin filament bundle assembly","3/17","638/22568",0.0113769165995728,0.0445215847861938,0.0256770461886919,"sorafenib/plx-4720/pazopanib",3
"826","BP","GO:0051321","meiotic cell cycle","3/17","638/22568",0.0113769165995728,0.0445215847861938,0.0256770461886919,"ei-247/sorafenib/bi-2536",3
"827","BP","GO:0061572","actin filament bundle organization","3/17","638/22568",0.0113769165995728,0.0445215847861938,0.0256770461886919,"sorafenib/plx-4720/pazopanib",3
"828","BP","GO:0032872","regulation of stress-activated MAPK cascade","4/17","1218/22568",0.0114202707834351,0.0446428766988827,0.0257469991802439,"tpca-1/belinostat/sorafenib/pazopanib",4
"829","BP","GO:0030949","positive regulation of vascular endothelial growth factor receptor signaling pathway","2/17","218/22568",0.0114818414364945,0.0447980117692941,0.0258364706217383,"sorafenib/pazopanib",2
"830","BP","GO:0051648","vesicle localization","4/17","1220/22568",0.0114847615997692,0.0447980117692941,0.0258364706217383,"sorafenib/plx-4720/gsk-1059615/pazopanib",4
"831","BP","GO:0010639","negative regulation of organelle organization","4/17","1222/22568",0.0115494918499035,0.0448886176587312,0.0258887259854954,"decitabine/belinostat/bi-2536/pazopanib",4
"832","BP","GO:0034103","regulation of tissue remodeling","3/17","642/22568",0.0115709928871931,0.0448886176587312,0.0258887259854954,"fludarabine/sorafenib/pazopanib",3
"833","BP","GO:0048265","response to pain","3/17","642/22568",0.0115709928871931,0.0448886176587312,0.0258887259854954,"tpca-1/sorafenib/pazopanib",3
"834","BP","GO:0045814","negative regulation of gene expression, epigenetic","2/17","219/22568",0.0115825558299938,0.0448886176587312,0.0258887259854954,"decitabine/belinostat",2
"835","BP","GO:0090280","positive regulation of calcium ion import","2/17","219/22568",0.0115825558299938,0.0448886176587312,0.0258887259854954,"sorafenib/pazopanib",2
"836","BP","GO:0086011","membrane repolarization during action potential","2/17","220/22568",0.0116836643094705,0.045231935140201,0.0260867283448324,"rottlerin/ketoconazole",2
"837","BP","GO:0007043","cell-cell junction assembly","3/17","645/22568",0.0117178203410669,0.0453155964367598,0.0261349785359759,"bms-345541/tpca-1/belinostat",3
"838","BP","GO:0007077","mitotic nuclear envelope disassembly","2/17","221/22568",0.0117851662975074,0.0454792025732622,0.0262293355168403,"bi-2536/ro-3306",2
"839","BP","GO:0009416","response to light stimulus","5/17","1931/22568",0.0117853083080214,0.0454792025732622,0.0262293355168403,"bi-78d3/fludarabine/sorafenib/plx-4720/pazopanib",5
"840","BP","GO:0070302","regulation of stress-activated protein kinase signaling cascade","4/17","1234/22568",0.0119429214058949,0.0459231460811004,0.0264853721788476,"tpca-1/belinostat/sorafenib/pazopanib",4
"841","BP","GO:0002904","positive regulation of B cell apoptotic process","1/17","16/22568",0.0119885731062535,0.0459231460811004,0.0264853721788476,"fludarabine",1
"842","BP","GO:0070375","ERK5 cascade","1/17","16/22568",0.0119885731062535,0.0459231460811004,0.0264853721788476,"plx-4720",1
"843","BP","GO:1901995","positive regulation of meiotic cell cycle phase transition","1/17","16/22568",0.0119885731062535,0.0459231460811004,0.0264853721788476,"sorafenib",1
"844","BP","GO:0030397","membrane disassembly","2/17","223/22568",0.0119893484923803,0.0459231460811004,0.0264853721788476,"bi-2536/ro-3306",2
"845","BP","GO:0051081","nuclear envelope disassembly","2/17","223/22568",0.0119893484923803,0.0459231460811004,0.0264853721788476,"bi-2536/ro-3306",2
"846","BP","GO:0048813","dendrite morphogenesis","3/17","651/22568",0.0120147486995076,0.0459716867612514,0.0265133671680703,"tpca-1/belinostat/pazopanib",3
"847","BP","GO:0007045","cell-substrate adherens junction assembly","3/17","652/22568",0.0120646617939567,0.0460650723041982,0.0265672256484258,"sorafenib/plx-4720/pazopanib",3
"848","BP","GO:0048041","focal adhesion assembly","3/17","652/22568",0.0120646617939567,0.0460650723041982,0.0265672256484258,"sorafenib/plx-4720/pazopanib",3
"849","BP","GO:0045088","regulation of innate immune response","5/17","1951/22568",0.0122944297065443,0.0468578549643787,0.0270244491969766,"bms-345541/tpca-1/sorafenib/plx-4720/pazopanib",5
"850","BP","GO:0002479","antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent","2/17","226/22568",0.0122985586955035,0.0468578549643787,0.0270244491969766,"bms-345541/tpca-1",2
"851","BP","GO:0030879","mammary gland development","4/17","1245/22568",0.0123112138320031,0.0468578549643787,0.0270244491969766,"fludarabine/sorafenib/pazopanib/ketoconazole",4
"852","BP","GO:0097529","myeloid leukocyte migration","4/17","1247/22568",0.0123789668616231,0.0470661350570345,0.0271445711015537,"sorafenib/gsk-1059615/pazopanib/ketoconazole",4
"853","BP","GO:0032984","protein-containing complex disassembly","3/17","661/22568",0.0125193584162861,0.047549866035358,0.0274235544920363,"ei-247/belinostat/pazopanib",3
"854","BP","GO:1903725","regulation of phospholipid metabolic process","3/17","662/22568",0.012570490065855,0.0475884539716492,0.0274458094101224,"sorafenib/plx-4720/pazopanib",3
"855","BP","GO:0032388","positive regulation of intracellular transport","4/17","1253/22568",0.0125836924203372,0.0475884539716492,0.0274458094101224,"belinostat/plx-4720/bi-2536/ro-3306",4
"856","BP","GO:0006305","DNA alkylation","2/17","229/22568",0.0126112794037387,0.0475884539716492,0.0274458094101224,"decitabine/gsk-1059615",2
"857","BP","GO:0006306","DNA methylation","2/17","229/22568",0.0126112794037387,0.0475884539716492,0.0274458094101224,"decitabine/gsk-1059615",2
"858","BP","GO:0032516","positive regulation of phosphoprotein phosphatase activity","2/17","229/22568",0.0126112794037387,0.0475884539716492,0.0274458094101224,"sorafenib/pazopanib",2
"859","BP","GO:0007044","cell-substrate junction assembly","3/17","663/22568",0.0126217438828461,0.0475884539716492,0.0274458094101224,"sorafenib/plx-4720/pazopanib",3
"860","BP","GO:0043414","macromolecule methylation","3/17","663/22568",0.0126217438828461,0.0475884539716492,0.0274458094101224,"decitabine/bi-2536/gsk-1059615",3
"861","BP","GO:0003416","endochondral bone growth","2/17","230/22568",0.0127162970769206,0.0476609926607076,0.0274876448317131,"sorafenib/pazopanib",2
"862","BP","GO:0006704","glucocorticoid biosynthetic process","2/17","230/22568",0.0127162970769206,0.0476609926607076,0.0274876448317131,"androstenedione/ketoconazole",2
"863","BP","GO:0034333","adherens junction assembly","3/17","665/22568",0.0127246182411007,0.0476609926607076,0.0274876448317131,"sorafenib/plx-4720/pazopanib",3
"864","BP","GO:0036146","cellular response to mycotoxin","1/17","17/22568",0.0127333493681016,0.0476609926607076,0.0274876448317131,"sorafenib",1
"865","BP","GO:0043457","regulation of cellular respiration","2/17","231/22568",0.0128217025150935,0.047892440004672,0.0276211280437273,"gsk-1059615/ro-3306",2
"866","BP","GO:0043537","negative regulation of blood vessel endothelial cell migration","2/17","231/22568",0.0128217025150935,0.047892440004672,0.0276211280437273,"belinostat/plx-4720",2
"867","BP","GO:0051445","regulation of meiotic cell cycle","2/17","232/22568",0.0129274951469516,0.0482377194946168,0.027820261957174,"ei-247/sorafenib",2
"868","BP","GO:0106027","neuron projection organization","3/17","670/22568",0.0129839459220353,0.048398361888949,0.0279129096515213,"ei-247/tpca-1/belinostat",3
"869","BP","GO:0072073","kidney epithelium development","3/17","672/22568",0.0130885348458961,0.0487379256323472,0.028108747108007,"tpca-1/sorafenib/pazopanib",3
"870","BP","GO:0003016","respiratory system process","2/17","234/22568",0.0131402397092634,0.0488297796603493,0.0281617223138752,"sorafenib/pazopanib",2
"871","BP","GO:0098868","bone growth","2/17","234/22568",0.0131402397092634,0.0488297796603493,0.0281617223138752,"sorafenib/pazopanib",2
"872","BP","GO:1902105","regulation of leukocyte differentiation","4/17","1270/22568",0.0131757635494793,0.0489114675649734,0.0282088343856975,"fludarabine/sorafenib/plx-4720/pazopanib",4
"873","BP","GO:0035666","TRIF-dependent toll-like receptor signaling pathway","2/17","235/22568",0.0132471904998683,0.0490254632023815,0.0282745793779545,"bms-345541/tpca-1",2
"874","BP","GO:0042733","embryonic digit morphogenesis","2/17","235/22568",0.0132471904998683,0.0490254632023815,0.0282745793779545,"belinostat/fludarabine",2
"875","BP","GO:0098751","bone cell development","2/17","235/22568",0.0132471904998683,0.0490254632023815,0.0282745793779545,"sorafenib/pazopanib",2
"876","BP","GO:0010424","DNA methylation on cytosine within a CG sequence","1/17","18/22568",0.0134775972090284,0.049573402361518,0.0285905937149397,"decitabine",1
"877","BP","GO:0090309","positive regulation of methylation-dependent chromatin silencing","1/17","18/22568",0.0134775972090284,0.049573402361518,0.0285905937149397,"decitabine",1
"878","BP","GO:1900240","negative regulation of phenotypic switching","1/17","18/22568",0.0134775972090284,0.049573402361518,0.0285905937149397,"decitabine",1
"879","BP","GO:1905916","negative regulation of cell differentiation involved in phenotypic switching","1/17","18/22568",0.0134775972090284,0.049573402361518,0.0285905937149397,"decitabine",1
"880","BP","GO:1905931","negative regulation of vascular smooth muscle cell differentiation involved in phenotypic switching","1/17","18/22568",0.0134775972090284,0.049573402361518,0.0285905937149397,"decitabine",1
"881","BP","GO:0000723","telomere maintenance","3/17","683/22568",0.0136725589010626,0.0502393517300491,0.0289746683784365,"belinostat/fludarabine/sorafenib",3
"882","BP","GO:0043583","ear development","3/17","685/22568",0.0137803456997649,0.0505083133486166,0.0291297872929161,"tpca-1/sorafenib/pazopanib",3
"883","BP","GO:0010575","positive regulation of vascular endothelial growth factor production","2/17","240/22568",0.0137877068000376,0.0505083133486166,0.0291297872929161,"sorafenib/pazopanib",2
"884","BP","GO:0031060","regulation of histone methylation","2/17","240/22568",0.0137877068000376,0.0505083133486166,0.0291297872929161,"decitabine/bi-2536",2
"885","BP","GO:1903578","regulation of ATP metabolic process","3/17","686/22568",0.013834424136344,0.0506281053500249,0.0291988752368419,"ei-247/belinostat/ro-3306",3
"886","BP","GO:0045933","positive regulation of muscle contraction","3/17","687/22568",0.0138886259967119,0.0506516794241003,0.0292124711722021,"fludarabine/sorafenib/pazopanib",3
"887","BP","GO:0006024","glycosaminoglycan biosynthetic process","2/17","241/22568",0.0138969585573874,0.0506516794241003,0.0292124711722021,"sorafenib/pazopanib",2
"888","BP","GO:0007252","I-kappaB phosphorylation","2/17","241/22568",0.0138969585573874,0.0506516794241003,0.0292124711722021,"bms-345541/tpca-1",2
"889","BP","GO:0042590","antigen processing and presentation of exogenous peptide antigen via MHC class I","2/17","241/22568",0.0138969585573874,0.0506516794241003,0.0292124711722021,"bms-345541/tpca-1",2
"890","BP","GO:0007281","germ cell development","3/17","689/22568",0.0139974001840809,0.0508971928314302,0.0293540667405142,"fludarabine/sorafenib/pazopanib",3
"891","BP","GO:0006023","aminoglycan biosynthetic process","2/17","242/22568",0.0140065918257037,0.0508971928314302,0.0293540667405142,"sorafenib/pazopanib",2
"892","BP","GO:1905818","regulation of chromosome separation","2/17","242/22568",0.0140065918257037,0.0508971928314302,0.0293540667405142,"sorafenib/bi-2536",2
"893","BP","GO:0045685","regulation of glial cell differentiation","3/17","691/22568",0.0141066686496715,0.0510814376668767,0.0294603267304159,"tpca-1/belinostat/ro-3306",3
"894","BP","GO:0034332","adherens junction organization","3/17","692/22568",0.0141614883567933,0.0510814376668767,0.0294603267304159,"sorafenib/plx-4720/pazopanib",3
"895","BP","GO:0018199","peptidyl-glutamine modification","1/17","19/22568",0.0142213169805335,0.0510814376668767,0.0294603267304159,"rottlerin",1
"896","BP","GO:0032776","DNA methylation on cytosine","1/17","19/22568",0.0142213169805335,0.0510814376668767,0.0294603267304159,"decitabine",1
"897","BP","GO:0043045","DNA methylation involved in embryo development","1/17","19/22568",0.0142213169805335,0.0510814376668767,0.0294603267304159,"decitabine",1
"898","BP","GO:0048563","post-embryonic animal organ morphogenesis","1/17","19/22568",0.0142213169805335,0.0510814376668767,0.0294603267304159,"fludarabine",1
"899","BP","GO:0090116","C-5 methylation of cytosine","1/17","19/22568",0.0142213169805335,0.0510814376668767,0.0294603267304159,"decitabine",1
"900","BP","GO:1901538","changes to DNA methylation involved in embryo development","1/17","19/22568",0.0142213169805335,0.0510814376668767,0.0294603267304159,"decitabine",1
"901","BP","GO:1901722","regulation of cell proliferation involved in kidney development","1/17","19/22568",0.0142213169805335,0.0510814376668767,0.0294603267304159,"sorafenib",1
"902","BP","GO:0010596","negative regulation of endothelial cell migration","2/17","244/22568",0.0142270006347946,0.0510814376668767,0.0294603267304159,"belinostat/plx-4720",2
"903","BP","GO:0045132","meiotic chromosome segregation","2/17","244/22568",0.0142270006347946,0.0510814376668767,0.0294603267304159,"sorafenib/bi-2536",2
"904","BP","GO:0043123","positive regulation of I-kappaB kinase/NF-kappaB signaling","4/17","1300/22568",0.0142644475888113,0.0511142705265737,0.0294792625086231,"bms-345541/rottlerin/tpca-1/bi-2536",4
"905","BP","GO:0007530","sex determination","2/17","245/22568",0.0143377750467189,0.0512752905631174,0.0295721280015181,"ei-247/ketoconazole",2
"906","BP","GO:0045730","respiratory burst","2/17","245/22568",0.0143377750467189,0.0512752905631174,0.0295721280015181,"ei-247/gsk-1059615",2
"907","BP","GO:0001822","kidney development","4/17","1304/22568",0.0144138828579385,0.0514964835636736,0.0296996972001253,"tpca-1/fludarabine/sorafenib/pazopanib",4
"908","BP","GO:0031954","positive regulation of protein autophosphorylation","2/17","247/22568",0.0145604610673046,0.0519687602520791,0.0299720745290157,"sorafenib/pazopanib",2
"909","BP","GO:0051100","negative regulation of binding","4/17","1310/22568",0.0146399390014621,0.0522008486409489,0.0301059274524794,"bi-78d3/belinostat/fludarabine/sorafenib",4
"910","BP","GO:0072001","renal system development","4/17","1314/22568",0.0147919156325594,0.0526907290579927,0.0303884574243072,"tpca-1/fludarabine/sorafenib/pazopanib",4
"911","BP","GO:0032200","telomere organization","3/17","704/22568",0.0148289877764462,0.0527188030005155,0.0304046485801772,"belinostat/fludarabine/sorafenib",3
"912","BP","GO:0048863","stem cell differentiation","3/17","704/22568",0.0148289877764462,0.0527188030005155,0.0304046485801772,"tpca-1/sorafenib/pazopanib",3
"913","BP","GO:0060011","Sertoli cell proliferation","1/17","20/22568",0.0149645090338989,0.0529919672847479,0.0305621913086542,"fludarabine",1
"914","BP","GO:0071072","negative regulation of phospholipid biosynthetic process","1/17","20/22568",0.0149645090338989,0.0529919672847479,0.0305621913086542,"sorafenib",1
"915","BP","GO:1903726","negative regulation of phospholipid metabolic process","1/17","20/22568",0.0149645090338989,0.0529919672847479,0.0305621913086542,"sorafenib",1
"916","BP","GO:0086005","ventricular cardiac muscle cell action potential","2/17","251/22568",0.0150103661489433,0.0531022943486614,0.0306258205152418,"rottlerin/ketoconazole",2
"917","BP","GO:0046854","phosphatidylinositol phosphorylation","3/17","708/22568",0.0150554601257904,0.0532097083897799,0.0306877696868259,"sorafenib/gsk-1059615/pazopanib",3
"918","BP","GO:0055007","cardiac muscle cell differentiation","3/17","710/22568",0.0151694427466716,0.0535601438914737,0.0308898772399681,"sorafenib/ro-3306/pazopanib",3
"919","BP","GO:0043281","regulation of cysteine-type endopeptidase activity involved in apoptotic process","4/17","1326/22568",0.0152539814015341,0.0537535422656988,0.0310014163734388,"fludarabine/sorafenib/plx-4720/pazopanib",4
"920","BP","GO:0046330","positive regulation of JNK cascade","3/17","714/22568",0.0153989025938763,0.0541585551792415,0.0312350004953427,"tpca-1/sorafenib/pazopanib",3
"921","BP","GO:0031056","regulation of histone modification","3/17","716/22568",0.015514380492721,0.0543236456522599,0.0313302135413599,"bi-78d3/decitabine/bi-2536",3
"922","BP","GO:0048144","fibroblast proliferation","3/17","716/22568",0.015514380492721,0.0543236456522599,0.0313302135413599,"fludarabine/sorafenib/pazopanib",3
"923","BP","GO:0048145","regulation of fibroblast proliferation","3/17","716/22568",0.015514380492721,0.0543236456522599,0.0313302135413599,"fludarabine/sorafenib/pazopanib",3
"924","BP","GO:0050806","positive regulation of synaptic transmission","4/17","1334/22568",0.0155671633803113,0.0543236456522599,0.0313302135413599,"sorafenib/plx-4720/bi-2536/pazopanib",4
