"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","itemID","Count"
"99","hsa05418","Fluid shear stress and atherosclerosis","10/40","1559/20464",0.000652682595390113,0.00147677678148874,0.000409444690356371,"abt-737/tpca-1/docetaxel/radicicol/withaferin-a/alvocidib/ki-8751/bisindolylmaleimide-ix/pyrrolidine-dithiocarbamate/as-604850",10
"100","hsa05146","Amoebiasis","7/40","773/20464",0.000670116128858902,0.001496408274494,0.000414887632495987,"h-9/fasudil/bisindolylmaleimide-ix/h-7/pyrrolidine-dithiocarbamate/as-604850/ei-273",7
"101","hsa04015","Rap1 signaling pathway","10/40","1566/20464",0.000676012867115165,0.001496408274494,0.000414887632495987,"ei-247/gdc-0879/gw-0742/5-iodotubercidin/alvocidib/ki-8751/bisindolylmaleimide-ix/tozasertib/as-604850/ei-273",10
"102","hsa04625","C-type lectin receptor signaling pathway","8/40","1019/20464",0.000681400196421375,0.001496408274494,0.000414887632495987,"tpca-1/gdc-0879/bi-2536/5-iodotubercidin/withaferin-a/bisindolylmaleimide-ix/pyrrolidine-dithiocarbamate/as-604850",8
"103","hsa04720","Long-term potentiation","7/40","777/20464",0.000690898650968593,0.00150253687200937,0.000416586820716883,"h-9/gdc-0879/5-iodotubercidin/fasudil/bisindolylmaleimide-ix/h-7/ei-273",7
"104","hsa04930","Type II diabetes mellitus","7/40","779/20464",0.000701481025495684,0.00151088220875994,0.000418900612391147,"tpca-1/ei-247/gw-0742/5-iodotubercidin/withaferin-a/bisindolylmaleimide-ix/as-604850",7
"105","hsa04925","Aldosterone synthesis and secretion","7/40","781/20464",0.00071219231408307,0.00151934360337722,0.00042124658176342,"h-9/androstenedione/fasudil/bisindolylmaleimide-ix/h-7/ketoconazole/ei-273",7
"106","hsa04668","TNF signaling pathway","8/40","1032/20464",0.000740543260790009,0.00156492160770719,0.000433883340482726,"tpca-1/radicicol/5-iodotubercidin/withaferin-a/bisindolylmaleimide-ix/pyrrolidine-dithiocarbamate/tozasertib/as-604850",8
"107","hsa04961","Endocrine and other factor-regulated calcium reabsorption","5/40","378/20464",0.000809766385697863,0.00169521187286282,0.000470007051216665,"h-9/fasudil/bisindolylmaleimide-ix/h-7/ei-273",5
"108","hsa05214","Glioma","7/40","816/20464",0.000921726748491995,0.00189564094727798,0.000525577142337409,"gdc-0879/fludarabine/5-iodotubercidin/alvocidib/bisindolylmaleimide-ix/as-604850/ei-273",7
"109","hsa05208","Chemical carcinogenesis - reactive oxygen species","11/40","1937/20464",0.000922432425237943,0.00189564094727798,0.000525577142337409,"abt-737/tpca-1/gdc-0879/androstenedione/5-iodotubercidin/withaferin-a/alvocidib/bisindolylmaleimide-ix/pyrrolidine-dithiocarbamate/tozasertib/as-604850",11
"110","hsa04141","Protein processing in endoplasmic reticulum","6/40","600/20464",0.0010177142673418,0.0020724363262233,0.000574594658116422,"abt-737/docetaxel/radicicol/fludarabine/alvocidib/bisindolylmaleimide-ix",6
"111","hsa04611","Platelet activation","8/40","1121/20464",0.0012669260345784,0.00255667956527533,0.000708853826838556,"h-9/5-iodotubercidin/fasudil/bisindolylmaleimide-ix/carbacyclin/h-7/tozasertib/as-604850",8
"112","hsa05225","Hepatocellular carcinoma","8/40","1131/20464",0.00134122415034036,0.00267381141241451,0.000741329291975828,"abt-737/gdc-0879/fludarabine/5-iodotubercidin/alvocidib/bisindolylmaleimide-ix/as-604850/ei-273",8
"113","hsa04912","GnRH signaling pathway","8/40","1132/20464",0.00134884236429839,0.00267381141241451,0.000741329291975828,"h-9/gdc-0879/5-iodotubercidin/alvocidib/fasudil/bisindolylmaleimide-ix/h-7/ei-273",8
"114","hsa04622","RIG-I-like receptor signaling pathway","6/40","636/20464",0.00137298199864438,0.00269778919031878,0.000747977266112821,"tpca-1/radicicol/withaferin-a/bisindolylmaleimide-ix/pyrrolidine-dithiocarbamate/tozasertib",6
"115","hsa04666","Fc gamma R-mediated phagocytosis","6/40","643/20464",0.00145191539017243,0.00282721475568078,0.000783861233952847,"gdc-0879/5-iodotubercidin/bisindolylmaleimide-ix/tozasertib/as-604850/ei-273",6
"116","hsa04970","Salivary secretion","7/40","884/20464",0.00146713701774732,0.00282721475568078,0.000783861233952847,"h-9/paxilline/alfuzosin/fasudil/bisindolylmaleimide-ix/h-7/ei-273",7
"117","hsa04370","VEGF signaling pathway","7/40","885/20464",0.00147671485006541,0.00282721475568078,0.000783861233952847,"abt-737/gdc-0879/5-iodotubercidin/ki-8751/bisindolylmaleimide-ix/as-604850/ei-273",7
"118","hsa04927","Cortisol synthesis and secretion","5/40","434/20464",0.00149686319459704,0.00284150301347235,0.000787822733998444,"h-9/androstenedione/fasudil/h-7/ketoconazole",5
"119","hsa04550","Signaling pathways regulating pluripotency of stem cells","6/40","657/20464",0.00162019286959063,0.00304977481334707,0.000845567264978745,"gdc-0879/acitretin/5-iodotubercidin/bisindolylmaleimide-ix/tozasertib/as-604850",6
"120","hsa04658","Th1 and Th2 cell differentiation","6/40","662/20464",0.00168377481349572,0.00314304631852535,0.000871427315756558,"tpca-1/5-iodotubercidin/withaferin-a/bisindolylmaleimide-ix/pyrrolidine-dithiocarbamate/tozasertib",6
"121","hsa04623","Cytosolic DNA-sensing pathway","4/40","264/20464",0.00171762828861604,0.00317974162520655,0.000881601296462343,"tpca-1/withaferin-a/pyrrolidine-dithiocarbamate/tozasertib",4
"122","hsa05031","Amphetamine addiction","7/40","916/20464",0.0017988798910734,0.00330286143934788,0.000915736959217692,"h-9/belinostat/hc-toxin/fasudil/bisindolylmaleimide-ix/h-7/ei-273",7
"123","hsa04810","Regulation of actin cytoskeleton","8/40","1187/20464",0.00182457543191875,0.00332280403861626,0.000921266157323118,"gdc-0879/gw-0742/5-iodotubercidin/alvocidib/fasudil/bisindolylmaleimide-ix/tozasertib/as-604850",8
"124","hsa04750","Inflammatory mediator regulation of TRP channels","8/40","1195/20464",0.00190370814458663,0.00343895664828552,0.000953470123349838,"h-9/fasudil/bisindolylmaleimide-ix/carbacyclin/h-7/tozasertib/as-604850/ei-273",8
"125","hsa04650","Natural killer cell mediated cytotoxicity","6/40","707/20464",0.00234560953553575,0.00420333228768007,0.00116539757976092,"gdc-0879/5-iodotubercidin/bisindolylmaleimide-ix/tozasertib/as-604850/ei-273",6
"126","hsa04962","Vasopressin-regulated water reabsorption","3/40","136/20464",0.00236979816413232,0.00421297451401301,0.00116807094138519,"h-9/fasudil/h-7",3
"127","hsa04218","Cellular senescence","8/40","1248/20464",0.00249964026690338,0.00438121493797816,0.00121471654765372,"gdc-0879/5-iodotubercidin/alvocidib/alitretinoin/bisindolylmaleimide-ix/ro-3306/pyrrolidine-dithiocarbamate/as-604850",8
"128","hsa05230","Central carbon metabolism in cancer","7/40","971/20464",0.00250355139313038,0.00438121493797816,0.00121471654765372,"tpca-1/gdc-0879/5-iodotubercidin/alvocidib/bisindolylmaleimide-ix/tozasertib/as-604850",7
"129","hsa04380","Osteoclast differentiation","8/40","1250/20464",0.00252472055215057,0.00438401088125371,0.00121549173869346,"tpca-1/radicicol/5-iodotubercidin/withaferin-a/bisindolylmaleimide-ix/pyrrolidine-dithiocarbamate/tozasertib/as-604850",8
"130","hsa04330","Notch signaling pathway","3/40","146/20464",0.00289712505862885,0.00499196933179125,0.00138405164744212,"belinostat/hc-toxin/jlk-6",3
"131","hsa04713","Circadian entrainment","6/40","766/20464",0.00349198428837203,0.00597102656943003,0.00165550078757694,"h-9/5-iodotubercidin/fasudil/bisindolylmaleimide-ix/h-7/ei-273",6
"132","hsa04726","Serotonergic synapse","8/40","1377/20464",0.00457370459008559,0.00772782731651008,0.00214258370147601,"h-9/gdc-0879/5-iodotubercidin/alitretinoin/fasudil/bisindolylmaleimide-ix/h-7/ei-273",8
"133","hsa04976","Bile secretion","6/40","810/20464",0.00458839746917786,0.00772782731651008,0.00214258370147601,"h-9/docetaxel/acitretin/alitretinoin/fasudil/h-7",6
"134","hsa04724","Glutamatergic synapse","6/40","824/20464",0.00498572842363943,0.00832127447081438,0.00230712027151339,"h-9/5-iodotubercidin/fasudil/bisindolylmaleimide-ix/h-7/ei-273",6
"135","hsa05032","Morphine addiction","6/40","825/20464",0.00501505381053545,0.00832127447081438,0.00230712027151339,"h-9/radicicol/fasudil/bisindolylmaleimide-ix/h-7/ei-273",6
"136","hsa04530","Tight junction","6/40","869/20464",0.00643659506409451,0.0106014506938027,0.0029393119874735,"h-9/docetaxel/alvocidib/fasudil/bisindolylmaleimide-ix/h-7",6
"137","hsa04727","GABAergic synapse","5/40","612/20464",0.00652151457495183,0.0106629143415271,0.0029563531304046,"h-9/fasudil/bisindolylmaleimide-ix/h-7/ei-273",5
"138","hsa04730","Long-term depression","5/40","616/20464",0.00669992468788985,0.0108697378908408,0.00301369612575002,"gdc-0879/5-iodotubercidin/fasudil/bisindolylmaleimide-ix/ei-273",5
"139","hsa05030","Cocaine addiction","5/40","617/20464",0.00674506056619136,0.0108697378908408,0.00301369612575002,"h-9/alvocidib/fasudil/h-7/pyrrolidine-dithiocarbamate",5
"140","hsa02010","ABC transporters","3/40","199/20464",0.00686942971498743,0.0109910875439799,0.0030473410013854,"docetaxel/paxilline/alitretinoin",3
"141","hsa05014","Amyotrophic lateral sclerosis","7/40","1174/20464",0.00708969609204818,0.0112630632951687,0.00312274781210036,"abt-737/belinostat/docetaxel/fludarabine/alvocidib/bisindolylmaleimide-ix/antimycin-a",7
"142","hsa05140","Leishmaniasis","5/40","630/20464",0.00735153177843479,0.0115967825237281,0.00321527335009379,"radicicol/5-iodotubercidin/bisindolylmaleimide-ix/pyrrolidine-dithiocarbamate/tozasertib",5
"143","hsa05016","Huntington disease","7/40","1185/20464",0.00745038603518456,0.011670534768401,0.00323572157582546,"belinostat/docetaxel/hc-toxin/rottlerin/fludarabine/bisindolylmaleimide-ix/antimycin-a",7
"144","hsa05231","Choline metabolism in cancer","6/40","912/20464",0.00809221567826428,0.0125878910550778,0.00349006377936837,"gdc-0879/5-iodotubercidin/alvocidib/bisindolylmaleimide-ix/as-604850/ei-273",6
"145","hsa04723","Retrograde endocannabinoid signaling","6/40","914/20464",0.0081760782487058,0.0126306312255869,0.00350191373265802,"h-9/5-iodotubercidin/fasudil/bisindolylmaleimide-ix/h-7/ei-273",6
"146","hsa05415","Diabetic cardiomyopathy","8/40","1542/20464",0.0089430241259548,0.0137208041384512,0.00380417032034126,"ei-247/radicicol/gw-0742/bisindolylmaleimide-ix/olaparib/pyrrolidine-dithiocarbamate/as-604850/ei-273",8
"147","hsa04657","IL-17 signaling pathway","6/40","954/20464",0.00998925671689307,0.0152217245209799,0.00422030896023409,"tpca-1/radicicol/5-iodotubercidin/withaferin-a/bisindolylmaleimide-ix/pyrrolidine-dithiocarbamate",6
"148","hsa05211","Renal cell carcinoma","5/40","695/20464",0.0109675796865397,0.0165995800661142,0.00460232717998467,"abt-737/gdc-0879/5-iodotubercidin/bisindolylmaleimide-ix/as-604850",5
"149","hsa04929","GnRH secretion","5/40","729/20464",0.0132781038562138,0.0199318548874728,0.00552621916522977,"gdc-0879/5-iodotubercidin/bisindolylmaleimide-ix/as-604850/ei-273",5
"150","hsa04152","AMPK signaling pathway","6/40","1016/20464",0.0133472242550041,0.0199318548874728,0.00552621916522977,"ei-247/alfuzosin/radicicol/gw-0742/bisindolylmaleimide-ix/as-604850",6
"151","hsa04924","Renin secretion","5/40","740/20464",0.0140915909251136,0.0209040819021552,0.00579577458753364,"h-9/paxilline/fasudil/carbacyclin/h-7",5
"152","hsa01523","Antifolate resistance","4/40","484/20464",0.0144207821544575,0.0212516789644637,0.00589214783319249,"tpca-1/docetaxel/withaferin-a/pyrrolidine-dithiocarbamate",4
"153","hsa05340","Primary immunodeficiency","3/40","264/20464",0.0147563240229126,0.0213622164599076,0.00592279497713603,"fludarabine/bisindolylmaleimide-ix/tozasertib",3
"154","hsa03320","PPAR signaling pathway","5/40","749/20464",0.0147818908539539,0.0213622164599076,0.00592279497713603,"paxilline/acitretin/gw-0742/alitretinoin/carbacyclin",5
"155","hsa04520","Adherens junction","5/40","749/20464",0.0147818908539539,0.0213622164599076,0.00592279497713603,"ei-247/radicicol/5-iodotubercidin/alvocidib/tozasertib",5
"156","hsa04740","Olfactory transduction","3/40","267/20464",0.0152059730047724,0.0218342176478783,0.00605365996816173,"h-9/fasudil/h-7",3
"157","hsa05224","Breast cancer","6/40","1048/20464",0.0153622517587831,0.0219181171590281,0.00607692158074556,"gdc-0879/fludarabine/5-iodotubercidin/alvocidib/bisindolylmaleimide-ix/as-604850",6
"158","hsa05120","Epithelial cell signaling in Helicobacter pylori infection","5/40","788/20464",0.0180381783386908,0.0255731135940933,0.00709028995324956,"tpca-1/withaferin-a/alvocidib/bisindolylmaleimide-ix/pyrrolidine-dithiocarbamate",5
"159","hsa05142","Chagas disease","6/40","1129/20464",0.021401164239498,0.0301500678594186,0.00835927633320345,"tpca-1/5-iodotubercidin/withaferin-a/bisindolylmaleimide-ix/pyrrolidine-dithiocarbamate/as-604850",6
"160","hsa04070","Phosphatidylinositol signaling system","3/40","306/20464",0.0217599486264418,0.0304639280770186,0.0084462958484215,"bisindolylmaleimide-ix/as-604850/ei-273",3
"161","hsa04664","Fc epsilon RI signaling pathway","5/40","879/20464",0.0274173179877997,0.038145833722156,0.0105761475075527,"gdc-0879/5-iodotubercidin/bisindolylmaleimide-ix/as-604850/ei-273",5
"162","hsa04922","Glucagon signaling pathway","5/40","910/20464",0.0312162719852181,0.0431632402758572,0.0119672517682123,"h-9/alvocidib/fasudil/bisindolylmaleimide-ix/h-7",5
"163","hsa05219","Bladder cancer","4/40","656/20464",0.0384574435847554,0.0528494930244492,0.0146528199644854,"docetaxel/gdc-0879/5-iodotubercidin/alvocidib",4
"164","hsa03022","Basal transcription factors","1/40","24/20464",0.0458973292675195,0.0626890350970999,0.0173808884902674,"alvocidib",1
"165","hsa04670","Leukocyte transendothelial migration","4/40","707/20464",0.0483861254999969,0.0656878309818139,0.0182123215598074,"fasudil/bisindolylmaleimide-ix/as-604850/ei-273",4
"166","hsa04350","TGF-beta signaling pathway","3/40","433/20464",0.0522380027380568,0.0704898350200284,0.0195437042583725,"5-iodotubercidin/fasudil/bisindolylmaleimide-ix",3
"167","hsa00240","Pyrimidine metabolism","3/40","462/20464",0.0610955476694411,0.0819485190296695,0.0227206890166847,"docetaxel/fludarabine/trimidox",3
"168","hsa04936","Alcoholic liver disease","6/40","1482/20464",0.066236634709392,0.088315512945856,0.0244859739840484,"tpca-1/radicicol/withaferin-a/bisindolylmaleimide-ix/pyrrolidine-dithiocarbamate/tozasertib",6
"169","hsa05414","Dilated cardiomyopathy","3/40","520/20464",0.080771673289588,0.106793526261778,0.0296091073752111,"h-9/fasudil/h-7",3
"170","hsa05217","Basal cell carcinoma","2/40","242/20464",0.0810486583236711,0.106793526261778,0.0296091073752111,"fludarabine/bisindolylmaleimide-ix",2
"171","hsa04137","Mitophagy - animal","3/40","523/20464",0.0818573798090643,0.107228380568599,0.029729673183963,"abt-737/bisindolylmaleimide-ix/pyrrolidine-dithiocarbamate",3
"172","hsa00140","Steroid hormone biosynthesis","4/40","906/20464",0.0994398518246306,0.128754490223799,0.0356979084737037,"androstenedione/alitretinoin/ketoconazole/pyrrolidine-dithiocarbamate",4
"173","hsa05017","Spinocerebellar ataxia","4/40","906/20464",0.0994398518246306,0.128754490223799,0.0356979084737037,"bisindolylmaleimide-ix/antimycin-a/as-604850/ei-273",4
"174","hsa04979","Cholesterol metabolism","2/40","290/20464",0.109962757752256,0.141561251359226,0.0392486552170786,"paxilline/alitretinoin",2
"175","hsa04728","Dopaminergic synapse","5/40","1323/20464",0.113648100022259,0.145469568028492,0.0403322580530123,"h-9/fasudil/bisindolylmaleimide-ix/h-7/ei-273",5
"176","hsa05416","Viral myocarditis","2/40","318/20464",0.127923899429823,0.162812235637956,0.0451406104447342,"antimycin-a/tozasertib",2
"177","hsa04714","Thermogenesis","4/40","1003/20464",0.130923770738931,0.165688839805201,0.0459381651715547,"h-9/fasudil/bisindolylmaleimide-ix/h-7",4
"178","hsa00760","Nicotinate and nicotinamide metabolism","2/40","332/20464",0.137154759892324,0.172599248403823,0.0478541149239923,"alitretinoin/bisindolylmaleimide-ix",2
"179","hsa03030","DNA replication","1/40","81/20464",0.146826756467626,0.183738510886862,0.0509425382628047,"fludarabine",1
"180","hsa03420","Nucleotide excision repair","1/40","90/20464",0.161780480500936,0.201326820178943,0.0558189961962295,"alvocidib",1
"181","hsa05321","Inflammatory bowel disease","2/40","373/20464",0.164981473067693,0.20417596666941,0.0566089381273269,"acitretin/pyrrolidine-dithiocarbamate",2
"182","hsa05204","Chemical carcinogenesis - DNA adducts","3/40","732/20464",0.171252686660079,0.21077253742779,0.0584378745687951,"alitretinoin/ketoconazole/pyrrolidine-dithiocarbamate",3
"183","hsa05143","African trypanosomiasis","2/40","388/20464",0.17540922634269,0.214708561206352,0.0595291593570244,"bisindolylmaleimide-ix/ei-273",2
"184","hsa04742","Taste transduction","3/40","756/20464",0.182932867765042,0.222092261536069,0.0615763319108463,"h-9/fasudil/h-7",3
"185","hsa05133","Pertussis","3/40","757/20464",0.183424412429343,0.222092261536069,0.0615763319108463,"5-iodotubercidin/bisindolylmaleimide-ix/pyrrolidine-dithiocarbamate",3
"186","hsa04950","Maturity onset diabetes of the young","1/40","122/20464",0.212907984159977,0.256405314257177,0.0710898192724316,"gw-0742",1
"187","hsa00983","Drug metabolism - other enzymes","3/40","820/20464",0.215090232258599,0.257079655892544,0.0712767842935156,"docetaxel/fludarabine/trimidox",3
"188","hsa04975","Fat digestion and absorption","2/40","447/20464",0.217338442745652,0.257079655892544,0.0712767842935156,"paxilline/alitretinoin",2
"189","hsa00750","Vitamin B6 metabolism","1/40","125/20464",0.217542241497536,0.257079655892544,0.0712767842935156,"alitretinoin",1
"190","hsa05134","Legionellosis","2/40","448/20464",0.218058636694569,0.257079655892544,0.0712767842935156,"antimycin-a/pyrrolidine-dithiocarbamate",2
"191","hsa00130","Ubiquinone and other terpenoid-quinone biosynthesis","1/40","127/20464",0.220616955262681,0.258734020831626,0.0717354663020015,"alitretinoin",1
"192","hsa04972","Pancreatic secretion","3/40","857/20464",0.234238777645277,0.272647992598159,0.0755931934365197,"paxilline/bisindolylmaleimide-ix/ei-273",3
"193","hsa00480","Glutathione metabolism","2/40","472/20464",0.235407467057339,0.272647992598159,0.0755931934365197,"fludarabine/trimidox",2
"194","hsa04390","Hippo signaling pathway","2/40","473/20464",0.23613263644662,0.272647992598159,0.0755931934365197,"alvocidib/bisindolylmaleimide-ix",2
"195","hsa04973","Carbohydrate digestion and absorption","2/40","506/20464",0.26013109839717,0.298817261748544,0.0828487708795306,"bisindolylmaleimide-ix/as-604850",2
"196","hsa00230","Purine metabolism","3/40","963/20464",0.290637224323639,0.332156827798445,0.0920923535719372,"fludarabine/5-iodotubercidin/trimidox",3
"197","hsa00020","Citrate cycle (TCA cycle)","1/40","186/20464",0.306204257763988,0.348171338777327,0.096532467048225,"radicicol",1
"198","hsa04940","Type I diabetes mellitus","1/40","192/20464",0.314376282821709,0.35565801692961,0.0986081907840555,"gw-0742",1
"199","hsa00190","Oxidative phosphorylation","1/40","206/20464",0.333081078103714,0.374925434649407,0.103950190997721,"antimycin-a",1
"200","hsa00562","Inositol phosphate metabolism","1/40","212/20464",0.340944246731629,0.381857556339424,0.10587216082719,"as-604850",1
"201","hsa05100","Bacterial invasion of epithelial cells","1/40","218/20464",0.34871699735658,0.388619937352606,0.107747069096822,"as-604850",1
"202","hsa03410","Base excision repair","1/40","240/20464",0.376459764217789,0.417460332597944,0.1157432313124,"olaparib",1
"203","hsa00830","Retinol metabolism","2/40","732/20464",0.421566917954334,0.465177288777196,0.128973026493677,"alitretinoin/ketoconazole",2
"204","hsa00590","Arachidonic acid metabolism","2/40","773/20464",0.44926523613254,0.493310847518083,0.136773214302476,"androstenedione/alitretinoin",2
"205","hsa00100","Steroid biosynthesis","1/40","318/20464",0.465841101710039,0.509016618453896,0.141127727860808,"ketoconazole",1
"206","hsa00790","Folate biosynthesis","1/40","348/20464",0.496780743962844,0.537176861927753,0.1489353141623,"androstenedione",1
"207","hsa00500","Starch and sucrose metabolism","1/40","351/20464",0.499776831870954,0.537176861927753,0.1489353141623,"alvocidib",1
"208","hsa00564","Glycerophospholipid metabolism","1/40","352/20464",0.500771657442732,0.537176861927753,0.1489353141623,"withaferin-a",1
"209","hsa00982","Drug metabolism - cytochrome P450","2/40","853/20464",0.50120519706652,0.537176861927753,0.1489353141623,"alitretinoin/ketoconazole",2
"210","hsa00980","Metabolism of xenobiotics by cytochrome P450","2/40","869/20464",0.511232524856179,0.545314693179925,0.15119157376699,"ketoconazole/pyrrolidine-dithiocarbamate",2
"211","hsa04612","Antigen processing and presentation","1/40","415/20464",0.559704286186997,0.594188436520793,0.164742094712062,"radicicol",1
"212","hsa00310","Lysine degradation","1/40","420/20464",0.564079426253666,0.596008450381232,0.165246703818105,"5-iodotubercidin",1
"213","hsa00591","Linoleic acid metabolism","1/40","443/20464",0.583665128223081,0.613807458788593,0.170181579269394,"alitretinoin",1
"214","hsa04145","Phagosome","1/40","480/20464",0.613385946636215,0.642048841338842,0.178011661837367,"docetaxel",1
"215","hsa00620","Pyruvate metabolism","1/40","507/20464",0.63375801872102,0.658751549593124,0.182642581889071,"radicicol",1
"216","hsa04640","Hematopoietic cell lineage","1/40","509/20464",0.635224708536227,0.658751549593124,0.182642581889071,"tozasertib",1
"217","hsa00280","Valine, leucine and isoleucine degradation","1/40","516/20464",0.640313162540588,0.660968425848349,0.183257223332014,"alitretinoin",1
"218","hsa05323","Rheumatoid arthritis","1/40","528/20464",0.648875666818526,0.666734630125458,0.184855935984032,"tozasertib",1
"219","hsa00380","Tryptophan metabolism","1/40","619/20464",0.707648021094154,0.723804368607719,0.200678842800073,"alitretinoin",1
"220","hsa00010","Glycolysis / Gluconeogenesis","1/40","632/20464",0.715218840244434,0.728222819157969,0.201903883131204,"radicicol",1
"221","hsa00350","Tyrosine metabolism","1/40","696/20464",0.749790021567983,0.759968166657141,0.210705459740467,"alitretinoin",1
"222","hsa04144","Endocytosis","1/40","758/20464",0.779361914291398,0.786383192798528,0.218029174695081,"alvocidib",1
"223","hsa01200","Carbon metabolism","1/40","843/20464",0.814428070096396,0.818080213908487,0.226817352540417,"radicicol",1
"224","hsa01240","Biosynthesis of cofactors","1/40","947/20464",0.849997970041267,0.849997970041267,0.235666730415577,"alitretinoin",1
