"","Var1","Var2","log_fold_change","Sensitive"
"1492176","PANC0504","artesunate",NA,NA
"1492182","CAPAN2","artesunate",-0.536356815191,TRUE
"1492184","SU8686","artesunate",-0.297078764267,TRUE
"1492187","HUPT3","artesunate",0.119111347727,TRUE
"1492193","CFPAC1","artesunate",0.290216863654,TRUE
"1492194","PANC0327","artesunate",-0.691594533914,TRUE
"1492200","SW1990","artesunate",-0.0773224525811,TRUE
"1492204","PANC1","artesunate",-0.361557895419,TRUE
"1492210","HS766T","artesunate",-0.0928957843239,TRUE
"1492219","PK59","artesunate",-0.684302877862,TRUE
"1492225","HUPT4","artesunate",0.283726170588,TRUE
"1492229","ASPC1","artesunate",0.505780085582,FALSE
"1492236","PANC0403","artesunate",-0.184252786509,TRUE
"1492239","DANG","artesunate",0.026018394814,TRUE
"1492250","KP4","artesunate",-0.486777504489,TRUE
"1492251","SNU213","artesunate",0.987422038111,FALSE
"1492254","HPAC","artesunate",0.737939569773,FALSE
"1492262","KP2","artesunate",0.794802483372,FALSE
"1492270","PK1","artesunate",-0.0461344240754,TRUE
"1492279","PSN1","artesunate",0.00917027446893,TRUE
"1492286","YAPC","artesunate",-0.573265290227,TRUE
"1492327","PANC0813","artesunate",0.686291721222,FALSE
"1492359","PK45H","artesunate",-0.484554632649,TRUE
"1492383","TCCPAN2","artesunate",-0.0418739063137,TRUE
"1492390","SNU410","artesunate",-0.724414067654,TRUE
"1492399","BXPC3","artesunate",0.0359811211493,TRUE
"1492432","PATU8902","artesunate",-0.642110622853,TRUE
"1492433","MIAPACA2","artesunate",0.177236794163,TRUE
"1492464","SUIT2","artesunate",-0.116394544572,TRUE
"1550084","PATU8988S","rasagiline",-0.53262610631,TRUE
"1550085","PATU8988T","rasagiline",0.0301073546473,TRUE
"1550093","PANC0203","rasagiline",-0.504524291852,TRUE
"1550100","PANC1005","rasagiline",-0.762154039563,TRUE
"1550106","T3M4","rasagiline",0.251217282196,TRUE
"1550112","PANC0504","rasagiline",NA,NA
"1550118","CAPAN2","rasagiline",-0.338526117628,TRUE
"1550120","SU8686","rasagiline",-0.5176048363,TRUE
"1550123","HUPT3","rasagiline",-0.471565758862,TRUE
"1550129","CFPAC1","rasagiline",-0.60021701844,TRUE
"1550130","PANC0327","rasagiline",-0.106164377436,TRUE
"1550136","SW1990","rasagiline",-0.696477694153,TRUE
"1550140","PANC1","rasagiline",0.23159522727,TRUE
"1550146","HS766T","rasagiline",-0.285693325446,TRUE
"1550155","PK59","rasagiline",0.182197251362,TRUE
"1550161","HUPT4","rasagiline",-0.530943519334,TRUE
"1550165","ASPC1","rasagiline",-0.277484721723,TRUE
"1550172","PANC0403","rasagiline",-0.122223120155,TRUE
"1550175","DANG","rasagiline",-0.27679020509,TRUE
"1550186","KP4","rasagiline",0.100989365311,TRUE
"1550187","SNU213","rasagiline",-0.434898275445,TRUE
"1550190","HPAC","rasagiline",0.355673273714,FALSE
"1550198","KP2","rasagiline",0.491137897338,FALSE
"1550206","PK1","rasagiline",-0.158667920123,TRUE
"1550215","PSN1","rasagiline",-0.30860636287,TRUE
"1550222","YAPC","rasagiline",-0.450504713692,TRUE
"1550263","PANC0813","rasagiline",-1.18645757848,TRUE
"1550295","PK45H","rasagiline",-0.131110459915,TRUE
"1550319","TCCPAN2","rasagiline",-0.197752127841,TRUE
"1550326","SNU410","rasagiline",-0.592979652176,TRUE
"1550335","BXPC3","rasagiline",-0.396497945542,TRUE
"1550368","PATU8902","rasagiline",-0.16098397211,TRUE
"1550369","MIAPACA2","rasagiline",-0.523559626727,TRUE
"1550400","SUIT2","rasagiline",0.123224382674,TRUE
"1784668","PATU8988S","atorvastatin",0.461514435384,FALSE
"1784669","PATU8988T","atorvastatin",-0.038105915629,TRUE
"1784677","PANC0203","atorvastatin",0.69753452028,FALSE
"1784684","PANC1005","atorvastatin",1.53511757026,FALSE
"1784690","T3M4","atorvastatin",1.27975215316,FALSE
"1784696","PANC0504","atorvastatin",NA,NA
"1784702","CAPAN2","atorvastatin",0.346913448757,FALSE
"1784704","SU8686","atorvastatin",0.687944676772,FALSE
"1784707","HUPT3","atorvastatin",-0.780620030575,TRUE
"1784713","CFPAC1","atorvastatin",1.12505676669,FALSE
"1784714","PANC0327","atorvastatin",-0.622193732834,TRUE
"1784720","SW1990","atorvastatin",0.0932311418742,TRUE
"1784724","PANC1","atorvastatin",0.423759082522,FALSE
"1784730","HS766T","atorvastatin",0.138332445976,TRUE
"1784739","PK59","atorvastatin",-1.23589807546,TRUE
"1784745","HUPT4","atorvastatin",-0.279853475762,TRUE
"1784749","ASPC1","atorvastatin",-0.224128859406,TRUE
"1784756","PANC0403","atorvastatin",-0.147467591416,TRUE
"1784759","DANG","atorvastatin",0.841404820336,FALSE
"1784770","KP4","atorvastatin",-2.35360417095,TRUE
"1784771","SNU213","atorvastatin",0.337860721349,FALSE
"1784774","HPAC","atorvastatin",0.18006429999,TRUE
"1784782","KP2","atorvastatin",0.233749687032,TRUE
"1784790","PK1","atorvastatin",0.890500954758,FALSE
"1784799","PSN1","atorvastatin",-0.106152873599,TRUE
"1784806","YAPC","atorvastatin",0.286154183664,TRUE
"1784847","PANC0813","atorvastatin",0.627209490193,FALSE
"1784879","PK45H","atorvastatin",0.0542859019288,TRUE
"1784903","TCCPAN2","atorvastatin",0.17062326383,TRUE
"1784910","SNU410","atorvastatin",-0.0287984698777,TRUE
"1784919","BXPC3","atorvastatin",0.425584061514,FALSE
"1784952","PATU8902","atorvastatin",-0.634155592207,TRUE
"1784953","MIAPACA2","atorvastatin",-0.491175715205,TRUE
"1784984","SUIT2","atorvastatin",-0.209161927807,TRUE
"1926668","PATU8988S","triamcinolone",-0.758597728678,TRUE
"1926669","PATU8988T","triamcinolone",NA,NA
"1926677","PANC0203","triamcinolone",-0.148216750146,TRUE
"1926684","PANC1005","triamcinolone",0.669757310451,FALSE
"1926690","T3M4","triamcinolone",-0.73934235113,TRUE
"1926696","PANC0504","triamcinolone",NA,NA
"1926702","CAPAN2","triamcinolone",-0.0128672103479,TRUE
"1926704","SU8686","triamcinolone",-0.104030217492,TRUE
"1926707","HUPT3","triamcinolone",-0.859559368242,TRUE
"1926713","CFPAC1","triamcinolone",0.361925202306,FALSE
"1926714","PANC0327","triamcinolone",0.54720584409,FALSE
"1926720","SW1990","triamcinolone",0.107104422581,TRUE
"1926724","PANC1","triamcinolone",-0.101738409196,TRUE
"1926730","HS766T","triamcinolone",0.323220193831,FALSE
"1926739","PK59","triamcinolone",-0.697095097207,TRUE
"1926745","HUPT4","triamcinolone",-0.720978951385,TRUE
"1926749","ASPC1","triamcinolone",-1.63360714782,TRUE
"1926756","PANC0403","triamcinolone",-1.17816563592,TRUE
"1926759","DANG","triamcinolone",-1.12665606013,TRUE
"1926770","KP4","triamcinolone",-0.2503144975,TRUE
"1926771","SNU213","triamcinolone",0.183452971578,TRUE
"1926774","HPAC","triamcinolone",-0.713312486441,TRUE
"1926782","KP2","triamcinolone",-0.166537221882,TRUE
"1926790","PK1","triamcinolone",-1.32543932055,TRUE
"1926799","PSN1","triamcinolone",NA,NA
"1926806","YAPC","triamcinolone",-0.595463079698,TRUE
"1926847","PANC0813","triamcinolone",-0.323981612274,TRUE
"1926879","PK45H","triamcinolone",-0.545721237132,TRUE
"1926903","TCCPAN2","triamcinolone",-0.981582978745,TRUE
"1926910","SNU410","triamcinolone",-0.0281803971145,TRUE
"1926919","BXPC3","triamcinolone",0.228370358309,TRUE
"1926952","PATU8902","triamcinolone",-0.655743779262,TRUE
"1926953","MIAPACA2","triamcinolone",-0.325243551417,TRUE
"1926984","SUIT2","triamcinolone",NA,NA
"1927236","PATU8988S","triamcinolone",-0.0108775026558,TRUE
"1927237","PATU8988T","triamcinolone",-0.00366771742336,TRUE
"1927245","PANC0203","triamcinolone",0.329904054296,FALSE
"1927252","PANC1005","triamcinolone",-1.0099022679,TRUE
"1927258","T3M4","triamcinolone",0.546759537363,FALSE
"1927264","PANC0504","triamcinolone",NA,NA
"1927270","CAPAN2","triamcinolone",0.371523172304,FALSE
"1927272","SU8686","triamcinolone",NA,NA
"1927275","HUPT3","triamcinolone",0.38843096125,FALSE
"1927281","CFPAC1","triamcinolone",-0.620885285393,TRUE
"1927282","PANC0327","triamcinolone",0.521512357134,FALSE
"1927288","SW1990","triamcinolone",0.03262550921,TRUE
"1927292","PANC1","triamcinolone",-0.0501716284444,TRUE
"1927298","HS766T","triamcinolone",0.0152719830921,TRUE
"1927307","PK59","triamcinolone",-0.859798841528,TRUE
"1927313","HUPT4","triamcinolone",0.208719533214,TRUE
"1927317","ASPC1","triamcinolone",-1.25786769141,TRUE
"1927324","PANC0403","triamcinolone",-0.650183414982,TRUE
"1927327","DANG","triamcinolone",-0.407405572877,TRUE
"1927338","KP4","triamcinolone",-0.00460361851048,TRUE
"1927339","SNU213","triamcinolone",0.0111259789017,TRUE
"1927342","HPAC","triamcinolone",-1.35750524863,TRUE
"1927350","KP2","triamcinolone",-0.0310836269416,TRUE
"1927358","PK1","triamcinolone",-0.500574261683,TRUE
"1927367","PSN1","triamcinolone",0.205730565237,TRUE
"1927374","YAPC","triamcinolone",-0.268099690186,TRUE
"1927415","PANC0813","triamcinolone",0.388291734543,FALSE
"1927447","PK45H","triamcinolone",-0.0863016687868,TRUE
"1927471","TCCPAN2","triamcinolone",-0.625535407214,TRUE
"1927478","SNU410","triamcinolone",-0.520572212666,TRUE
"1927487","BXPC3","triamcinolone",0.212946919745,TRUE
"1927520","PATU8902","triamcinolone",-0.481573656965,TRUE
"1927521","MIAPACA2","triamcinolone",-0.101522320707,TRUE
"1927552","SUIT2","triamcinolone",0.14326867051,TRUE
"2039132","PATU8988S","loratadine",-0.327046768161,TRUE
"2039133","PATU8988T","loratadine",0.171731736776,TRUE
"2039141","PANC0203","loratadine",-0.386272854114,TRUE
"2039148","PANC1005","loratadine",-0.285921096964,TRUE
"2039154","T3M4","loratadine",-0.757355047701,TRUE
"2039160","PANC0504","loratadine",NA,NA
"2039166","CAPAN2","loratadine",-0.233076668519,TRUE
"2039168","SU8686","loratadine",-0.12034709362,TRUE
"2039171","HUPT3","loratadine",0.201492828568,TRUE
"2039177","CFPAC1","loratadine",0.253344703842,TRUE
"2039178","PANC0327","loratadine",-1.50898349198,TRUE
"2039184","SW1990","loratadine",-0.0870919530218,TRUE
"2039188","PANC1","loratadine",0.306272290553,FALSE
"2039194","HS766T","loratadine",0.242698989954,TRUE
"2039203","PK59","loratadine",-0.0920048893772,TRUE
"2039209","HUPT4","loratadine",-0.375730478476,TRUE
"2039213","ASPC1","loratadine",-0.389664986254,TRUE
"2039220","PANC0403","loratadine",-0.54272199859,TRUE
"2039223","DANG","loratadine",0.273993138248,TRUE
"2039234","KP4","loratadine",0.221437948166,TRUE
"2039235","SNU213","loratadine",0.202057049146,TRUE
"2039238","HPAC","loratadine",-1.00009554642,TRUE
"2039246","KP2","loratadine",-0.525599073539,TRUE
"2039254","PK1","loratadine",-0.511663335895,TRUE
"2039263","PSN1","loratadine",NA,NA
"2039270","YAPC","loratadine",-0.2720794498,TRUE
"2039311","PANC0813","loratadine",-0.0925881163439,TRUE
"2039343","PK45H","loratadine",NA,NA
"2039367","TCCPAN2","loratadine",-0.48716008007,TRUE
"2039374","SNU410","loratadine",1.75369667225,FALSE
"2039383","BXPC3","loratadine",0.201233979853,TRUE
"2039416","PATU8902","loratadine",-0.324938278657,TRUE
"2039417","MIAPACA2","loratadine",-0.365476206786,TRUE
"2039448","SUIT2","loratadine",NA,NA
"2090252","PATU8988S","ivermectin",0.719635442791,FALSE
"2090253","PATU8988T","ivermectin",NA,NA
"2090261","PANC0203","ivermectin",1.24633867014,FALSE
"2090268","PANC1005","ivermectin",0.693505403521,FALSE
"2090274","T3M4","ivermectin",-0.968972063972,TRUE
"2090280","PANC0504","ivermectin",NA,NA
"2090286","CAPAN2","ivermectin",1.55142980626,FALSE
"2090288","SU8686","ivermectin",0.370397323389,FALSE
"2090291","HUPT3","ivermectin",1.14362249747,FALSE
"2090297","CFPAC1","ivermectin",0.545608293844,FALSE
"2090298","PANC0327","ivermectin",0.881261251866,FALSE
"2090304","SW1990","ivermectin",-0.332031525867,TRUE
"2090308","PANC1","ivermectin",-0.310699780358,TRUE
"2090314","HS766T","ivermectin",0.571505804262,FALSE
"2090323","PK59","ivermectin",0.715084808986,FALSE
"2090329","HUPT4","ivermectin",-0.293508730532,TRUE
"2090333","ASPC1","ivermectin",-0.770056603687,TRUE
"2090340","PANC0403","ivermectin",-0.45655959018,TRUE
"2090343","DANG","ivermectin",0.223334246904,TRUE
"2090354","KP4","ivermectin",0.4276962479,FALSE
"2090355","SNU213","ivermectin",0.557598681648,FALSE
"2090358","HPAC","ivermectin",0.741651851888,FALSE
"2090366","KP2","ivermectin",0.291050586446,TRUE
"2090374","PK1","ivermectin",-0.530708283315,TRUE
"2090383","PSN1","ivermectin",NA,NA
"2090390","YAPC","ivermectin",0.599185248867,FALSE
"2090431","PANC0813","ivermectin",1.50252107824,FALSE
"2090463","PK45H","ivermectin",0.184602680451,TRUE
"2090487","TCCPAN2","ivermectin",0.570219768682,FALSE
"2090494","SNU410","ivermectin",-0.32332719873,TRUE
"2090503","BXPC3","ivermectin",0.816252265108,FALSE
"2090536","PATU8902","ivermectin",0.0985177425382,TRUE
"2090537","MIAPACA2","ivermectin",0.00979833212201,TRUE
"2090568","SUIT2","ivermectin",NA,NA
"2090820","PATU8988S","ivermectin",-0.28668822889,TRUE
"2090821","PATU8988T","ivermectin",-0.0892309843409,TRUE
"2090829","PANC0203","ivermectin",1.0776751419,FALSE
"2090836","PANC1005","ivermectin",0.726961680585,FALSE
"2090842","T3M4","ivermectin",0.5110084654,FALSE
"2090848","PANC0504","ivermectin",NA,NA
"2090854","CAPAN2","ivermectin",0.722067894731,FALSE
"2090856","SU8686","ivermectin",NA,NA
"2090859","HUPT3","ivermectin",0.346408515481,FALSE
"2090865","CFPAC1","ivermectin",-0.0900721601556,TRUE
"2090866","PANC0327","ivermectin",-0.195168543211,TRUE
"2090872","SW1990","ivermectin",0.202614167529,TRUE
"2090876","PANC1","ivermectin",0.151096757637,TRUE
"2090882","HS766T","ivermectin",0.432066470718,FALSE
"2090891","PK59","ivermectin",0.314533642059,FALSE
"2090897","HUPT4","ivermectin",-0.00985592132913,TRUE
"2090901","ASPC1","ivermectin",-0.0192236277077,TRUE
"2090908","PANC0403","ivermectin",0.101765083452,TRUE
"2090911","DANG","ivermectin",-0.474758118912,TRUE
"2090922","KP4","ivermectin",0.4568184419,FALSE
"2090923","SNU213","ivermectin",0.28548808163,TRUE
"2090926","HPAC","ivermectin",0.425349707856,FALSE
"2090934","KP2","ivermectin",0.377866108022,FALSE
"2090942","PK1","ivermectin",0.0935139782056,TRUE
"2090951","PSN1","ivermectin",0.674508466609,FALSE
"2090958","YAPC","ivermectin",0.410927190083,FALSE
"2090999","PANC0813","ivermectin",0.779168484766,FALSE
"2091031","PK45H","ivermectin",0.481155896024,FALSE
"2091055","TCCPAN2","ivermectin",-0.0943897152169,TRUE
"2091062","SNU410","ivermectin",0.0229972665996,TRUE
"2091071","BXPC3","ivermectin",0.505007599785,FALSE
"2091104","PATU8902","ivermectin",0.0671998360806,TRUE
"2091105","MIAPACA2","ivermectin",0.225203930126,TRUE
"2091136","SUIT2","ivermectin",0.098739092177,TRUE
"2133420","PATU8988S","pyrimethamine",0.455996512963,FALSE
"2133421","PATU8988T","pyrimethamine",-0.22924273571,TRUE
"2133429","PANC0203","pyrimethamine",1.12457010437,FALSE
"2133436","PANC1005","pyrimethamine",1.35025300878,FALSE
"2133442","T3M4","pyrimethamine",0.370778340254,FALSE
"2133448","PANC0504","pyrimethamine",NA,NA
"2133454","CAPAN2","pyrimethamine",0.554376179328,FALSE
"2133456","SU8686","pyrimethamine",-0.335631434749,TRUE
"2133459","HUPT3","pyrimethamine",0.152419260992,TRUE
"2133465","CFPAC1","pyrimethamine",-0.938699391527,TRUE
"2133466","PANC0327","pyrimethamine",-0.337640835073,TRUE
"2133472","SW1990","pyrimethamine",-0.652769840573,TRUE
"2133476","PANC1","pyrimethamine",1.29673968018,FALSE
"2133482","HS766T","pyrimethamine",0.368566758655,FALSE
"2133491","PK59","pyrimethamine",-0.0859314960279,TRUE
"2133497","HUPT4","pyrimethamine",0.708026307114,FALSE
"2133501","ASPC1","pyrimethamine",0.435536738317,FALSE
"2133508","PANC0403","pyrimethamine",-0.00880802478309,TRUE
"2133511","DANG","pyrimethamine",-1.38554723927,TRUE
"2133522","KP4","pyrimethamine",-0.138516870295,TRUE
"2133523","SNU213","pyrimethamine",1.24843379146,FALSE
"2133526","HPAC","pyrimethamine",1.18200114362,FALSE
"2133534","KP2","pyrimethamine",0.517898470147,FALSE
"2133542","PK1","pyrimethamine",-0.560541322231,TRUE
"2133551","PSN1","pyrimethamine",-0.901482978793,TRUE
"2133558","YAPC","pyrimethamine",0.905649676608,FALSE
"2133599","PANC0813","pyrimethamine",1.75278811531,FALSE
"2133631","PK45H","pyrimethamine",0.554146368814,FALSE
"2133655","TCCPAN2","pyrimethamine",-0.194468402792,TRUE
"2133662","SNU410","pyrimethamine",0.618063119965,FALSE
"2133671","BXPC3","pyrimethamine",1.13892338104,FALSE
"2133704","PATU8902","pyrimethamine",-0.0869430434782,TRUE
"2133705","MIAPACA2","pyrimethamine",0.233994698837,TRUE
"2133736","SUIT2","pyrimethamine",-0.389464541854,TRUE
"2172612","PATU8988S","nefazodone",0.38973180137,FALSE
"2172613","PATU8988T","nefazodone",0.216813210176,TRUE
"2172621","PANC0203","nefazodone",-0.204802472372,TRUE
"2172628","PANC1005","nefazodone",-0.134259637762,TRUE
"2172634","T3M4","nefazodone",0.469468784391,FALSE
"2172640","PANC0504","nefazodone",NA,NA
"2172646","CAPAN2","nefazodone",-0.057022557002,TRUE
"2172648","SU8686","nefazodone",0.334240070559,FALSE
"2172651","HUPT3","nefazodone",-0.52323802841,TRUE
"2172657","CFPAC1","nefazodone",-0.0507646582933,TRUE
"2172658","PANC0327","nefazodone",0.77538355146,FALSE
"2172664","SW1990","nefazodone",-0.196467310632,TRUE
"2172668","PANC1","nefazodone",-0.253807396868,TRUE
"2172674","HS766T","nefazodone",-0.0204044131915,TRUE
"2172683","PK59","nefazodone",0.114113218683,TRUE
"2172689","HUPT4","nefazodone",-0.395943285361,TRUE
"2172693","ASPC1","nefazodone",-0.0186403847107,TRUE
"2172700","PANC0403","nefazodone",-0.758536700715,TRUE
"2172703","DANG","nefazodone",0.0492680617598,TRUE
"2172714","KP4","nefazodone",0.0796543094151,TRUE
"2172715","SNU213","nefazodone",-0.0272731679776,TRUE
"2172718","HPAC","nefazodone",-0.3920107429,TRUE
"2172726","KP2","nefazodone",0.0662187823118,TRUE
"2172734","PK1","nefazodone",-0.221094766607,TRUE
"2172743","PSN1","nefazodone",0.00650860788884,TRUE
"2172750","YAPC","nefazodone",-0.425267719369,TRUE
"2172791","PANC0813","nefazodone",-0.164890707163,TRUE
"2172823","PK45H","nefazodone",-0.13459186072,TRUE
"2172847","TCCPAN2","nefazodone",-0.271274755057,TRUE
"2172854","SNU410","nefazodone",-0.16029703342,TRUE
"2172863","BXPC3","nefazodone",0.372738600214,FALSE
"2172896","PATU8902","nefazodone",0.0554487565362,TRUE
"2172897","MIAPACA2","nefazodone",0.287032390093,TRUE
"2172928","SUIT2","nefazodone",0.0429071437238,TRUE
"2198172","PATU8988S","lomitapide",NA,NA
"2198173","PATU8988T","lomitapide",-0.117070971206,TRUE
"2198181","PANC0203","lomitapide",0.0258182408366,TRUE
"2198188","PANC1005","lomitapide",0.450267791985,FALSE
"2198194","T3M4","lomitapide",-0.236072590701,TRUE
"2198200","PANC0504","lomitapide",1.26993133321,FALSE
"2198206","CAPAN2","lomitapide",0.335188973618,FALSE
"2198208","SU8686","lomitapide",0.804248469565,FALSE
"2198211","HUPT3","lomitapide",-0.305802614015,TRUE
"2198217","CFPAC1","lomitapide",0.732959502708,FALSE
"2198218","PANC0327","lomitapide",0.772128099929,FALSE
"2198224","SW1990","lomitapide",0.371284646551,FALSE
"2198228","PANC1","lomitapide",0.274903953713,TRUE
"2198234","HS766T","lomitapide",1.04370015667,FALSE
"2198243","PK59","lomitapide",NA,NA
"2198249","HUPT4","lomitapide",0.0350704546912,TRUE
"2198253","ASPC1","lomitapide",-0.108347436591,TRUE
"2198260","PANC0403","lomitapide",-0.241977976849,TRUE
"2198263","DANG","lomitapide",NA,NA
"2198274","KP4","lomitapide",0.470287269898,FALSE
"2198275","SNU213","lomitapide",0.453369038595,FALSE
"2198278","HPAC","lomitapide",0.342100192979,FALSE
"2198286","KP2","lomitapide",0.938326254326,FALSE
"2198294","PK1","lomitapide",NA,NA
"2198303","PSN1","lomitapide",0.297911241778,TRUE
"2198310","YAPC","lomitapide",0.418374509711,FALSE
"2198351","PANC0813","lomitapide",0.10389083868,TRUE
"2198383","PK45H","lomitapide",0.158684349772,TRUE
"2198407","TCCPAN2","lomitapide",0.436559448137,FALSE
"2198414","SNU410","lomitapide",0.00461936053094,TRUE
"2198423","BXPC3","lomitapide",0.908835145318,FALSE
"2198456","PATU8902","lomitapide",-0.231294376471,TRUE
"2198457","MIAPACA2","lomitapide",0.0204364440767,TRUE
"2198488","SUIT2","lomitapide",0.158812211312,TRUE
