"","ont","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","itemID","Count"
"GO:0034085","BP","GO:0034085","establishment of sister chromatid cohesion","2/14","61/22568",0.000640432027157765,0.00740008877831973,0.00446236509245411,"vorinostat/panobinostat",2
"GO:0071921","BP","GO:0071921","cohesin loading","2/14","61/22568",0.000640432027157765,0.00740008877831973,0.00446236509245411,"vorinostat/panobinostat",2
"GO:0071922","BP","GO:0071922","regulation of cohesin loading","2/14","61/22568",0.000640432027157765,0.00740008877831973,0.00446236509245411,"vorinostat/panobinostat",2
"GO:0043124","BP","GO:0043124","negative regulation of I-kappaB kinase/NF-kappaB signaling","3/14","288/22568",0.00067451270719093,0.00774203123991563,0.00466856155170792,"vorinostat/panobinostat/entinostat",3
"GO:1902893","BP","GO:1902893","regulation of pri-miRNA transcription by RNA polymerase II","3/14","289/22568",0.000681338071795584,0.00774203123991563,0.00466856155170792,"vorinostat/panobinostat/icosapent",3
"GO:1905634","BP","GO:1905634","regulation of protein localization to chromatin","2/14","63/22568",0.000682993264046159,0.00774203123991563,0.00466856155170792,"vorinostat/panobinostat",2
"GO:1900543","BP","GO:1900543","negative regulation of purine nucleotide metabolic process","3/14","291/22568",0.000695121430820424,0.00778101551624612,0.00469206965803786,"vorinostat/panobinostat/icosapent",3
"GO:1903579","BP","GO:1903579","negative regulation of ATP metabolic process","3/14","291/22568",0.000695121430820424,0.00778101551624612,0.00469206965803786,"vorinostat/panobinostat/icosapent",3
"GO:1903351","BP","GO:1903351","cellular response to dopamine","3/14","302/22568",0.000774130594010773,0.00861160182529997,0.00519292572379898,"vorinostat/panobinostat/entinostat",3
"GO:1903350","BP","GO:1903350","response to dopamine","3/14","304/22568",0.000789085514020397,0.00872377873833661,0.00526057009346931,"vorinostat/panobinostat/entinostat",3
"GO:0097581","BP","GO:0097581","lamellipodium organization","3/14","306/22568",0.000804224198142359,0.00883659839799364,0.00532860204904139,"vorinostat/panobinostat/ly-294002",3
"GO:0120034","BP","GO:0120034","positive regulation of plasma membrane bounded cell projection assembly","3/14","307/22568",0.000811862742549248,0.00886613519454697,0.00534641318264139,"vorinostat/panobinostat/ly-294002",3
"GO:0019789","MF","GO:0019789","SUMO transferase activity","2/14","69/22568",0.000818688899438722,0.0088864958720894,0.00535869097814436,"vorinostat/panobinostat",2
"GO:0036474","BP","GO:0036474","cell death in response to hydrogen peroxide","3/14","309/22568",0.000827278815822611,0.00892564071770058,0.0053822959101712,"l-693403/vorinostat/panobinostat",3
"GO:0051195","BP","GO:0051195","negative regulation of cofactor metabolic process","3/14","312/22568",0.000850752119889206,0.0091239344115064,0.00550186999688828,"vorinostat/panobinostat/icosapent",3
"GO:0045980","BP","GO:0045980","negative regulation of nucleotide metabolic process","3/14","313/22568",0.000858670133688676,0.00915403696093106,0.00552002228799863,"vorinostat/panobinostat/icosapent",3
"GO:0004407","MF","GO:0004407","histone deacetylase activity","3/14","318/22568",0.000898967202674084,0.00952692461532121,0.00574487916501781,"vorinostat/panobinostat/entinostat",3
"GO:0000980","MF","GO:0000980","RNA polymerase II distal enhancer sequence-specific DNA binding","3/14","322/22568",0.000932060092750657,0.00976210307670425,0.00588669532263573,"vorinostat/panobinostat/entinostat",3
"GO:0001158","MF","GO:0001158","enhancer sequence-specific DNA binding","3/14","322/22568",0.000932060092750657,0.00976210307670425,0.00588669532263573,"vorinostat/panobinostat/entinostat",3
"GO:0033558","MF","GO:0033558","protein deacetylase activity","3/14","323/22568",0.00094045304242165,0.00979274069172776,0.0059051702663685,"vorinostat/panobinostat/entinostat",3
"GO:0003714","MF","GO:0003714","transcription corepressor activity","3/14","325/22568",0.000957383403395485,0.00991140852879372,0.00597672876108164,"vorinostat/panobinostat/entinostat",3
"GO:0010832","BP","GO:0010832","negative regulation of myotube differentiation","2/14","75/22568",0.000966341570938146,0.00994665375603574,0.00599798216444367,"vorinostat/panobinostat",2
"GO:0090051","BP","GO:0090051","negative regulation of cell migration involved in sprouting angiogenesis","2/14","76/22568",0.000992107360843822,0.0101131227794946,0.00609836549517263,"vorinostat/panobinostat",2
"GO:0061734","BP","GO:0061734","parkin-mediated stimulation of mitophagy in response to mitochondrial depolarization","2/14","78/22568",0.0010446274227842,0.0101131227794946,0.00609836549517263,"vorinostat/panobinostat",2
"GO:0070843","BP","GO:0070843","misfolded protein transport","2/14","78/22568",0.0010446274227842,0.0101131227794946,0.00609836549517263,"vorinostat/panobinostat",2
"GO:0070844","BP","GO:0070844","polyubiquitinated protein transport","2/14","78/22568",0.0010446274227842,0.0101131227794946,0.00609836549517263,"vorinostat/panobinostat",2
"GO:0070845","BP","GO:0070845","polyubiquitinated misfolded protein transport","2/14","78/22568",0.0010446274227842,0.0101131227794946,0.00609836549517263,"vorinostat/panobinostat",2
"GO:0070846","BP","GO:0070846","Hsp90 deacetylation","2/14","78/22568",0.0010446274227842,0.0101131227794946,0.00609836549517263,"vorinostat/panobinostat",2
"GO:0090034","BP","GO:0090034","regulation of chaperone-mediated protein complex assembly","2/14","78/22568",0.0010446274227842,0.0101131227794946,0.00609836549517263,"vorinostat/panobinostat",2
"GO:0090035","BP","GO:0090035","positive regulation of chaperone-mediated protein complex assembly","2/14","78/22568",0.0010446274227842,0.0101131227794946,0.00609836549517263,"vorinostat/panobinostat",2
"GO:0098779","BP","GO:0098779","positive regulation of mitophagy in response to mitochondrial depolarization","2/14","78/22568",0.0010446274227842,0.0101131227794946,0.00609836549517263,"vorinostat/panobinostat",2
"GO:1901300","BP","GO:1901300","positive regulation of hydrogen peroxide-mediated programmed cell death","2/14","78/22568",0.0010446274227842,0.0101131227794946,0.00609836549517263,"vorinostat/panobinostat",2
"GO:1901526","BP","GO:1901526","positive regulation of mitophagy","2/14","78/22568",0.0010446274227842,0.0101131227794946,0.00609836549517263,"vorinostat/panobinostat",2
"GO:1901524","BP","GO:1901524","regulation of mitophagy","2/14","79/22568",0.00107138097573558,0.0103163619760346,0.00622092179459372,"vorinostat/panobinostat",2
"GO:0048525","BP","GO:0048525","negative regulation of viral process","3/14","348/22568",0.00116620380948983,0.0111099522489164,0.00669946869281391,"vorinostat/panobinostat/entinostat",3
"GO:0061614","BP","GO:0061614","pri-miRNA transcription by RNA polymerase II","3/14","348/22568",0.00116620380948983,0.0111099522489164,0.00669946869281391,"vorinostat/panobinostat/icosapent",3
"GO:0048747","BP","GO:0048747","muscle fiber development","3/14","352/22568",0.00120522997502162,0.0114209888109192,0.00688702842869498,"vorinostat/panobinostat/entinostat",3
"GO:0000423","BP","GO:0000423","mitophagy","2/14","85/22568",0.0012387889918831,0.0114364488889826,0.00689635108883374,"vorinostat/panobinostat",2
"GO:0000942","CC","GO:0000942","condensed nuclear chromosome outer kinetochore","2/14","85/22568",0.0012387889918831,0.0114364488889826,0.00689635108883374,"bi-2536/ly-294002",2
"GO:0030286","CC","GO:0030286","dynein complex","2/14","85/22568",0.0012387889918831,0.0114364488889826,0.00689635108883374,"vorinostat/panobinostat",2
"GO:0070193","BP","GO:0070193","synaptonemal complex organization","2/14","85/22568",0.0012387889918831,0.0114364488889826,0.00689635108883374,"bi-2536/ly-294002",2
"GO:0070194","BP","GO:0070194","synaptonemal complex disassembly","2/14","85/22568",0.0012387889918831,0.0114364488889826,0.00689635108883374,"bi-2536/ly-294002",2
"GO:0000778","CC","GO:0000778","condensed nuclear chromosome kinetochore","2/14","86/22568",0.00126783476764382,0.0115851636165821,0.00698602831150678,"bi-2536/ly-294002",2
"GO:0043162","BP","GO:0043162","ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway","2/14","86/22568",0.00126783476764382,0.0115851636165821,0.00698602831150678,"vorinostat/panobinostat",2
"GO:0032418","BP","GO:0032418","lysosome localization","3/14","361/22568",0.00129604983263986,0.0115957179101997,0.00699239270966817,"vorinostat/panobinostat/ly-294002",3
"GO:0007026","BP","GO:0007026","negative regulation of microtubule depolymerization","2/14","87/22568",0.00129720657253639,0.0115957179101997,0.00699239270966817,"vorinostat/panobinostat",2
"GO:0045143","BP","GO:0045143","homologous chromosome segregation","2/14","87/22568",0.00129720657253639,0.0115957179101997,0.00699239270966817,"bi-2536/ly-294002",2
"GO:1903671","BP","GO:1903671","negative regulation of sprouting angiogenesis","2/14","87/22568",0.00129720657253639,0.0115957179101997,0.00699239270966817,"vorinostat/panobinostat",2
"GO:0060632","BP","GO:0060632","regulation of microtubule-based movement","2/14","88/22568",0.00132690404953732,0.0115957179101997,0.00699239270966817,"vorinostat/panobinostat",2
"GO:0070840","MF","GO:0070840","dynein complex binding","2/14","88/22568",0.00132690404953732,0.0115957179101997,0.00699239270966817,"vorinostat/panobinostat",2
"GO:1905206","BP","GO:1905206","positive regulation of hydrogen peroxide-induced cell death","2/14","88/22568",0.00132690404953732,0.0115957179101997,0.00699239270966817,"vorinostat/panobinostat",2
"GO:0035326","MF","GO:0035326","enhancer binding","3/14","364/22568",0.00132725972729812,0.0115957179101997,0.00699239270966817,"vorinostat/panobinostat/entinostat",3
"GO:0043392","BP","GO:0043392","negative regulation of DNA binding","3/14","364/22568",0.00132725972729812,0.0115957179101997,0.00699239270966817,"vorinostat/panobinostat/entinostat",3
"GO:0070842","BP","GO:0070842","aggresome assembly","2/14","89/22568",0.00135692684188742,0.0117931254996727,0.00711143246211417,"vorinostat/panobinostat",2
"GO:0031397","BP","GO:0031397","negative regulation of protein ubiquitination","3/14","368/22568",0.00136960921492569,0.0117931254996727,0.00711143246211417,"vorinostat/panobinostat/ly-294002",3
"GO:0042531","BP","GO:0042531","positive regulation of tyrosine phosphorylation of STAT protein","3/14","368/22568",0.00136960921492569,0.0117931254996727,0.00711143246211417,"vorinostat/panobinostat/entinostat",3
"GO:1901673","BP","GO:1901673","regulation of mitotic spindle assembly","2/14","90/22568",0.00138727459309154,0.0118880803647222,0.00716869167721945,"bi-2536/ly-294002",2
"GO:0010997","MF","GO:0010997","anaphase-promoting complex binding","2/14","91/22568",0.00141794694691848,0.0120930618187191,0.0072922985841522,"bi-2536/ly-294002",2
"GO:0000940","CC","GO:0000940","condensed chromosome outer kinetochore","2/14","92/22568",0.00144894354740082,0.0122408391197871,0.00738141052449473,"bi-2536/ly-294002",2
"GO:0090435","BP","GO:0090435","protein localization to nuclear envelope","2/14","92/22568",0.00144894354740082,0.0122408391197871,0.00738141052449473,"bi-2536/ly-294002",2
"GO:0140030","MF","GO:0140030","modification-dependent protein binding","3/14","376/22568",0.00145685748286055,0.0122499143277148,0.00738688301168732,"vorinostat/panobinostat/bi-2536",3
"GO:0071218","BP","GO:0071218","cellular response to misfolded protein","2/14","94/22568",0.00151190806577985,0.0126533988122042,0.00763019023851511,"vorinostat/panobinostat",2
"GO:0042903","MF","GO:0042903","tubulin deacetylase activity","2/14","95/22568",0.00154387527305912,0.0127423069771838,0.0076838032023219,"vorinostat/panobinostat",2
"GO:1904668","BP","GO:1904668","positive regulation of ubiquitin protein ligase activity","2/14","95/22568",0.00154387527305912,0.0127423069771838,0.0076838032023219,"bi-2536/ly-294002",2
"GO:2001040","BP","GO:2001040","positive regulation of cellular response to drug","2/14","95/22568",0.00154387527305912,0.0127423069771838,0.0076838032023219,"vorinostat/panobinostat",2
"GO:0031672","CC","GO:0031672","A band","2/14","96/22568",0.00157616530575864,0.0129491379018978,0.00780852536797857,"vorinostat/panobinostat",2
"GO:0034451","CC","GO:0034451","centriolar satellite","2/14","97/22568",0.00160877780922746,0.0131567171521753,0.00793369878523131,"bi-2536/ly-294002",2
"GO:0090169","BP","GO:0090169","regulation of spindle assembly","2/14","98/22568",0.0016417124290775,0.0133650316385354,0.0080593155609259,"bi-2536/ly-294002",2
"GO:0001578","BP","GO:0001578","microtubule bundle formation","2/14","99/22568",0.00167496881118332,0.0135129240577897,0.00814849691927019,"bi-2536/ly-294002",2
"GO:0044539","BP","GO:0044539","long-chain fatty acid import","2/14","99/22568",0.00167496881118332,0.0135129240577897,0.00814849691927019,"icosapent/ly-294002",2
"GO:0030521","BP","GO:0030521","androgen receptor signaling pathway","3/14","397/22568",0.00170239718452074,0.0136726159528101,0.00824479353938297,"vorinostat/panobinostat/entinostat",3
"GO:0000795","CC","GO:0000795","synaptonemal complex","2/14","102/22568",0.00177666499371804,0.0141422533499956,0.0085279919698466,"bi-2536/ly-294002",2
"GO:0099086","CC","GO:0099086","synaptonemal structure","2/14","102/22568",0.00177666499371804,0.0141422533499956,0.0085279919698466,"bi-2536/ly-294002",2
"GO:0051788","BP","GO:0051788","response to misfolded protein","2/14","103/22568",0.00181120488884073,0.0142901672066685,0.0086171862552775,"vorinostat/panobinostat",2
"GO:0071374","BP","GO:0071374","cellular response to parathyroid hormone stimulus","2/14","103/22568",0.00181120488884073,0.0142901672066685,0.0086171862552775,"vorinostat/panobinostat",2
"GO:0060453","BP","GO:0060453","regulation of gastric acid secretion","2/14","104/22568",0.0018460647795267,0.0144978132730726,0.00874239996366187,"icosapent/ly-294002",2
"GO:1903321","BP","GO:1903321","negative regulation of protein modification by small protein conjugation or removal","3/14","409/22568",0.00185371258488756,0.0144978132730726,0.00874239996366187,"vorinostat/panobinostat/ly-294002",3
"GO:1903008","BP","GO:1903008","organelle disassembly","3/14","410/22568",0.00186669072910684,0.0145228817456158,0.00875751663052211,"vorinostat/panobinostat/bi-2536",3
"GO:0006515","BP","GO:0006515","protein quality control for misfolded or incompletely synthesized proteins","2/14","105/22568",0.00188124431322327,0.0145228817456158,0.00875751663052211,"vorinostat/panobinostat",2
"GO:1904666","BP","GO:1904666","regulation of ubiquitin protein ligase activity","2/14","105/22568",0.00188124431322327,0.0145228817456158,0.00875751663052211,"bi-2536/ly-294002",2
"GO:0008013","MF","GO:0008013","beta-catenin binding","3/14","412/22568",0.00189281854462042,0.0145495193708806,0.00877357952012898,"vorinostat/panobinostat/ly-294002",3
"GO:0072686","CC","GO:0072686","mitotic spindle","3/14","413/22568",0.00190596840605139,0.0145879889540087,0.00879677725869871,"vorinostat/panobinostat/entinostat",3
"GO:0042509","BP","GO:0042509","regulation of tyrosine phosphorylation of STAT protein","3/14","415/22568",0.00193244051018038,0.0147276636329066,0.00888100319572258,"vorinostat/panobinostat/entinostat",3
"GO:0033233","BP","GO:0033233","regulation of protein sumoylation","2/14","107/22568",0.00195256090074527,0.0148051699006472,0.00892774064360638,"vorinostat/panobinostat",2
"GO:0010882","BP","GO:0010882","regulation of cardiac muscle contraction by calcium ion signaling","3/14","417/22568",0.00195914308568029,0.0148051699006472,0.00892774064360638,"vorinostat/panobinostat/icosapent",3
"GO:0007260","BP","GO:0007260","tyrosine phosphorylation of STAT protein","3/14","423/22568",0.00204064115501366,0.0153232632021983,0.00924015871489347,"vorinostat/panobinostat/entinostat",3
"GO:0014877","BP","GO:0014877","response to muscle inactivity involved in regulation of muscle adaptation","2/14","110/22568",0.00206192430582345,0.0153232632021983,0.00924015871489347,"vorinostat/panobinostat",2
"GO:0014894","BP","GO:0014894","response to denervation involved in regulation of muscle adaptation","2/14","110/22568",0.00206192430582345,0.0153232632021983,0.00924015871489347,"vorinostat/panobinostat",2
"GO:0016321","BP","GO:0016321","female meiosis chromosome segregation","2/14","110/22568",0.00206192430582345,0.0153232632021983,0.00924015871489347,"bi-2536/ly-294002",2
"GO:0120032","BP","GO:0120032","regulation of plasma membrane bounded cell projection assembly","3/14","427/22568",0.00209613928212082,0.0155131630342082,0.00935467117640694,"vorinostat/panobinostat/ly-294002",3
"GO:0019213","MF","GO:0019213","deacetylase activity","3/14","432/22568",0.00216683418549499,0.0159703704782779,0.00963037415775553,"vorinostat/panobinostat/entinostat",3
"GO:0032703","BP","GO:0032703","negative regulation of interleukin-2 production","2/14","114/22568",0.00221218601013669,0.0162378079678476,0.009791642995687,"vorinostat/panobinostat",2
"GO:0071107","BP","GO:0071107","response to parathyroid hormone","2/14","116/22568",0.0022892150540494,0.0167346292318469,0.0100912337076463,"vorinostat/panobinostat",2
"GO:0003299","BP","GO:0003299","muscle hypertrophy in response to stress","2/14","118/22568",0.00236750582917026,0.017028927470056,0.0102686999819433,"vorinostat/panobinostat",2
"GO:0014887","BP","GO:0014887","cardiac muscle adaptation","2/14","118/22568",0.00236750582917026,0.017028927470056,0.0102686999819433,"vorinostat/panobinostat",2
"GO:0014898","BP","GO:0014898","cardiac muscle hypertrophy in response to stress","2/14","118/22568",0.00236750582917026,0.017028927470056,0.0102686999819433,"vorinostat/panobinostat",2
"GO:0031114","BP","GO:0031114","regulation of microtubule depolymerization","2/14","118/22568",0.00236750582917026,0.017028927470056,0.0102686999819433,"vorinostat/panobinostat",2
"GO:0051787","MF","GO:0051787","misfolded protein binding","2/14","119/22568",0.00240712349318515,0.0172446327051784,0.0103987734905599,"vorinostat/panobinostat",2
"GO:0031594","CC","GO:0031594","neuromuscular junction","3/14","449/22568",0.00241833363252728,0.0172559184695472,0.0104055789766114,"rivastigmine/vorinostat/panobinostat",3
"GO:0006110","BP","GO:0006110","regulation of glycolytic process","3/14","452/22568",0.00246452494676326,0.0175157308716389,0.0105622497718426,"vorinostat/panobinostat/icosapent",3
"GO:0030811","BP","GO:0030811","regulation of nucleotide catabolic process","3/14","454/22568",0.0024956239073776,0.0176666498739655,0.0106532562054064,"vorinostat/panobinostat/icosapent",3
"GO:0030326","BP","GO:0030326","embryonic limb morphogenesis","3/14","457/22568",0.00254273122010531,0.017858947510622,0.0107692145792695,"vorinostat/panobinostat/entinostat",3
"GO:0035113","BP","GO:0035113","embryonic appendage morphogenesis","3/14","457/22568",0.00254273122010531,0.017858947510622,0.0107692145792695,"vorinostat/panobinostat/entinostat",3
"GO:1901298","BP","GO:1901298","regulation of hydrogen peroxide-mediated programmed cell death","2/14","126/22568",0.00269323045843228,0.0188420927775477,0.0113620659965112,"vorinostat/panobinostat",2
"GO:0070841","BP","GO:0070841","inclusion body assembly","2/14","127/22568",0.00273535347031664,0.019062327102479,0.0114948706145602,"vorinostat/panobinostat",2
"GO:0043388","BP","GO:0043388","positive regulation of DNA binding","3/14","470/22568",0.00275327978394337,0.0191128840815604,0.0115253572351118,"vorinostat/panobinostat/icosapent",3
"GO:1901880","BP","GO:1901880","negative regulation of protein depolymerization","2/14","128/22568",0.00277778808838088,0.0192085655069118,0.0115830545770322,"vorinostat/panobinostat",2
"GO:0060236","BP","GO:0060236","regulation of mitotic spindle organization","2/14","130/22568",0.00286359075803603,0.0196466490147814,0.0118472255365516,"bi-2536/ly-294002",2
"GO:0060491","BP","GO:0060491","regulation of cell projection assembly","3/14","479/22568",0.00290522274080723,0.0196466490147814,0.0118472255365516,"vorinostat/panobinostat/ly-294002",3
"GO:0010421","BP","GO:0010421","hydrogen peroxide-mediated programmed cell death","2/14","131/22568",0.00290695811776498,0.0196466490147814,0.0118472255365516,"vorinostat/panobinostat",2
"GO:0017081","MF","GO:0017081","chloride channel regulator activity","2/14","131/22568",0.00290695811776498,0.0196466490147814,0.0118472255365516,"icosapent/ly-294002",2
"GO:0072425","BP","GO:0072425","signal transduction involved in G2 DNA damage checkpoint","2/14","131/22568",0.00290695811776498,0.0196466490147814,0.0118472255365516,"bi-2536/ly-294002",2
"GO:0097468","BP","GO:0097468","programmed cell death in response to reactive oxygen species","2/14","131/22568",0.00290695811776498,0.0196466490147814,0.0118472255365516,"vorinostat/panobinostat",2
"GO:0000780","CC","GO:0000780","condensed nuclear chromosome, centromeric region","2/14","134/22568",0.00303892015079391,0.0203846666294827,0.0122922612841102,"bi-2536/ly-294002",2
"GO:0051525","MF","GO:0051525","NFAT protein binding","2/14","134/22568",0.00303892015079391,0.0203846666294827,0.0122922612841102,"icosapent/ly-294002",2
"GO:0090224","BP","GO:0090224","regulation of spindle organization","2/14","136/22568",0.00312844135135754,0.0209068599264229,0.0126071517144259,"bi-2536/ly-294002",2
"GO:2001169","BP","GO:2001169","regulation of ATP biosynthetic process","3/14","497/22568",0.0032245436708596,0.0214689877862809,0.0129461232882096,"vorinostat/panobinostat/icosapent",3
"GO:0010763","BP","GO:0010763","positive regulation of fibroblast migration","2/14","139/22568",0.00326503603226658,0.0215781532612156,0.0130119517153059,"icosapent/ly-294002",2
"GO:0031593","MF","GO:0031593","polyubiquitin modification-dependent protein binding","2/14","139/22568",0.00326503603226658,0.0215781532612156,0.0130119517153059,"vorinostat/panobinostat",2
"GO:0000281","BP","GO:0000281","mitotic cytokinesis","2/14","140/22568",0.00331118298534558,0.0218026791424777,0.0131473442065192,"bi-2536/ly-294002",2
"GO:0014870","BP","GO:0014870","response to muscle inactivity","2/14","141/22568",0.0033576370625431,0.0219471824051631,0.0132344818523597,"vorinostat/panobinostat",2
"GO:0016925","BP","GO:0016925","protein sumoylation","2/14","141/22568",0.0033576370625431,0.0219471824051631,0.0132344818523597,"vorinostat/panobinostat",2
"GO:0045736","BP","GO:0045736","negative regulation of cyclin-dependent protein serine/threonine kinase activity","2/14","142/22568",0.00340439792088156,0.0220915821605031,0.0133215570817104,"bi-2536/ly-294002",2
"GO:1904030","BP","GO:1904030","negative regulation of cyclin-dependent protein kinase activity","2/14","142/22568",0.00340439792088156,0.0220915821605031,0.0133215570817104,"bi-2536/ly-294002",2
"GO:1904923","BP","GO:1904923","regulation of autophagy of mitochondrion in response to mitochondrial depolarization","2/14","148/22568",0.00369138630034617,0.0237815570644604,0.0143406374258053,"vorinostat/panobinostat",2
"GO:1904925","BP","GO:1904925","positive regulation of autophagy of mitochondrion in response to mitochondrial depolarization","2/14","148/22568",0.00369138630034617,0.0237815570644604,0.0143406374258053,"vorinostat/panobinostat",2
"GO:0007019","BP","GO:0007019","microtubule depolymerization","2/14","150/22568",0.00378948783571539,0.0242391882634509,0.0146165959377594,"vorinostat/panobinostat",2
"GO:0010727","BP","GO:0010727","negative regulation of hydrogen peroxide metabolic process","2/14","150/22568",0.00378948783571539,0.0242391882634509,0.0146165959377594,"vorinostat/panobinostat",2
"GO:0007063","BP","GO:0007063","regulation of sister chromatid cohesion","2/14","153/22568",0.00393891708212489,0.0251053398366038,0.015138898393932,"vorinostat/panobinostat",2
"GO:0098780","BP","GO:0098780","response to mitochondrial depolarisation","2/14","154/22568",0.0039893326548821,0.0253365063294108,0.0152782952740166,"vorinostat/panobinostat",2
"GO:0051546","BP","GO:0051546","keratinocyte migration","2/14","155/22568",0.00404005057329901,0.025567952568122,0.0154178608450987,"icosapent/ly-294002",2
"GO:0007094","BP","GO:0007094","mitotic spindle assembly checkpoint","2/14","157/22568",0.00414239208972766,0.0258502586505305,0.0155880956686616,"bi-2536/ly-294002",2
"GO:0031577","BP","GO:0031577","spindle checkpoint","2/14","157/22568",0.00414239208972766,0.0258502586505305,0.0155880956686616,"bi-2536/ly-294002",2
"GO:0071173","BP","GO:0071173","spindle assembly checkpoint","2/14","157/22568",0.00414239208972766,0.0258502586505305,0.0155880956686616,"bi-2536/ly-294002",2
"GO:0071174","BP","GO:0071174","mitotic spindle checkpoint","2/14","157/22568",0.00414239208972766,0.0258502586505305,0.0155880956686616,"bi-2536/ly-294002",2
"GO:0000777","CC","GO:0000777","condensed chromosome kinetochore","2/14","159/22568",0.00424593891917864,0.025953845065696,0.0156505598386107,"bi-2536/ly-294002",2
"GO:0006333","BP","GO:0006333","chromatin assembly or disassembly","2/14","159/22568",0.00424593891917864,0.025953845065696,0.0156505598386107,"vorinostat/panobinostat",2
"GO:0045841","BP","GO:0045841","negative regulation of mitotic metaphase/anaphase transition","2/14","159/22568",0.00424593891917864,0.025953845065696,0.0156505598386107,"bi-2536/ly-294002",2
"GO:1902100","BP","GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle","2/14","159/22568",0.00424593891917864,0.025953845065696,0.0156505598386107,"bi-2536/ly-294002",2
"GO:1905819","BP","GO:1905819","negative regulation of chromosome separation","2/14","159/22568",0.00424593891917864,0.025953845065696,0.0156505598386107,"bi-2536/ly-294002",2
"GO:2000816","BP","GO:2000816","negative regulation of mitotic sister chromatid separation","2/14","159/22568",0.00424593891917864,0.025953845065696,0.0156505598386107,"bi-2536/ly-294002",2
"GO:0031111","BP","GO:0031111","negative regulation of microtubule polymerization or depolymerization","2/14","163/22568",0.004456637688487,0.0271491091839463,0.0163713221209726,"vorinostat/panobinostat",2
"GO:0007091","BP","GO:0007091","metaphase/anaphase transition of mitotic cell cycle","2/14","169/22568",0.00478165811719357,0.0288348474339855,0.0173878476988857,"bi-2536/ly-294002",2
"GO:0010965","BP","GO:0010965","regulation of mitotic sister chromatid separation","2/14","169/22568",0.00478165811719357,0.0288348474339855,0.0173878476988857,"bi-2536/ly-294002",2
"GO:0030071","BP","GO:0030071","regulation of mitotic metaphase/anaphase transition","2/14","169/22568",0.00478165811719357,0.0288348474339855,0.0173878476988857,"bi-2536/ly-294002",2
"GO:0051443","BP","GO:0051443","positive regulation of ubiquitin-protein transferase activity","2/14","172/22568",0.00494818616617163,0.029639469644192,0.0178730470216233,"bi-2536/ly-294002",2
"GO:0061640","BP","GO:0061640","cytoskeleton-dependent cytokinesis","2/14","172/22568",0.00494818616617163,0.029639469644192,0.0178730470216233,"bi-2536/ly-294002",2
"GO:0044784","BP","GO:0044784","metaphase/anaphase transition of cell cycle","2/14","174/22568",0.00506068679935734,0.0301119271018239,0.0181579459910496,"bi-2536/ly-294002",2
"GO:1902099","BP","GO:1902099","regulation of metaphase/anaphase transition of cell cycle","2/14","174/22568",0.00506068679935734,0.0301119271018239,0.0181579459910496,"bi-2536/ly-294002",2
"GO:0032461","BP","GO:0032461","positive regulation of protein oligomerization","2/14","177/22568",0.00523165395512951,0.0309237367446764,0.018647479444026,"vorinostat/panobinostat",2
"GO:1901879","BP","GO:1901879","regulation of protein depolymerization","2/14","177/22568",0.00523165395512951,0.0309237367446764,0.018647479444026,"vorinostat/panobinostat",2
"GO:0010310","BP","GO:0010310","regulation of hydrogen peroxide metabolic process","2/14","179/22568",0.00534710563165143,0.0313989055288122,0.0189340133842084,"vorinostat/panobinostat",2
"GO:0014003","BP","GO:0014003","oligodendrocyte development","2/14","179/22568",0.00534710563165143,0.0313989055288122,0.0189340133842084,"vorinostat/panobinostat",2
"GO:0014854","BP","GO:0014854","response to inactivity","2/14","183/22568",0.00558153355582189,0.0325619758908046,0.0196353623462138,"vorinostat/panobinostat",2
"GO:0030955","MF","GO:0030955","potassium ion binding","2/14","183/22568",0.00558153355582189,0.0325619758908046,0.0196353623462138,"vorinostat/panobinostat",2
"GO:0051306","BP","GO:0051306","mitotic sister chromatid separation","2/14","186/22568",0.00576042801942858,0.0334965148792097,0.0201989034447496,"bi-2536/ly-294002",2
"GO:2000773","BP","GO:2000773","negative regulation of cellular senescence","2/14","187/22568",0.00582064316883163,0.0337371259397329,0.0203439955415475,"bi-2536/ly-294002",2
"GO:0016235","CC","GO:0016235","aggresome","2/14","188/22568",0.00588114959651834,0.0339778675076269,0.0204891663362575,"vorinostat/panobinostat",2
"GO:0055022","BP","GO:0055022","negative regulation of cardiac muscle tissue growth","2/14","189/22568",0.00594194697137206,0.0341090609798954,0.0205682779778263,"icosapent/ly-294002",2
"GO:0061117","BP","GO:0061117","negative regulation of heart growth","2/14","189/22568",0.00594194697137206,0.0341090609798954,0.0205682779778263,"icosapent/ly-294002",2
"GO:1901033","BP","GO:1901033","positive regulation of response to reactive oxygen species","2/14","192/22568",0.00612608147149913,0.0350537121899519,0.0211379168984635,"vorinostat/panobinostat",2
"GO:0006656","BP","GO:0006656","phosphatidylcholine biosynthetic process","2/14","194/22568",0.00625028648146701,0.0355373431374839,0.0214295536507441,"rivastigmine/icosapent",2
"GO:0055026","BP","GO:0055026","negative regulation of cardiac muscle tissue development","2/14","194/22568",0.00625028648146701,0.0355373431374839,0.0214295536507441,"icosapent/ly-294002",2
