"","ont","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","itemID","Count"
"GO:1900273","BP","GO:1900273","positive regulation of long-term synaptic potentiation","5/41","246/22568",8.03743116677646e-05,0.00186730086874644,0.0014756605569357,"felbamate/psb-36/theobromine/cgs-21680/pentoxifylline",5
"GO:0086005","BP","GO:0086005","ventricular cardiac muscle cell action potential","5/41","251/22568",8.8364644155241e-05,0.00203714491179429,0.00160988218096593,"flupirtine/ethotoin/nimodipine/diltiazem/amiodarone",5
"GO:0008066","MF","GO:0008066","glutamate receptor activity","6/41","409/22568",8.97854040458184e-05,0.00204417174618602,0.00161543523485539,"co-101244/aniracetam/felbamate/latrepirdine/phccc/enflurane",6
"GO:0044305","CC","GO:0044305","calyx of Held","5/41","252/22568",9.00335904226073e-05,0.00204417174618602,0.00161543523485539,"psb-36/theobromine/cgs-21680/pentoxifylline/enflurane",5
"GO:0006612","BP","GO:0006612","protein targeting to membrane","6/41","410/22568",9.09972540908368e-05,0.00205051707150555,0.00162044971669476,"psb-36/theobromine/nimodipine/imatinib/cgs-21680/pentoxifylline",6
"GO:0042753","BP","GO:0042753","positive regulation of circadian rhythm","4/41","131/22568",9.29656151220542e-05,0.00207923842179699,0.00164314716437252,"psb-36/theobromine/cgs-21680/pentoxifylline",4
"GO:0032892","BP","GO:0032892","positive regulation of organic acid transport","6/41","413/22568",9.471135514014e-05,0.00210259208411111,0.00166160272175684,"psb-36/theobromine/diltiazem/guvacine/cgs-21680/pentoxifylline",6
"GO:1903307","BP","GO:1903307","positive regulation of regulated secretory pathway","5/41","258/22568",0.000100563575297463,0.00221609584681247,0.00175130065340009,"psb-36/nimodipine/cgs-21680/amiodarone/pentoxifylline",5
"GO:0001977","BP","GO:0001977","renal system process involved in regulation of blood volume","4/41","134/22568",0.000101485415984263,0.00222006188137091,0.00175443486752878,"psb-36/theobromine/cgs-21680/pentoxifylline",4
"GO:0060281","BP","GO:0060281","regulation of oocyte development","4/41","135/22568",0.000104447355780213,0.00222006188137091,0.00175443486752878,"enoximone/vardenafil/anagrelide/pentoxifylline",4
"GO:0060307","BP","GO:0060307","regulation of ventricular cardiac muscle cell membrane repolarization","4/41","135/22568",0.000104447355780213,0.00222006188137091,0.00175443486752878,"flupirtine/ethotoin/diltiazem/amiodarone",4
"GO:1902950","BP","GO:1902950","regulation of dendritic spine maintenance","4/41","135/22568",0.000104447355780213,0.00222006188137091,0.00175443486752878,"co-101244/felbamate/latrepirdine/imatinib",4
"GO:1905879","BP","GO:1905879","regulation of oogenesis","4/41","135/22568",0.000104447355780213,0.00222006188137091,0.00175443486752878,"enoximone/vardenafil/anagrelide/pentoxifylline",4
"GO:0014047","BP","GO:0014047","glutamate secretion","5/41","264/22568",0.000112016928941631,0.00236418828195822,0.0018683327658908,"piperine/psb-36/theobromine/cgs-21680/pentoxifylline",5
"GO:0070988","BP","GO:0070988","demethylation","6/41","427/22568",0.000113676554938492,0.00238243800804658,0.00188275486648221,"suprofen/vardenafil/diltiazem/imatinib/amiodarone/lornoxicam",6
"GO:0046470","BP","GO:0046470","phosphatidylcholine metabolic process","6/41","431/22568",0.000119616200242771,0.00248951216755267,0.00196737171451926,"desoxypeganine/pralidoxime/huperzine-a/velnacrine/pentoxifylline/demecarium",6
"GO:0101020","MF","GO:0101020","estrogen 16-alpha-hydroxylase activity","4/41","141/22568",0.000123555658694121,0.00253627608976904,0.00200432755632135,"vardenafil/diltiazem/imatinib/amiodarone",4
"GO:1901374","BP","GO:1901374","acetate ester transport","4/41","141/22568",0.000123555658694121,0.00253627608976904,0.00200432755632135,"psb-36/theobromine/cgs-21680/pentoxifylline",4
"GO:0098912","BP","GO:0098912","membrane depolarization during atrial cardiac muscle cell action potential","4/41","144/22568",0.000134005277056191,0.00273206677100275,0.00215905387308578,"ethotoin/nimodipine/diltiazem/amiodarone",4
"GO:0042321","BP","GO:0042321","negative regulation of circadian sleep/wake cycle, sleep","4/41","145/22568",0.000137626558801408,0.0027869378157285,0.00220241648153035,"psb-36/theobromine/cgs-21680/pentoxifylline",4
"GO:0086015","BP","GO:0086015","SA node cell action potential","4/41","146/22568",0.000141318244811221,0.00280483960065715,0.00221656361676715,"ethotoin/nimodipine/diltiazem/amiodarone",4
"GO:0086018","BP","GO:0086018","SA node cell to atrial cardiac muscle cell signaling","4/41","146/22568",0.000141318244811221,0.00280483960065715,0.00221656361676715,"ethotoin/nimodipine/diltiazem/amiodarone",4
"GO:0086070","BP","GO:0086070","SA node cell to atrial cardiac muscle cell communication","4/41","146/22568",0.000141318244811221,0.00280483960065715,0.00221656361676715,"ethotoin/nimodipine/diltiazem/amiodarone",4
"GO:0061098","BP","GO:0061098","positive regulation of protein tyrosine kinase activity","6/41","446/22568",0.000144127655012567,0.00284178014521489,0.00224575639735648,"trandolapril/psb-36/theobromine/imatinib/cgs-21680/pentoxifylline",6
"GO:0001609","MF","GO:0001609","G protein-coupled adenosine receptor activity","4/41","147/22568",0.000145081159086266,0.00284188388092509,0.00224583837594839,"psb-36/theobromine/cgs-21680/pentoxifylline",4
"GO:0099622","BP","GO:0099622","cardiac muscle cell membrane repolarization","5/41","281/22568",0.000149963109998038,0.00291843792639039,0.00230633627816532,"flupirtine/ethotoin/nimodipine/diltiazem/amiodarone",5
"GO:0007176","BP","GO:0007176","regulation of epidermal growth factor-activated receptor activity","4/41","149/22568",0.000152823981932506,0.00295492563775304,0.00233517120100604,"psb-36/theobromine/cgs-21680/pentoxifylline",4
"GO:0003085","BP","GO:0003085","negative regulation of systemic arterial blood pressure","5/41","283/22568",0.000155003127900035,0.00297525312897786,0.00235123528447752,"psb-36/theobromine/cgs-21680/amiodarone/pentoxifylline",5
"GO:0002933","BP","GO:0002933","lipid hydroxylation","4/41","150/22568",0.000156805551903762,0.00297525312897786,0.00235123528447752,"vardenafil/diltiazem/imatinib/amiodarone",4
"GO:0045777","BP","GO:0045777","positive regulation of blood pressure","6/41","453/22568",0.000156853518311145,0.00297525312897786,0.00235123528447752,"trandolapril/psb-36/theobromine/cgs-21680/amiodarone/pentoxifylline",6
"GO:0055118","BP","GO:0055118","negative regulation of cardiac muscle contraction","3/41","58/22568",0.000160206159279567,0.00301973496453372,0.00238638767546525,"vardenafil/as-605240/pentoxifylline",3
"GO:0004114","MF","GO:0004114","3',5'-cyclic-nucleotide phosphodiesterase activity","5/41","287/22568",0.000165471822306531,0.00308024255560667,0.00243420464328013,"enoximone/theobromine/vardenafil/anagrelide/pentoxifylline",5
"GO:0086009","BP","GO:0086009","membrane repolarization","5/41","287/22568",0.000165471822306531,0.00308024255560667,0.00243420464328013,"flupirtine/ethotoin/nimodipine/diltiazem/amiodarone",5
"GO:0086091","BP","GO:0086091","regulation of heart rate by cardiac conduction","5/41","289/22568",0.000170904965301295,0.00314234466876062,0.00248328170441016,"flupirtine/ethotoin/nimodipine/diltiazem/amiodarone",5
"GO:1903792","BP","GO:1903792","negative regulation of anion transport","5/41","289/22568",0.000170904965301295,0.00314234466876062,0.00248328170441016,"psb-36/theobromine/cgs-21680/pentoxifylline/enflurane",5
"GO:0009190","BP","GO:0009190","cyclic nucleotide biosynthetic process","4/41","156/22568",0.000182289933103476,0.00329110198500673,0.00260083924846431,"psb-36/theobromine/cgs-21680/pentoxifylline",4
"GO:0016594","MF","GO:0016594","glycine binding","4/41","156/22568",0.000182289933103476,0.00329110198500673,0.00260083924846431,"co-101244/felbamate/latrepirdine/enflurane",4
"GO:0052652","BP","GO:0052652","cyclic purine nucleotide metabolic process","4/41","156/22568",0.000182289933103476,0.00329110198500673,0.00260083924846431,"psb-36/theobromine/cgs-21680/pentoxifylline",4
"GO:0004112","MF","GO:0004112","cyclic-nucleotide phosphodiesterase activity","5/41","294/22568",0.000185085793255681,0.00332156959513338,0.00262491670233395,"enoximone/theobromine/vardenafil/anagrelide/pentoxifylline",5
"GO:0035812","BP","GO:0035812","renal sodium excretion","5/41","295/22568",0.000188026757932242,0.00333441534628952,0.00263506823635967,"psb-36/theobromine/diltiazem/cgs-21680/pentoxifylline",5
"GO:0035813","BP","GO:0035813","regulation of renal sodium excretion","5/41","295/22568",0.000188026757932242,0.00333441534628952,0.00263506823635967,"psb-36/theobromine/diltiazem/cgs-21680/pentoxifylline",5
"GO:0086019","BP","GO:0086019","cell-cell signaling involved in cardiac conduction","5/41","296/22568",0.000191003329398851,0.00336727634240209,0.00266103709688801,"flupirtine/ethotoin/nimodipine/diltiazem/amiodarone",5
"GO:0019825","MF","GO:0019825","oxygen binding","6/41","471/22568",0.000193705486035191,0.00338061249143185,0.00267157617467351,"felbamate/abiraterone/vardenafil/diltiazem/imatinib/enflurane",6
"GO:0044062","BP","GO:0044062","regulation of excretion","5/41","297/22568",0.000194015798640734,0.00338061249143185,0.00267157617467351,"psb-36/theobromine/diltiazem/cgs-21680/pentoxifylline",5
"GO:0045988","BP","GO:0045988","negative regulation of striated muscle contraction","3/41","62/22568",0.000195376274575845,0.0033846398549353,0.00267475885485641,"vardenafil/as-605240/pentoxifylline",3
"GO:0060080","BP","GO:0060080","inhibitory postsynaptic potential","5/41","299/22568",0.00020014959993771,0.00344740431616848,0.00272435934579459,"psb-36/theobromine/cgs-21680/pentoxifylline/enflurane",5
"GO:0042754","BP","GO:0042754","negative regulation of circadian rhythm","4/41","163/22568",0.000215657324654775,0.0036723011476725,0.00290208720378734,"psb-36/theobromine/cgs-21680/pentoxifylline",4
"GO:0086045","BP","GO:0086045","membrane depolarization during AV node cell action potential","4/41","163/22568",0.000215657324654775,0.0036723011476725,0.00290208720378734,"ethotoin/nimodipine/diltiazem/amiodarone",4
"GO:0004970","MF","GO:0004970","ionotropic glutamate receptor activity","5/41","305/22568",0.000219443155598145,0.00371565614309401,0.00293634909364154,"co-101244/aniracetam/felbamate/latrepirdine/enflurane",5
"GO:0099583","MF","GO:0099583","neurotransmitter receptor activity involved in regulation of postsynaptic cytosolic calcium ion concentration","3/41","65/22568",0.000224797388047192,0.00378493130324402,0.00299109475521101,"aniracetam/phccc/enflurane",3
"GO:0005882","CC","GO:0005882","intermediate filament","4/41","166/22568",0.000231224757334121,0.00387139998732045,0.00305942783888134,"psb-36/theobromine/cgs-21680/pentoxifylline",4
"GO:0051968","BP","GO:0051968","positive regulation of synaptic transmission, glutamatergic","5/41","313/22568",0.000247339114832095,0.00411819626195438,0.00325446203726441,"psb-36/theobromine/imatinib/cgs-21680/pentoxifylline",5
"GO:0005891","CC","GO:0005891","voltage-gated calcium channel complex","5/41","315/22568",0.000254717069042997,0.00421760804376719,0.00333302358445329,"theobromine/nimodipine/diltiazem/amiodarone/pentoxifylline",5
"GO:0099625","BP","GO:0099625","ventricular cardiac muscle cell membrane repolarization","4/41","171/22568",0.000258946850246878,0.00426408631972469,0.00336975369031507,"flupirtine/ethotoin/diltiazem/amiodarone",4
"GO:0007205","BP","GO:0007205","protein kinase C-activating G protein-coupled receptor signaling pathway","5/41","318/22568",0.000266097038726553,0.00435788428996437,0.00344387884460595,"psb-36/theobromine/diltiazem/cgs-21680/pentoxifylline",5
"GO:0070330","MF","GO:0070330","aromatase activity","4/41","173/22568",0.000270677894761925,0.00440881331848636,0.00348412621976162,"vardenafil/diltiazem/imatinib/amiodarone",4
"GO:0051955","BP","GO:0051955","regulation of amino acid transport","5/41","321/22568",0.000277860188126434,0.00447713432158561,0.003538117845413,"psb-36/theobromine/guvacine/cgs-21680/pentoxifylline",5
"GO:0060134","BP","GO:0060134","prepulse inhibition","5/41","321/22568",0.000277860188126434,0.00447713432158561,0.003538117845413,"felbamate/psb-36/theobromine/cgs-21680/pentoxifylline",5
"GO:0042908","BP","GO:0042908","xenobiotic transport","4/41","178/22568",0.000301672967416536,0.00483483360078801,0.00382079469004901,"piperine/ethotoin/imatinib/amiodarone",4
"GO:0099566","BP","GO:0099566","regulation of postsynaptic cytosolic calcium ion concentration","3/41","72/22568",0.000304240263544387,0.0048500429246943,0.00383281407040801,"aniracetam/phccc/enflurane",3
"GO:0048521","BP","GO:0048521","negative regulation of behavior","4/41","180/22568",0.000314756699756824,0.00497714403175823,0.00393325749309169,"psb-36/theobromine/cgs-21680/pentoxifylline",4
"GO:0016725","MF","GO:0016725","oxidoreductase activity, acting on CH or CH2 groups","5/41","330/22568",0.000315534656668022,0.00497714403175823,0.00393325749309169,"suprofen/vardenafil/imatinib/amiodarone/lornoxicam",5
"GO:1905809","BP","GO:1905809","negative regulation of synapse organization","4/41","183/22568",0.000335139395798693,0.00525870559795122,0.00415576544804111,"co-101244/felbamate/latrepirdine/imatinib",4
"GO:0050995","BP","GO:0050995","negative regulation of lipid catabolic process","5/41","335/22568",0.000338074905605901,0.00527713797969211,0.00417033189480963,"psb-36/theobromine/as-605240/cgs-21680/pentoxifylline",5
"GO:0099509","BP","GO:0099509","regulation of presynaptic cytosolic calcium ion concentration","5/41","336/22568",0.000342725873387257,0.00530136656636644,0.00418947887337319,"psb-36/theobromine/nimodipine/cgs-21680/pentoxifylline",5
"GO:0043302","BP","GO:0043302","positive regulation of leukocyte degranulation","3/41","75/22568",0.000343164869494524,0.00530136656636644,0.00418947887337319,"psb-36/cgs-21680/pentoxifylline",3
"GO:0046636","BP","GO:0046636","negative regulation of alpha-beta T cell activation","4/41","187/22568",0.000363767474414617,0.00556230163683984,0.00439568645237857,"psb-36/theobromine/cgs-21680/pentoxifylline",4
"GO:0048520","BP","GO:0048520","positive regulation of behavior","4/41","187/22568",0.000363767474414617,0.00556230163683984,0.00439568645237857,"psb-36/theobromine/cgs-21680/pentoxifylline",4
"GO:0015931","BP","GO:0015931","nucleobase-containing compound transport","5/41","341/22568",0.000366713610532813,0.00556932642180865,0.00440123788668298,"psb-36/theobromine/imatinib/cgs-21680/pentoxifylline",5
"GO:0086048","BP","GO:0086048","membrane depolarization during bundle of His cell action potential","3/41","77/22568",0.000370816301038357,0.00556932642180865,0.00440123788668298,"ethotoin/diltiazem/amiodarone",3
"GO:0032891","BP","GO:0032891","negative regulation of organic acid transport","4/41","188/22568",0.000371189670512771,0.00556932642180865,0.00440123788668298,"psb-36/theobromine/cgs-21680/pentoxifylline",4
"GO:0008328","CC","GO:0008328","ionotropic glutamate receptor complex","5/41","342/22568",0.000371660088208785,0.00556932642180865,0.00440123788668298,"co-101244/aniracetam/felbamate/latrepirdine/enflurane",5
"GO:0051967","BP","GO:0051967","negative regulation of synaptic transmission, glutamatergic","4/41","189/22568",0.000378719756727576,0.00559124685178594,0.00441856081222217,"psb-36/theobromine/cgs-21680/pentoxifylline",4
"GO:0070254","BP","GO:0070254","mucus secretion","4/41","189/22568",0.000378719756727576,0.00559124685178594,0.00441856081222217,"psb-36/theobromine/cgs-21680/pentoxifylline",4
"GO:0070255","BP","GO:0070255","regulation of mucus secretion","4/41","189/22568",0.000378719756727576,0.00559124685178594,0.00441856081222217,"psb-36/theobromine/cgs-21680/pentoxifylline",4
"GO:0002686","BP","GO:0002686","negative regulation of leukocyte migration","5/41","347/22568",0.000397155755472731,0.00583468528995969,0.00461094143350694,"psb-36/theobromine/imatinib/cgs-21680/pentoxifylline",5
"GO:0035586","MF","GO:0035586","purinergic receptor activity","4/41","192/22568",0.000401966486363298,0.00587655394941855,0.00464402872563502,"psb-36/theobromine/cgs-21680/pentoxifylline",4
"GO:0043300","BP","GO:0043300","regulation of leukocyte degranulation","4/41","193/22568",0.000409937270309527,0.00596399028697889,0.00471312651096799,"psb-36/imatinib/cgs-21680/pentoxifylline",4
"GO:0022849","MF","GO:0022849","glutamate-gated calcium ion channel activity","3/41","82/22568",0.00044611644771024,0.00641296321876924,0.00506793363266101,"co-101244/felbamate/latrepirdine",3
"GO:0006968","BP","GO:0006968","cellular defense response","5/41","356/22568",0.000446361903191204,0.00641296321876924,0.00506793363266101,"psb-36/theobromine/vicriviroc/cgs-21680/pentoxifylline",5
"GO:0086012","BP","GO:0086012","membrane depolarization during cardiac muscle cell action potential","4/41","198/22568",0.000451496576296399,0.00641296321876924,0.00506793363266101,"ethotoin/nimodipine/diltiazem/amiodarone",4
"GO:0099604","MF","GO:0099604","ligand-gated calcium channel activity","4/41","198/22568",0.000451496576296399,0.00641296321876924,0.00506793363266101,"piperine/co-101244/felbamate/latrepirdine",4
"GO:1901385","BP","GO:1901385","regulation of voltage-gated calcium channel activity","4/41","198/22568",0.000451496576296399,0.00641296321876924,0.00506793363266101,"theobromine/nimodipine/diltiazem/pentoxifylline",4
"GO:0098976","BP","GO:0098976","excitatory chemical synaptic transmission","3/41","83/22568",0.0004622635540591,0.00653492392224114,0.00516431477970692,"co-101244/felbamate/latrepirdine",3
"GO:0015695","BP","GO:0015695","organic cation transport","4/41","200/22568",0.000468933355543554,0.00659809045335226,0.00521423301197428,"psb-36/theobromine/cgs-21680/pentoxifylline",4
"GO:0051954","BP","GO:0051954","positive regulation of amine transport","5/41","365/22568",0.00050004554135094,0.00700297424032134,0.00553419807200991,"psb-36/theobromine/guvacine/cgs-21680/pentoxifylline",5
"GO:0042748","BP","GO:0042748","circadian sleep/wake cycle, non-REM sleep","4/41","204/22568",0.000505241449719716,0.00701022511486106,0.00553992817675127,"psb-36/theobromine/cgs-21680/pentoxifylline",4
"GO:0045188","BP","GO:0045188","regulation of circadian sleep/wake cycle, non-REM sleep","4/41","204/22568",0.000505241449719716,0.00701022511486106,0.00553992817675127,"psb-36/theobromine/cgs-21680/pentoxifylline",4
"GO:0098801","BP","GO:0098801","regulation of renal system process","5/41","368/22568",0.000518979793232577,0.00716766101529048,0.00566434409300654,"psb-36/theobromine/diltiazem/cgs-21680/pentoxifylline",5
"GO:0097062","BP","GO:0097062","dendritic spine maintenance","4/41","208/22568",0.000543511842956116,0.00745912281384836,0.00589467584467233,"co-101244/felbamate/latrepirdine/imatinib",4
"GO:0086002","BP","GO:0086002","cardiac muscle cell action potential involved in contraction","5/41","372/22568",0.000545061026437368,0.00745912281384836,0.00589467584467233,"flupirtine/ethotoin/nimodipine/diltiazem/amiodarone",5
"GO:0047555","MF","GO:0047555","3',5'-cyclic-GMP phosphodiesterase activity","4/41","210/22568",0.000563401557617409,0.00763102860375209,0.00603052679291298,"enoximone/vardenafil/anagrelide/pentoxifylline",4
"GO:0009187","BP","GO:0009187","cyclic nucleotide metabolic process","5/41","375/22568",0.00056526137805571,0.00763102860375209,0.00603052679291298,"psb-36/theobromine/vardenafil/cgs-21680/pentoxifylline",5
"GO:0048786","CC","GO:0048786","presynaptic active zone","5/41","375/22568",0.00056526137805571,0.00763102860375209,0.00603052679291298,"psb-36/theobromine/nimodipine/cgs-21680/pentoxifylline",5
"GO:0030506","MF","GO:0030506","ankyrin binding","4/41","212/22568",0.0005838042647386,0.00784601516332549,0.00620042292028251,"flupirtine/ethotoin/nimodipine/amiodarone",4
"GO:0045921","BP","GO:0045921","positive regulation of exocytosis","5/41","381/22568",0.000607349346785742,0.00812600889427174,0.00642169187155977,"psb-36/nimodipine/cgs-21680/amiodarone/pentoxifylline",5
"GO:0071435","BP","GO:0071435","potassium ion export","3/41","93/22568",0.000644702801066436,0.00854944378228367,0.00675631719794821,"flupirtine/diltiazem/amiodarone",3
"GO:0097623","BP","GO:0097623","potassium ion export across plasma membrane","3/41","93/22568",0.000644702801066436,0.00854944378228367,0.00675631719794821,"flupirtine/diltiazem/amiodarone",3
"GO:0003071","BP","GO:0003071","renal system process involved in regulation of systemic arterial blood pressure","4/41","218/22568",0.000648165437388901,0.00855749698614333,0.00676268135462568,"psb-36/theobromine/cgs-21680/pentoxifylline",4
"GO:0005249","MF","GO:0005249","voltage-gated potassium channel activity","4/41","219/22568",0.000659361998902616,0.00858356630502895,0.00678328299749403,"flupirtine/diltiazem/amiodarone/enflurane",4
"GO:0002545","BP","GO:0002545","chronic inflammatory response to non-antigenic stimulus","2/41","21/22568",0.000661596201688918,0.00858356630502895,0.00678328299749403,"psb-36/cgs-21680",2
"GO:0002880","BP","GO:0002880","regulation of chronic inflammatory response to non-antigenic stimulus","2/41","21/22568",0.000661596201688918,0.00858356630502895,0.00678328299749403,"psb-36/cgs-21680",2
"GO:0002882","BP","GO:0002882","positive regulation of chronic inflammatory response to non-antigenic stimulus","2/41","21/22568",0.000661596201688918,0.00858356630502895,0.00678328299749403,"psb-36/cgs-21680",2
"GO:0086011","BP","GO:0086011","membrane repolarization during action potential","4/41","220/22568",0.000670695274239359,0.00866411093489379,0.006846934514694,"flupirtine/nimodipine/diltiazem/amiodarone",4
"GO:0035307","BP","GO:0035307","positive regulation of protein dephosphorylation","5/41","390/22568",0.000674850215812603,0.00868036951412176,0.00685978308370615,"psb-36/theobromine/imatinib/cgs-21680/pentoxifylline",5
"GO:0046058","BP","GO:0046058","cAMP metabolic process","4/41","222/22568",0.000693775744207506,0.00888566626234998,0.00702202170250512,"psb-36/theobromine/cgs-21680/pentoxifylline",4
"GO:0035235","BP","GO:0035235","ionotropic glutamate receptor signaling pathway","5/41","394/22568",0.000706595457002636,0.00901134716866765,0.00712134279173989,"co-101244/aniracetam/felbamate/latrepirdine/enflurane",5
"GO:0086016","BP","GO:0086016","AV node cell action potential","4/41","224/22568",0.000717414409225082,0.00903399573297299,0.00713924113558795,"ethotoin/nimodipine/diltiazem/amiodarone",4
"GO:0086027","BP","GO:0086027","AV node cell to bundle of His cell signaling","4/41","224/22568",0.000717414409225082,0.00903399573297299,0.00713924113558795,"ethotoin/nimodipine/diltiazem/amiodarone",4
"GO:0086067","BP","GO:0086067","AV node cell to bundle of His cell communication","4/41","224/22568",0.000717414409225082,0.00903399573297299,0.00713924113558795,"ethotoin/nimodipine/diltiazem/amiodarone",4
"GO:0043313","BP","GO:0043313","regulation of neutrophil degranulation","2/41","22/22568",0.000726919094827817,0.00910131492942222,0.00719244106956079,"imatinib/pentoxifylline",2
"GO:0032591","CC","GO:0032591","dendritic spine membrane","3/41","97/22568",0.00072883402838216,0.00910131492942222,0.00719244106956079,"piperine/aniracetam/enflurane",3
"GO:0019336","BP","GO:0019336","phenol-containing compound catabolic process","4/41","229/22568",0.000779002884377066,0.00968743420945256,0.00765563000588949,"piperine/desoxypeganine/as-605240/amiodarone",4
"GO:0006835","BP","GO:0006835","dicarboxylic acid transport","5/41","409/22568",0.00083571276925588,0.0103497155762805,0.00817900709363084,"piperine/psb-36/theobromine/cgs-21680/pentoxifylline",5
"GO:0090075","BP","GO:0090075","relaxation of muscle","5/41","419/22568",0.000931097881581749,0.0114835405395082,0.0090750280855921,"psb-36/theobromine/vardenafil/cgs-21680/pentoxifylline",5
"GO:0016595","MF","GO:0016595","glutamate binding","3/41","106/22568",0.000942920944011995,0.0115816970049342,0.00915259760149693,"co-101244/felbamate/latrepirdine",3
"GO:0004115","MF","GO:0004115","3',5'-cyclic-AMP phosphodiesterase activity","4/41","242/22568",0.000956533042885921,0.0117009368552208,0.00924682855636228,"enoximone/theobromine/anagrelide/pentoxifylline",4
"GO:0035306","BP","GO:0035306","positive regulation of dephosphorylation","5/41","423/22568",0.000971443772179656,0.0118350283952131,0.00935279626617127,"psb-36/theobromine/imatinib/cgs-21680/pentoxifylline",5
"GO:0050976","BP","GO:0050976","detection of mechanical stimulus involved in sensory perception of touch","2/41","26/22568",0.00101802765184892,0.0123523436137296,0.0097616118331987,"nimodipine/enflurane",2
"GO:0050996","BP","GO:0050996","positive regulation of lipid catabolic process","4/41","247/22568",0.0010318345612869,0.0124693878232937,0.00985410765235789,"psb-36/theobromine/cgs-21680/pentoxifylline",4
"GO:0060024","BP","GO:0060024","rhythmic synaptic transmission","2/41","27/22568",0.00109820647400465,0.0131907693302946,0.0104241894502091,"diltiazem/amiodarone",2
"GO:0032228","BP","GO:0032228","regulation of synaptic transmission, GABAergic","5/41","435/22568",0.00110033110863318,0.0131907693302946,0.0104241894502091,"psb-36/theobromine/guvacine/cgs-21680/pentoxifylline",5
"GO:0009994","BP","GO:0009994","oocyte differentiation","4/41","252/22568",0.00111121917835904,0.0132155709426271,0.0104437892702917,"enoximone/vardenafil/anagrelide/pentoxifylline",4
"GO:0048599","BP","GO:0048599","oocyte development","4/41","252/22568",0.00111121917835904,0.0132155709426271,0.0104437892702917,"enoximone/vardenafil/anagrelide/pentoxifylline",4
"GO:0009822","BP","GO:0009822","alkaloid catabolic process","3/41","113/22568",0.00113434415386151,0.0133843678311927,0.0105771833658865,"vardenafil/diltiazem/imatinib",3
"GO:0010193","BP","GO:0010193","response to ozone","3/41","113/22568",0.00113434415386151,0.0133843678311927,0.0105771833658865,"felbamate/diltiazem/enflurane",3
"GO:0086008","MF","GO:0086008","voltage-gated potassium channel activity involved in cardiac muscle cell action potential repolarization","3/41","116/22568",0.00122334449223027,0.0143371382666461,0.0113301234918967,"flupirtine/diltiazem/amiodarone",3
"GO:0042058","BP","GO:0042058","regulation of epidermal growth factor receptor signaling pathway","5/41","446/22568",0.00122928587063045,0.0143371382666461,0.0113301234918967,"psb-36/theobromine/vardenafil/cgs-21680/pentoxifylline",5
"GO:0045669","BP","GO:0045669","positive regulation of osteoblast differentiation","4/41","259/22568",0.00122944428913182,0.0143371382666461,0.0113301234918967,"tofogliflozin/imatinib/pentoxifylline/etoricoxib",4
"GO:0055078","BP","GO:0055078","sodium ion homeostasis","5/41","447/22568",0.00124154143957849,0.0144220918388246,0.0113972592372567,"psb-36/theobromine/diltiazem/cgs-21680/pentoxifylline",5
"GO:0043015","MF","GO:0043015","gamma-tubulin binding","3/41","117/22568",0.0012539611232852,0.0145101215694431,0.0114668259597306,"theobromine/imatinib/pentoxifylline",3
"GO:0050975","BP","GO:0050975","sensory perception of touch","2/41","29/22568",0.00126737292355654,0.0146089101996113,0.0115448950526405,"nimodipine/enflurane",2
"GO:0086046","BP","GO:0086046","membrane depolarization during SA node cell action potential","3/41","120/22568",0.00134870088569945,0.0154868067219971,0.0122386650244959,"ethotoin/nimodipine/amiodarone",3
"GO:0032230","BP","GO:0032230","positive regulation of synaptic transmission, GABAergic","4/41","266/22568",0.0013562330883726,0.0155138571215752,0.0122600419800657,"psb-36/theobromine/cgs-21680/pentoxifylline",4
"GO:0010573","BP","GO:0010573","vascular endothelial growth factor production","4/41","268/22568",0.00139407711492157,0.0158259436114392,0.0125066726817127,"tofogliflozin/psb-36/cgs-21680/pentoxifylline",4
"GO:0010574","BP","GO:0010574","regulation of vascular endothelial growth factor production","4/41","268/22568",0.00139407711492157,0.0158259436114392,0.0125066726817127,"tofogliflozin/psb-36/cgs-21680/pentoxifylline",4
"GO:0070050","BP","GO:0070050","neuron cellular homeostasis","5/41","460/22568",0.00140925487281988,0.0159378749201553,0.0125951279596612,"psb-36/theobromine/nimodipine/cgs-21680/pentoxifylline",5
"GO:0001973","BP","GO:0001973","adenosine receptor signaling pathway","4/41","270/22568",0.00143265450174709,0.0160811443510713,0.0127083486257873,"psb-36/theobromine/cgs-21680/pentoxifylline",4
"GO:0014061","BP","GO:0014061","regulation of norepinephrine secretion","4/41","270/22568",0.00143265450174709,0.0160811443510713,0.0127083486257873,"psb-36/theobromine/cgs-21680/pentoxifylline",4
"GO:0002678","BP","GO:0002678","positive regulation of chronic inflammatory response","3/41","123/22568",0.00144783492969847,0.0161349468739636,0.0127508668199491,"psb-36/cgs-21680/pentoxifylline",3
"GO:0005896","CC","GO:0005896","interleukin-6 receptor complex","2/41","31/22568",0.00144821511815022,0.0161349468739636,0.0127508668199491,"tofogliflozin/pentoxifylline",2
"GO:0043303","BP","GO:0043303","mast cell degranulation","4/41","274/22568",0.00151203977110024,0.0167083054150586,0.0132039714043453,"psb-36/imatinib/as-605240/cgs-21680",4
"GO:0098703","BP","GO:0098703","calcium ion import across plasma membrane","3/41","125/22568",0.00151640276039237,0.0167083054150586,0.0132039714043453,"piperine/diltiazem/imatinib",3
