"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","itemID","Count","logqvalue"
"165","hsa04915","Estrogen signaling pathway","2/11","1374/20548",0.164741685592722,0.207674367292643,0.10614934765464,"erlotinib/trifluoperazine",2,2.24290823635679
"166","hsa04210","Apoptosis","2/11","1454/20548",0.180256773548465,0.225863909024583,0.11544663366135,"midostaurin/etoposide",2,2.15894690201861
"167","hsa04961","Endocrine and other factor-regulated calcium reabsorption","1/11","378/20548",0.184774116739405,0.229980512227876,0.117550767889754,"midostaurin",1,2.14088497156521
"168","hsa04936","Alcoholic liver disease","2/11","1482/20548",0.185753490645592,0.229980512227876,0.117550767889754,"midostaurin/etoposide",2,2.14088497156521
"169","hsa04215","Apoptosis - multiple species","1/11","392/20548",0.190978425404787,0.233796370836539,0.119501181449851,"etoposide",1,2.12442902104982
"170","hsa04022","cGMP-PKG signaling pathway","2/11","1509/20548",0.191083572318325,0.233796370836539,0.119501181449851,"midostaurin/trifluoperazine",2,2.12442902104982
"171","hsa04260","Cardiac muscle contraction","1/11","401/20548",0.194944209639642,0.237125120497343,0.121202617258257,"trifluoperazine",1,2.11029161104001
"172","hsa05132","Salmonella infection","2/11","1549/20548",0.199029921450884,0.240687346870837,0.123023390860094,"midostaurin/etoposide",2,2.09538077209541
"173","hsa05161","Hepatitis B","2/11","1566/20548",0.20242403891485,0.24072911411404,0.123044739501609,"midostaurin/etoposide",2,2.0952072539601
"174","hsa05410","Hypertrophic cardiomyopathy","1/11","419/20548",0.202822807035121,0.24072911411404,0.123044739501609,"trifluoperazine",1,2.0952072539601
"175","hsa00310","Lysine degradation","1/11","420/20548",0.203258444628773,0.24072911411404,0.123044739501609,"etoposide",1,2.0952072539601
"176","hsa00270","Cysteine and methionine metabolism","1/11","421/20548",0.203693865788803,0.24072911411404,0.123044739501609,"azacitidine",1,2.0952072539601
"177","hsa04350","TGF-beta signaling pathway","1/11","433/20548",0.208902073076321,0.245489441807202,0.125477902948013,"midostaurin",1,2.0756256080402
"178","hsa00591","Linoleic acid metabolism","1/11","444/20548",0.213649038899303,0.249657303882331,0.127608237308277,"etoposide",1,2.05879035444758
"179","hsa04960","Aldosterone-regulated sodium reabsorption","1/11","453/20548",0.217513643312122,0.252753283848723,0.129190696704053,"midostaurin",1,2.04646569716083
"180","hsa00480","Glutathione metabolism","1/11","472/20548",0.225615609923102,0.260711371466695,0.133258342703118,"clofarabine",1,2.0154656084918
"181","hsa04973","Carbohydrate digestion and absorption","1/11","506/20548",0.239923772623598,0.274595448163641,0.140354960852873,"midostaurin",1,1.96358063050128
"182","hsa04640","Hematopoietic cell lineage","1/11","509/20548",0.241174645878575,0.274595448163641,0.140354960852873,"midostaurin",1,1.96358063050128
"183","hsa04918","Thyroid hormone synthesis","1/11","510/20548",0.241591187567049,0.274595448163641,0.140354960852873,"midostaurin",1,1.96358063050128
"184","hsa05414","Dilated cardiomyopathy","1/11","520/20548",0.245745186672374,0.277798906673118,0.141992356143649,"trifluoperazine",1,1.95198205280407
"185","hsa05323","Rheumatoid arthritis","1/11","528/20548",0.249053481516639,0.280016887326815,0.143126040587087,"midostaurin",1,1.9440296342226
"186","hsa00330","Arginine and proline metabolism","1/11","584/20548",0.271844676761637,0.303998348206562,0.155383771097484,"pentamidine",1,1.86185727959423
"187","hsa04727","GABAergic synapse","1/11","612/20548",0.283002816923637,0.314495948803818,0.160749447516121,"midostaurin",1,1.82790835278402
"188","hsa04730","Long-term depression","1/11","616/20548",0.284584084236233,0.314495948803818,0.160749447516121,"midostaurin",1,1.82790835278402
"189","hsa00380","Tryptophan metabolism","1/11","619/20548",0.285767953480392,0.314495948803818,0.160749447516121,"pentamidine",1,1.82790835278402
"190","hsa05140","Leishmaniasis","1/11","630/20548",0.290093586246252,0.317576136522212,0.162323834963277,"midostaurin",1,1.81816195779938
"191","hsa04666","Fc gamma R-mediated phagocytosis","1/11","643/20548",0.295174985201342,0.321447104303032,0.164302416673108,"midostaurin",1,1.80604654514199
"192","hsa04923","Regulation of lipolysis in adipocytes","1/11","655/20548",0.299836135847916,0.324822480501909,0.166027684871927,"midostaurin",1,1.79560072819431
"193","hsa04670","Leukocyte transendothelial migration","1/11","707/20548",0.319712385662466,0.344560498537788,0.1761164491514,"midostaurin",1,1.73660985982747
"194","hsa04060","Cytokine-cytokine receptor interaction","1/11","720/20548",0.324600618148699,0.348025405025409,0.177887479289303,"etoposide",1,1.72660406739818
"195","hsa04929","GnRH secretion","1/11","729/20548",0.327966050147552,0.349830453490722,0.1788101002154,"midostaurin",1,1.72143092893772
"196","hsa04064","NF-kappa B signaling pathway","1/11","747/20548",0.334651220554868,0.355140070792921,0.181524024038892,"midostaurin",1,1.70636727018591
"197","hsa04742","Taste transduction","1/11","756/20548",0.337971083211571,0.356585260216388,0.182262708916271,"trifluoperazine",1,1.70230617710202
"198","hsa04662","B cell receptor signaling pathway","1/11","760/20548",0.3394417380906,0.356585260216388,0.182262708916271,"midostaurin",1,1.70230617710202
"199","hsa05146","Amoebiasis","1/11","773/20548",0.34420087891928,0.359767752840253,0.183889387838388,"midostaurin",1,1.69342085519033
"200","hsa00590","Arachidonic acid metabolism","1/11","790/20548",0.350377335000846,0.364392428400879,0.186253214921502,"etoposide",1,1.68064816054794
"201","hsa04724","Glutamatergic synapse","1/11","824/20548",0.36257187097454,0.373707382884897,0.191014401170924,"midostaurin",1,1.6554064549772
"202","hsa05032","Morphine addiction","1/11","825/20548",0.362927362224756,0.373707382884897,0.191014401170924,"midostaurin",1,1.6554064549772
"203","hsa04972","Pancreatic secretion","1/11","857/20548",0.374208361873549,0.383425316599499,0.195981563646505,"midostaurin",1,1.62973468720386
"204","hsa04917","Prolactin signaling pathway","1/11","1009/20548",0.425353873576199,0.433694145607105,0.221675651347761,"etoposide",1,1.50653999541989
"205","hsa05142","Chagas disease","1/11","1129/20548",0.463014271309924,0.46979008991446,0.240125501423889,"etoposide",1,1.42659356971699
"206","hsa04726","Serotonergic synapse","1/11","1377/20548",0.533830574862379,0.537751927213666,0.274863080205366,"midostaurin",1,1.29148219546634
"207","hsa05020","Prion disease","1/11","1382/20548",0.535166581409754,0.537751927213666,0.274863080205366,"etoposide",1,1.29148219546634
"208","hsa04062","Chemokine signaling pathway","1/11","1400/20548",0.53994743490243,0.53994743490243,0.275985277961262,"midostaurin",1,1.28740775540772
