"","pert","PCID","cell","type","trend","WTCS","WTCS_Pval","WTCS_FDR","NCS","NCSct","N_upset","N_downset","t_gn_sym","jlf_tau","fda_approved","clinical_trial_LIHC"
"126","BRD-K38797319",NA,"HEPG2","trt_cp","down",-0.4167937149375,2.53712680355227e-05,0.000138782513441572,-1.20010238702461,0,49,57,NA,-89.925549515481,FALSE,FALSE
"127","BIBR-1532",NA,"HEPG2","trt_cp","down",-0.415838278228255,2.54147865055665e-05,0.000138782513441572,-1.19735133336348,0,49,57,NA,-81.8000078783581,FALSE,FALSE
"128","rotenone","6758","HEPG2","trt_cp","down",-0.415017912004996,2.54583049756103e-05,0.000138782513441572,-1.19498919730556,-0.0119498919730556,49,57,"CYBA; MT-ND1",-89.7335145355708,FALSE,FALSE
"129","HG-9-91-01",NA,"HEPG2","trt_cp","down",-0.414874321665731,2.54583049756103e-05,0.000138782513441572,-1.19457574791146,-1.02803832464356,49,57,NA,-87.2636492554952,FALSE,FALSE
"130","BRD-K02781692",NA,"HEPG2","trt_cp","down",-0.414608145422244,2.54583049756103e-05,0.000138782513441572,-1.19380932861642,1.00386613905729,49,57,NA,-88.1795083904514,FALSE,FALSE
"131","BRD-K42197878","44484270","HEPG2","trt_cp","down",-0.414111966771598,2.55018234456541e-05,0.000138782513441572,-1.19238064780457,-1.11280276941264,49,57,NA,-87.0814622232727,FALSE,FALSE
"132","pentamidine","359323","HEPG2","trt_cp","down",-0.41359815983602,2.55018234456541e-05,0.000138782513441572,-1.19090120867735,-0.943359810799491,49,57,"AOC1; S100B; TRDMT1",-90.5302135035059,TRUE,TRUE
"133","CAM-9-027-3","49849912","HEPG2","trt_cp","down",-0.413479922266702,2.55453419156978e-05,0.000138782513441572,-1.19056075923177,-1.17694474674971,49,57,NA,-86.2818088710313,FALSE,FALSE
"134","BRD-K26641843",NA,"HEPG2","trt_cp","down",-0.413099702031625,2.55453419156978e-05,0.000138782513441572,-1.18946596534367,-0.675314405684099,49,57,NA,-91.8813519262586,FALSE,FALSE
"135","BRD-K59023263",NA,"HEPG2","trt_cp","down",-0.412807158795398,2.55453419156978e-05,0.000138782513441572,-1.1886236257797,-1.27058329815341,49,57,NA,-83.6051366895139,FALSE,FALSE
"136","BRD-K51608872","1517919","HEPG2","trt_cp","down",-0.412699226784301,2.55453419156978e-05,0.000138782513441572,-1.18831284982625,-0.796473997193563,49,57,NA,-90.2288663042622,FALSE,FALSE
"137","BRD-K76674262",NA,"HEPG2","trt_cp","down",-0.41235764630311,2.55888603857416e-05,0.000138782513441572,-1.1873293139999,-0.933887825217397,49,57,NA,-92.684944457575,FALSE,FALSE
"138","BRD-K88135829",NA,"HEPG2","trt_cp","down",-0.411785290549021,2.55888603857416e-05,0.000138782513441572,-1.18568129129204,-1.18568129129204,49,57,NA,-89.2332387930355,FALSE,FALSE
"139","BRD-K55851396","54654475","HEPG2","trt_cp","down",-0.411556228035066,2.55888603857416e-05,0.000138782513441572,-1.18502173607342,0.448389932868119,49,57,NA,-87.6940045694477,FALSE,FALSE
"140","YM-155","10126189","HEPG2","trt_cp","down",-0.411346733093159,2.56323788557854e-05,0.000138782513441572,-1.18441852309097,-1.00629334880658,49,57,"BIRC5",-89.1771054912156,FALSE,FALSE
"141","NVP-BHG712",NA,"HEPG2","trt_cp","down",-0.41088064612307,2.56323788557854e-05,0.000138782513441572,-1.18307648729409,-1.08174092886565,49,57,NA,-82.8005593634287,FALSE,FALSE
"142","arctigenin","64981","HEPG2","trt_cp","down",-0.41086679028589,2.56323788557854e-05,0.000138782513441572,-1.18303659124317,0.804991318607698,49,57,"ADIPOR1; AHR; CHUK; MAP2K1",-89.9747892539195,FALSE,FALSE
"143","XMD-1150","46843906","HEPG2","trt_cp","down",-0.410771285274209,2.56323788557854e-05,0.000138782513441572,-1.18276159719123,-0.918666228005679,49,57,"LRRK2",-82.3564169227133,FALSE,FALSE
"144","BRD-K11624501","44618473","HEPG2","trt_cp","down",-0.410758172101267,2.56323788557854e-05,0.000138782513441572,-1.18272383954378,-1.13559926854962,49,57,NA,-87.7609706137241,FALSE,FALSE
"145","BRD-K48853221",NA,"HEPG2","trt_cp","down",-0.410641528199008,2.56323788557854e-05,0.000138782513441572,-1.18238797885175,-1.18011717157247,49,57,NA,-85.9203891908926,FALSE,FALSE
"146","BRD-K55082668","54654200","HEPG2","trt_cp","down",-0.409217917705502,2.5719415795873e-05,0.000138782513441572,-1.17828888068827,-0.400618219434011,49,57,NA,-90.5006696604428,FALSE,FALSE
"147","BRD-A43210826",NA,"HEPG2","trt_cp","down",-0.40919847340236,2.5719415795873e-05,0.000138782513441572,-1.17823289338861,-1.27024730323315,49,57,NA,-87.4596234144804,FALSE,FALSE
"148","BRD-K68336408",NA,"HEPG2","trt_cp","down",-0.40829131724065,2.57629342659167e-05,0.000138782513441572,-1.17562085717968,-1.06096434850448,49,57,NA,-88.1174663200189,FALSE,FALSE
"149","BRD-K93830491",NA,"HEPG2","trt_cp","down",-0.40721184178802,2.58064527359605e-05,0.000138782513441572,-1.17251265035935,-1.16468348551536,49,57,NA,-89.4558024107776,FALSE,FALSE
"150","HG-14-10-04",NA,"HEPG2","trt_cp","down",-0.407003834831697,2.58064527359605e-05,0.000138782513441572,-1.17191372183463,-1.15769097985242,49,57,NA,-87.1513826518554,FALSE,FALSE
"151","BRD-K36008333",NA,"HEPG2","trt_cp","down",-0.406556366546565,2.58064527359605e-05,0.000138782513441572,-1.17062529607902,-1.17062529607902,49,57,NA,-88.1578429055385,FALSE,FALSE
"152","p-rosaniline.hcl",NA,"HEPG2","trt_cp","down",-0.406422659624642,2.58499712060043e-05,0.000138782513441572,-1.17024030467821,-1.17024030467821,49,57,NA,-88.5921373985661,FALSE,FALSE
"153","BRD-K12532266",NA,"HEPG2","trt_cp","down",-0.406405817802579,2.58499712060043e-05,0.000138782513441572,-1.17019181087867,-1.14974665581745,49,57,NA,-86.2965807925628,FALSE,FALSE
"154","BRD-K93112400",NA,"HEPG2","trt_cp","down",-0.404138953843477,2.59370081460919e-05,0.000138782513441572,-1.16366467586948,-1.0768732008164,49,57,NA,-87.6418104467029,FALSE,FALSE
"155","BRD-K28636199","54657572","HEPG2","trt_cp","down",-0.403538649348134,2.59370081460919e-05,0.000138782513441572,-1.16193617845702,-1.0281172802985,49,57,NA,-86.3950602694399,FALSE,FALSE
"156","KI-8751","11317348","HEPG2","trt_cp","down",-0.403373900731443,2.59805266161356e-05,0.000138782513441572,-1.16146180660096,-0.850540071730179,49,57,"KDR",-88.3410147325297,FALSE,FALSE
"157","BRD-K47533918","54654288","HEPG2","trt_cp","down",-0.40184120017896,2.60240450861794e-05,0.000138782513441572,-1.15704859803829,-1.18892983850139,49,57,NA,-87.9234617505712,FALSE,FALSE
"158","BRD-K99999497",NA,"HEPG2","trt_cp","down",-0.401035443926466,2.60675635562232e-05,0.000138782513441572,-1.15472852945922,-0.67801434817488,49,57,NA,-86.3133223036319,FALSE,FALSE
"159","BRD-A19037878",NA,"HEPG2","trt_cp","down",-0.401015283043053,2.60675635562232e-05,0.000138782513441572,-1.15467047886143,-1.11832505768523,49,57,NA,-87.7757425352556,FALSE,FALSE
"160","AZD-7762","67077825","HEPG2","trt_cp","down",-0.400432278642445,2.6111082026267e-05,0.000138782513441572,-1.15299179478405,-1.18987234462509,49,57,"CHEK1; CHEK2",-87.2311510281257,FALSE,FALSE
"161","BRD-K02010139",NA,"HEPG2","trt_cp","down",-0.400095566578005,2.6111082026267e-05,0.000138782513441572,-1.15202227691996,-1.10289493566635,49,57,NA,-84.0226896714725,FALSE,FALSE
"162","BRD-K98936959","44618011","HEPG2","trt_cp","down",-0.399591253736589,2.6111082026267e-05,0.000138782513441572,-1.15057017478142,-1.00753757430436,49,57,NA,-85.2123217521469,FALSE,FALSE
"163","BRD-K09701578","54654332","HEPG2","trt_cp","down",-0.398705908971714,2.61546004963107e-05,0.000138782513441572,-1.14802094160542,-0.390327120145843,49,57,NA,-87.5246198692193,FALSE,FALSE
"164","BRD-K46082587",NA,"HEPG2","trt_cp","down",-0.397259762586786,2.62416374363983e-05,0.000138782513441572,-1.14385695432265,0,49,57,NA,-84.4156227842118,FALSE,FALSE
"165","MK-2206","24964624","HEPG2","trt_cp","down",-0.397185286114904,2.62416374363983e-05,0.000138782513441572,-1.14364250917034,-1.09190572661388,49,57,"AKT1; AKT2; AKT3",-84.7051524462302,FALSE,FALSE
"166","BRD-K68937492",NA,"HEPG2","trt_cp","down",-0.396883389933527,2.62416374363983e-05,0.000138782513441572,-1.14277323903761,0,49,57,NA,-83.8454266130938,FALSE,FALSE
"167","PD-168393",NA,"HEPG2","trt_cp","down",-0.396034368369754,2.62851559064421e-05,0.000138782513441572,-1.14032859371595,-1.01420811300738,49,57,NA,-86.2296147482865,FALSE,FALSE
"168","SAR-245408","52914932","HEPG2","trt_cp","down",-0.395580017287337,2.62851559064421e-05,0.000138782513441572,-1.1390203498557,-1.00424104832439,49,57,NA,-85.4053415268258,FALSE,FALSE
"169","erlotinib","176871","HEPG2","trt_cp","down",-0.395365937709757,2.63286743764859e-05,0.000138782513441572,-1.13840393602109,-1.05338725703838,49,57,"EGF; EGFR; GAK; MAP3K19; NR1I2; SLK; STK10",-85.6328291184117,TRUE,TRUE
"170","BRD-K52785744","54650184","HEPG2","trt_cp","down",-0.394447424654453,2.63721928465296e-05,0.000138782513441572,-1.13575919913884,-0.386158127707206,49,57,NA,-87.598479476877,FALSE,FALSE
"171","BRD-K23244363",NA,"HEPG2","trt_cp","down",-0.394374519851514,2.63721928465296e-05,0.000138782513441572,-1.13554927939942,-0.790674923392824,49,57,NA,-85.3698889151501,FALSE,FALSE
"172","BRD-K96977520",NA,"HEPG2","trt_cp","down",-0.394281463127694,2.63721928465296e-05,0.000138782513441572,-1.13528133486863,0,49,57,NA,-83.6130150476641,FALSE,FALSE
"173","BRD-K81164606","54649959","HEPG2","trt_cp","down",-0.392697633756264,2.64157113165734e-05,0.000138782513441572,-1.13072090763288,-0.980387395968363,49,57,NA,-86.951469313795,FALSE,FALSE
"174","mitoxantrone","4212","HEPG2","trt_cp","down",-0.392387359208599,2.64592297866172e-05,0.000138782513441572,-1.12982751310234,-0.895788782951559,49,57,"ABCB1; ABCC1; ABCG2; PIM1; TOP2A; TOP2B",-81.5626723390845,TRUE,TRUE
"175","BRD-A36275421","3689413","HEPG2","trt_cp","down",-0.391811311215022,2.64592297866172e-05,0.000138782513441572,-1.12816885907912,-0.908308774519175,49,57,NA,-81.6138816670606,FALSE,FALSE
"176","BRD-K92543914","60184911","HEPG2","trt_cp","down",-0.391187848844525,2.6502748256661e-05,0.000138782513441572,-1.12637368162745,-1.12703134351046,49,57,NA,-85.293074923186,FALSE,FALSE
"177","narciclasine","72376","HEPG2","trt_cp","down",-0.38879959028506,2.65897851967485e-05,0.000138782513441572,-1.11949700691926,-1.03628704280546,49,57,"RHOA",-89.5680690144174,FALSE,FALSE
"178","AG-879",NA,"HEPG2","trt_cp","down",-0.388424872727291,2.66333036667923e-05,0.000138782513441572,-1.11841805726282,-0.860777082052556,49,57,"ERBB2; KDR; NTRK1",-85.7066887260695,FALSE,FALSE
"179","BRD-K68340318",NA,"HEPG2","trt_cp","down",-0.387323396590177,2.66768221368361e-05,0.000138782513441572,-1.11524650238081,-0.432188741483566,49,57,NA,-81.1401953832821,FALSE,FALSE
"180","emetine","10219","HEPG2","trt_cp","down",-0.384530167121534,2.67638590769236e-05,0.000138782513441572,-1.10720376749137,-1.07025853209026,49,57,"MRPS7; RPS11; RPS12; RPS13; RPS14; RPS15; RPS15A; RPS16; RPS19; RPS2; RPS20; RPS21; RPS23; RPS24; RPS25; RPS27; RPS27L; RPS28; RPS29; RPS3; RPS3A; RPS5; RPS6; RPS7; RPS8; RPSA; RPSAP58; RSRC1",-86.6048215551879,FALSE,FALSE
"181","BRD-K35860134","54646517","HEPG2","trt_cp","down",-0.383659029448157,2.68073775469674e-05,0.000138782513441572,-1.10469544175665,-0.691492546341729,49,57,NA,-84.6795477822422,FALSE,FALSE
"182","BRD-K29232285",NA,"HEPG2","trt_cp","down",-0.382890298676569,2.68508960170112e-05,0.000138782513441572,-1.10248198315375,-0.842886757918429,49,57,NA,-80.4468998660679,FALSE,FALSE
"183","BRD-K50776152","824820","HEPG2","trt_cp","down",-0.382796981351757,2.68508960170112e-05,0.000138782513441572,-1.10221328825687,0.517412808790531,49,57,NA,-83.5450642086189,FALSE,FALSE
"184","BRD-K46574442",NA,"HEPG2","trt_cp","down",-0.382392731751245,2.6894414487055e-05,0.000138782513441572,-1.10104930498855,0.562004179384086,49,57,NA,-85.0222563617742,FALSE,FALSE
"185","brazilin","73384","HEPG2","trt_cp","down",-0.382381031924787,2.6894414487055e-05,0.000138782513441572,-1.1010156168854,-0.220765490669796,49,57,NA,-81.3213976207358,FALSE,FALSE
"186","BRD-K23787218",NA,"HEPG2","trt_cp","down",-0.381487558627618,2.69379329570988e-05,0.000138782513441572,-1.09844297867555,0.651869966263628,49,57,NA,-84.3506263294729,FALSE,FALSE
"187","PI-103","9884685","HEPG2","trt_cp","down",-0.380370553390429,2.69814514271425e-05,0.000138782513441572,-1.09522670980338,-1.09492163135195,49,57,"MLST8; MTOR; PIK3C2B; PIK3C2G; PIK3C3; PIK3CA; PIK3CB; PIK3CD; PIK3CG; PIK3R1; PRKDC",-80.960962735366,FALSE,FALSE
"188","GDC-0879","11717001","HEPG2","trt_cp","down",-0.380315388833967,2.69814514271425e-05,0.000138782513441572,-1.09506787075779,-0.772481512198504,49,57,"BRAF; RAF1",-81.7852359568266,FALSE,FALSE
"189","everolimus","6442177","HEPG2","trt_cp","down",-0.379574949014301,2.69814514271425e-05,0.000138782513441572,-1.09293587220987,0,49,57,"CYP3A5; FKBP1A; MTOR",-80.2853935239896,TRUE,TRUE
"190","AGK-2","2130404","HEPG2","trt_cp","down",-0.377245780528997,2.71120068372739e-05,0.000138782513441572,-1.08622933955638,0,49,57,"SIRT2",-81.2445836287718,FALSE,FALSE
"191","BRD-K16956545","54645915","HEPG2","trt_cp","down",-0.375540842785902,2.71555253073176e-05,0.000138782513441572,-1.0813201967793,0,49,57,NA,-82.8399511541795,FALSE,FALSE
"192","BRD-K51674646","24002878","HEPG2","trt_cp","down",-0.375093417134293,2.71990437773614e-05,0.000138782513441572,-1.08003189378128,-0.92701412319816,49,57,NA,-84.7947687701883,FALSE,FALSE
"193","SA-1973509","54657693","HEPG2","trt_cp","down",-0.373233856185469,2.7286080717449e-05,0.000138782513441572,-1.07467753393006,-0.0107467753393006,49,57,NA,-82.207712912629,FALSE,FALSE
"194","BRD-K45759552",NA,"HEPG2","trt_cp","down",-0.373011019684759,2.7286080717449e-05,0.000138782513441572,-1.07403590569327,-1.12885565929961,49,57,NA,-81.1008035925313,FALSE,FALSE
"195","BRD-K85095987",NA,"HEPG2","trt_cp","down",-0.372401471936722,2.73295991874928e-05,0.000138782513441572,-1.07228079355696,-1.19785541643689,49,57,NA,-82.6262506893563,FALSE,FALSE
"196","BRD-K86336638","54654199","HEPG2","trt_cp","down",-0.372229838665709,2.73295991874928e-05,0.000138782513441572,-1.07178659824918,-0.364407443404721,49,57,NA,-83.1619790435673,FALSE,FALSE
"197","PHA-767491",NA,"HEPG2","trt_cp","down",-0.370457923065196,2.74166361275803e-05,0.000138782513441572,-1.06668460158855,-0.939907099293558,49,57,NA,-83.7124793193098,FALSE,FALSE
"198","cycloheximide","6197","HEPG2","trt_cp","down",-0.368971901496775,2.74601545976241e-05,0.000138782513441572,-1.06240579898785,-0.669311569361392,49,57,"GSK3B; RPL3",-83.0556212085401,FALSE,FALSE
"199","WY-01-034","70680403","HEPG2","trt_cp","down",-0.36823907423067,2.75036730676679e-05,0.000138782513441572,-1.06029571978125,-0.885523237869178,49,57,NA,-80.2154730954069,FALSE,FALSE
"200","BRD-K44242139","60185091","HEPG2","trt_cp","down",-0.367103032727456,2.75471915377116e-05,0.000138782513441572,-1.05702463849834,-1.1014141071335,49,57,NA,-83.4524935003545,FALSE,FALSE
"201","cyclosporin-a","16404350","HEPG2","trt_cp","down",-0.366034677945012,2.75907100077554e-05,0.000138782513441572,-1.05394845217727,-1.00888535497761,49,57,"ABCB11; CAMLG; CYP3A5; CYP3A7; FPR1; PPIA; PPID; PPIF; PPP3CA; PPP3R2; SLC10A1; SLCO1B1; SLCO1B3",-82.5041361380288,FALSE,FALSE
"202","trifluoperazine","5566","HEPG2","trt_cp","down",-0.361969984483305,2.78083023579743e-05,0.000138782513441572,-1.04224470485313,0,49,57,"ABCG2; ADCY10; ADRA1A; ANXA7; CALM1; CALM2; CALM3; CALY; CAMK2A; DHCR24; DRD4; EBP; EBPL; HRH1; MYLK3; S100A4; SCN4A; SCN9A; SEC23IP; TNNC1",-80.8821791538643,TRUE,FALSE
"203","azacitidine","23760137","HEPG2","trt_cp","down",-0.35920145252659,2.79388577681057e-05,0.000138782513441572,-1.03427308318339,-0.939321190874696,49,57,"DNMT1",-80.9117229969274,TRUE,FALSE
