"","Var1","Var2","log_fold_change","Sensitive"
"592558","PK1","quinine",-0.264543283354,TRUE
"592567","PSN1","quinine",-0.120738923618,TRUE
"592574","YAPC","quinine",0.318726265034,FALSE
"592615","PANC0813","quinine",0.233245801978,TRUE
"592647","PK45H","quinine",-0.171590289515,TRUE
"592671","TCCPAN2","quinine",-0.219178605368,TRUE
"592678","SNU410","quinine",0.434451692487,FALSE
"592687","BXPC3","quinine",-0.144097981265,TRUE
"592720","PATU8902","quinine",0.110528410442,TRUE
"592721","MIAPACA2","quinine",-0.112509354223,TRUE
"592752","SUIT2","quinine",-0.137407843561,TRUE
"640716","PATU8988S","sulfasalazine",0.135656658027,TRUE
"640717","PATU8988T","sulfasalazine",0.101165522576,TRUE
"640725","PANC0203","sulfasalazine",-0.897307261226,TRUE
"640732","PANC1005","sulfasalazine",-1.58209846521,TRUE
"640738","T3M4","sulfasalazine",-1.36755969719,TRUE
"640744","PANC0504","sulfasalazine",NA,NA
"640750","CAPAN2","sulfasalazine",-0.232362843816,TRUE
"640752","SU8686","sulfasalazine",0.0057800740434,TRUE
"640755","HUPT3","sulfasalazine",-0.740749001591,TRUE
"640761","CFPAC1","sulfasalazine",-1.5082768169,TRUE
"640762","PANC0327","sulfasalazine",-0.917112672593,TRUE
"640768","SW1990","sulfasalazine",-0.447105771996,TRUE
"640772","PANC1","sulfasalazine",-0.15859048334,TRUE
"640778","HS766T","sulfasalazine",-0.226016048744,TRUE
"640787","PK59","sulfasalazine",-0.54289427606,TRUE
"640793","HUPT4","sulfasalazine",0.505571043936,FALSE
"640797","ASPC1","sulfasalazine",-1.61111054523,TRUE
"640804","PANC0403","sulfasalazine",-1.67457543392,TRUE
"640807","DANG","sulfasalazine",-0.264078163203,TRUE
"640818","KP4","sulfasalazine",-0.53469979139,TRUE
"640819","SNU213","sulfasalazine",0.310341935965,FALSE
"640822","HPAC","sulfasalazine",-0.3023257093,TRUE
"640830","KP2","sulfasalazine",-0.559633951667,TRUE
"640838","PK1","sulfasalazine",-1.26624831867,TRUE
"640847","PSN1","sulfasalazine",NA,NA
"640854","YAPC","sulfasalazine",-0.635720690263,TRUE
"640895","PANC0813","sulfasalazine",-2.35074371935,TRUE
"640927","PK45H","sulfasalazine",NA,NA
"640951","TCCPAN2","sulfasalazine",-0.550206994116,TRUE
"640958","SNU410","sulfasalazine",2.11242612646,FALSE
"640967","BXPC3","sulfasalazine",-0.0307515163763,TRUE
"641000","PATU8902","sulfasalazine",-0.473323858314,TRUE
"641001","MIAPACA2","sulfasalazine",-0.682445670171,TRUE
"641032","SUIT2","sulfasalazine",NA,NA
"650372","PATU8988S","latanoprost",-1.11677634734,TRUE
"650373","PATU8988T","latanoprost",-2.72773786241,TRUE
"650381","PANC0203","latanoprost",-2.633983855,TRUE
"650388","PANC1005","latanoprost",-1.49678840806,TRUE
"650394","T3M4","latanoprost",-2.0534791124,TRUE
"650400","PANC0504","latanoprost",NA,NA
"650406","CAPAN2","latanoprost",-1.35836519709,TRUE
"650408","SU8686","latanoprost",-2.43249616364,TRUE
"650411","HUPT3","latanoprost",-1.59373184732,TRUE
"650417","CFPAC1","latanoprost",-2.18092548154,TRUE
"650418","PANC0327","latanoprost",-0.392341648324,TRUE
"650424","SW1990","latanoprost",-2.05393816652,TRUE
"650428","PANC1","latanoprost",-1.50502151728,TRUE
"650434","HS766T","latanoprost",-1.12617678275,TRUE
"650443","PK59","latanoprost",-1.48016259105,TRUE
"650449","HUPT4","latanoprost",-1.83464099936,TRUE
"650453","ASPC1","latanoprost",-1.49323901422,TRUE
"650460","PANC0403","latanoprost",-1.79130285672,TRUE
"650463","DANG","latanoprost",-1.13183743357,TRUE
"650474","KP4","latanoprost",-1.12832633385,TRUE
"650475","SNU213","latanoprost",-0.685662684193,TRUE
"650478","HPAC","latanoprost",-0.794941315771,TRUE
"650486","KP2","latanoprost",-0.0855551691774,TRUE
"650494","PK1","latanoprost",-2.14534563471,TRUE
"650503","PSN1","latanoprost",NA,NA
"650510","YAPC","latanoprost",-1.08139871053,TRUE
"650551","PANC0813","latanoprost",-1.42280203867,TRUE
"650583","PK45H","latanoprost",NA,NA
"650607","TCCPAN2","latanoprost",-1.31004571678,TRUE
"650614","SNU410","latanoprost",-1.72248386334,TRUE
"650623","BXPC3","latanoprost",0.463975392331,FALSE
"650656","PATU8902","latanoprost",-1.3651168611,TRUE
"650657","MIAPACA2","latanoprost",-2.48024214188,TRUE
"650688","SUIT2","latanoprost",NA,NA
"712852","PATU8988S","midostaurin",-0.464838542878,TRUE
"712853","PATU8988T","midostaurin",-1.32451675116,TRUE
"712861","PANC0203","midostaurin",-0.462967407183,TRUE
"712868","PANC1005","midostaurin",-1.36809979644,TRUE
"712874","T3M4","midostaurin",-0.463688280787,TRUE
"712880","PANC0504","midostaurin",NA,NA
"712886","CAPAN2","midostaurin",-1.35764581531,TRUE
"712888","SU8686","midostaurin",-0.424337157721,TRUE
"712891","HUPT3","midostaurin",-1.40843968896,TRUE
"712897","CFPAC1","midostaurin",-2.15975715503,TRUE
"712898","PANC0327","midostaurin",NA,NA
"712904","SW1990","midostaurin",-1.58852146723,TRUE
"712908","PANC1","midostaurin",0.279863639764,TRUE
"712914","HS766T","midostaurin",-0.316231843499,TRUE
"712923","PK59","midostaurin",-1.3264888797,TRUE
"712929","HUPT4","midostaurin",-1.67559741916,TRUE
"712933","ASPC1","midostaurin",-0.887473172096,TRUE
"712940","PANC0403","midostaurin",-3.24984772587,TRUE
"712943","DANG","midostaurin",-3.27101981849,TRUE
"712954","KP4","midostaurin",-1.24412624755,TRUE
"712955","SNU213","midostaurin",0.117815454217,TRUE
"712958","HPAC","midostaurin",-0.179501542553,TRUE
"712966","KP2","midostaurin",-2.39013824653,TRUE
"712974","PK1","midostaurin",-2.57714040774,TRUE
"712983","PSN1","midostaurin",-1.46244458122,TRUE
"712990","YAPC","midostaurin",-1.33279311843,TRUE
"713031","PANC0813","midostaurin",-1.23587008425,TRUE
"713063","PK45H","midostaurin",-1.4069624596,TRUE
"713087","TCCPAN2","midostaurin",-0.640666513218,TRUE
"713094","SNU410","midostaurin",-0.834655702454,TRUE
"713103","BXPC3","midostaurin",-1.18798125531,TRUE
"713136","PATU8902","midostaurin",-0.744028527439,TRUE
"713137","MIAPACA2","midostaurin",-0.733914665651,TRUE
"713168","SUIT2","midostaurin",-1.28782288765,TRUE
"742388","PATU8988S","carfilzomib",-3.02670575387,TRUE
"742389","PATU8988T","carfilzomib",-5.49278307077,TRUE
"742397","PANC0203","carfilzomib",-5.03684482913,TRUE
"742404","PANC1005","carfilzomib",-3.88988191385,TRUE
"742410","T3M4","carfilzomib",-2.5358839523,TRUE
"742416","PANC0504","carfilzomib",NA,NA
"742422","CAPAN2","carfilzomib",-3.08825681183,TRUE
"742424","SU8686","carfilzomib",-2.26963892834,TRUE
"742427","HUPT3","carfilzomib",-3.94964247754,TRUE
"742433","CFPAC1","carfilzomib",-4.27765000261,TRUE
"742434","PANC0327","carfilzomib",-3.29285616061,TRUE
"742440","SW1990","carfilzomib",-4.72343621263,TRUE
"742444","PANC1","carfilzomib",-2.81072110297,TRUE
"742450","HS766T","carfilzomib",-3.76890349921,TRUE
"742459","PK59","carfilzomib",-3.61756341105,TRUE
"742465","HUPT4","carfilzomib",-3.66089818363,TRUE
"742469","ASPC1","carfilzomib",-3.28530961005,TRUE
"742476","PANC0403","carfilzomib",-4.82122308241,TRUE
"742479","DANG","carfilzomib",-2.88358124147,TRUE
"742490","KP4","carfilzomib",-3.5758668575,TRUE
"742491","SNU213","carfilzomib",-3.37915563809,TRUE
"742494","HPAC","carfilzomib",-4.47502264669,TRUE
"742502","KP2","carfilzomib",-2.58737650665,TRUE
"742510","PK1","carfilzomib",-3.82137498679,TRUE
"742519","PSN1","carfilzomib",NA,NA
"742526","YAPC","carfilzomib",-3.99494692258,TRUE
"742567","PANC0813","carfilzomib",-5.07557242492,TRUE
"742599","PK45H","carfilzomib",NA,NA
"742623","TCCPAN2","carfilzomib",-4.92791571622,TRUE
"742630","SNU410","carfilzomib",-0.911598369471,TRUE
"742639","BXPC3","carfilzomib",-2.28025801661,TRUE
"742672","PATU8902","carfilzomib",-4.80533968021,TRUE
"742673","MIAPACA2","carfilzomib",-4.19109589346,TRUE
"742704","SUIT2","carfilzomib",NA,NA
"765108","PATU8988S","diazepam",0.489282422028,FALSE
"765109","PATU8988T","diazepam",0.446104030974,FALSE
"765117","PANC0203","diazepam",0.646282540332,FALSE
"765124","PANC1005","diazepam",0.320537350997,FALSE
"765130","T3M4","diazepam",1.40583650524,FALSE
"765136","PANC0504","diazepam",NA,NA
"765142","CAPAN2","diazepam",-0.243778825557,TRUE
"765144","SU8686","diazepam",-0.171480862036,TRUE
"765147","HUPT3","diazepam",0.387286866563,FALSE
"765153","CFPAC1","diazepam",-0.0225443393103,TRUE
"765154","PANC0327","diazepam",0.528497958881,FALSE
"765160","SW1990","diazepam",-0.0626718717888,TRUE
"765164","PANC1","diazepam",0.278263770605,TRUE
"765170","HS766T","diazepam",0.392391342126,FALSE
"765179","PK59","diazepam",0.315563813937,FALSE
"765185","HUPT4","diazepam",-0.199726502764,TRUE
"765189","ASPC1","diazepam",-0.0844908149446,TRUE
"765196","PANC0403","diazepam",0.07903887417,TRUE
"765199","DANG","diazepam",0.317831483002,FALSE
"765210","KP4","diazepam",-0.284277373206,TRUE
"765211","SNU213","diazepam",0.640439342803,FALSE
"765214","HPAC","diazepam",-0.110851934909,TRUE
"765222","KP2","diazepam",0.192191311585,TRUE
"765230","PK1","diazepam",-0.54424591018,TRUE
"765239","PSN1","diazepam",-0.292558412541,TRUE
"765246","YAPC","diazepam",-0.984511403729,TRUE
"765287","PANC0813","diazepam",0.296908795531,TRUE
"765319","PK45H","diazepam",0.543114406979,FALSE
"765343","TCCPAN2","diazepam",-0.460652911457,TRUE
"765350","SNU410","diazepam",-0.0967086919435,TRUE
"765359","BXPC3","diazepam",0.0923467735119,TRUE
"765392","PATU8902","diazepam",0.211424434069,TRUE
"765393","MIAPACA2","diazepam",0.501803991277,FALSE
"765424","SUIT2","diazepam",0.0893689638313,TRUE
"786692","PATU8988S","belinostat",-0.0213733149727,TRUE
"786693","PATU8988T","belinostat",-0.353810054501,TRUE
"786701","PANC0203","belinostat",-0.994807468573,TRUE
"786708","PANC1005","belinostat",-2.95992045901,TRUE
"786714","T3M4","belinostat",-0.433700139958,TRUE
"786720","PANC0504","belinostat",NA,NA
"786726","CAPAN2","belinostat",-0.480574725444,TRUE
"786728","SU8686","belinostat",-2.54965497449,TRUE
"786731","HUPT3","belinostat",0.225272314095,TRUE
"786737","CFPAC1","belinostat",-2.06092071474,TRUE
"786738","PANC0327","belinostat",-1.92999924665,TRUE
"786744","SW1990","belinostat",-0.35452162604,TRUE
"786748","PANC1","belinostat",0.0910942182896,TRUE
"786754","HS766T","belinostat",-3.2203482048,TRUE
"786763","PK59","belinostat",-2.24486348811,TRUE
"786769","HUPT4","belinostat",-4.05444328015,TRUE
"786773","ASPC1","belinostat",-2.96839900051,TRUE
"786780","PANC0403","belinostat",-3.989143355,TRUE
"786783","DANG","belinostat",-4.09079734229,TRUE
"786794","KP4","belinostat",-3.72202907766,TRUE
"786795","SNU213","belinostat",-0.594347725011,TRUE
"786798","HPAC","belinostat",-2.89057832168,TRUE
"786806","KP2","belinostat",-1.8624979426,TRUE
"786814","PK1","belinostat",-2.67101739012,TRUE
"786823","PSN1","belinostat",-1.72745644806,TRUE
"786830","YAPC","belinostat",0.81251542204,FALSE
"786871","PANC0813","belinostat",1.05541382711,FALSE
"786903","PK45H","belinostat",-0.850953798869,TRUE
"786927","TCCPAN2","belinostat",-3.2099079487,TRUE
"786934","SNU410","belinostat",-1.58238707979,TRUE
"786943","BXPC3","belinostat",0.132197132827,TRUE
"786976","PATU8902","belinostat",-5.48199153764,TRUE
"786977","MIAPACA2","belinostat",-3.86842456584,TRUE
"787008","SUIT2","belinostat",0.741953490368,FALSE
"808844","PATU8988S","olanzapine",-0.229354772268,TRUE
"808845","PATU8988T","olanzapine",0.0468603163558,TRUE
"808853","PANC0203","olanzapine",0.0107372973497,TRUE
"808860","PANC1005","olanzapine",0.362434823848,FALSE
"808866","T3M4","olanzapine",0.594291150371,FALSE
"808872","PANC0504","olanzapine",NA,NA
"808878","CAPAN2","olanzapine",0.215740388991,TRUE
"808880","SU8686","olanzapine",0.645548991963,FALSE
"808883","HUPT3","olanzapine",0.552979065701,FALSE
"808889","CFPAC1","olanzapine",-0.24192649725,TRUE
"808890","PANC0327","olanzapine",NA,NA
"808896","SW1990","olanzapine",-0.212914381363,TRUE
"808900","PANC1","olanzapine",-0.0837173483062,TRUE
"808906","HS766T","olanzapine",0.235493213536,TRUE
"808915","PK59","olanzapine",-0.399678167359,TRUE
"808921","HUPT4","olanzapine",-0.466173272454,TRUE
"808925","ASPC1","olanzapine",-0.654251582566,TRUE
"808932","PANC0403","olanzapine",0.0531061186675,TRUE
"808935","DANG","olanzapine",-0.247661992813,TRUE
"808946","KP4","olanzapine",0.0885926235936,TRUE
"808947","SNU213","olanzapine",0.109554199646,TRUE
"808950","HPAC","olanzapine",-0.210265775327,TRUE
"808958","KP2","olanzapine",0.0110944523055,TRUE
"808966","PK1","olanzapine",-0.160591209732,TRUE
"808975","PSN1","olanzapine",-0.0812463408477,TRUE
"808982","YAPC","olanzapine",-0.0554834429101,TRUE
"809023","PANC0813","olanzapine",-0.131524450572,TRUE
"809055","PK45H","olanzapine",0.154761041322,TRUE
"809079","TCCPAN2","olanzapine",-0.107907654024,TRUE
"809086","SNU410","olanzapine",-0.417542452139,TRUE
"809095","BXPC3","olanzapine",-0.0976496012868,TRUE
"809128","PATU8902","olanzapine",-0.137942256027,TRUE
"809129","MIAPACA2","olanzapine",-0.165793504489,TRUE
"809160","SUIT2","olanzapine",-0.426314926341,TRUE
"1020708","PATU8988S","axitinib",1.5267287357,FALSE
"1020709","PATU8988T","axitinib",-1.1282528346,TRUE
"1020717","PANC0203","axitinib",-0.315353700273,TRUE
"1020724","PANC1005","axitinib",0.204991028401,TRUE
"1020730","T3M4","axitinib",0.406806562882,FALSE
"1020736","PANC0504","axitinib",NA,NA
"1020742","CAPAN2","axitinib",-0.2157800304,TRUE
"1020744","SU8686","axitinib",0.567786448776,FALSE
"1020747","HUPT3","axitinib",0.558719744603,FALSE
"1020753","CFPAC1","axitinib",0.967508716976,FALSE
"1020754","PANC0327","axitinib",-3.36382256665,TRUE
"1020760","SW1990","axitinib",-0.915267578292,TRUE
"1020764","PANC1","axitinib",0.425499714029,FALSE
"1020770","HS766T","axitinib",0.963452431997,FALSE
"1020779","PK59","axitinib",-0.886712299368,TRUE
"1020785","HUPT4","axitinib",0.256688692012,TRUE
"1020789","ASPC1","axitinib",-1.87954791598,TRUE
"1020796","PANC0403","axitinib",-0.587255714547,TRUE
"1020799","DANG","axitinib",-2.97938482919,TRUE
"1020810","KP4","axitinib",-0.391347087306,TRUE
"1020811","SNU213","axitinib",0.479497736128,FALSE
"1020814","HPAC","axitinib",0.0973892663966,TRUE
"1020822","KP2","axitinib",-0.26589276661,TRUE
"1020830","PK1","axitinib",-0.109359652667,TRUE
"1020839","PSN1","axitinib",-2.96383072334,TRUE
"1020846","YAPC","axitinib",0.147557095087,TRUE
"1020887","PANC0813","axitinib",1.02349424133,FALSE
"1020919","PK45H","axitinib",-0.0643341907192,TRUE
"1020943","TCCPAN2","axitinib",-0.123338070152,TRUE
"1020950","SNU410","axitinib",0.671537321628,FALSE
"1020959","BXPC3","axitinib",-0.12232985587,TRUE
"1020992","PATU8902","axitinib",-0.180264068344,TRUE
"1020993","MIAPACA2","axitinib",-1.32314697831,TRUE
"1021024","SUIT2","axitinib",-0.0838572423283,TRUE
"1232572","PATU8988S","lonafarnib",0.520465186166,FALSE
"1232573","PATU8988T","lonafarnib",0.811982916033,FALSE
"1232581","PANC0203","lonafarnib",0.0264765159809,TRUE
"1232588","PANC1005","lonafarnib",0.780137482246,FALSE
"1232594","T3M4","lonafarnib",1.00082479471,FALSE
"1232600","PANC0504","lonafarnib",NA,NA
"1232606","CAPAN2","lonafarnib",-0.0192546325371,TRUE
"1232608","SU8686","lonafarnib",0.166069435638,TRUE
"1232611","HUPT3","lonafarnib",-0.160198119266,TRUE
"1232617","CFPAC1","lonafarnib",0.374952962991,FALSE
"1232618","PANC0327","lonafarnib",1.15475999037,FALSE
"1232624","SW1990","lonafarnib",-0.145014408439,TRUE
"1232628","PANC1","lonafarnib",-0.621578141501,TRUE
"1232634","HS766T","lonafarnib",1.17246894162,FALSE
"1232643","PK59","lonafarnib",-0.433019035414,TRUE
"1232649","HUPT4","lonafarnib",-0.656266069162,TRUE
"1232653","ASPC1","lonafarnib",0.384301164813,FALSE
"1232660","PANC0403","lonafarnib",-0.683105139185,TRUE
"1232663","DANG","lonafarnib",-1.51281145924,TRUE
"1232674","KP4","lonafarnib",-0.567708394496,TRUE
"1232675","SNU213","lonafarnib",0.514790711324,FALSE
"1232678","HPAC","lonafarnib",1.30418070885,FALSE
"1232686","KP2","lonafarnib",-0.329778026238,TRUE
"1232694","PK1","lonafarnib",-1.14794190909,TRUE
"1232703","PSN1","lonafarnib",-1.21046667887,TRUE
"1232710","YAPC","lonafarnib",-0.960670490688,TRUE
"1232751","PANC0813","lonafarnib",0.645768293907,FALSE
"1232783","PK45H","lonafarnib",0.59550799547,FALSE
"1232807","TCCPAN2","lonafarnib",0.370251474396,FALSE
"1232814","SNU410","lonafarnib",-0.667376269639,TRUE
"1232823","BXPC3","lonafarnib",0.846271825319,FALSE
"1232856","PATU8902","lonafarnib",0.229058005741,TRUE
"1232857","MIAPACA2","lonafarnib",-0.627925251383,TRUE
"1232888","SUIT2","lonafarnib",-0.0470019473778,TRUE
"1291644","PATU8988S","ticagrelor",-0.153623865554,TRUE
"1291645","PATU8988T","ticagrelor",-0.0268179181842,TRUE
"1291653","PANC0203","ticagrelor",0.19927244444,TRUE
"1291660","PANC1005","ticagrelor",-1.24152233341,TRUE
"1291666","T3M4","ticagrelor",-1.77337516173,TRUE
"1291672","PANC0504","ticagrelor",NA,NA
"1291678","CAPAN2","ticagrelor",-0.3909565791,TRUE
"1291680","SU8686","ticagrelor",NA,NA
"1291683","HUPT3","ticagrelor",-0.460197873209,TRUE
"1291689","CFPAC1","ticagrelor",-0.935848737347,TRUE
"1291690","PANC0327","ticagrelor",-0.519640134337,TRUE
"1291696","SW1990","ticagrelor",-0.598912842105,TRUE
"1291700","PANC1","ticagrelor",-0.740644843863,TRUE
"1291706","HS766T","ticagrelor",-0.224110246867,TRUE
"1291715","PK59","ticagrelor",0.296242191331,TRUE
"1291721","HUPT4","ticagrelor",-0.105270544797,TRUE
"1291725","ASPC1","ticagrelor",-0.650050701584,TRUE
"1291732","PANC0403","ticagrelor",-0.62900883103,TRUE
"1291735","DANG","ticagrelor",-0.25706665448,TRUE
"1291746","KP4","ticagrelor",-0.259458719697,TRUE
"1291747","SNU213","ticagrelor",0.341943378498,FALSE
"1291750","HPAC","ticagrelor",-0.274068291614,TRUE
"1291758","KP2","ticagrelor",0.797803615195,FALSE
"1291766","PK1","ticagrelor",0.45739977221,FALSE
"1291775","PSN1","ticagrelor",-0.498264036464,TRUE
"1291782","YAPC","ticagrelor",-0.393548173457,TRUE
"1291823","PANC0813","ticagrelor",-0.207173012543,TRUE
"1291855","PK45H","ticagrelor",0.595472139701,FALSE
"1291879","TCCPAN2","ticagrelor",-0.551948954079,TRUE
"1291886","SNU410","ticagrelor",0.606211432382,FALSE
"1291895","BXPC3","ticagrelor",0.208168669782,TRUE
"1291928","PATU8902","ticagrelor",-0.807591400877,TRUE
"1291929","MIAPACA2","ticagrelor",-0.623226949696,TRUE
"1291960","SUIT2","ticagrelor",-0.337362250494,TRUE
"1330836","PATU8988S","umeclidinium",0.42075187881,FALSE
"1330837","PATU8988T","umeclidinium",0.117938192998,TRUE
"1330845","PANC0203","umeclidinium",-0.0382824368277,TRUE
"1330852","PANC1005","umeclidinium",0.0702644549383,TRUE
"1330858","T3M4","umeclidinium",-0.434791815376,TRUE
"1330864","PANC0504","umeclidinium",NA,NA
"1330870","CAPAN2","umeclidinium",-0.3520880394,TRUE
"1330872","SU8686","umeclidinium",NA,NA
"1330875","HUPT3","umeclidinium",-0.668179507831,TRUE
"1330881","CFPAC1","umeclidinium",-0.319478810571,TRUE
"1330882","PANC0327","umeclidinium",0.547472131556,FALSE
"1330888","SW1990","umeclidinium",-0.0745397870938,TRUE
"1330892","PANC1","umeclidinium",-0.165427313814,TRUE
"1330898","HS766T","umeclidinium",0.146150865332,TRUE
"1330907","PK59","umeclidinium",-0.142467352681,TRUE
"1330913","HUPT4","umeclidinium",-0.564070511551,TRUE
"1330917","ASPC1","umeclidinium",-0.0363663430979,TRUE
"1330924","PANC0403","umeclidinium",0.496312728259,FALSE
"1330927","DANG","umeclidinium",0.310882318467,FALSE
"1330938","KP4","umeclidinium",0.370974871561,FALSE
"1330939","SNU213","umeclidinium",0.349251866322,FALSE
"1330942","HPAC","umeclidinium",-0.510467068896,TRUE
"1330950","KP2","umeclidinium",0.338322549746,FALSE
"1330958","PK1","umeclidinium",-0.154259515903,TRUE
"1330967","PSN1","umeclidinium",0.116854446729,TRUE
"1330974","YAPC","umeclidinium",0.426238848854,FALSE
"1331015","PANC0813","umeclidinium",-0.163808535704,TRUE
"1331047","PK45H","umeclidinium",0.0948780096849,TRUE
"1331071","TCCPAN2","umeclidinium",0.107620176618,TRUE
"1331078","SNU410","umeclidinium",0.0207435421748,TRUE
"1331087","BXPC3","umeclidinium",-0.39594595793,TRUE
"1331120","PATU8902","umeclidinium",-0.180475605158,TRUE
"1331121","MIAPACA2","umeclidinium",0.0907695101546,TRUE
"1331152","SUIT2","umeclidinium",-0.158177954965,TRUE
"1421716","PATU8988S","tramadol",0.488929842996,FALSE
"1421717","PATU8988T","tramadol",0.33633603834,FALSE
"1421725","PANC0203","tramadol",0.164872845974,TRUE
"1421732","PANC1005","tramadol",-0.62116299443,TRUE
"1421738","T3M4","tramadol",-0.805218911288,TRUE
"1421744","PANC0504","tramadol",0.677537843276,FALSE
"1421750","CAPAN2","tramadol",-0.16600685287,TRUE
"1421752","SU8686","tramadol",0.619974589344,FALSE
"1421755","HUPT3","tramadol",-0.280708365539,TRUE
"1421761","CFPAC1","tramadol",0.811349160133,FALSE
"1421762","PANC0327","tramadol",-0.668923241226,TRUE
"1421768","SW1990","tramadol",-0.256243376496,TRUE
"1421772","PANC1","tramadol",0.139022861797,TRUE
"1421778","HS766T","tramadol",-0.576379065226,TRUE
"1421787","PK59","tramadol",0.180415388109,TRUE
"1421793","HUPT4","tramadol",-0.118874149507,TRUE
"1421797","ASPC1","tramadol",-0.0418063871557,TRUE
"1421804","PANC0403","tramadol",-0.69195186826,TRUE
"1421807","DANG","tramadol",-0.183511235085,TRUE
"1421818","KP4","tramadol",-0.160708707704,TRUE
"1421819","SNU213","tramadol",0.886103921525,FALSE
"1421822","HPAC","tramadol",-0.911623328222,TRUE
"1421830","KP2","tramadol",-0.387417527862,TRUE
"1421838","PK1","tramadol",-0.14080711817,TRUE
"1421847","PSN1","tramadol",-0.09363473573,TRUE
"1421854","YAPC","tramadol",-0.600611004723,TRUE
"1421895","PANC0813","tramadol",-0.63634418636,TRUE
"1421927","PK45H","tramadol",-0.135668633829,TRUE
"1421951","TCCPAN2","tramadol",-0.11259149887,TRUE
"1421958","SNU410","tramadol",0.00159490463632,TRUE
"1421967","BXPC3","tramadol",0.661510401457,FALSE
"1422000","PATU8902","tramadol",-0.195659105342,TRUE
"1422001","MIAPACA2","tramadol",-0.0784777463795,TRUE
"1422032","SUIT2","tramadol",-0.104661279073,TRUE
"1423420","PATU8988S","lurasidone",0.412304731547,FALSE
"1423421","PATU8988T","lurasidone",-0.266722213162,TRUE
"1423429","PANC0203","lurasidone",-0.00398346012229,TRUE
"1423436","PANC1005","lurasidone",-0.530092305226,TRUE
"1423442","T3M4","lurasidone",-1.54216827255,TRUE
"1423448","PANC0504","lurasidone",NA,NA
"1423454","CAPAN2","lurasidone",-0.799249253671,TRUE
"1423456","SU8686","lurasidone",-1.05771177789,TRUE
"1423459","HUPT3","lurasidone",-2.14223361051,TRUE
"1423465","CFPAC1","lurasidone",-0.502911785884,TRUE
"1423466","PANC0327","lurasidone",-1.43097423637,TRUE
"1423472","SW1990","lurasidone",-0.510679106284,TRUE
"1423476","PANC1","lurasidone",0.173343742036,TRUE
"1423482","HS766T","lurasidone",-0.555965205596,TRUE
"1423491","PK59","lurasidone",-0.262632917666,TRUE
"1423497","HUPT4","lurasidone",-1.05949133446,TRUE
"1423501","ASPC1","lurasidone",-0.60782013773,TRUE
"1423508","PANC0403","lurasidone",-0.674961744508,TRUE
"1423511","DANG","lurasidone",-0.884607859852,TRUE
"1423522","KP4","lurasidone",-0.272215716187,TRUE
"1423523","SNU213","lurasidone",-0.213353719284,TRUE
"1423526","HPAC","lurasidone",-1.51226616734,TRUE
"1423534","KP2","lurasidone",-0.254790843311,TRUE
"1423542","PK1","lurasidone",0.477914577125,FALSE
"1423551","PSN1","lurasidone",NA,NA
"1423558","YAPC","lurasidone",-0.209638051973,TRUE
"1423599","PANC0813","lurasidone",-0.978402829133,TRUE
"1423631","PK45H","lurasidone",NA,NA
"1423655","TCCPAN2","lurasidone",-0.534778856021,TRUE
"1423662","SNU410","lurasidone",-0.659214510139,TRUE
"1423671","BXPC3","lurasidone",-0.029619946986,TRUE
"1423704","PATU8902","lurasidone",-0.120033015854,TRUE
"1423705","MIAPACA2","lurasidone",-0.514284634922,TRUE
"1423736","SUIT2","lurasidone",NA,NA
"1476812","PATU8988S","risperidone",-0.435468283286,TRUE
"1476813","PATU8988T","risperidone",-0.0646105602964,TRUE
"1476821","PANC0203","risperidone",0.561690852469,FALSE
"1476828","PANC1005","risperidone",-0.70068893842,TRUE
"1476834","T3M4","risperidone",0.0966973450934,TRUE
"1476840","PANC0504","risperidone",NA,NA
"1476846","CAPAN2","risperidone",0.307709894773,FALSE
"1476848","SU8686","risperidone",0.0504362161032,TRUE
"1476851","HUPT3","risperidone",-0.380301393487,TRUE
"1476857","CFPAC1","risperidone",-0.409287066741,TRUE
"1476858","PANC0327","risperidone",0.458789209166,FALSE
"1476864","SW1990","risperidone",-0.263847510515,TRUE
"1476868","PANC1","risperidone",0.248434932712,TRUE
"1476874","HS766T","risperidone",-0.512243303159,TRUE
"1476883","PK59","risperidone",0.16848446841,TRUE
"1476889","HUPT4","risperidone",0.0651874410835,TRUE
"1476893","ASPC1","risperidone",-0.0841065724923,TRUE
"1476900","PANC0403","risperidone",0.0385385336586,TRUE
"1476903","DANG","risperidone",-0.111208029351,TRUE
"1476914","KP4","risperidone",0.341725775693,FALSE
"1476915","SNU213","risperidone",0.0993458773847,TRUE
"1476918","HPAC","risperidone",0.186766098696,TRUE
"1476926","KP2","risperidone",-0.0522158406992,TRUE
"1476934","PK1","risperidone",-0.389790039989,TRUE
"1476943","PSN1","risperidone",NA,NA
"1476950","YAPC","risperidone",-0.229214696459,TRUE
"1476991","PANC0813","risperidone",-0.56777109562,TRUE
"1477023","PK45H","risperidone",NA,NA
"1477047","TCCPAN2","risperidone",0.11165465282,TRUE
"1477054","SNU410","risperidone",-0.580955484057,TRUE
"1477063","BXPC3","risperidone",0.421407334462,FALSE
"1477096","PATU8902","risperidone",0.0433271769358,TRUE
"1477097","MIAPACA2","risperidone",0.0254814911907,TRUE
"1477128","SUIT2","risperidone",NA,NA
"1479652","PATU8988S","formoterol",-0.303032660919,TRUE
"1479653","PATU8988T","formoterol",0.489927207975,FALSE
"1479661","PANC0203","formoterol",0.43634842407,FALSE
